parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,4,0,8,4.6088295889296012,6.0360608299301157,7.1972736377272968,6.4879812041852887,10.268419413080093,10.690803326060188,10.320924746016159,11.605973129820747,12.355710275468669,12.192942835434691,7.306488040738909,7.6235584278408703,17.34788955575975,15.861741622192707,11.624489170221954,10.609792784078273,20.762061198244005,20.322767248960965,21.54456282457668,21.379587078596906,2.1657092109784264,0.1657092109784267,0,inf,0,1
1,0.96170376510551792,1.9237150367453046,2.8737229564683457,3.834343265871869,4.8503466145639766,3.625185189030474,6.3722288738203359,7.3397733132327616,7.3236708810041335,8.6324341679099916,9.9691703203621156,10.570206443196888,12.049751293603281,14.111198544279512,9.6106714563999862,14.185605929492933,14.313351253082015,16.631156558598171,17.607889983076273,18.972589515888025,19.448044408427617,19.633071440969417,21.117261539792182,23.145465070192856,0.69270791351897654,3.9107772153574865,0,inf,0,1
2,0.65687578471726848,2.2461469406047181,2.6923442164938725,5.2181475555339007,4.9128748120771899,3.5945267430169898,6.0833992432646351,7.3198851704034125,8.0011888494135128,8.8528247082950724,10.137797682620533,10.726255740463007,11.932108931951692,13.04558309171474,8.8005130665918241,13.72673918177437,14.444669761933048,16.25965288437213,17.404598356923273,18.672617170676961,19.174840230870096,19.377601455204374,21.146701749416742,22.133063186926854,1.2771471898147124,3.2375160184038503,0,0.11117540915807446,0,1
3,0.6937747237686791,2.1644634573363288,2.7538355056657027,4.9847338879294787,4.9769128744926565,3.62144675218221,6.1533628839397254,7.2857139543584486,7.776373418518439,8.8263481974860252,9.9918781015802765,10.700655138003475,11.960009278617809,13.04819741626368,8.9453411874586841,13.713371829401598,14.566719415995021,16.272408998683726,17.315123705967572,18.720595964624287,19.01553184455075,19.487294446161048,21.113415662122513,22.267380156815324,1.1860604933314258,3.3753753881400419,0,0.11024957877847136,0,1
4,0,3.5478766717213341,1.1583322528223032,8,4.7804960762584834,5.6631239463015479,6.7397389540944239,7.4396962809917913,9.0364658781229963,9.5008747693502453,10.370215624582917,10.984100218612548,12.561440269680125,12.017855024803065,8.4378309024720544,8.7305431405083365,16.345803904939043,16.2675001582863,14.797644207908913,12.357798269439888,19.385114974663214,20.401035132030209,21.905363335536432,21.937538212949896,2.0848787543134795,0.42583103904166053,0,0.08253143901211972,0,1
5,0,3.8180994333352873,0.84593389770307159,8,4.6598785340394295,5.9164911787726604,6.8262444919238972,7.5672902457891515,9.7575776128465765,9.7232570873425903,10.303154713449825,10.926023056023599,12.763291230758242,11.722555561579208,8.3018250549360175,8.2539589748242062,16.855026848490414,15.911979940470346,14.856773364886218,11.046308686789196,20.325833656333145,20.622776398273011,22.1584775483912,21.655502266002078,2.1160930514764247,0.29224108663558113,0,0.073373286788547168,0,1
6,0.61911132361448118,2.2244949409509549,2.7927805157578161,5.1988250355702812,5.036264026000576,3.6288176656228255,6.0763506486013261,7.2577733135294427,7.8784858232640698,8.8715951776799145,9.95704821921729,10.790552072695563,11.99498633694599,12.714970678005852,8.8382034063963566,13.634524754396724,14.737190593988059,16.135492640508375,17.048169099768753,18.809803948712169,18.801019057481973,19.381157568118969,21.070973786463725,22.110059004079712,1.2893053630578337,3.2215133526407969,0,0.058324007869725372,0,1
7,0.79826551450815131,2.0997213466180336,2.7648286899961225,4.7455888327746774,4.9237658091467811,3.5793581394408678,6.1714773341470952,7.380284266862092,7.6708302460247069,8.7442392187367055,10.012839213575612,10.664268086403196,11.943587343527373,13.279911766127432,8.9903006321314471,13.965620227942521,14.292191258824241,16.228049568692107,17.493569584902808,18.822643806834986,19.159885085136072,19.445114983122483,20.966605015210391,22.524856438556863,1.0522375425164321,3.5529294181827522,0,0.054547536644509134,0,1
8,0.62960767419621788,2.262817915626619,2.6542785822305657,5.3660068612051708,4.9287996316448597,3.5897132925507083,6.0820946113879719,7.3108461491156449,8.0240752375854587,8.8721860984129695,10.137260680149566,10.691718480255025,11.899353122109941,12.941753117306998,8.7227802661773861,13.635091355198496,14.439338978307148,16.244150112861369,17.432661499412518,18.567241840680865,19.104748882243793,19.438627237519359,21.168949467200857,21.969464412603774,1.3294600536001007,3.1520927565695551,0,0.054454073023737878,0,1
9,0.6094523182753343,2.2549220653327695,2.6729468562735006,5.3561810071191447,4.9653486215511471,3.6091112350622652,6.101481067231501,7.2690104863633733,7.9828378950832644,8.8891021497433265,10.086079770464087,10.684341044954321,11.919846382728792,12.876946542979359,8.7716418409919505,13.554510716329187,14.560815967517643,16.271155587448103,17.336186173536067,18.55964017351813,18.994858108882166,19.496455565038023,21.197544330062204,21.911279708744761,1.3368401397548373,3.1384350961516496,0,0.054124358038451129,0,1
10,0.51563705249181702,2.3403921436326671,2.6553133589770614,5.5475284789490917,4.9725337097829287,3.6100955658082223,6.0768901550483561,7.1768153981605227,8.1612683750049566,8.9604395097075074,10.152466621403535,10.652201549150529,11.971909301631147,12.796006866664163,8.8142215689725543,13.348581789829181,14.717741179350732,16.396311400335524,17.10768393910449,18.547652800924588,18.822793219667975,19.599022916126703,21.357681093062425,21.538298678664987,1.447773533008256,2.9432015389561625,0,0.052632693390457952,0,1
11,0.5932300199454914,2.3125413748930952,2.5904897944084206,5.4335816543859865,4.8676586461258422,3.593238901876191,6.1080648133821036,7.2542324408251213,8.1667293113849659,8.9181669989516141,10.274513112841568,10.637119473787964,11.907320651143209,13.133935496097797,8.8052342096726317,13.521735285498703,14.44473910156438,16.478663608502405,17.478666796051233,18.483641079307866,19.222545501960759,19.556433514450546,21.362054787120691,21.779543555505978,1.3779699626794111,3.0727285541843425,0,0.05046574728610681,0,1
