parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,4.824535723965222,5.5812369654000964,6.7260898027131359,7.5910437116804621,8.6048688755900482,9.1478211760120089,10.459383012172236,11.042487253983943,12.660287080529764,13.261968412928402,8.6555904453453305,8.9956568896577256,15.807074958781042,16.404665348280542,17.731346215675973,11.451810088986718,20.08665273297369,20.728215302359242,21.852947465904908,23.065246376914775,0.046102485228821752,4.0461024852288219,0,inf,0,1
1,2,4,0,0,4.7399093309086302,5.5734949725018916,6.9169132687922419,7.5867336468006119,8.4144398669967675,9.6215107137190063,10.299801582884049,10.740503618528599,12.621743714457827,13.143463288853825,8.4970167600185231,9.1642455789089201,15.916890242417473,16.360719711190672,17.76326625330498,11.441232650306597,20.034862306321056,21.048854173083214,22.116429466336683,22.852916054759138,2.0492177556453095,0.049217755645309634,0,inf,0,1
2,2,3.5541266518539305,0.1851275757691635,0.67425329395614453,4.7261076098420007,5.5946963595682657,6.8536188157171196,7.5181729760173281,8.6441036147414003,9.3951816084499189,10.309106610930334,11.269915033291149,12.615142090109963,13.15418524582905,8.4382048747953693,8.9882890253078962,16.379848955216769,16.677668118351857,17.626209012876721,11.253458078450667,19.613046383490239,20.60177817667282,22.283375281843838,23.377151759354255,2.0363034604430652,0.40391340605819004,0,0.049390770032923435,0,1
3,1.117830577718941,0.34288979460613389,1.4661255878646473,0.68889577179165173,4.6859521572828005,5.6941705309655362,7.0320668263010013,7.5455046483955464,8.3823479401654826,9.3977738036306686,10.687259785830435,11.131912563164207,12.432448696622771,13.951280222517525,8.3384316058347441,9.0066357614325518,15.809511424187743,16.718519022279782,17.999137606541716,10.95729200227785,20.038039990537325,20.893006027064285,22.274731076663869,23.447399416870432,1.2629561034881662,3.2415079592922345,0,0.047134197306275827,0,1
4,0,0,0.21625227180101969,0.077372707939548327,4.7930730265785773,5.5115377769770753,6.8210915329350854,7.6110461560410405,8.5306001042277604,9.2462815986443481,10.350892547678377,11.131575757958064,12.550134329709341,13.160396775241233,8.5217178018972177,8.9888994656487835,15.522784148890624,16.72798579576542,17.812230962397287,11.48255309862539,19.850099491209853,20.707532534097748,21.662901280520586,23.17031340175263,0.13212205576457109,4.03987044781866,0,0.046690297589368851,0,1
5,0.092579227549908882,2.1178393641577085,0.45760910124977328,1.5731507744710094,4.6376294715672808,5.7222795592784159,6.9764638403506458,7.6550745319711524,8.805801550514337,9.1719632216095093,10.875586722530207,11.434109809767778,12.465868248763403,13.478112764061095,8.5007007968016968,8.8237978275854765,16.122906801363019,16.716739194105632,17.564137049293567,10.965987675019125,19.980040749120043,20.854751677944346,22.351891365248949,23.605516503941306,1.2278778354505995,3.2955829244587718,0,0.045407428244787301,0,1
6,0,0.063312295390435161,0,0,4.7011455781558809,5.604910581349503,6.8653934581789393,7.5111468392613103,8.4663004864997013,9.5402966588761835,10.272214969726495,11.200721192429677,12.664977238836562,13.316736700872882,8.461816079065148,9.0276957966708995,15.515953374632643,16.591197399440091,17.838871479266924,11.379340136087094,19.95103338800612,20.92194422971567,22.052747625925786,23.517837979354884,0.080341961169399012,4.0449301914389277,0,0.044502119604684344,0,1
7,0.28680311166252787,0,0.28556678248213396,0,4.6194503494493544,5.632273002768116,6.9748931908880749,7.6800311185557444,8.5822493432997913,9.540254061153723,10.526445544948785,11.136415261100064,12.569127182895366,13.124592710003993,8.4240980832007466,8.9987532844449305,15.53013078352563,16.730336666086469,18.186434322224425,11.284231703824643,20.088724736767393,20.792556311937155,22.315925686597438,23.223613122162796,0.40577988702448686,3.9828093740742379,0,0.043707859678867839,0,1
8,1.0555974091645299,2.6821883376986313,0,1.3229209268962223,4.796009622832174,5.550214173957758,6.827064372393596,7.5139507104027157,8.7208465232505361,9.1707390638833797,10.543050078386392,11.385681429297883,12.351305540687846,13.463955621444049,8.1626949763866961,8.9260296499923619,16.000045534807807,16.819409601736385,18.275849474901587,11.364626919569025,20.235589671067594,20.529921166253679,21.830712454716085,23.411395480138751,1.6863481404563605,2.3418289935722751,0,0.043613545136445428,0,1
9,0.25825099143394775,0.25192798228121305,0.33464698610667021,0,4.746155695063301,5.5780530035347287,6.7911899039070276,7.6234378947314436,8.5790606563915688,9.1947429655056965,10.375729972261214,11.130393730776222,12.592576829904218,13.378675399143697,8.3829241772683112,9.2494199418395162,15.883760169657977,16.807751834676402,17.603675099535682,11.511444323709082,19.550266298183587,20.122395540537749,21.889833327100586,22.960328090072377,0.36883643570590119,3.9915213953666577,0,0.042823887320470738,0,1
