parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,4.6234535904520371,5.5348177651458332,7.178328750644777,7.604012191751556,9.1291706911427202,9.4738194242816576,10.110137257785901,10.683323967912328,12.134427638376334,14.37423750152643,8.0310793531806173,8.1128312182461126,15.55422065962992,17.17129830150941,17.112735014322542,11.163762102135788,19.910401334911054,22.868550683796869,22.053857312313387,23.224503613214786,0.097729962930852898,4.0977299629308526,0,inf,0,1
1,0,4,0.49320184271634043,8,4.7577118641744498,5.2901146761805382,7.0082777249798758,7.7819320079618919,8.7070333383305787,9.2197274170885599,10.012948580307794,10.471796859270059,12.41968514925243,13.753396167092721,8.6745718380037147,8.8935074034974129,15.275462950940211,16.9862341870822,17.21966386344425,11.659574664187701,19.503541759123188,22.132264172850299,21.246773658743276,22.810850797232515,2.0776597914410186,0.12947304979926522,0,inf,0,1
2,0.87130320519991111,0.092716337187258344,0.61967626601924153,0.39000104966452392,4.8452779008987719,5.3125472335174377,6.8593380206188312,7.5834512049965044,8.5448604336124223,9.3348834752781169,10.170448872305974,10.42880563609085,12.515254889213098,13.249238191909438,8.6611381325718284,8.8822102941188437,15.63520556166217,16.556018292206389,17.244711895552026,11.678463788017135,19.299192947575815,21.481137655037514,21.629592717213619,22.334607825073061,1.0258830841902258,3.5706338690372559,0,0.08560149335688072,0,1
3,0.94812093867772074,3.6833482906746577,0.86783787132943435,6.7479556190016261,4.7067168360713625,5.3778768241173163,6.8461058167261619,7.5109201907750283,8.7947778377194972,9.4516869983877108,10.389104697167907,10.595930946017111,12.699535938342935,13.343679385862352,8.7342626003072823,8.9921865545670769,15.851462836629413,16.263616797010968,17.178055861397237,11.505236858463638,19.399869776755381,21.490946466181168,22.08388751207076,22.541475205752825,1.9425225724836057,1.4303062161539797,0,0.074204368050573455,0,1
4,0.27895419552038786,3.5966231297939739,1.1283086127018913,7.1477246211362893,4.8197319505918657,5.4222189970448582,6.7576227641708799,7.5962335622597417,8.5300955200271673,9.2462590590536209,10.528427003773952,10.462172973823744,12.571739256079979,13.072176122379245,8.6868633464813687,8.9398362138633356,15.688939763953275,16.295617524697803,17.108834973021022,11.786985906262004,19.125894536885824,21.081452467514882,22.037051445852665,22.138256854861673,1.9717214977047117,1.2438851066719216,0,0.069959028702589299,0,1
5,0,3.4057589711883804,0.78671468166030456,6.7621944144659443,4.7671973876582259,5.4917256052939765,6.8968553242916659,7.5336318859799523,8.5197395497787003,9.355954263070009,10.547678801839831,10.469614163060003,12.490908176331766,13.769354186055113,8.5727534922324828,8.7173613917716057,15.690749279236092,16.341282747297985,17.554240842083207,11.315638691731836,19.482134302775854,21.787624591603464,22.312647837005997,22.649672659845972,2.0000917620908565,1.0818837378807811,0,0.061965964263373849,0,1
6,0.67016885632424494,0,1.2222285226350724,0,4.8363443389217666,5.4526613731502094,6.8352606330460111,7.5721218672983248,8.5216581197049521,9.39234260417998,10.302524167653539,10.491611566421907,12.607819654826162,13.127262428139344,8.785172701746319,8.9076468352165783,15.922484922465067,16.296056050698382,17.2573068225601,11.760875025866953,19.797083849330974,21.429676674165933,22.006595782303613,22.448761248632298,0.95708972856372054,3.6375420450738165,0,0.061286046217916633,0,1
7,0.1687992171912602,0.20998518940036295,0.44158233919103518,0.49526122959764546,4.745081949741957,5.3453207611678852,6.8612697211659537,7.5754301135972488,8.7823583973617261,9.3941033965742307,10.207173167658979,10.58481956636993,12.580938945039783,13.300474788356297,8.6592372751604945,8.9104630957997877,15.748825359335919,16.524337558115572,17.150052228832731,11.777520616775186,19.440263759515229,21.635965674454244,21.872654821399088,22.590692727781324,0.217389900327143,4.0527734023049407,0,0.059008588002863946,0,1
8,0.10068718564774465,0.2100941223218464,0.28362842120077936,0.40975925614287112,4.7484588944351902,5.3511786834708577,6.8546025426898725,7.6883951391621217,8.9450759630787804,9.2913731072674466,10.217113202992593,10.45246617624152,12.439600118525506,13.439449533090437,8.4456297365761852,8.6837675059061965,15.491946535635476,16.642566975523302,17.60454772847034,11.735268449835667,19.688169718156413,21.935801222250205,21.830008163036517,22.465596944069674,0.14509241918696236,4.0686836365860586,0,0.057675374489496195,0,1
9,0.26936484124113808,3.6466817534045672,1.1833753818581749,6.9849444688912783,4.8150734665586983,5.4006588795966124,6.7328807417828127,7.4701384457537667,8.5244451929818705,9.3554678132218498,10.542747599097115,10.498293474273513,12.648363613803637,13.059400010755818,8.6789051552223118,8.963523467212104,15.807766030739534,16.102536602917784,17.090275913017717,11.59907198100999,18.987985152842136,21.039548751156037,22.117231782297932,22.16823652096889,1.9757284337047036,1.2192433716361455,0,0.055153238815078623,0,1
10,1.13510981549955,0.15171695710935137,0.96953764407948761,0.10726408524424434,4.7828433710475062,5.3261458540604867,6.6886416520598049,7.5182197609795161,8.7281600147821603,9.4096678811770609,10.345544275724183,10.495439514512057,12.739052200582059,12.945711719880796,8.7338962414443735,8.9961259260050088,15.925142415776024,16.098028993935916,17.662080542681483,11.788701261112415,19.353000276759087,21.325907571907781,22.236547941775626,22.336997982562995,1.3271015983967485,3.1646602728021684,0,0.050995588152475874,0,1
