parameter,value
function,WFG6
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,4,0,8,4.6088295889296012,6.0360608299301157,7.1972736377272968,6.4879812041852887,10.268419413080093,10.690803326060188,10.320924746016159,11.605973129820747,12.355710275468669,12.192942835434691,7.306488040738909,7.6235584278408703,17.34788955575975,15.861741622192707,11.624489170221954,10.609792784078273,20.762061198244005,20.322767248960965,21.54456282457668,21.379587078596906,2.1657092109784264,0.1657092109784267,0,inf,0,1
1,0.96170376510551792,1.9237150367453046,2.8737229564683457,3.834343265871869,4.8503466145639766,3.625185189030474,6.3722288738203359,7.3397733132327616,7.3236708810041335,8.6324341679099916,9.9691703203621156,10.570206443196888,12.049751293603281,14.111198544279512,9.6106714563999862,14.185605929492933,14.313351253082015,16.631156558598171,17.607889983076273,18.972589515888025,19.448044408427617,19.633071440969417,21.117261539792182,23.145465070192856,0.69270791351897654,3.9107772153574865,0,inf,0,1
2,0.12348039973087961,2.3210054754655096,1.1606360113684071,5.5336721800986632,4.7290787099597402,5.3991026953595354,6.7057971971415418,7.5154172422213357,8.6508378370546097,9.323676072905748,10.627073666109018,10.58587518711216,12.730437244118171,13.135801769030575,8.7483402422123984,9.0772301475227177,15.80509144923113,16.073194450940591,17.19212797854912,11.701351722779746,18.908100462462226,21.136318439232141,22.347027018389472,22.388691015418097,1.696020983948344,2.3732326902775425,0,0.081387483491858995,0,1
3,0.067490012555145182,3.0477077109010464,1.2365972322968712,6.6693248527491651,4.7748750712534553,5.4595667489998556,6.6970882099989151,7.5527912454768042,8.5623414359332095,9.3065895842650672,10.600422179847737,10.550344996081241,12.72868172380543,12.925097426567735,8.7795137116828137,9.0157895573352782,15.931358409041323,16.057284165350101,17.109065493466208,11.681084412106998,18.956018453601803,20.980277030054829,22.384131793744569,22.271719598911162,1.9389028469148446,1.4493516230615107,0,0.077459253785898727,0,1
4,0.14233801472311366,2.4099637190975081,1.1914142672176904,5.2466296351413204,4.7480718427749062,5.4040270526312248,6.6884060265671188,7.5230003402922172,8.6305340327584492,9.3147574700259916,10.596609613077549,10.576697294437791,12.724908214816693,13.027751635259518,8.734730810123386,9.0479078682859235,15.838236213280945,16.078007761060441,17.159201218038547,11.718877964202317,18.844020949515826,21.074590363382182,22.344694427426408,22.337686065929336,1.6517005746084221,2.4927781803680693,0,0.072224624645468957,0,1
5,0,4,0.7981457221452688,8,4.7131708150284473,5.6928862151256681,6.9352788524562889,7.1933309978836029,8.9768088568219611,9.7873029026054983,10.662315550269831,10.807719661672564,12.642441934872519,13.042661693928787,8.4351010451467054,8.6126745913748231,16.407135676503199,15.881018283625695,15.693832784065791,11.044884005238602,19.892744471740315,20.880813013449114,22.274548501819762,22.048669176504077,2.0834223393555957,0.16743448396614885,0,0.066917258406900715,0,1
6,0.56414611240818147,2.326057629698242,2.8262591943448427,5.3859135180825071,4.9930695991035607,3.5548347550239403,5.8477065595867286,7.427543600441731,8.1853518493562998,8.8487466109338779,9.9352803717770133,10.695681455209026,12.089150370526417,12.483761640246511,8.6400880105619287,13.783839803582802,14.564501457620068,15.774343255067613,17.074293642986277,18.66942510554583,18.996633353898936,18.860351107396195,20.69806628484784,21.729612352883919,1.3854876116483101,3.0790483879282045,0,0.064394486870448908,0,1
7,0.10127130316327133,2.6892008899135678,1.1326686768675034,5.9671309308300495,4.7241438241732521,5.461931634590278,6.7695663943643307,7.5057635957156386,8.5934310996276899,9.3527956293061472,10.712214782395026,10.588053516165788,12.725694945806941,13.286523602209343,8.818929461994065,9.096448519327657,15.850574717006515,16.046803230834033,17.130047378469023,11.646264983430646,19.229093305579482,21.146285624556832,22.390582289656063,22.419908347621803,1.8154640222988181,1.9925440547164583,0,0.064092205711392902,0,1
8,0.064471073727979569,3.2566178184387704,1.177577246748392,6.6924587981976025,4.7655668705154755,5.5313837464001576,6.7582696254744388,7.5356278709498516,8.5796311880225726,9.36012060867907,10.657734595309631,10.562639050182518,12.718512856389289,13.014833763468829,8.7945743431155741,8.9737154603611486,16.012617656157722,16.026076827175395,16.991547378485979,11.580198791555809,19.301151547434369,20.992759051243453,22.424299731148519,22.260756208989129,1.9591907305252187,1.3342105523567085,0,0.063490747912723966,0,1
9,0.094209459356086808,2.7477690509391119,1.1503910113804316,6.1428985078934426,4.7370790671004057,5.4688263141986102,6.7422381841985954,7.5115021611952066,8.6393671255232576,9.3547126988253595,10.625911110797057,10.619667055141672,12.725773077312111,13.061966485803518,8.7578742405125034,9.0309246384486972,15.911692577761178,16.066880284043133,16.880694544625893,11.623272681213793,19.019195905947434,21.046906215126835,22.320423251980589,22.35676572972168,1.8461588829259901,1.8740613699734139,0,0.062533908395453197,0,1
10,0.55567871656187873,2.3446715131524867,2.7191568762499947,5.5237216488841883,4.9451840267236493,3.5665863971837832,5.9196221040335466,7.3751399720892046,8.2351993789710445,8.8894200379653316,10.083356968281205,10.69478977057986,12.002959899735226,12.638834141724079,8.617117959072143,13.671221521592701,14.505314911774239,15.989997745441899,17.248082861954245,18.568127419240504,19.100251536189319,19.07381089918686,20.927946841416844,21.688349269485126,1.4221095724087784,3.0022118344657218,0,0.058489992104313049,0,1
11,0.6088439144184441,2.3004268434883373,2.7527915029397922,5.2950996138066841,4.9306617244610269,3.5562882656087016,5.9617979374954935,7.370953702074984,8.1413685196837839,8.8535472059652189,10.082184538266505,10.670385543425704,12.033658560316299,12.825365744655471,8.7675210902757321,13.763043410439547,14.457982584141433,16.06533744346109,17.209557756220079,18.705451984753481,19.075233975236717,19.147520592867849,20.92156156219297,21.833004937755671,1.3315454721799405,3.1531174473401338,0,0.056569029329301704,0,1
