parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_7500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
1,1.9826068326532791,4,5.9519178848161225,8,0.080368151499745494,0.30169093595856883,0,0.86511220616275497,8.7825102387315734,14.679059942675462,13.764178530454423,5.2971509804772126,13.54229394058321,9.3531182186009048,3.8112709484385525,14.638283457114904,18.248716719394725,14.076449926018105,15.674119354639544,34.497868029687275,33.242458976208923,24.506539933848792,17.228027836468282,20.521911491071094,2.535818814874899,0.56211011760293728,0,inf,0,1
2,1.9720869532898375,3.363838430354249,5.9186967825176886,2.0862368373950555,0.13537673108479673,2.8105193152583019,2.4707427250709868,5.5555028894631864,7.6845289024007464,9.1832486215265128,13.144381050793532,9.4142141482515651,9.5932542335594171,9.590379924510323,14.779845679423477,11.257290618652421,12.246808258533086,11.213863131464148,18.028077015148806,19.268543561908146,22.384374634659597,18.217101159904754,15.400652650343147,15.697808773215234,2.1381154249823964,1.691204392178427,0,0.059297158924610127,0,1
3,0.30201883683295128,1.2009654696983216,0.91239748556902589,0.33768865362836986,8.478555958783879,2.038570533512297,3.0503289172459689,3.0854619403283401,14.930427688195632,4.2051265709205055,5.6469230797105734,7.2046904097736277,7.8505125458929337,5.3079890339062992,20.729343657220987,8.8594769256599584,6.7232102626936108,6.5360688289856883,8.1059153794031573,7.5457477422268084,13.670874166221639,9.6206587383723772,8.0024808536102316,22.889130484741351,0.7132492737221563,4.0838293154904006,0,0.058053168854600219,0,1
4,0.15152557760288887,1.1846600824458602,0.46120892092695565,0.8972488003235094,9.2303337566951722,2.0968644931783293,2.6306812764544407,2.4079540472448113,15.753245426626872,3.9335960989620959,4.8056499788013145,6.6386900482534559,8.125437992791527,4.8220361928786817,20.589029425026677,9.3287623859729845,6.7726253836995678,6.3893605927153763,6.6091672941152746,7.408896028606641,13.62241622534709,8.7219953447762109,7.2083860832337097,23.627009884530022,0.64565364386150248,4.111977993672026,0,0.054293806970505003,0,1
5,2,3.5902954265376854,6,1.8752807797102182,0,2.7507711752900201,1.6575789269747574,5.5085541085453205,7.9821672536924204,8.8819316138685824,13.12670406757783,9.4666823266146647,9.6668743170232752,9.715180678693967,14.834354670649528,11.460085775543694,11.86939728662909,11.09824561409367,16.281388149255033,19.265967413050149,22.536481045293254,18.432624523967327,15.695879521939931,15.726966192591192,2.1541153032608689,1.6064116264817028,0,0.052086815142480432,0,1
6,0.16658750526516752,0.98125776094339734,0.48928672295021558,0.52031951414105249,9.1847237871375587,1.9190435480431083,2.465510732619451,2.5551278640473365,15.863274229514328,3.8707233132808119,4.4467808096227008,6.923311920566861,7.8235036465636414,4.7113657980184618,21.230496017794664,8.6344139206355113,6.6856155141265692,6.0308450742988384,6.6146928320447618,7.2434496845320133,13.598791314495386,8.5788033889451931,7.0394006141057721,22.946485463572145,0.58693668029097679,4.1464370326239273,0,0.049959816627128395,0,1
7,1.9900131721709844,3.552810479549811,5.9675117524547767,1.15715081231006,0.054474961451701137,3.903077289874501,1.9487389101778114,5.7875017568338603,7.9059926516623289,7.6217316895290814,12.772850842391874,9.7719947224948935,9.1391702823810466,9.4271964846410441,16.500700725705197,11.541044959912444,11.470512383344662,11.019327160636394,16.099244498489853,16.465755839558664,21.176974959939884,16.271454439257209,15.138555712077043,15.137525176122127,2.1092123674370802,1.7528926736979646,0,0.04767497881113672,0,1
8,2,3.9862385073403628,6,5.493116190402171,0,1.3882074916062788,0.066659692095952572,3.4780898344616298,7.9475636736809943,12.378303146179634,13.210346661851133,7.9692471810102141,12.473117297081039,10.022038554466603,8.7331229000613213,12.967067497644058,14.911599149962775,12.529113925258319,18.841016754528678,27.84781046591133,26.436686613359914,22.729113576365684,17.110364403129374,17.776279796744323,2.3649806254691454,0.87678482680101144,0,0.045684060303240494,0,1
9,0,1.1906039870672824,0,0.79960246656683454,10,2.5258654000797218,2.3941669124504612,2.413525561792341,15.660197573811866,3.6184106941325433,4.8107653117291793,6.7886649096256813,8.1639098808751687,4.7630431898542067,20.876320303796085,9.809099568592071,6.7319595663903247,6.6211040458070585,5.9284757782396467,6.7740404800071978,13.713769224894262,8.240767807311606,7.0683105880663435,22.962136703301685,0.53211065924345091,4.1724436368479934,0,0.043995722399086196,0,1
10,1.8299955092397924,2.2514813651794281,5.4917872653956747,0.32389060561372474,0.84736231829952113,5.6143490115103063,5.7046168935752064,5.4578386251773345,8.3757747703956298,5.4524959974410105,10.468963020639283,9.9471573972248777,8.9775777627001361,8.3779422494077522,18.504193602753539,11.523275588112496,10.601229533989581,10.630158881771116,17.922446319485147,11.035484338102592,16.684689758811498,11.597126838500142,12.843657342178373,16.640547058670663,1.7930649557551841,2.4678088544144914,0,0.042533478676383296,0,1
11,1.0349470659918596,1.8699598379497562,3.1132700118423968,0.81503516395009279,4.8104627472110773,3.4438887653678401,4.0615717030087088,4.1527715883905962,11.686967813309035,5.4726053640103007,8.4702530908967617,8.2129102995416776,8.6054974132236026,7.0026442869646282,18.714012080932669,10.263206859879393,8.8880582630160436,8.6146172665879082,13.44645108369733,10.597350632154722,15.638718166541917,11.69188262858348,10.75942244427735,20.414457493988817,1.3223051766847849,3.3738798352715804,0,0.0418909220458481,0,1
