parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_7100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
1,1.9826068326532791,4,5.9519178848161225,8,0.080368151499745494,0.30169093595856883,0,0.86511220616275497,8.7825102387315734,14.679059942675462,13.764178530454423,5.2971509804772126,13.54229394058321,9.3531182186009048,3.8112709484385525,14.638283457114904,18.248716719394725,14.076449926018105,15.674119354639544,34.497868029687275,33.242458976208923,24.506539933848792,17.228027836468282,20.521911491071094,2.535818814874899,0.56211011760293728,0,inf,0,1
2,1.9346578282775015,2.2969236838181177,5.8627070115405591,0,0.22419277934612558,5.7564909211528059,6.7102439455594105,6.3358411401068535,7.7411411754300996,5.2876102418839377,11.083184359067507,10.273533620082025,8.5511489760422652,8.7327261809927759,18.980487528762133,11.094608259290696,9.6391242112977018,10.000020353046562,21.1255744280523,9.5714863623602255,13.979001605734409,11.468708658487472,13.015995905684292,17.135478676608908,1.8545554315299277,2.3813381648094416,0,0.053626112134016718,0,1
3,1.9569360781488321,2.3085877583186432,5.8941618869092585,0.31044349865986842,0.17571995731285206,4.8313116871140709,6.583894956213463,5.8942774175543446,8.0264633355839425,6.1788429540317615,11.573543823253472,9.5849270100896504,8.282522225033377,8.6381370252350589,18.005109956332781,10.623541397047076,10.489477304951219,10.219193308477417,19.73363007879756,11.816794749095932,16.709572541216446,12.644542339342307,13.271309866127082,17.801005478068934,1.8891458837882218,2.3144698621274831,0,0.050597098021031392,0,1
4,1.404012657664822,2.2364217189747606,4.2187756535868823,0.56148046014524711,2.9683003815608364,3.977496375736266,4.7964432789170326,4.9362434154249453,10.023539931728827,5.9207876894109974,10.382817775844686,8.4725317747608262,8.1802972400244318,7.7045982173494449,18.145447382358814,10.599629741134097,9.6877408731109913,9.321501584457426,16.222313992472046,11.281183664985313,16.453058661709996,12.291271840605408,11.925421152880368,19.530370997949753,1.582466302781941,2.9391957184500814,0,0.050238564518994958,0,1
5,2,2.7944693565180616,6,1.6504784766822174,0,1.2122764702776203,5.8843864410832163,6.0032798530753242,8.3610801417090297,9.7066478578157547,13.562154128815662,8.5789604597469253,9.0556744720066416,9.553323463171008,14.853116760935352,10.149770545659159,10.624827379743246,9.9628671313289754,20.805031988922387,18.1278715275437,19.014662453860055,19.771190881861774,15.211911176941021,18.91382769413249,2.0501099536141325,1.8998140914097048,0,0.048973128680136993,0,1
6,0.22567759477870342,1.1088385583275127,0.68145378327387651,0.79935403896539836,8.8641599372616025,2.6894728292562671,3.3315179368447563,2.5411630876114564,15.05360123614668,4.0247762686510118,5.0826406469527123,6.9328441470855333,8.5926573712178804,5.1456898401582949,20.071428378685198,9.7623432126276182,7.0606171427482973,6.9019711962759311,8.4677592686812897,7.5385749120416996,13.12255034071967,8.9203267615909603,7.8266620580429951,23.571100664159495,0.67941508723633415,4.0979953834161993,0,0.048033553673530065,0,1
7,0.7634343516677492,1.6429095972843071,2.3044584146084257,0.46067861185000475,6.1578399122868452,3.489341144176108,4.0044496784582764,4.0193121955743791,12.32651170512827,4.6962120025958889,7.6328751313328791,8.1648238412819385,8.6373092765255315,6.6421225372394508,19.537546900671277,10.301205390009484,8.004209255686904,8.2341793697388042,12.567734277243259,8.7427359540628995,14.001840548218398,10.618357830037622,10.149240979413911,21.135912259902607,1.1081171795796521,3.715736675381744,0,0.047784673191646601,0,1
8,0.65718630019501334,1.8229469342113616,1.9746210563307169,0.48187872950068994,6.7083831876778,3.408389338091165,3.0700298228005578,3.6127319199013797,13.130459008306946,4.246550230364444,7.4199672966239234,7.6748988848497017,7.9358934428648267,6.1257099505285773,20.198820745920816,10.21606882657467,8.1329107432871535,7.9795112544764342,9.0046423496353913,8.4683272347209009,15.66440955387997,9.70084321130342,9.3857678589467017,20.85969764534444,1.0661254957230946,3.7592326501959978,0,0.047629046643433204,0,1
9,2,3.3322101441242156,6,0.9821606514004384,0,3.8975614514000143,3.1886677493990319,6.2463796634031059,7.0550896393636338,7.9302111789398602,13.413177191073768,9.9220670661504009,8.9364086557608218,9.6288694249684532,16.254801472517137,11.297037244205766,11.564593280235751,11.259997575539915,19.197814062453325,16.046736540710292,20.39656843799149,16.280018166872399,15.178720223353215,15.605007330987881,2.0884015763455794,1.8488093604385645,0,0.047456658019578921,0,1
10,2,3.9862385073403628,6,5.493116190402171,0,1.3882074916062788,0.066659692095952572,3.4780898344616298,7.9475636736809943,12.378303146179634,13.210346661851133,7.9692471810102141,12.473117297081039,10.022038554466603,8.7331229000613213,12.967067497644058,14.911599149962775,12.529113925258319,18.841016754528678,27.84781046591133,26.436686613359914,22.729113576365684,17.110364403129374,17.776279796744323,2.3649806254691454,0.87678482680101144,0,0.045684060303240494,0,1
11,1.0289485154363145,1.8067477915743144,3.0890301963706244,0,4.8529635883903568,3.1449531408716642,4.2234354827837279,4.8391534059560941,11.670617319408725,4.884541077406884,8.7218017983288796,8.4406919377705592,7.6830454025125574,6.8501364317752964,20.359075749653584,9.7150351249323421,7.9854945160307045,8.0183882109970739,13.570706218311374,8.4211950799496833,14.372590733505923,10.865074905185914,10.284740695201188,19.775450559282241,1.2616255626712307,3.5052910051864941,0,0.04447157751662914,0,1
