parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0.014539542433728155,0,0,10,1.7719477557729764,8.1835315923470198,1.9007709995690398,17.206125896597399,3.0136202079639389,3.9455179156032694,4.9836827405433777,7.3592359189711418,3.6706366887371038,21.198257617997932,8.7636120512500071,5.4322653565232919,5.4024207456152036,8.2587397196706913,3.6480326028179699,9.5691620631503103,6.5332518428541038,5.5181353427822524,28.78588131092723,0.28504077599594108,4.2821818694508247,0,inf,0,1
1,2,4,6,8,0,0,0,1.4709332121223702,8.0545303907166144,15.577068456070338,16.064594800042393,4.4455972648118003,12.213790046109198,9.6413271881305267,3.2929636414476793,14.707004174712313,18.690577827674989,14.070611238131747,17.247156347251128,34.914754753920128,34.348694464288691,26.199600608556292,17.417591244222855,20.927628163514825,2.598487197881576,0.59848719788157634,0,inf,0,1
2,1.8999420105100371,2.5281537695515537,5.7448602992325908,0.51563875965476613,0.39218353152552821,4.3993770596169597,5.4824678603358894,5.7002693043954409,8.6880744935417145,6.4371014335670722,11.214018593946937,9.4760836350163515,8.5218463421482173,8.5182205165528391,18.104392827738092,10.616921824969381,10.329794013037061,10.216002073968154,17.910200783596121,12.495104768147707,17.499868663779399,13.438059607892038,13.082884643133932,17.474949668604239,1.9008692547706951,2.2786871690718398,0,0.050990268086245016,0,1
3,2,4,6,6.9274138430721139,0,0.38125571139370151,0,2.3083745915793767,7.6256029872184437,14.178462685447791,14.69273675560841,5.9547002886720026,12.257017120222896,9.4991647375596031,5.8537500683591075,14.027159616866156,17.625603487821909,13.849540807844724,19.52172768608764,31.2703469624973,30.851275691623005,23.773219305185911,16.624087335384456,19.384431610234049,2.4660018231064949,0.67927776510735183,0,0.048278652493941102,0,1
4,1.9983186635857824,4,6,3.8803997549959242,0,0.89284895791658025,0,4.5330174817624656,8.8601127462941314,11.734561301922371,12.676469103418713,8.6464358036541391,11.141477630863077,9.8329602867001338,11.711976999338848,10.917719204092974,12.835041012962165,10.859397092530013,17.263310191032716,25.291824620716763,24.617899480817368,22.436454608901688,16.158298262261539,16.898754516252104,2.2885470620846737,1.1341072057492756,0,0.047674851203084054,0,1
5,1.0517918844922294,1.9713007579402166,3.1697207686887205,0.96162841166672774,4.7072800501502376,3.7169202598921434,4.4706424657504114,4.3929503614600547,11.226802434494568,5.599199096952816,8.5138700463192123,8.7749609657252403,9.2716400192893129,7.2242993530363497,19.095640032983471,10.892226820860111,9.1854512336173659,9.1843251465451363,13.176423955164871,11.073452665112265,16.1882482713755,12.027339391514351,11.295639321828739,18.218720468498724,1.3563850824628918,3.3114150993998126,0,0.047486099343895333,0,1
6,2,2.4148211232780006,6,0.39323766061356269,0,4.5009116752829303,6.6001714172469601,6.2702605045214668,7.3141265650877179,6.6469486059568075,13.202063979293875,9.3717655355189926,8.262947473205319,9.168490997264005,16.880070203731556,11.497487952773611,10.358690954322503,10.864757519264044,20.384677867073929,12.222783827785335,17.188308127827302,13.791795775369051,13.939750530652192,18.504843534688078,1.9219729280054212,2.2141218415338821,0,0.047381737937303645,0,1
7,2,2.5949697081340846,6,1.6008561152820773,0,1.8075420426995568,5.3893149489409442,5.3908905689517921,9.1776062524093014,9.2158271250328916,12.426174949965619,8.2059279922388928,9.2134639309744735,8.900632173328928,15.028489185027876,10.25668808192944,10.462084973545293,9.7655703713527338,20.007853822826149,17.252976811629143,18.392472830083314,18.322943057670336,14.288748995472936,19.698055902003514,2.0241971036020097,1.9723579722502087,0,0.046632399073417014,0,1
8,1.2749048461074541,2.3939393848292516,3.8700599117546033,1.1033553346817293,3.5305971167134311,4.1659520406978183,4.2191184268993798,4.8227716631789734,9.7917702873133674,6.268795287447956,10.028245999747876,8.9917797633836152,8.9847757789267835,7.7953993972795574,18.18584352953178,11.237174244494074,10.408000210590787,9.9910655050117771,15.175261962166379,12.496958377849364,17.986851386124737,12.74155578076941,11.950286171206356,17.222512256791472,1.5596450859642264,2.9423867168134699,0,0.046235311185871111,0,1
9,1.1307181772782748,2.1796865586304075,3.4310631497999631,0.22847645267963884,4.2648168422378854,3.9572448070090527,4.181913116866891,4.6787580668007589,11.279438245483018,5.0607706161581287,7.9678008285556112,9.4303827755470913,9.0920879650127997,7.3779192417673007,19.883177980285005,9.9878866887840996,8.7358654199110717,9.0564369969588441,12.942297513717845,10.379001914678046,15.720030619936809,11.658211211865547,11.370064615698732,18.312079988964051,1.3824900442515524,3.268573319466674,0,0.044403197315460233,0,1
10,0.09382394224292423,1.7538539952375245,0.23902294057692874,1.1017846192164222,9.6137365252325644,2.6341844001254651,2.5504579979450828,2.7589088508062045,14.648132193091666,4.72737253698791,5.0514869756677747,7.8722810577830273,9.5877078166650112,5.7046047371471715,19.897317764784713,10.261542464551967,7.5784392034592321,7.5944847758516527,7.77983220941295,9.6183876787228577,14.599084016994928,10.733502692477179,8.6342964731111262,20.847678571323822,0.72015778178685008,4.070566677981664,0,0.043121480092858287,0,1
