parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_14900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.98434061404821183,2.8261729633751447,2.3383107041885802,17.070377314572617,2.7865573631789489,2.7118958522194498,6.9990429922746999,7.1902848268330111,3.646623871355358,22.820212504308603,7.2167215904979418,4.871827252232964,5.0053459992469618,5.5702497105433508,3.619120592335396,11.233832066287034,5.8175442743197578,4.9616784584945375,24.781992009056722,0.25868834690132203,4.2586883469013221,0,inf,0,1
1,2,4,6,8,0,0.1736164330298543,0,0.76464238122980532,10.082704054992206,13.886741793583276,12.37113626223686,6.269597645128556,13.593702982143762,9.2988649445614975,5.5373184091263017,14.049709224332084,17.583194677775943,13.349098166437321,8.7717940316643848,35.264517277356411,35.405209328162606,24.30485232514722,17.194096382330216,17.326011437807825,2.5046706638775986,0.50467066387759885,0,inf,0,1
2,2,4,6,7.5994357578157921,0,0.3185109342414591,0,1.4191196704623821,9.9180803219316829,13.136300629270089,12.577571714296019,6.3824496580089249,12.791907876462028,9.2280851619775266,6.866282127698244,13.61089003859345,16.608409297558541,12.867571143818592,10.271994768649254,32.507255012934898,33.050655518105117,23.350370975272778,16.742850137267919,17.934422528226566,2.4630070753416899,0.54203921989071469,0,0.054675222728921488,0,1
3,2,3.6955006502097341,6,7.7530959483846793,0,1.055202850480994,0.69911563287164369,0.78096817854567668,10.268168252812963,12.91588393661481,11.380572846419502,6.0727055565479899,13.428092475339794,8.8282878032619774,6.5475473013324876,13.786050981802708,16.947386185841538,12.806132129443547,11.771247650691011,32.193846502019241,31.611110218627839,22.225269323697695,16.219610007537465,19.08147800521585,2.4518285280487095,0.62160012202753467,0,0.048705585708285773,0,1
4,1.1024902397826606,1.9003777434163585,3.3118259976033708,0.22784388030681813,4.4801101263610343,3.6145983646959934,3.6314022315269199,4.7134796863594453,11.204825382453791,4.8107612407252658,8.1969107751704922,9.3995323329758023,8.1929215083382712,7.0030788088383389,20.184423658556952,9.6616952687159561,8.5633986454830833,8.6850032307906151,12.460708787041716,9.3685326334326646,16.147652453476457,10.357643948165366,10.580700224098232,18.089522226742503,1.3225419209584455,3.372446943198129,0,0.048377524224927033,0,1
5,1.1311299263332686,1.6624965960410667,3.3954588657927776,0,4.3409670788024517,3.2789566868746536,3.9584624040277543,4.6740364298478827,11.223994071984345,4.8680041862346553,8.531088847989869,9.1437749536047299,7.9399613778831384,6.985563557805337,19.946097449778833,9.613133333853126,8.5262942088575571,8.8074850647465102,12.200524848591662,9.2537376819364692,16.495764589288683,10.580753559870104,10.578699448676135,18.866198697016966,1.2885625504008917,3.4310659388948155,0,0.047315909025827309,0,1
6,2,4,6,2.6553172194106542,0,1.9756479873743995,0,5.7107655501458385,7.5099348157704906,10.035260286551008,14.663791390435694,9.2617636089147855,9.3658091675663488,10.105089783418597,13.75551259799594,11.631320808708484,12.499986807071464,11.519227923850858,15.500491569280518,21.62255954135621,25.380352774247982,20.314904679407757,16.271844252060934,14.887546389891378,2.2117461394392701,1.317611715933694,0,0.047227096108204858,0,1
7,1.0119601028064384,1.7287906365469055,3.0379418526743232,0.5656547121049269,4.9366266419564848,3.5001466053732115,3.6506470850151906,4.2750229281975924,11.87870716758902,4.7489764921303932,7.555696519093047,9.0734250938083552,8.4819017413316171,6.7300804308363844,20.139566708239755,9.8156206349278019,8.4774209944175514,8.4100294676081138,11.362685995123858,9.5732417554673539,15.966235905454251,10.332935777942016,10.323635891047939,18.413279943889446,1.2688739785319494,3.4603691239663155,0,0.045611648267882929,0,1
8,1.3466102620236653,1.8767572011366209,4.0399160660950164,0.3300765407774669,3.2668817286892309,3.8571691214667783,5.0351767133535903,5.2046872192769547,9.9130605730742385,5.6684068624644954,9.4743031476673867,9.5688230747198588,8.6571465150842535,7.8552825647315698,18.944261926842703,10.093240557287075,9.2942318884109039,9.3820597032832378,16.075831694188768,10.902707786221143,16.026769932532062,12.10860854938775,11.958892821079669,18.119927068756294,1.4577813782020945,3.1077703501978053,0,0.044988783049576334,0,1
9,0.98527297673896352,1.5684286966101917,2.9635338336234147,0.6354076520792743,5.0605894673563467,3.3284125983865613,4.092642669791168,4.1789876389467357,11.631229886675285,5.0654190075550121,7.8149607807322141,8.8154939752794572,8.4345021733814729,6.7267654690917222,19.385793000804146,9.7397208527546155,8.7308297740474323,8.5928254151799024,12.816454108816318,9.8339844472472695,15.955715659192087,10.278659791854325,10.191177600889407,19.518899855684236,1.2359067423887879,3.5142820134319028,0,0.044724659631384653,0,1
