parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_16600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.85553479362252194,4.5028967856545279,2.0510607672924879,17.040517098786435,3.3903295602571411,2.9886670263258006,6.5495232083087593,7.7480710419217118,3.7937277207262126,21.676069033341335,7.6786798060278736,5.2076239388366483,5.2982627762579924,6.6128239748310715,4.7470869207749509,11.156501805505657,7.0722405014430851,5.4783345411187714,25.799119457856538,0.25864452560792295,4.2586445256079228,0,inf,0,1
1,1.9980718053047553,3.9540882032909721,5.9936507057130726,8,0.01059874762207505,0.50857403252499345,0,0.6905491134876266,10.427950536843316,13.389189304311337,11.537474127375541,6.1428234240286264,13.718130675215351,9.0377918649314033,6.0721339269373837,13.888387781886957,17.084163635419685,12.846268630685852,10.261189931503772,33.806264763880527,32.973952002098393,23.382188564752859,16.686867901083655,18.335570061493453,2.4750364251230739,0.49627059438840548,0,inf,0,1
2,0.73218597446885492,1.2803818775274003,2.1994118311947588,0.65039791598960961,6.3341691751843872,2.6480570582841771,3.3621947418616833,3.5759246789186645,13.243897717228823,4.6547989723763141,6.2660114151858544,8.3853747001072687,8.4297636366687065,5.9623792467918131,20.129800967115923,9.1435135184028073,7.7521516636341659,7.5754506597360951,10.462553096847657,8.8934642246592741,14.896360549240047,9.6076103923706331,9.0134049988618905,20.549659111779782,1.0386689952045618,3.7869856817111147,0,0.047340927937790017,0,1
3,0.76019214611546304,1.4364084501828547,2.2841547194703256,0.60185232988408977,6.1928178679154673,3.117647148930986,3.1451398794437173,3.3046210333625012,13.205323593905838,4.328645718915471,6.0247996558958086,8.3673221427503286,8.6315427179078412,5.8643449750897441,20.106376473652738,9.5636608647294281,8.1562421998962353,7.9498018778095751,9.8266165186182111,8.8047887554947053,15.33013856763464,9.0031161030687539,9.100737940822647,20.367236032443394,1.0757452239621585,3.7386774208621145,0,0.046808838917492386,0,1
4,0,0.0914244369049141,0,0.27771894754126619,10,1.4036154524063567,2.6934384400864269,2.3178202046563281,16.502464651508291,3.3748687067754659,3.0726584805047201,7.2251435483208137,8.0276345713226327,4.1325301231955542,21.826545719673987,7.9362009331433727,5.5709850045624183,5.5006444566683967,6.5887109096991505,5.4553910540586852,11.777990973196482,6.9973748789774195,5.9274606087044548,23.850916224637849,0.29356786036372701,4.2473333658645585,0,0.046476614650379847,0,1
5,0.52152858735383034,0.82697510190340384,1.5654218773557294,0.32233541305347402,7.3909117065018659,2.1086286388288484,3.375762590184813,3.0939980718796631,14.575400774196458,4.1241823317244961,4.9539467062211129,7.8776566096484109,8.2449675952725165,5.2405222724746059,20.811524982848379,8.5294714964428149,6.765774546208573,6.7601831053010519,9.2890101667197662,7.2428928596896451,13.292717016247638,8.6604984758808818,7.7290295167651211,22.388731144828835,0.7974649215943026,4.0219838051716446,0,0.045367085021295356,0,1
6,1.6582611469381123,2.0479165997657023,4.9727917060298443,0.38247791029989997,1.7121673449454549,4.6749378986415824,5.9791832130259417,5.47843601174662,8.8451511285325104,5.7124137031390436,10.212997130048899,9.8918716900413681,8.796934539863452,8.2565705182806131,18.686781250862058,10.632250525745146,10.167019758916624,10.111069791520642,17.466205980961142,11.415463319308762,16.691750865943298,12.069123668661328,12.854122374528705,17.044869590204055,1.6960581845025646,2.7428118313777547,0,0.045094530411948705,0,1
7,0.76762832432157402,0.7036184018274293,2.3042511571647171,0.46881409966781018,6.1594667227733417,2.6047417521191187,6.6168577502270614,3.4805123483746634,13.143967407406173,4.8290941818305635,6.2388566503730196,7.96970834382142,8.6517224627551848,5.916982058787724,19.746515031060923,9.1367839406193685,7.869203541528031,7.6279202442272771,12.824106613210137,8.6529954836131964,13.5297667015844,9.7798685055407066,9.1997093391689653,22.008202935050608,0.96201909522741269,3.889034851161131,0,0.044351838076901413,0,1
8,0,0.33585643384020436,0,0.42144692518837845,10,1.4108270539123768,2.1130454547284523,1.9759266556765986,16.78396933851052,3.2782359536282932,2.7911641865778622,7.1177598412558734,8.0493747723387656,3.9225083457451464,21.701206636365072,8.0196291307541152,5.7551288950216604,5.6189099384860164,5.1837355268553038,5.6758897508709776,12.669114824191382,6.6441640778236088,5.7074013048216425,23.846939191789765,0.3472950704876519,4.2342683693283387,0,0.044163601472858194,0,1
9,1.9306944335097325,2.5751483562161783,5.796342234499317,1.0421436298523958,0.33952337974514568,3.0260622245325055,5.0441042083075791,5.4484024657090764,8.6688490181573528,7.5183033317048773,11.667930200502058,9.2481647784006125,8.8477668833799186,8.7573632331573332,16.586739046611363,10.353638719109151,10.679689743928813,10.476606390296967,17.988372044801388,14.677139290059241,18.972699344093275,15.362059638914626,13.713760501054221,18.34658237882984,1.9545115545783163,2.1544269171467541,0,0.044044908397659045,0,1
10,2,2.5852495014820667,6,0.87454360578275814,0,3.1433908209881327,6.6628648927582041,6.1365937659557526,7.6984365070894123,8.0621527914756488,12.98797810319104,9.2777301030611987,8.7407111333259238,9.3270260109100054,16.249436457048514,10.560639506502534,10.830211202392174,10.649668983251892,21.003946691042426,14.991222569993727,18.21093603452114,16.603222140477531,14.575064916576201,18.221277907321728,1.9758618091452582,2.0877216034082759,0,0.04365578376198688,0,1
11,0.28278903260645472,0.74585061640806771,0.85169838004849996,0.64830703963196967,8.5802756449125148,2.5852926357775772,2.4679767912980237,2.7995607618759815,14.880560235711727,3.6682723067719079,4.382641463010339,8.113271793777983,8.3854626681093993,4.9864172047466022,21.300105228399012,8.9830192259067374,6.9942548223684549,6.663388376845087,6.7582073745239013,7.4616428399252435,14.348306521765187,7.5943999456188136,7.501010560812551,20.585352574273095,0.64111238396979187,4.1186244027340644,0,0.043324139117768848,0,1
12,2,3.7586205375107458,6,2.0451075477450362,0,3.2166193207177192,0.42748511046856941,5.5122096225435362,8.3021918393424521,8.0813474597509227,12.248120106639464,10.010244852278488,9.166830838368206,9.2773645325269793,16.164673239106495,10.943270934208407,11.56507788826003,10.841727818453169,14.389956222349827,17.799429249973276,22.883229923310104,16.494171183294824,14.561827603687419,14.522750410395593,2.1566802860011562,1.4988096187168556,0,0.042003457133953447,0,1
