parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_9100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
1,2,4,6,8,0,0.23396599052624792,0,0.77911184671760458,9.5883132180551502,14.480792629516966,13.177491443951723,5.4004732036235668,13.642789609503808,9.3661526717555521,4.4165342366087419,14.228445807160368,17.818228068845361,13.530471066816329,13.11172084557934,35.057015733481968,33.564041708037735,24.948363002201422,17.449603667277731,20.019217928557062,2.5220541916652959,0.52205419166529587,0,inf,0,1
2,1.5814025480384506,2.2205275688892114,4.7532148623939969,0.15208585145821535,2.0778138165224398,4.2575168322892747,5.2286185651465402,5.5879105477958797,9.3273683971249515,5.6725675263233208,10.26449123608546,9.5110889465504638,8.3650482814708678,8.0875313155383317,19.024437352978307,10.330597290116582,9.4672922482273361,9.4786780122073999,17.516008670886205,10.583574693612835,15.611233950578873,12.188081866827948,12.297139818522508,17.972783921641948,1.6673986674402801,2.8174374838756386,0,0.064435622626704936,0,1
3,1.5612739466074328,2.2721955591725354,4.6955004887821108,0.75610958163129793,2.1733502268025346,4.3884682897368803,4.6284989368107698,5.0194021395770347,9.621800358830237,5.8913669127270047,9.9315956782226245,9.424995701635277,8.9284561770461366,8.0029502380670277,18.373481536636788,10.834978276805733,10.086180342159309,9.8862929139371136,15.362269102053428,12.156181516910568,17.475283814044623,12.443032357894694,12.517919343375494,17.331041687452011,1.6915908647986442,2.7245691239399892,0,0.051969018369163816,0,1
4,2,2.5416822883269496,6,0.47022004267554596,0,3.936825154248313,6.4517031965686806,6.2908705359604333,7.7018658224133194,7.1475938571937494,12.249153294068332,9.8337316272472748,8.6868816872219838,9.1839492974777404,17.452422980151997,10.571156315912239,10.503598893615262,10.404191151827396,20.675155329797818,13.419001126569166,17.123413655148507,14.990434164253783,14.167854527784584,17.148725466186381,1.9421709920571859,2.1618415634236001,0,0.047789923712842568,0,1
5,1.4308331257965035,2.3443401506054022,4.2947640669482405,0.71919998272106034,2.8427965315171502,3.999394451369982,4.3036813561887408,4.9097360653770776,9.9185363071834072,5.9657306905353096,9.7131610306962699,9.0944146135599215,8.9430972850563517,7.8282137089336015,18.284369510738454,10.707393338195311,9.7035482117863516,9.6146165257381337,16.442601592678937,11.435885000342726,16.140043323092897,12.600554594921388,12.091141344215592,18.592416519086452,1.6314297100163777,2.865846598005823,0,0.046532896142217853,0,1
6,1.9523839913641958,2.3252402247768513,5.8617392283652325,1.6835191083360899,0.23045669401585611,3.0291516400090743,6.402917105371273,4.9053106068361085,9.0079567828460796,7.6976531990978199,11.544159738063183,8.1403266038801743,8.9984158921988779,8.4107633662370489,15.784277281268011,10.907634071503249,10.99137525797388,10.106294044282038,19.887955373820226,14.693085699899848,17.483522723384503,15.056361032471798,13.275232198090597,20.217053534767704,1.9746487312279735,2.1053488899972463,0,0.045465584291645121,0,1
7,1.755141396426966,2.3543078721209314,5.2680274892102466,0.24993804491554122,1.2204345830663612,4.2890280122632367,6.0095039790439042,5.938010401594549,8.371765389040096,6.3421667427680237,11.413116896304633,9.7697869381234224,8.5536922266532009,8.6522393704038141,18.229220634759049,10.66562521701897,10.118107357135536,10.153537594772647,18.540180746511574,12.102651653383932,16.923944004250437,13.424964748826957,13.402372759789722,17.103634338847673,1.7661693620074042,2.5418691996523872,0,0.044086882092869956,0,1
8,1.9918746127361562,3.9731532014608923,5.9651701637673575,6.5557500528969053,0.058632756148710108,0.57195274432339727,0,2.2556315061828567,9.1302884132417486,13.128724012430133,13.20566595581489,6.5870698505667695,12.395153223252125,9.4520044775098739,7.3531779088049465,13.049863412801246,15.887418050822493,12.710582623687278,14.756894379245255,30.471071945524269,30.116244695421958,23.361573048279098,16.798315073691981,19.135510675425447,2.4187092352501272,0.73400933112730837,0,0.043906728817804552,0,1
9,2,4,6,3.5973808158035392,0,0.71611136316099,0,5.1377676462708477,7.8440531270729474,11.745503497659429,14.309803186890528,9.0025641827882268,10.557414929320156,10.295345521003396,11.896366173610772,11.245477351560622,13.252482166922354,11.628780532712808,16.201480424207507,25.546880840326523,26.782969168717322,22.966780425130761,17.13359757588308,15.291821547160918,2.2616908352563709,1.1659531277935491,0,0.043778833320830629,0,1
