parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0.82031694098381513,0.049551298886849837,2.1374984121879694,6.3473307154358878,14.695907744102087,16.690029592874438,5.5043381695520317,12.900561529710034,10.474185966349932,1.5818481515460048,15.102596973042109,17.115681736188812,15.24195642850599,20.81426403046073,32.774623321309981,31.613249056447927,23.809610004020055,17.894347195192495,24.888444137281521,2.6018650790256936,0.60186507902569364,0,inf,0,1
1,0,0,0,0,9.7010307821156925,1.0453150570321008,9.7112705499920207,2.0437044903318586,17.512320091413791,3.7423877717782243,2.6566495536136512,4.8582357100270359,7.5217082375546367,3.4926003632719889,23.047165500030854,6.2694307446797222,6.8325672508243347,4.5176744662771275,13.452393456094951,4.5225858804286974,7.6004318072285999,7.9601076071284638,5.9473840719127127,27.956681816079104,0.29045706580695041,4.2904570658069501,0,inf,0,1
2,1.992300510713725,4,6,6.9411452003686129,0,0.052177563935048091,0,2.5682231243750708,7.7204846979404067,14.405676897421046,13.879651546645698,6.6500547150209695,13.132243167231742,9.949750721013098,5.9901348949577278,13.375520594515393,16.954636943383878,13.331313729293653,20.572334666530985,31.810052313128409,29.019289455423539,25.396245277986285,17.411697802450323,19.638596662385151,2.4670303186533387,0.68374143830966239,0,0.068608745117832576,0,1
3,2,4,6,6.3935634509395429,0,0.019542311655350447,0,2.8673924215360129,7.9806390099529967,13.502800801574848,14.675654170451571,6.3209702433276655,11.831373560252445,9.6374926079292553,7.5377839547142536,13.529943081926135,16.531937487884562,13.175223841228897,18.662593282740374,29.450586117357883,29.254907484823654,23.950093644531631,16.949871857064572,18.682896521428297,2.4128930743682533,0.73420437001369743,0,0.060897709680140334,0,1
4,2,2.5510454045555853,6,1.103087675433597,0,3.1246265004298936,6.5984154146118321,6.276871787659962,7.8178642763528021,7.937911763813144,12.953319601897276,9.1241185938088254,8.5321142903876392,9.2643427198277255,16.602254653047954,10.66299332117052,10.555927475003314,10.271234285197606,21.648248142455767,14.228906892966531,17.160216606108101,16.246409896476667,13.961195977849203,18.36741126573898,1.9834131586146257,2.060126955455241,0,0.052950700984875441,0,1
5,1.2713385851998296,2.4626110120470961,3.8789616590557121,0.80508286326259237,3.5580101667187218,4.7585838587321874,4.2280761985775026,4.6854511793825493,9.7271347429329218,5.727065756789453,9.4099596831569308,9.2597737601541326,9.5603020520766169,7.5553771063382786,18.789897052416386,11.736286555150944,10.297532406753668,10.093019546633343,15.564412647405691,11.149042097871284,16.361416861663479,11.680849243391123,12.005280748600686,17.252735394587145,1.5327281140750599,2.9495221520157453,0,0.051583385139942289,0,1
6,1.3970781630723867,2.4618244211133806,4.1799478047863712,0.3297082479553527,3.1964374355803402,4.0862707556603057,4.3099636143559339,4.9173806714474981,9.7730042405991391,5.9040793104367548,10.699406287311794,8.6633541163522541,8.3878712144012653,8.0768235677258868,17.794881498535343,10.784801897382813,9.8529910858522456,9.5687802273617848,14.732308044589463,11.949185726528096,17.485242290805477,13.145275727256786,12.275589699829565,19.500694797907144,1.5962994870471199,2.9238115831089746,0,0.050904151741245685,0,1
7,0,0.51827724385970597,0,0,10,1.2814651577834717,6.935518715642667,2.0807705619480465,17.225632542868578,3.8786167776639888,3.8160453538681645,5.4838952585450391,8.0612695072805653,3.9428454618867699,22.137309320929628,8.7380265087959721,6.2377715665649411,5.1986318708272474,7.791262990375488,5.7016243957219572,10.429695902961376,9.2040952630647421,6.6093541387973911,24.917631579837781,0.35392137997538387,4.247024997735477,0,0.050831941422202848,0,1
8,0.8073520210384314,1.8246357501627639,2.4291310956907637,0.47704750771538512,5.9221189211819132,2.9682565219678607,5.2495896116595162,4.0096544987626501,12.37608143501779,5.5206516722995982,7.7017545267716532,7.9030286446206164,8.8258736645673022,6.629785444627931,19.382331982953829,9.8689778012016003,8.6744990846681791,8.047687939382616,13.597445461207668,10.360365634223031,14.528790719164389,11.939212917037453,10.597763378852681,20.743343643811418,1.1686503011170255,3.6459445873067371,0,0.05076845150833581,0,1
9,1.9834138615172354,2.5938762419170009,6,0.61318621169358023,0,3.5238506588984246,5.7490310402497373,5.843251445574122,8.431497432489035,7.5198617149885525,12.087541359456344,8.9391861083162834,8.269958625546554,8.7957766732290406,17.134634761958072,10.149058285521503,10.688351933669368,9.8397985852977978,20.406042476356625,13.85614924539775,17.355791539212355,15.226432249592021,13.372249429140346,18.578902650104766,1.9565250616005256,2.1364992510982859,0,0.05007807169038174,0,1
