parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,7.9011242534601029,0,0,0,1.6835073054228964,7.8580681008067232,14.966357320154707,15.746243728915735,4.8078546406444991,12.286273776753172,9.7649951052134796,3.7578911527338374,14.317952348271154,18.329960786304397,13.853643304499604,18.672833038292449,33.904730059965466,32.600341458400571,25.232065835599059,17.738926941598994,21.429604612620867,2.5583689185490748,0.57780660667950823,0,inf,0,1
1,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
2,0.27491953514437689,1.7145605636263774,0.82485738631786132,0.23836745778016866,8.6254425637818386,2.6090655122657909,2.009985740848665,3.5776452839530095,14.050287197591176,4.1913900627540608,6.4353205057893401,8.0419102768712314,8.2424810165798537,6.1097360591916026,20.720462834906179,9.7063869756792194,6.9870220218834449,7.2178819123278171,7.7805160071957964,8.0201282486558583,14.356330496652895,10.804328389014016,9.0937339196878924,20.875668436933559,0.78245898533874225,4.0496607804721858,0,0.052158501967208268,0,1
3,0.37685985370527741,1.1522480478684158,1.1594044186834718,1.1383601984056921,8.0656270289221172,3.2077267340339803,3.7424751102308216,2.6947911833411506,14.148144314074234,4.0959874437183492,5.5436835999861191,7.5780091835467465,8.8908020021728156,5.4766440146197333,20.02707827496334,10.36784853634698,7.9664516293266061,7.8807062678947988,8.0311088446193644,8.3215662566021535,14.981779247206664,8.9087241811307951,8.4122979391591191,21.354910339038987,0.83256667308411636,4.0039090528644783,0,0.051982516885862029,0,1
4,1.3207081499803419,2.1863265337655453,3.9748589685969469,0.58185229617854073,3.3740386158042814,3.8440128963899904,4.3484617667723198,5.0321767724498434,10.277526855203773,5.6967530896024492,9.5554178353777122,9.2498460901920545,8.7708967523317138,7.8165123194668045,18.751512252046044,10.604949304065464,9.1097512718866582,9.3099541108126598,14.790500376630783,11.092071834306301,16.219714135911289,12.410722718969296,11.789409891911504,18.259962679317965,1.4996106740714865,3.00984416971834,0,0.051959780481274608,0,1
5,1.3187150765474032,2.3516305675598725,3.965655891559781,0.74267959789408478,3.3905337511814975,4.1034657260471361,4.4614088712042648,4.9241002265951339,9.881735611548903,5.7851731576419283,10.186140867981239,8.7852431790420571,8.4923732649157611,7.7706945991636855,18.343012284878789,10.957035955303073,9.8399203069445704,9.5633222810107821,15.691885152793999,11.250689264446054,16.670348640100237,12.218735000189699,11.96844809489879,18.638324456982097,1.530620859866205,2.9430969501722402,0,0.049499132944256306,0,1
6,0.023953967629232548,1.0954961380282404,0.087825213454284068,1.0202592593931283,9.8520889295971497,2.9777470121237588,3.1583641361872963,2.431524833678778,15.018272665430096,3.7600710546772742,4.8666400124104525,7.2443316282484469,8.7503622819628806,5.1501201307811684,20.332923149211641,10.1316690909225,7.267624602645423,7.3008819833793464,6.877610928207635,7.4445574821831766,14.062645888796677,8.5893719567854561,7.6095624609336392,22.569195439399458,0.55644825142825372,4.1654908600081644,0,0.045857524537169951,0,1
7,2,4,6,7.3979188217693261,0,0,0,1.9178613398631168,7.9003150946770839,14.419061939442312,15.443880353167993,5.1646587023583006,12.148024021179125,9.7793546481214335,4.1868278992630685,14.062412649311147,17.446208606766493,13.561416018332832,18.841788976845887,32.49047803001983,31.23426006346407,24.425002570392895,17.337902267984777,21.987731487921881,2.4931354911025778,0.61221005490112268,0,0.045772704440043152,0,1
8,2,2.5510454045555853,6,1.103087675433597,0,3.1246265004298936,6.5984154146118321,6.276871787659962,7.8178642763528021,7.937911763813144,12.953319601897276,9.1241185938088254,8.5321142903876392,9.2643427198277255,16.602254653047954,10.66299332117052,10.555927475003314,10.271234285197606,21.648248142455767,14.228906892966531,17.160216606108101,16.246409896476667,13.961195977849203,18.36741126573898,1.9834131586146257,2.060126955455241,0,0.043229202348721435,0,1
9,2,3.9789431254880228,6,4.2411153346540917,0,1.5991093648195851,0,4.3301024781060322,8.2051534103864636,11.296148405208688,13.081191473694384,8.6514282115590682,11.559588548863072,9.8802209730828654,11.299776000662286,12.211291250756865,13.534615236779359,11.824272191676643,17.088852463012422,25.036549067604508,25.256082259617042,21.515593933160474,16.55608975692779,16.373049765681223,2.3160585519114356,1.0927717626105835,0,0.04300595370219952,0,1
