parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0.014539542433728155,0,0,10,1.7719477557729764,8.1835315923470198,1.9007709995690398,17.206125896597399,3.0136202079639389,3.9455179156032694,4.9836827405433777,7.3592359189711418,3.6706366887371038,21.198257617997932,8.7636120512500071,5.4322653565232919,5.4024207456152036,8.2587397196706913,3.6480326028179699,9.5691620631503103,6.5332518428541038,5.5181353427822524,28.78588131092723,0.28504077599594108,4.2821818694508247,0,inf,0,1
1,2,4,6,8,0,0,0,1.4709332121223702,8.0545303907166144,15.577068456070338,16.064594800042393,4.4455972648118003,12.213790046109198,9.6413271881305267,3.2929636414476793,14.707004174712313,18.690577827674989,14.070611238131747,17.247156347251128,34.914754753920128,34.348694464288691,26.199600608556292,17.417591244222855,20.927628163514825,2.598487197881576,0.59848719788157634,0,inf,0,1
2,2,4,6,7.3979188217693261,0,0,0,1.9178613398631168,7.9003150946770839,14.419061939442312,15.443880353167993,5.1646587023583006,12.148024021179125,9.7793546481214335,4.1868278992630685,14.062412649311147,17.446208606766493,13.561416018332832,18.841788976845887,32.49047803001983,31.23426006346407,24.425002570392895,17.337902267984777,21.987731487921881,2.4931354911025778,0.61221005490112268,0,0.079199474469752174,0,1
3,0.89013557891250483,1.943957198470841,2.6962678754625555,0.47666702798999355,5.4788241274311851,3.8513962351406406,4.1146201309628578,4.0850310360786404,12.3076522007492,5.2704401046018061,6.5134448346662737,8.9017745766928442,9.3931616371320406,6.451342197984717,20.944228748521954,10.08402873052693,9.2732839476361573,8.1550206532357077,13.166828893085079,10.409001673167769,14.760797082601353,11.12479989734101,10.374375803235077,16.697421721333193,1.2310638555651121,3.5366942086309807,0,0.055615038259195809,0,1
4,0.2255665125007017,1.3965682170876115,0.63272014597825832,0.7069365901587622,8.9280319346918287,3.1223075211146569,4.310993530623251,3.3823363490373408,14.020897246144072,4.3010811133109925,5.5809159082923818,8.1084523683787868,8.9968687352887535,5.7020517183238821,21.070631021535522,10.22088370283033,7.5868422136048608,7.9108560490538729,8.4833520159315459,7.9643263028685052,14.471017159950533,9.5990192005145119,8.4371705073331746,20.020108075008633,0.72004539769881226,4.0788047371128879,0,0.05394866505452689,0,1
5,2,2.5949697081340846,6,1.6008561152820773,0,1.8075420426995568,5.3893149489409442,5.3908905689517921,9.1776062524093014,9.2158271250328916,12.426174949965619,8.2059279922388928,9.2134639309744735,8.900632173328928,15.028489185027876,10.25668808192944,10.462084973545293,9.7655703713527338,20.007853822826149,17.252976811629143,18.392472830083314,18.322943057670336,14.288748995472936,19.698055902003514,2.0241971036020097,1.9723579722502087,0,0.048030220795133971,0,1
6,2,4,6,6.9274138430721139,0,0.38125571139370151,0,2.3083745915793767,7.6256029872184437,14.178462685447791,14.69273675560841,5.9547002886720026,12.257017120222896,9.4991647375596031,5.8537500683591075,14.027159616866156,17.625603487821909,13.849540807844724,19.52172768608764,31.2703469624973,30.851275691623005,23.773219305185911,16.624087335384456,19.384431610234049,2.4660018231064949,0.67927776510735183,0,0.047499224314924426,0,1
7,0.93676280355903352,1.9916187049281959,2.8525023764926782,0.41992632972470739,5.2274303739817674,3.8972130466233232,4.2964141176634376,4.3024124647588886,11.536242843474586,5.1710321194981805,7.8813446828912319,8.9976859339062187,9.0191552005287896,7.0479003963144766,20.079480443179961,10.557773800624515,9.4660074716390099,9.1234840534930637,12.005828781399197,10.6555482449686,16.644567912320117,11.686449430887658,10.995296901459408,17.22948653333637,1.2608736162781367,3.4844642830086414,0,0.044135755634809162,0,1
8,2,2.7504386423328135,6,1.6524310814460894,0,1.3103761189734322,5.1166535241990108,5.6789026429037897,8.7678478417371295,9.3914795750191029,12.976011566233666,8.3507734977896124,8.9536602120339523,9.2099288004604265,14.785304668471495,9.9183123470385652,10.333039239026682,9.8078322566608929,20.734417436779445,17.182614521206787,18.358320415513198,18.819841316442705,14.404943618753649,20.383741575802965,2.0423949290833336,1.9109927543950991,0,0.043098918663569366,0,1
9,0.15736876209667797,1.6480873607802975,0.43076961270098263,0.35034034357605082,9.2781118840395091,2.6092901806866031,3.1739037094172771,3.4291306203349183,14.810997949279569,4.2781394993578665,4.3563729606627888,8.4902031293174645,8.9326854779380582,5.5012838286465451,22.627542898128425,9.0083390563303158,7.4093339145957238,6.8228283532320608,8.1571679024509223,8.0908015720967885,13.618645758247895,10.162390251819712,8.3591657632098251,18.323481029177444,0.67996523191069314,4.0954293877236374,0,0.042723781878442127,0,1
10,2,3.5289585411313857,6,1.0612485916746675,0,3.7789742747511426,2.4276737653510532,6.217438593606162,7.5691117832534331,7.6886751298510569,13.394458752443446,9.8912467501934742,8.8221926253550631,9.6832846054132435,16.281531175592988,11.389145552233666,10.838596373109047,10.997366175807887,16.909355477718073,15.896781329948627,20.649041059082226,16.371532529947828,15.007544210251162,15.96069211718158,2.1054033802834811,1.7622895307624828,0,0.042594878017571218,0,1
