parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_13200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.98434061404821183,2.8261729633751447,2.3383107041885802,17.070377314572617,2.7865573631789489,2.7118958522194498,6.9990429922746999,7.1902848268330111,3.646623871355358,22.820212504308603,7.2167215904979418,4.871827252232964,5.0053459992469618,5.5702497105433508,3.619120592335396,11.233832066287034,5.8175442743197578,4.9616784584945375,24.781992009056722,0.25868834690132203,4.2586883469013221,0,inf,0,1
1,2,4,6,8,0,0.97983944251122868,0,0.051713236323078532,9.8671631076966957,14.072747891204429,12.064661542599641,5.2301895826138907,14.278532295660471,9.0031702661274551,4.0430494647221771,14.798991474423769,18.408945784355808,13.791120972839797,13.155291832459211,35.010434072036645,33.282242826150743,23.575337366130348,17.008531249547275,20.40439818703193,2.5061421750263886,0.50614217502638903,0,inf,0,1
2,0.17982397696257046,0.79063191803758981,0.54132844513812506,0.657116579670741,9.0976077704176834,1.9943195421936557,2.2420395552872669,2.3462318305318646,15.598134613316336,3.7996510375388239,4.1650875070377786,7.0551052161692418,8.1370878623145391,4.5224587559686755,20.749912220248412,8.740860601338122,6.611451145371861,6.4097044652533102,7.7117309686317235,6.5617298811324041,13.093236647748009,7.5843094889033749,6.5913459194500525,23.771481038306224,0.5766500176313667,4.1523158730166649,0,0.054884545120389296,0,1
3,2,3.9996906126700349,6,5.8630585507666577,0,1.2763530969607553,0.050457396511157215,2.8804970964149295,8.832144951560716,11.908416982120896,12.735832455708605,8.0272353157444876,12.045477248178482,9.6432900551148784,9.4001214231615986,12.81810685022454,15.484199925505722,12.611600505202585,12.021704634733503,29.169108531848835,30.72971359918261,21.834689596669978,16.874911898778436,15.730365949696321,2.3574939258051484,0.78743280002208715,0,0.050130109221497653,0,1
4,0.13308772906562227,0.66868117583075848,0.39871160871223554,0.64487543076138865,9.3353351824727344,1.9649686246131155,2.5660071491282253,2.2694530491525393,15.718284114444261,3.7745514825097195,3.9649439717634882,7.1610348707652065,8.2420062874095699,4.4934015407979739,20.862137012273795,8.7268060365277282,6.6436626423610186,6.3829778493619003,7.0205638198915912,6.7744728935951359,13.402341353341093,7.6315458071687052,6.6379125248300213,23.338986787126149,0.52172601996312373,4.17914354215538,0,0.049745957427181325,0,1
5,1.3006527279212174,2.0157716816741882,3.9050261754422788,0.57220690946932484,3.4914648725982862,3.7035520264134187,4.3150756459235486,4.9130117400306847,10.359230357754953,5.882075134760723,9.3117997838922193,9.0358815769113559,8.6918073644102485,7.6115067304875543,18.675258275065399,10.127246314683216,9.2690928523428582,9.0874388543056153,16.140793287415946,11.115842371980325,15.685631951601987,12.312075212038415,11.69098216753021,18.931369046767031,1.4672000880264271,3.0852136685700287,0,0.049011220511677958,0,1
6,1.3397307015530964,2.1859974951528107,4.0294922275873892,0.38623170076784652,3.2835720389878476,4.6189578744670854,4.1940356609269678,4.6828514731662043,10.040118106759511,5.5358023146613329,9.5247826641577866,8.7466290942360896,8.7188326361926798,7.4985555099633476,18.34015013871846,11.014458878601653,9.7588761283075165,9.5316651362300799,16.612950043567988,10.528001024092054,15.619248335133936,11.334183427137004,11.482809894817816,19.234265751818153,1.4993186709038449,3.0193307616415379,0,0.049008147946323466,0,1
7,0.21266855325743048,0.6153234516668199,0.63568700766003461,1.1730004367208275,8.9404721246539811,2.2754957791746109,3.0796213931214047,1.9646452512012438,15.52000385396078,4.0418556816439422,3.865162827870634,7.1094796961186377,8.7901776303257417,4.6167859419197423,20.095850791369202,9.1217015811718074,7.3503209565656817,6.797867016748242,7.4258353440821114,7.9771266869398536,14.027733862684709,7.8828308688326425,7.05516711846301,23.272752684447408,0.62287745100832725,4.142078059866618,0,0.046618123527621513,0,1
8,2,4,6,3.6522640597554967,0,0.28791637207565346,0,4.911972482120003,8.1294054402555389,11.701505730842641,14.389884876983682,8.7432143216039933,10.227001263560366,10.128462124160842,11.742114891558156,11.126621852373978,13.305116567880443,11.488240196948123,14.751586131908965,25.838359077454541,27.744160776367167,22.742625073254693,16.976654379779028,15.503066960934893,2.2584007535346093,1.1509860052623564,0,0.046181015713481557,0,1
9,2,3.9147919050570099,6,6.632422366729668,0,0.76178077894348817,0.44272444513043857,2.2800869974306979,9.4131533952928645,12.429985702527462,12.77650002131533,6.8855062658546657,12.148216810060092,9.2983352266607113,8.3810200985347603,13.083028433168671,15.750353727276272,12.527924119717841,12.509413931639516,29.824531640820357,30.606667011276041,22.375791116085818,16.531769152603008,17.803205507847736,2.3910729705032421,0.69846751891613734,0,0.046146205247176192,0,1
