parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_16900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.85553479362252194,4.5028967856545279,2.0510607672924879,17.040517098786435,3.3903295602571411,2.9886670263258006,6.5495232083087593,7.7480710419217118,3.7937277207262126,21.676069033341335,7.6786798060278736,5.2076239388366483,5.2982627762579924,6.6128239748310715,4.7470869207749509,11.156501805505657,7.0722405014430851,5.4783345411187714,25.799119457856538,0.25864452560792295,4.2586445256079228,0,inf,0,1
1,1.9980718053047553,3.9540882032909721,5.9936507057130726,8,0.01059874762207505,0.50857403252499345,0,0.6905491134876266,10.427950536843316,13.389189304311337,11.537474127375541,6.1428234240286264,13.718130675215351,9.0377918649314033,6.0721339269373837,13.888387781886957,17.084163635419685,12.846268630685852,10.261189931503772,33.806264763880527,32.973952002098393,23.382188564752859,16.686867901083655,18.335570061493453,2.4750364251230739,0.49627059438840548,0,inf,0,1
2,1.3493166024816745,1.9930670616166744,4.0480819524649281,1.2455480602501907,3.253109293030767,3.9806595303845018,3.9415536825696051,4.2482908514120741,10.714513445103462,5.5978465387471914,8.7540855659213186,8.8614612827746821,8.9635581279866798,7.2742706009707572,18.433803661775887,10.724301869446112,9.9064400014192167,9.3587552316414477,13.749811177595463,11.772877871143299,17.255738686398772,11.33130434676743,11.457113292923349,18.272645670941046,1.5462509056443536,2.954967048590595,0,0.047778039606936995,0,1
3,1.4512199873053078,1.992269102095434,4.3559718769321627,0.78595839334849826,2.740017777362846,3.5212353274024988,4.1764259628906526,4.8024254746829067,10.303283418414736,5.8711197881221491,9.6127485898359151,8.9885572590725396,8.5364777583302409,7.5894124343556326,18.552338857092519,10.332152902808319,9.5856290560075159,9.3811227676758975,14.626339225484804,11.57734160446409,17.1652891480609,12.239822374119107,11.842221777089849,18.429516693132541,1.601272266063632,2.9354059288871248,0,0.046898973123294968,0,1
4,2,4,6,5.4688517707237816,0,1.8953218245094892,0,3.5029897054182655,8.4376847937060937,11.356837518329231,13.046349992495639,8.5414850334591801,11.445405404714215,9.7552094288422886,10.513032671384639,12.6531570274083,15.042799148908385,12.46856579131733,12.300048351154061,27.577755839138735,30.065269918594872,21.07747154263965,16.574046486069449,14.761446697833335,2.3405035879181173,0.85163323887994546,0,0.046353474022995216,0,1
5,2,4,6,6.0639382345390009,0,1.4892483186800929,0,2.7635047135808142,9.3041773788058446,11.632094883787827,12.494178874187432,7.7521314673941255,11.778694370186173,9.3778401831476312,9.7896564699867632,12.880786836531811,15.180502037526447,12.250294381584137,11.220483173310146,28.409263268580524,30.299832019852232,21.385253819885932,16.188135141007631,16.009440121785893,2.3532510252581624,0.74184897044807485,0,0.045347606336289287,0,1
6,1.3496027715355319,1.9527264594119829,4.0523217966558178,0.33418009661877351,3.2459955518137003,3.7878553851157974,4.6558062046326691,5.066061682028705,10.3587519664854,5.3228374219661578,9.0982094807626179,9.5243853058180719,8.2984228387341101,7.4954012243030546,19.505693989461598,9.8698925179564156,9.0232587106739484,9.0893255050715673,14.520248094100277,10.226759767383822,16.314190768230805,11.26341009421906,11.318446629420112,17.939206813276158,1.4674567730057457,3.0797227330472139,0,0.043471321504038637,0,1
7,2,3.7586205375107458,6,2.0451075477450362,0,3.2166193207177192,0.42748511046856941,5.5122096225435362,8.3021918393424521,8.0813474597509227,12.248120106639464,10.010244852278488,9.166830838368206,9.2773645325269793,16.164673239106495,10.943270934208407,11.56507788826003,10.841727818453169,14.389956222349827,17.799429249973276,22.883229923310104,16.494171183294824,14.561827603687419,14.522750410395593,2.1566802860011562,1.4988096187168556,0,0.042003457133953447,0,1
8,0,0.16577332071730391,0,0.50410406501529881,10,1.4263367955639394,2.4441396880055271,2.0033588711451249,16.790692523136627,3.3063097300130941,2.584617460467638,7.2232152260440943,8.2740631317270008,3.9708338594579122,21.781084590507216,7.9853354080714061,5.7328074878162818,5.5092526145714018,5.6105480137255244,5.8352136539146819,12.230258197724195,6.7484841315335853,5.8798476651313667,23.619196030492521,0.32664688437098838,4.2412652794460097,0,0.041725281527185271,0,1
9,0.67897589281495196,1.4068807251391444,2.0407019746027864,0.64600155998794351,6.5986633767733682,2.6567463380710148,2.8942722510003946,3.6695761680235064,13.320176691764589,4.4005072690528468,6.1426186859571441,8.7373680344388074,8.1927892722543856,5.9227272084441829,20.671215744843234,8.9462983523965125,7.6489667458374235,7.527635212166552,8.8814384358298071,8.7485834292320863,15.731554288698137,9.2090351571991356,8.8609852389806729,19.527096368339603,1.0224887544478982,3.8011567586852557,0,0.041679330740755277,0,1
10,2,2.4132780857649725,6,1.8918784555423604,0,2.2053606428019665,6.6285734825527607,5.3906804127851791,8.5564376551669312,9.0651746125078265,12.066765650605992,8.6335969011508453,9.5816898281211316,9.1027879902903432,14.924067622258084,10.141906761301872,11.015873669790388,10.191134842277828,21.922239402218587,17.083796887337144,17.846127265501657,17.80325354967956,14.459490554532483,19.872951919754215,2.0146193308448708,1.9786644867472039,0,0.041425078229069497,0,1
11,1.3248485524860294,2.1041768227716742,3.9747115689006747,0.9998497884452725,3.3753376304892275,3.8561681755576465,4.3832248964313516,4.5731489276542012,10.477761609779431,5.7020040605317357,8.955902305966017,9.2409241020513857,8.9365223987149349,7.5191689938856747,18.63244324390044,10.449475136554366,9.7426918202871402,9.4004467822242201,13.958380433028434,11.87213015725958,17.322323588488544,11.827152137504518,11.748854553329741,17.765819818120558,1.5158369021390092,2.9701363727876191,0,0.041396387375570297,0,1
12,2,3.4215325302707535,6,1.3918421500795239,0,4.360252073047155,1.5652446751637132,5.5476665167687456,8.4031730074942956,6.7652548300244035,11.23326452573683,10.146256090481225,9.0359456228896189,8.8621839904715856,17.458390631444498,10.982244254358594,10.970399830597929,10.581374628588357,15.85375283248116,14.587377499043379,19.901114976555274,14.052941503176678,13.696687322982426,15.323399986833824,2.1011062055670453,1.7326647071257772,0,0.041107094332218014,0,1
