parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_19000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,1.6170806120430268,3.8655007783551447,2.3157041583610356,16.316539296672335,3.0397296984975006,3.2866688020856025,7.2216753267448732,7.7834659032831999,4.0418607757749534,22.093576384687406,8.116353615441783,5.7539288409253118,5.8351358712799852,5.954395515380936,4.8838979867173551,12.327813650841717,6.4235610076748673,6.0065175332902259,23.662381790987805,0.25692726999890414,4.2569272699989043,0,inf,0,1
1,2,3.9897925651016117,6,8,0,0,0,1.2013294187119341,10.163565808388455,13.946850449630759,12.358103300624418,6.1537648758137227,13.161078610119429,9.2492419969080508,6.0125929147508685,13.204484610081408,16.736852730109163,12.623538291704195,11.347883383408483,33.954791006938301,33.025265269795064,24.344392417163238,16.727490199349209,18.670384731881803,2.4890154237500584,0.49302487761978897,0,inf,0,1
2,0.039163829320720704,0.48844765536828583,0.11718792061467598,0.33274687300033984,9.8046979058404684,1.4539683010236431,1.5803857521484606,2.5508889755902859,16.358014800739781,3.1475454590685517,3.0115290240628756,7.8075684750412204,7.8311402151521854,4.2070283152127725,22.381876346249477,7.6437635579457899,5.4487556491069542,5.5307226051651082,5.4892548850714036,5.2830825825114092,12.513041124439651,6.6444907119140408,5.9008352770702279,22.629232651861074,0.39035172128586682,4.2185463299025523,0,0.05600017257642715,0,1
3,1.4718590299844061,2.2424741021752457,4.4159051628240134,0.54659355658435782,2.6401231673962546,3.9342846381461642,4.1193480338092812,5.1427662126626066,9.9907283055771803,5.4311737152579065,9.6008731562208336,9.4251123224119731,8.3239048221319631,7.6426468367221387,19.265221999441923,10.207261917018993,9.3525624785699613,9.3825862762694889,15.063864534405571,10.48935703436568,16.552399366082522,11.559573479331654,11.780695455006482,17.827130341170569,1.6326288753851268,2.8777423152034758,0,0.053220459336872472,0,1
4,1.5546361420937858,2.3660213029651391,4.665913321292483,0.92164579490466225,2.2234000565925198,4.2639746223964758,4.5216785037118052,5.2380636870159787,9.2716140287971438,5.6477565583535769,10.304378975100544,9.792311208646387,8.4732947818406217,8.06417242282747,18.74224231778096,10.772130838527067,10.200534204792186,10.139057576643214,14.269568668796611,11.853127500166336,18.6628617827303,12.008266989882442,12.508860688905562,16.339692084801065,1.7070366567703334,2.6785743054807498,0,0.05240895057897281,0,1
5,1.385409049368975,2.0740855859742524,4.1574220565570332,1.0435359597351734,3.0709160007764336,3.4434219495285991,4.3319351872952483,4.8477438545806963,10.242830550594496,6.0656045530645857,9.525081787078145,9.1088428984317762,8.6921901999656264,7.6754136274218947,18.40793480254376,10.181053202011828,9.6036547046603999,9.3321274356576289,15.224989031386182,11.937405698213453,17.006929307658567,12.488194808013688,11.903852569657744,18.365810212242888,1.5882969827370339,2.944782910253068,0,0.050840728830060106,0,1
6,2,4,6,3.0295577353922418,0,1.3151985291640322,0,5.7574491077246286,8.0677754156268211,10.275843262398176,14.277099033630039,9.6258180180673012,9.1890651739765463,10.051755558285777,14.099233634036509,10.899149199360293,12.025138728443739,10.959501573039571,13.375073329774814,22.332286375753799,26.373615375764757,20.752905615348734,15.844171998897158,13.921957037883335,2.2242246169409094,1.2497490460148306,0,0.047508585057920105,0,1
7,1.710169565739071,2.332872481876282,5.1316374934016729,0.17698418868087853,1.4472381649958783,4.1019639619992354,5.3319473602945173,5.6819601521036756,8.8237141163981363,5.9569910863558224,10.957208620914935,9.7290339175950162,8.3315344924892099,8.3424081517423154,18.629774871782189,10.503770943804534,9.9944144519577769,10.145056737357306,16.622456495975332,11.585062378281917,17.579034950599532,12.798456898356802,12.958727640067767,17.134930489040247,1.7369113005458467,2.6156371971077657,0,0.047345988440757672,0,1
8,2,4,6,4.3699184450310922,0,3.0597121286011766,0,3.6581331352785664,9.0104653164237103,9.2551647970163131,11.599172059891867,8.9385434052469463,10.812674440826628,9.0376146378379953,13.138118317280401,12.450069717345007,13.748247017110735,11.807058741966999,11.49006959756731,22.792269038485546,26.934702328205088,17.618221163555276,15.117951490731906,14.783640509973118,2.2722544055735492,1.0129214520324308,0,0.046396749766115838,0,1
9,1.2903143685170719,1.9785412571660648,3.8717600243777883,0.63952522294820968,3.5470315122416536,3.7483415000171711,3.7898133325122334,4.7960094397861752,10.680300211114288,5.2956938797857038,8.7915331526913132,9.4579394794657041,8.4629006206361481,7.3996077866684296,19.411352371792336,9.9990475247470361,9.1341104961436521,9.0647411057868261,13.213820440689869,10.715912409622996,16.937776230770869,11.252120942073448,11.259698133642122,17.701115123228075,1.4606524188869314,3.0976514208935151,0,0.045881734534055647,0,1
