parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,4.2164276133451493,0,2.0475870568326595,4.9451500295399207,11.482155890942115,18.066454760344229,5.5240289486494367,12.689679540603347,10.172647808230145,0.81677758526712019,17.930258813392669,15.836905465989647,17.583114589070263,15.289676660944792,27.086854291468399,32.708290184749067,18.841120409866353,16.805964133038163,28.995415378171266,2.6230639809081508,0.62306398090815096,0,inf,0,1
1,0,0,0,0,9.7010307821156925,1.0453150570321008,9.7112705499920207,2.0437044903318586,17.512320091413791,3.7423877717782243,2.6566495536136512,4.8582357100270359,7.5217082375546367,3.4926003632719889,23.047165500030854,6.2694307446797222,6.8325672508243347,4.5176744662771275,13.452393456094951,4.5225858804286974,7.6004318072285999,7.9601076071284638,5.9473840719127127,27.956681816079104,0.29045706580695041,4.2904570658069501,0,inf,0,1
2,2,4,6,6.3935634509395429,0,0.019542311655350447,0,2.8673924215360129,7.9806390099529967,13.502800801574848,14.675654170451571,6.3209702433276655,11.831373560252445,9.6374926079292553,7.5377839547142536,13.529943081926135,16.531937487884562,13.175223841228897,18.662593282740374,29.450586117357883,29.254907484823654,23.950093644531631,16.949871857064572,18.682896521428297,2.4128930743682533,0.73420437001369743,0,0.076894545610677073,0,1
3,2,4,6,7.0825695910711977,0,0,0,2.44942558577509,7.4451985698852559,15.212583279982741,13.831695339910283,6.3605612708130987,13.341046851810049,9.2623669289239263,6.1675708172859212,13.17665401429918,18.131560606710458,13.836227533591591,22.148433758945185,32.528841394898869,30.294820278923876,24.697995353807279,16.721174249132922,18.499205575771743,2.5092812245312395,0.69138512322783141,0,0.076386445253041474,0,1
4,2,3.9756482220677882,6,4.670812555394626,0.23514828811606298,1.0796151153091713,0.23432805716634703,4.3118801708416878,7.6924674693299409,13.067227441896918,12.424241737087407,8.5776405403259979,11.444323206815319,10.021647596142707,9.9793703528044908,10.604125035773977,15.543636448600887,11.86063230777458,23.331667542170077,27.659323540216771,26.205578361047326,22.460272444557102,16.082706514683323,16.706910565673393,2.3460233806787274,1.0336663620080926,0,0.069966236979198654,0,1
5,0.50000132647402651,1.3373147271080954,1.5246208919332478,0.16267946167928388,7.3305756304382559,3.2914183630159939,5.6837377836542595,3.7308082749599949,13.076220915947147,4.7822831648985229,6.6137438785268232,8.0574993623111428,8.4017785448200399,6.7864611222043472,19.212364884596774,9.2865422531602366,7.8462407914075598,7.7361078205460041,13.218332131322823,8.9746511236865096,13.406355257023158,10.874409756488406,10.111487795345667,22.868709585790604,0.87168843871182056,3.9846154210591727,0,0.064879437685969155,0,1
6,2,4,6,5.3098508207639856,0,0.66823140688440175,0.71292080080370557,3.9322005240548661,7.4421141114596452,13.06036964477028,14.037090787528269,7.4152286748063219,11.796549754513913,9.4292973235933779,10.239084068522153,12.990922205178826,16.408648530441234,12.551083719922506,21.503746106691022,28.103834983687786,26.78555367794041,22.916952005025809,17.372666968594526,15.406871316874454,2.3699116870712436,0.91399995111068755,0,0.061578993559765052,0,1
7,2,4,6,3.1682860359604206,0,1.7325546692518063,0,5.4849579664512609,7.3459555198721516,12.174414177210835,13.692630418545702,9.9623280800238945,11.556987299238138,10.73291463762609,11.620497055635608,11.267403889890318,12.012983964175012,10.931849915421475,19.685794811965305,24.415085672434735,23.060083670506621,23.346817396896693,16.56312529213648,15.233714064828947,2.259343658876483,1.2551682996850866,0,0.055019812783708981,0,1
8,2,4,6,3.5853280350248506,0,0.52911522644395337,0.05366968845234317,5.4582756406633415,8.6551207196519471,13.118086362701426,12.535264625539458,9.6913597786011447,11.691777970884955,10.074891379027333,11.655103378388109,9.9810600591614769,11.538082138544478,10.961880043336848,19.820565192846001,26.059398586043034,23.698141836717472,24.681346327472919,16.753344789844217,16.360121989693575,2.2665952933831797,1.1734230215156822,0,0.050078641721687786,0,1
9,0.36483645312547597,1.6983388781591615,1.0630095719111039,0,8.1270168329868948,3.0160924626640102,4.5268079137938981,4.2141712103525029,14.066886187682993,4.8443328168510238,5.5111986567089497,8.8384173421403354,9.0509137334381933,5.9156420287696383,22.226332540617353,9.1650669975601513,6.580210865985916,6.7272886553001685,10.283987543289699,7.7370564016374415,12.229373475997372,10.698054915762008,8.7829630718159546,18.868562890990329,0.82401938807730446,4.0296565676267688,0,0.048889701692083037,0,1
