parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,4.2164276133451493,0,2.0475870568326595,4.9451500295399207,11.482155890942115,18.066454760344229,5.5240289486494367,12.689679540603347,10.172647808230145,0.81677758526712019,17.930258813392669,15.836905465989647,17.583114589070263,15.289676660944792,27.086854291468399,32.708290184749067,18.841120409866353,16.805964133038163,28.995415378171266,2.6230639809081508,0.62306398090815096,0,inf,0,1
1,0,0,0,0,9.7010307821156925,1.0453150570321008,9.7112705499920207,2.0437044903318586,17.512320091413791,3.7423877717782243,2.6566495536136512,4.8582357100270359,7.5217082375546367,3.4926003632719889,23.047165500030854,6.2694307446797222,6.8325672508243347,4.5176744662771275,13.452393456094951,4.5225858804286974,7.6004318072285999,7.9601076071284638,5.9473840719127127,27.956681816079104,0.29045706580695041,4.2904570658069501,0,inf,0,1
2,2,4,6,6.3935634509395429,0,0.019542311655350447,0,2.8673924215360129,7.9806390099529967,13.502800801574848,14.675654170451571,6.3209702433276655,11.831373560252445,9.6374926079292553,7.5377839547142536,13.529943081926135,16.531937487884562,13.175223841228897,18.662593282740374,29.450586117357883,29.254907484823654,23.950093644531631,16.949871857064572,18.682896521428297,2.4128930743682533,0.73420437001369743,0,0.10160917436359125,0,1
3,2,3.9345358631245464,6,7.2790640073181541,0,0.96345456339210878,0.3026600204551137,2.6281987254283643,6.1706803038798386,14.117510880583156,14.987320642323692,6.1879262644672615,12.277614869351227,10.452319732033427,4.1781952635692168,13.103681491958563,18.420922926686764,15.083189368785806,23.230074339514946,31.627843324702063,31.147797056659684,24.410561258641106,18.301694936160356,23.471916906674068,2.5477285836545884,0.71669130601389996,0,0.076386445253041474,0,1
4,0.71561892622890277,1.6061126944272834,2.2313034966636591,0.4321896023820565,5.962378839116929,3.8284357605211747,5.8326123050029945,4.1184607860368985,11.925385268063796,4.7312538423174457,8.1658360115789304,8.0287486124246445,8.5039554163882691,6.7979296835013878,19.327190588945179,10.847983835208645,8.1815465006556565,8.2071719905613136,13.362161754812018,8.1567919534763949,13.352770712501437,9.9963601694927462,9.7186066429090836,21.966128343200587,1.0883702717780097,3.7652179665674321,0,0.05640100632104543,0,1
5,2,4,6,3.1682860359604206,0,1.7325546692518063,0,5.4849579664512609,7.3459555198721516,12.174414177210835,13.692630418545702,9.9623280800238945,11.556987299238138,10.73291463762609,11.620497055635608,11.267403889890318,12.012983964175012,10.931849915421475,19.685794811965305,24.415085672434735,23.060083670506621,23.346817396896693,16.56312529213648,15.233714064828947,2.259343658876483,1.2551682996850866,0,0.055019812783708981,0,1
6,0.92806925584640099,1.8722880401090058,2.860247337312273,0.62418043038214677,4.9811553940369029,3.3904798181095286,5.439001372131095,4.8665693816164968,11.465246564158342,5.9301185065021489,8.7048228389499354,8.9227763311665367,8.6794868995051342,7.5026010651363979,18.645724900866327,10.483802227628312,8.0066425106488701,8.691985196039381,14.507956460465877,10.685842171387776,14.866225909328806,12.113091963600171,11.475522342449972,20.087392893798686,1.2686059941283565,3.503397259617258,0,0.052335227713927748,0,1
7,2,4,6,3.5853280350248506,0,0.52911522644395337,0.05366968845234317,5.4582756406633415,8.6551207196519471,13.118086362701426,12.535264625539458,9.6913597786011447,11.691777970884955,10.074891379027333,11.655103378388109,9.9810600591614769,11.538082138544478,10.961880043336848,19.820565192846001,26.059398586043034,23.698141836717472,24.681346327472919,16.753344789844217,16.360121989693575,2.2665952933831797,1.1734230215156822,0,0.050078641721687786,0,1
8,2,4,6,5.7216569838563984,0,0.053924641247939886,0.94304421508082337,3.6738558901890501,7.545582455347926,13.892629106287497,14.369896117870674,6.9816326384459098,11.667553057742456,10.051250692746386,8.2304752920948037,12.084960491976165,15.922663679255283,12.428243784492935,22.498594297635055,29.02988156936442,26.78590491008481,23.862586437036178,17.289500849294608,19.216554145464201,2.4032250050696136,0.86213932008769745,0,0.048743646680854513,0,1
9,1.9763258943081463,3.837701683089028,5.9910696733543656,3.16047294707551,0,0.91304598722571029,0.72000969987668684,5.1360944494576897,8.6951623561307638,11.757895773105972,12.122527115351234,9.084409044418587,11.203891190339787,9.6393367878564007,13.807472742202679,10.573618946970162,12.423637567285985,10.178835762071181,19.078599932190567,23.452715816912765,22.390120740249461,22.962781084759317,15.225007760559748,14.474454075161315,2.2340159852903465,1.3239801576323706,0,0.04681941592063512,0,1
