parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_17300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.85553479362252194,4.5028967856545279,2.0510607672924879,17.040517098786435,3.3903295602571411,2.9886670263258006,6.5495232083087593,7.7480710419217118,3.7937277207262126,21.676069033341335,7.6786798060278736,5.2076239388366483,5.2982627762579924,6.6128239748310715,4.7470869207749509,11.156501805505657,7.0722405014430851,5.4783345411187714,25.799119457856538,0.25864452560792295,4.2586445256079228,0,inf,0,1
1,1.9980718053047553,3.9540882032909721,5.9936507057130726,8,0.01059874762207505,0.50857403252499345,0,0.6905491134876266,10.427950536843316,13.389189304311337,11.537474127375541,6.1428234240286264,13.718130675215351,9.0377918649314033,6.0721339269373837,13.888387781886957,17.084163635419685,12.846268630685852,10.261189931503772,33.806264763880527,32.973952002098393,23.382188564752859,16.686867901083655,18.335570061493453,2.4750364251230739,0.49627059438840548,0,inf,0,1
2,0.71944977250934661,1.1746910954701848,2.1600712704055076,0.67924603503552283,6.3998040861567906,2.7564265874572569,3.3820341363267494,3.7088853232326491,13.216077600205399,4.4868153551244587,6.3355913029690578,8.4230346050664249,8.374192428520649,6.0033874494713517,20.428806373899793,9.2003780158252368,7.593100765178554,7.5181384027542784,10.518083092114658,8.4870941285369454,14.483047270078069,9.5984851547665926,9.1196881991413701,20.432925276166717,1.0146757462427209,3.812237891157026,0,0.068935360858886546,0,1
3,0.79433812971199214,1.3577856959666332,2.3872609190162812,0.34539051775020441,6.0210652179397837,2.9149822025196528,3.6834487275177326,4.0580649270070683,12.619684492160703,4.4428437506479241,7.0378909054377212,8.850380834273448,8.0015381090314897,6.2332792524524052,20.672721229216446,9.2657130056320902,7.9049800034473625,7.9220718160971142,9.6846532719683491,8.6844013169477297,16.005050057309433,9.5340599104710009,9.4661338973906499,19.019189163373607,1.0656519206953825,3.7531504748817444,0,0.058157075830334193,0,1
4,0.39465852321126882,0.88477467068930382,1.1843796763326642,0.9675354264516578,8.0259777003194763,2.5149981708036919,2.456048269366788,2.7344922796217763,14.761449579291464,3.9001652439422023,4.4476197499559138,8.1357379411844999,8.49880002107823,5.0875973209143242,20.899300040850754,8.9039592099747136,7.2429029116289252,6.8869017330959235,6.9772941049593378,8.0286533282703658,14.842562133081062,7.9348344094403647,7.6394396801218809,20.788850593952546,0.7690665497381528,4.0320807744856637,0,0.053942010820281189,0,1
5,0.37795969914561101,0.68138689559940624,1.1359384365859597,0.91927271941869382,8.1066633880843835,2.41309077446236,3.3207253655329461,2.5398932593932368,14.932278814134937,4.0428593616450463,4.1896481368297707,7.8391143834901431,8.7465099208415111,4.954412495801499,20.640056100660161,8.9279925248988388,7.2706157671484632,6.7488976701576533,7.9698831945547211,8.1198462611399407,14.052759681486865,7.969230463147924,7.6194675757970405,21.510156536108937,0.72237897929128325,4.0720630257288377,0,0.053129108801458276,0,1
6,2,3.7586205375107458,6,2.0451075477450362,0,3.2166193207177192,0.42748511046856941,5.5122096225435362,8.3021918393424521,8.0813474597509227,12.248120106639464,10.010244852278488,9.166830838368206,9.2773645325269793,16.164673239106495,10.943270934208407,11.56507788826003,10.841727818453169,14.389956222349827,17.799429249973276,22.883229923310104,16.494171183294824,14.561827603687419,14.522750410395593,2.1566802860011562,1.4988096187168556,0,0.049124135600391181,0,1
7,0.63214798265563421,1.2067282571773468,1.9006492584559858,0.81111556281180219,6.8321477347108086,2.5677836927040323,3.1641243508032519,3.0023316030886749,13.938337183208175,4.3862510197577711,5.6397936425329043,8.0994529682857923,8.5480527904003409,5.5759513267886422,20.123671663219614,9.3958356131601803,7.8280922242393176,7.5298315262391986,7.9857716881519902,9.0603886525119588,15.776749209044151,9.0531960041416486,8.6125189991567765,20.574995336571227,0.97296021222919116,3.8551648684742004,0,0.048386661632962492,0,1
8,1.7243105220858659,2.2883945716847043,5.1750526342160743,0.60596941693894668,1.3748109854385289,5.1654365988504187,5.1375703293880024,5.3055190892894801,8.9277681680940599,5.3872278430035676,9.8559664096360589,10.074659120533308,8.8875950023853321,8.1440879488441453,18.961168853158654,10.881989428609584,10.411263599236783,10.218348345366012,16.215327093464847,11.414437933939046,17.322741465453991,11.387030448762514,12.698056563774124,16.143058445601074,1.7627820956845246,2.5434724075838693,0,0.046382632140908028,0,1
9,1.6737898774565352,2.3430821374913813,5.0212517734108433,0.47058100088254051,1.6312750695960438,4.0899632505642209,4.4615399974794103,5.5436147800158926,9.0813396947447487,6.0798506848827758,10.34681627450793,9.791229084253871,8.6415372416372822,8.2605986761698631,18.55259551528286,10.274507948517684,9.8902154585008955,9.8149754205238402,17.257347161863951,11.825318120021858,16.859969162020633,12.721507221767812,12.682886757670374,17.269309691260279,1.7372571898871039,2.6113943334623406,0,0.045596006425446402,0,1
10,1.1543160470826872,1.4873805438172429,3.46225372057601,0.34957185024924298,4.2296329262874375,3.3111388750815816,4.477718959783938,4.5945576158691903,11.237124703199758,5.1399131063876071,8.4484386542673509,8.9510411858233994,8.2303081141427619,7.0029091163037922,19.630658958994225,9.7114548490316732,8.6764787118906206,8.674413242217204,13.370086523712201,9.738130387730898,15.881791632965914,10.880972150155102,10.710981725904515,19.117691223014187,1.3014487560488259,3.4089626572190279,0,0.045470553677514652,0,1
11,1.1502106998838033,1.4991666082591393,3.4509668872514712,0.84149292495003525,4.2483632322071445,3.5507534596323147,4.7560778491400511,4.3746943653539105,11.272503618722945,5.3343845855849121,8.0272793622781009,9.0261438626809216,8.7415727385286885,7.0150016001273237,19.293196211743538,9.8526322003956022,9.0050212765495559,8.6724559947849773,13.793348470842401,10.577073836210236,15.843946013171712,10.945764443138557,10.855702791796933,18.758730485556466,1.3357312758919597,3.348942271331695,0,0.045296293804794108,0,1
12,0.25959780406815908,0.68283074619177975,0.77795681919647608,1.1097940140390521,8.7033962480225586,2.1311945950607529,2.5084315902231373,2.4330542970219518,15.198407144064175,3.9794793057528484,4.195518469666121,7.7287716752020161,8.5240552825444986,4.8422137677698576,20.682447362175637,8.8354232713714769,7.1497427298252285,6.722329377206294,6.6720981196375284,8.0665002974831701,14.700564429331724,7.9501839339371383,7.3903464476859915,21.671113809582842,0.65331325813035479,4.1108120969283073,0,0.041659632517721285,0,1
