parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_12300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,1.1569204994287501,2.4851998099459562,2.3095021767336021,17.058686185525133,2.7643463090976113,2.444982937281722,7.1841255973226019,7.4484317928699806,3.6846226801516484,22.825731002656543,7.2697547229056116,4.8665162822486305,5.0014220487893883,5.7559113829733812,3.679546058470597,10.962068352742753,5.8183093781282329,4.9782891169533174,24.520891613001051,0.26179687341711089,4.2617968734171106,0,inf,0,1
1,2,4,6,8,0,0.97983944251122868,0,0.051713236323078532,9.8671631076966957,14.072747891204429,12.064661542599641,5.2301895826138907,14.278532295660471,9.0031702661274551,4.0430494647221771,14.798991474423769,18.408945784355808,13.791120972839797,13.155291832459211,35.010434072036645,33.282242826150743,23.575337366130348,17.008531249547275,20.40439818703193,2.5061421750263886,0.50614217502638903,0,inf,0,1
2,1.6111601230024317,2.1754482405676709,4.8415641904151707,0.45439779283208609,1.9304932326516298,4.5147175708235343,4.8065966666580371,5.2468992804690906,9.3490107299154008,5.4632894254013662,10.078326777304056,9.6445446936772701,8.5174202475368883,7.9610942888827205,18.909074955857839,10.793843206739773,9.9400991200875168,9.9071242514376934,15.445253760004414,11.030971159779405,17.244302182561821,11.636654804641985,12.251022002286298,17.013837664856741,1.6890094407632983,2.7435282416226157,0,0.050146025452396201,0,1
3,2,2.3425937873069671,6,0.46983518399446561,0,4.4911726871601969,6.7570400791180925,6.0745426500754807,7.7900601909744616,6.5822198248220278,11.683506757087008,9.9825636907919559,8.8403245916115623,8.9889938529816966,17.79717988865108,10.839148304265706,10.559053629743298,10.539146578449701,20.061241032221997,12.63900089650752,16.89049930452564,13.957676605305176,13.89666799231569,16.913670508252984,1.9151877943224864,2.2221996119456668,0,0.046960696673587023,0,1
4,0.81140724899411121,1.3741150796395456,2.4388218793088803,0.93184020828609182,5.9350362872724949,3.1966499345930615,3.4848567939712058,3.3069491330660266,12.99936227342441,4.6254326981757279,6.4029333511424271,8.2516617027904715,8.7222224582577415,6.0518522085409288,19.569505602835498,9.7951395075310526,8.4339991466460553,8.1199131591665701,10.260083176215323,9.4968814200428362,15.69773870268328,9.5051606695484434,9.3074892990485001,20.483544575595928,1.1268142577559765,3.6798174803572845,0,0.046943310592346743,0,1
5,0.74787860875179568,1.1579922138891974,2.2365409858763337,0.62825236508783577,6.272676630554324,2.6130957812844415,3.1007977467590355,3.5076508081401436,13.35530026432825,4.4899869458680488,6.1505375128808151,8.3117488596815701,8.3858612687355087,5.9042898952922256,20.25975982871698,9.1300102194702681,7.7368468925989173,7.5972091616436579,10.117146071793155,8.6465782126590245,14.875224282320412,9.4464920504172607,8.9664748291664136,20.772006233747849,1.0248444416984788,3.7998637757566067,0,0.046655559755349497,0,1
6,2,4,6,3.6522640597554967,0,0.28791637207565346,0,4.911972482120003,8.1294054402555389,11.701505730842641,14.389884876983682,8.7432143216039933,10.227001263560366,10.128462124160842,11.742114891558156,11.126621852373978,13.305116567880443,11.488240196948123,14.751586131908965,25.838359077454541,27.744160776367167,22.742625073254693,16.976654379779028,15.503066960934893,2.2584007535346093,1.1509860052623564,0,0.046179111380375261,0,1
7,0.89233348004760882,1.5247944190565539,2.6765822044335756,0.4497932972492289,5.5388351741058877,2.9599003228985219,3.1419907875306152,4.1318893142836268,12.340787923527619,4.8493207608380535,7.21315330517481,8.7844098231876231,8.370654499710021,6.5064069810869025,20.085215964420879,9.3676064650420887,8.0799643239320442,8.0006589541789808,11.595506241846673,9.2907357830506161,15.285385475857147,10.322215964770608,9.8247200063236626,19.541712021849772,1.160887663016994,3.6303313896135316,0,0.045242570910440233,0,1
8,2,2.5254873673015323,6,0.47426439336497317,0,3.9504180359302445,6.4850619199088797,5.8491357551261682,8.1265310603190706,7.071869441973937,12.014312935760673,9.5027353214845931,8.7958512537225761,8.9407205044942373,17.171849070386436,10.832114813787047,10.594783110806858,10.572538023687052,19.272626047311551,13.475353462779223,17.727132042071553,14.982176039380205,13.969579753481321,17.711309425327233,1.9380471314941734,2.1639325339571434,0,0.045039557327045669,0,1
9,1.9586820226482407,3.7140703704986291,5.8838304745628385,4.8720974964709614,0.1931695499264732,3.521166296005958,0.62392279712448784,2.6044746621143879,9.246415557561301,9.6806563912835433,11.100698847094717,8.0864995365795878,11.843575833993135,8.8373253804387506,11.39250542210651,13.427867228723231,14.902327770170212,12.418164886998948,12.191678083720086,24.438806786588245,27.35476676866816,17.787781089384747,15.317750242988243,16.332711758325726,2.2791214968484463,1.1021317931100074,0,0.04437799625386956,0,1
