parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_11800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0.97983944251122868,0,0.051713236323078532,9.8671631076966957,14.072747891204429,12.064661542599641,5.2301895826138907,14.278532295660471,9.0031702661274551,4.0430494647221771,14.798991474423769,18.408945784355808,13.791120972839797,13.155291832459211,35.010434072036645,33.282242826150743,23.575337366130348,17.008531249547275,20.40439818703193,2.5061421750263886,0.50614217502638903,0,inf,0,1
1,0,0,0,0,10,1.2567626621732078,3.3778225182846713,2.4892059248770271,16.879357048471292,2.8093954496583495,2.5939069990482784,7.2120123797992592,7.5015025183881443,3.8344173113243967,22.822075313038997,7.22671627781813,4.7524127189296834,5.0170261992874554,6.9224902411958062,3.4389747286800678,10.188075624708063,6.1315889984885148,5.1636337082327959,24.870615707763307,0.27166499548782808,4.2716649954878285,0,inf,0,1
2,2,4,6,5.6669234424599404,0,2.1099543776771537,0,2.8613000808518279,8.5455867574647328,11.559800097919785,13.001403887845623,7.7201289863139735,11.935486975180829,9.5605824327134155,9.3676267510090749,13.441709453945872,15.643195599125706,12.831232324310099,13.277609638221076,28.05696112647389,29.782906986238675,21.111984637867682,16.643310819801172,16.379973013866003,2.3543563913073218,0.82455572474766248,0,0.050983054181352315,0,1
3,0.023473901348523705,0.65459406610553217,0.054269989045144768,0.52544061733694958,9.9099115119331831,1.8949211206607153,1.5450584239292273,2.1941839051648748,16.322535498887397,3.3796397722585718,3.1123397487827882,7.2971968945283976,8.114790348825391,4.1931486822277808,21.678061628089075,8.2343952119623616,6.1671054128108889,5.8754585548558289,5.9751208665336453,6.0389485866113617,12.881793233302405,6.9039740890876855,6.0263286986929341,23.182544322460064,0.42278048442519089,4.2073816853625701,0,0.048665995424773151,0,1
4,0.44916588525923518,0.98441059228797023,1.3357613861500413,0.96130036903638116,7.7738975541134865,2.4183342851525991,3.0228518442159222,2.6278929608780608,14.665046714719061,4.3026188146089543,4.6914749925818429,7.5304735061996313,8.559134468455138,5.0638299096288764,20.250516447314062,8.9572436020345325,7.488740546693669,6.9094649007276265,9.2756372682980714,8.1395336960317355,13.902131349462344,8.3618163617549968,7.617168129967701,22.376181062171629,0.82614385822209724,3.9956852990207801,0,0.047061187725538446,0,1
5,2,3.9267853348143169,6,5.3842889039378008,0,2.1934777973758797,0.27149340213288642,2.928310031174687,9.0223325340201175,10.896769393418984,12.138750172866553,8.1539311727869155,11.802785041874978,9.3423593736070316,10.614284064335184,12.874754947253679,15.064768778278086,12.467973416310853,11.82884139441134,26.908245738063297,29.266442660745625,20.329844963961666,16.340229452733183,15.780738530548337,2.3215510478004253,0.88059135284145973,0,0.046960145577990609,0,1
6,0.85409507974946064,1.3963537690353067,2.5619199968575788,0.45452592021937815,5.7299930163425339,3.0983231653396528,3.5224922429442689,4.0158626047293957,12.524719306507848,4.530176005039694,6.9718454053815373,8.6100657954729751,8.2701836685731642,6.3019185808068894,20.314801593466068,9.4296031931779449,7.942905082021678,7.9512570770248754,11.578797504728422,8.4596764343894204,14.727662768170577,9.7033550643452617,9.4537724574703041,20.086227046979751,1.1185034765362825,3.6891324315464122,0,0.046861070486921036,0,1
7,1.3077952116089735,1.9009940970432675,3.9269113081367419,1.4112842876772194,3.4547364303205446,3.9032766116859645,4.2078393300062533,3.9652439836447542,10.813441379817661,5.7758499778868799,8.5854263312419228,8.7531591028975377,9.1979705067494457,7.272712670207806,17.889169316524406,10.787551366799686,10.195228048970922,9.5542327503058129,13.453289444157386,12.471077343320321,17.848123039976272,11.503734147416868,11.443141328930752,18.65092148683555,1.5148766763136168,2.9954868657337297,0,0.046270293157250418,0,1
8,2,4,6,3.6522640597554967,0,0.28791637207565346,0,4.911972482120003,8.1294054402555389,11.701505730842641,14.389884876983682,8.7432143216039933,10.227001263560366,10.128462124160842,11.742114891558156,11.126621852373978,13.305116567880443,11.488240196948123,14.751586131908965,25.838359077454541,27.744160776367167,22.742625073254693,16.976654379779028,15.503066960934893,2.2584007535346093,1.1509860052623564,0,0.046173754672580974,0,1
9,0.84574188481521961,1.3987838868370068,2.5355248038701967,0,5.7740388576432817,2.669419462787221,3.3971354108628051,4.3469776114007805,12.617764949071606,4.4327674175538911,7.3074672214618479,8.8244396570410046,7.790297157995874,6.3497309470972638,20.977580874458308,9.1341639531034104,7.5084651411195713,7.7717794878104698,10.057865936911172,8.1312291843907651,15.350640495467808,9.9725822138297673,9.4486834180275423,19.308973260340654,1.0825487272444603,3.7454354903791258,0,0.044865381951494102,0,1
10,0.068435310442963054,0.58819657399536607,0.1958306067378448,0.87428892285008786,9.6736383204930156,2.1615841510756968,1.9069882086773871,2.1673532187122482,15.961610515003466,3.3743786478777098,3.6128266224042407,7.1770078625715303,8.2212859889482672,4.3863328862221325,21.198737009754776,8.8300582285037734,6.5203612182115762,6.3129414536814634,6.1056134227108965,6.3071059836659558,13.302116760373437,6.9877141287076983,6.3684783742504631,23.269886026720837,0.47512966510515392,4.1898040792061773,0,0.043955775489545712,0,1
11,1.9662088089478438,3.757540058821621,5.9066966163168972,5.3169695499616134,0.15498064345389026,3.0943397537304351,0.27202031188289444,2.5665239151118291,9.0801750948084177,10.136300122755033,11.571047366837556,7.9854987922660889,11.85397247244515,8.9520535933825407,10.901862182442024,13.492552783623085,15.304309741402113,12.691373214173911,11.740166339745759,25.545215698997794,28.683131706730709,18.472714559579533,15.65196684458896,16.041618822715265,2.3054847626080259,1.0035467169897325,0,0.042660222093049711,0,1
12,0.29209813851873379,0.45327628878382337,0.86836756846929841,0.81151469819328947,8.5528494609409158,1.8188869088772246,2.9621955900405572,2.3259419146287268,15.610688475691042,3.8419549534295232,3.9800432371071683,7.3141657818850936,8.3204170481354591,4.6094872367551716,20.852207479001024,8.6082397298408146,6.7790318732869661,6.4744760524511484,6.861662345009452,7.2362878105136303,13.828848217064708,7.7464765988939543,6.9248512844090095,22.992737356035587,0.61126229159269085,4.1382541548425458,0,0.042379790423880181,0,1
13,1.9784525631268224,4,5.9468964583538932,7.5249322137526065,0.08818910679885672,0.41139175982350457,0,1.1564196098136474,9.794148559025043,13.437094623654842,12.718560417962323,6.0215555570032704,12.994232685818426,9.1580675848956155,6.0672275370810445,13.849357775488055,16.921511321397407,13.143730189500465,11.5071705092677,32.746931924418888,32.888298744096083,23.519699143401578,16.740677751036095,19.014666150394941,2.4616827550190337,0.58673053153699295,0,0.04230853926518361,0,1
14,2,4,6,6.0147277500509206,0,1.3897803779763904,0.2514042917019601,2.4260505675039203,9.0892391229705876,12.074660456856343,12.940552686979373,7.1281195791192253,12.057829996240413,9.3629364979072935,8.6432906122699151,13.346066259067898,15.729882832442781,12.796005921884664,12.633842416995515,28.98806964489048,30.416076435118036,21.916116824501671,16.543221678887228,17.514641154678721,2.3676950415780729,0.76637498293273998,0,0.042280514607532377,0,1
15,0.25996720233895465,0.52123963237876247,0.77487694710100685,1.303831553778267,8.7085116936207374,2.4409894600551207,3.001962493501523,1.8081098261652939,15.786345194771242,3.7134911306671401,3.5501552820482432,6.8951898295943277,8.6520402066022228,4.394066454874495,20.301228822302757,9.1377864958129233,7.2362760899925576,6.7004070330109364,7.2050792132334589,7.2588414525097029,13.605963800551327,7.1620941654438166,6.6040987827566306,23.885723235788269,0.65790711096249332,4.1336811318555355,0,0.042024175726395684,0,1
16,1.9625008929588974,4,5.8876626098356679,7.9623877844359177,0.18758182868690215,0.12623961406059622,0,1.1036660050363845,9.6715062241121696,14.118818424183145,12.9376210874008,5.4439254560391106,13.214218415402502,9.2157777930732045,5.1761715320097741,13.747084883685524,17.113234676047597,12.982698178593987,14.638269592341178,33.351182858415378,31.593040868222261,24.238670183816904,16.80853043966756,20.658009626239728,2.4836007994054357,0.55011878507867462,0,0.041298650396811659,0,1
17,0.23205263066756304,0.52601446050697664,0.69300984142696442,0.74990837433320823,8.8451902669893609,1.8671266116673189,2.3723930188759135,2.0877598072990082,16.074457608763481,3.661670109018095,3.4208836597114249,7.0493649062741168,8.4073707050992361,4.3703761547984872,20.952916910563729,8.5270659518836762,6.522836043415051,6.1927013572709697,7.0065128672154939,6.6786428935340005,12.858898113579464,7.4473018779217846,6.5151466444341271,23.895701405484019,0.57565427916946588,4.1546513947885373,0,0.040892585456647965,0,1
18,1.1453889772848636,1.3853431965357101,3.4245666548961951,0.70903443386261844,4.2926705116274597,3.2990811080693181,4.2264252930483952,3.8587066581431881,12.179066382188095,4.8074886883913805,7.417460643224393,8.4127055558764461,8.3014659875615866,6.3890352290775123,19.608769510711113,9.7970088727482487,8.6695405064868201,8.3800172736517826,11.68437105693901,9.4644187773454842,15.949753026456602,9.781579830386173,9.733764601583978,19.989129784942278,1.3082057446543687,3.4022642986846288,0,0.039826719448376943,0,1
19,0.041486770961213296,0.15709676738460843,0.12059072416056732,0.88775525659826782,9.7991206994290145,1.8404351213464545,2.8282298622546218,1.8367430702081471,16.383950901166685,3.3751956684569788,3.0897822241723931,6.7398560816613964,8.1406400537733425,3.9840016249898613,21.019495752095814,8.4676959822202793,6.3801817043995905,6.0426717120952302,6.840137287414934,5.8235682853309889,12.532715680575057,6.3704205528860252,5.7225704307457486,24.760343633486471,0.38884563147451245,4.2276518418820404,0,0.039551476344952166,0,1
20,1.9632088102841931,2.178729608971095,5.8981521228836273,0,0.16964971637368145,5.6843528604733624,6.2436028675272572,5.9956027065069302,8.0314410040217918,5.0794766116455765,10.810336529548257,10.415057553460013,8.459528138617781,8.5198508937415625,19.434143173226222,11.141659483709697,10.328563301677233,10.52963933367098,17.63599935983456,10.278332215506992,16.751717619927252,11.197690494786682,13.05137569594141,15.616680154230117,1.8400450824223165,2.3831574530032711,0,0.039086742910155126,0,1
