parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,7.9011242534601029,0,0,0,1.6835073054228964,7.8580681008067232,14.966357320154707,15.746243728915735,4.8078546406444991,12.286273776753172,9.7649951052134796,3.7578911527338374,14.317952348271154,18.329960786304397,13.853643304499604,18.672833038292449,33.904730059965466,32.600341458400571,25.232065835599059,17.738926941598994,21.429604612620867,2.5583689185490748,0.57780660667950823,0,inf,0,1
1,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
2,2,4,6,2.9381262502781587,0,1.4372570812791154,0,5.2315983657139027,8.1032809896794884,10.598635162352311,13.753909827653398,9.1077750236348205,10.250642033858574,10.048695207029898,13.130244345268103,11.400170156377495,12.597868797609038,11.154130559800173,16.137515291841627,23.051268418406806,24.694305360027354,21.427245807632836,16.506184927007361,15.333371074997398,2.2284616534889592,1.2735850761135701,0,0.052687379797360628,0,1
3,0.19973233014374803,1.058562428717098,0.60310929905909949,0.66470537097552884,8.9940785868819617,2.4043942743772879,4.4004957208318123,2.8813633587950891,14.779020659308461,4.1392773583965097,5.990971941600943,6.6477145645331319,7.8213614875325055,5.2219222927081423,20.227867331527875,9.6296331420601486,7.0989709036454212,6.8881104548059833,8.8605010724678266,7.1170029355149786,13.466906502697759,9.0748089023823368,7.5957163660044902,23.854628684048922,0.64594133718064262,4.126468269002598,0,0.052007527159131539,0,1
4,0,0.43008687026065645,0,0.90169059389155659,10,1.5629668713268929,5.1055234093912212,1.9704170477369773,16.611521429165897,3.6505944059993598,4.5214340305487264,5.6863659576799428,7.8067936746926074,4.302742895264549,20.732547783153496,9.5095118591442311,6.2772902098764725,6.0606389065050479,6.3449181715218375,5.7774927136159988,12.253096921943214,8.5073844177944657,6.2779717498179499,25.774218916178295,0.41051020085876522,4.2228050252111444,0,0.050357698234795356,0,1
5,0,0.71888723944421651,0,0.87390826163956392,10,2.4014576493103892,3.8708735389613795,2.139660256073439,16.200510270914513,3.513318511165803,4.0603152303548811,6.7482794168829514,8.5676487335274452,4.6553767027662065,20.942711469880376,9.7504062257794946,6.474827559467073,6.5791869957360865,5.4045151421204807,6.6053595832621266,13.148957063025229,8.3637906920034517,6.8297264640469262,23.598593139874538,0.46230431851921144,4.2101168475371828,0,0.049920526212080409,0,1
6,2,4,6,3.4627168476239785,0,0.64018656046531552,0,5.1461704933852515,7.7074502454789116,11.67752068435413,14.964330770476069,8.6080433800148022,10.175216216373997,10.430680532654875,11.502850015755826,11.579639806178509,13.333605190806692,11.586837294859286,16.692874904804981,25.297927646708715,26.566984413244132,23.29388334929186,17.240494984174894,15.9425781030853,2.2546955362096499,1.1876426577703219,0,0.048242430965534849,0,1
7,0.1314082053301083,0.89194509550750878,0.39451584015726426,0.93159812021985855,9.3418556989158876,2.2786561243168197,4.1198729804326293,2.401124930309273,15.475663487357194,3.9516771697672266,5.1815633003592714,6.3833826309601847,8.0257820715614479,4.7762946141228069,20.433510638937896,9.8530759696349612,6.9477565920173072,6.6629565695259805,7.9366772389278513,6.5897685361825884,12.998286729846397,8.7339552670975351,6.9127547695094478,23.999264522387929,0.59131457818180244,4.1553848962212969,0,0.047850060542356819,0,1
8,1.2733843202742623,2.0895802148666229,3.8210643580701675,0.86714248830581175,3.6315412742071911,2.9379917825340698,4.5175421474693724,4.7002638032622768,11.037029400296172,6.2467384646628537,9.5317498702932113,8.5767933464131616,8.7569723048580812,7.5730602215493876,18.380197248527612,10.359437512387656,9.0376072478337601,9.0094055408391895,13.887420196723109,12.035790868649849,16.732187809459667,13.429477421022622,11.766428158104508,19.069208235955635,1.4992685083395378,3.0718503391379608,0,0.047379111599288343,0,1
9,2,3.4869230460150868,6,1.896473732033678,0,2.8430908819958338,2.2385815147274792,5.6263685781885,7.717382769284086,9.1698504438477784,13.317938800478062,9.2690238819809991,9.6501096464476532,9.7418102059793039,14.112799874418958,11.176903151371642,11.635591408667588,11.04105580326873,19.299139788545016,18.973128683628573,21.151736937756805,18.179365471911627,15.477564244184665,17.351379635699264,2.1512693890530032,1.6440145850275167,0,0.046569500723783727,0,1
