parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_10300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0.4787788241133879,0.13536980475043098,0.84837156041595252,9.5574767843328967,14.117617460708997,12.961009814986706,5.1545351294069706,13.38851892639817,9.1378627464919546,4.6909752994245366,14.107224947712515,17.502044247784823,13.340959577688805,15.314678866329375,33.35891876709217,31.56568628453439,24.007004298238535,16.849159363532102,21.400525621654754,2.5128175624745537,0.51281756247455379,0,inf,0,1
1,0,0.021096706876204879,0,0,10,1.3020163170668715,4.7133066871315288,2.1160055130261339,17.668684385951035,2.7168034936426784,2.7201255058755569,6.2128898244293413,7.2602819242457066,3.562475714708623,22.786432029823551,7.768534656201151,4.6633685650996082,4.6897974013155004,5.3680911616078948,3.3108371603362263,10.120661257149395,6.4369394537816147,4.8643162288606687,25.936211679821255,0.28398634851120769,4.2798354433237051,0,inf,0,1
2,1.9093659656525688,2.3637257774923435,5.7391342987310319,0.71149727588874212,0.43465823626435274,4.6517724547778956,6.4834200465203438,5.509850817120129,8.2314298370683758,6.5033204436988461,11.129824743991552,9.5966116123539695,9.1123099326854362,8.6594146721734475,17.385005251464719,11.03936119857577,10.781711244432051,10.667500774335144,19.409501573125027,12.780931174248558,17.110418743810101,13.424308218102363,13.586347095503459,17.800660865704895,1.890256974259821,2.2905863255716397,0,0.051540217365412352,0,1
3,0.99286945494398959,1.4518819045795623,2.9778921571865324,0.40601913928483158,5.036928692044107,3.6808463877888733,4.164206337801633,4.112420160125315,12.065296576698346,4.579297353122449,7.2780627705030208,8.8784216497730988,8.4066823495896799,6.5538153273674347,20.222093296688506,9.7946998771544571,8.51961680792453,8.3324990639514063,11.397110035187673,9.1863802742798875,15.691197486901487,9.8326100140232988,9.9137667770961251,18.892936666699008,1.2085920326088928,3.5645006301524593,0,0.050426898398764172,0,1
4,1.9150951665561038,4,5.7578473499441341,5.5322200404806656,0.40254706043040245,3.0718236494654079,0,2.4570644167785609,8.9705217613214305,10.478676719328559,11.807350906791131,8.0604544038180155,12.160329953533219,9.1498718600299895,10.344810409825939,13.743014078485897,15.659479974082945,13.088600343568285,11.034150651049178,26.676539044369314,29.863007993500467,19.269608796306475,16.109721585027714,15.659690102635198,2.3239895344692667,0.95976474561963898,0,0.049044521095702759,0,1
5,0.48888612787027735,0.90692479551103733,1.469481983286564,0.98857692284467824,7.5503414670077733,2.581971022811679,3.8154534988247679,2.7659122007927976,14.531788285333791,4.2488736114181362,5.1732289230739319,7.6615136945228217,8.5558067290411728,5.3409447957453438,20.249410136635252,9.3741438330619591,7.5233940158860078,7.166672023491639,7.8467889132504443,8.5369573194244186,14.837047737211126,8.9412234067334104,8.0361557312056409,21.604550566679777,0.84556373448923838,3.9824958858892323,0,0.047643322649441482,0,1
6,2,4,6,3.2815892065823959,0,1.0695339033614171,0,5.2905609629522834,7.9481587536061706,11.178964651386879,14.241548680602461,8.9732961246118474,10.406586975059355,10.340307716110168,12.372242385643759,11.3661546517709,12.749933480956809,11.381743346521791,16.417396864864923,24.295763215455622,25.399721998667513,22.556107316626445,17.05188208908881,15.827762546537237,2.2422323838296663,1.2138348859621013,0,0.046522159911662593,0,1
7,2,2.4132780857649725,6,1.8918784555423604,0,2.2053606428019665,6.6285734825527607,5.3906804127851791,8.5564376551669312,9.0651746125078265,12.066765650605992,8.6335969011508453,9.5816898281211316,9.1027879902903432,14.924067622258084,10.141906761301872,11.015873669790388,10.191134842277828,21.922239402218587,17.083796887337144,17.846127265501657,17.80325354967956,14.459490554532483,19.872951919754215,2.0146193308448708,1.9786644867472039,0,0.046431395127741693,0,1
8,0.45854260048732576,0.94950150298104874,1.3940443213860298,0.62143163655825662,7.6767266881570304,2.6957747442305564,3.0448159964960508,2.8423530002447857,14.52611051630204,3.9595703077888231,5.002590916032764,7.4984781488760257,8.33303585604191,5.1587677962344403,20.487272014593007,9.135134658234831,7.178733148331534,6.9340877868729107,9.5759133019919052,7.1889311626358312,13.187073940434408,8.1802983910633493,7.6344044741896671,22.794016319722953,0.80308503732931136,4.0178984266830895,0,0.044526879789478647,0,1
9,2,3.4697230767797533,6,1.0528510732394991,0,4.5267074091311095,1.6407170226308303,5.9035109624521827,7.3708238831582529,7.1967779818284425,12.680314544268809,10.354178437808507,9.1969687639560984,9.4872561711422048,16.84249381443394,11.826172530891759,11.79667931919969,11.487312828687024,15.892246053393121,16.011858844349799,21.711809838821864,15.266270818759329,15.093549602241193,13.862986202215318,2.101583991455767,1.7862453792589643,0,0.04442669969092005,0,1
10,1.9028614868434777,2.452642237134615,5.7102396676212139,0.15390816286672201,0.48276403894854769,5.0658935773109359,5.4195053332048966,6.0117301681206881,7.927849987882583,5.875337813978855,11.180338935399169,10.341191687112154,8.7644475654831737,8.8171946413424855,18.575332209379923,10.931481668368903,10.49866258766593,10.633124584251339,18.353105373503272,11.800177419452403,17.258398976395782,12.739654240910021,13.626774679441091,16.019831511628858,1.8615785474075068,2.3589486466808021,0,0.044268186405853976,0,1
11,1.9857664925066474,2.3461699619272194,5.9615914067427465,1.7194820118564951,0.063941022563449593,2.7440101536352559,6.3379161532904122,4.9599021032248451,8.6989192446404768,8.1989698157409112,12.027329784663982,8.5145595209978442,9.3201839216890434,8.7504562474318064,15.203900947804819,11.067523808137519,11.29463367700761,10.68363522669504,18.673052641952154,16.192186517592226,19.382674813815775,16.28669312439396,14.040696582114814,19.200883486148694,1.9948843639783926,2.0499777190844739,0,0.043977278197160963,0,1
12,2,4,6,3.6522640597554967,0,0.28791637207565346,0,4.911972482120003,8.1294054402555389,11.701505730842641,14.389884876983682,8.7432143216039933,10.227001263560366,10.128462124160842,11.742114891558156,11.126621852373978,13.305116567880443,11.488240196948123,14.751586131908965,25.838359077454541,27.744160776367167,22.742625073254693,16.976654379779028,15.503066960934893,2.2584007535346093,1.1509860052623564,0,0.043818027390294396,0,1
13,1.0242125540675389,1.5947694714597416,3.0790190986971377,0.41217453670076137,4.868170635428287,3.2229968079512945,4.289558415812933,4.0751305384455065,12.182290102194086,4.9456736531683436,7.7337072329074461,8.2608744463165173,8.2581510236402345,6.5594423531062978,19.597860423628592,9.7031212456428548,8.3334554412647428,8.2419029786012441,12.632814664713868,9.1990362212019399,15.017153089735757,10.563827252390226,9.996032519707315,20.731241432956566,1.2479412040552582,3.4999710047893897,0,0.041616751716779053,0,1
14,1.0344658847880619,1.4316533795461694,3.1046028724936048,1.1817181992745394,4.8250491789863927,3.0223014970923181,5.1452435425943932,3.752727890193265,12.098287677258369,5.6868456820905458,7.6262965497395889,7.9817662085806322,8.9037074054230221,6.6587554080636551,18.39986105007155,9.8265199753771313,8.8917081732494694,8.3814911366242928,14.310577193029136,10.815423958439595,15.023357423149477,11.3219313190199,10.254212190791073,21.427093137359666,1.2998657901174715,3.4528502772259468,0,0.041445696363735365,0,1
15,1.9848701423341266,3.7763607882839629,5.9700951530604378,4.9493935546330077,0.047341640238459326,3.2269432293295099,0.32642020251893056,3.1689786633636108,8.3983681959782572,10.304328761188184,12.33909616428152,8.1862161855995268,11.70829361449991,9.3341803481883332,10.965172167059652,13.448107913465254,15.094525083769001,12.770523399580664,14.018607642274457,25.082471462418077,27.636526413057432,18.998293679225462,16.032478202038988,16.119752725072534,2.3160092221642041,1.0499785220635287,0,0.041251294348473314,0,1
16,1.2077521105272775,1.6673381859992451,3.6236233314754123,0.80232987324295868,3.9603956045027426,3.709419236298416,4.7842443796528071,4.3205488143058641,11.290115042816227,5.1721470031481971,8.2619682342831045,8.7235489906171004,8.5915755903426732,6.9787576571999752,19.254455877492738,10.186876721693606,9.0569980851894112,8.8461122081019727,13.566492199190037,10.149078609270951,15.861392381908747,10.767382607749729,10.652601178616409,19.268508842416047,1.3884522926552911,3.2518069146677604,0,0.040864808162090469,0,1
17,1.9222369713654466,2.1375574594427542,5.7900414053559572,0.14138926305768415,0.34962163946328423,5.1253311121558323,6.6975674673089785,5.5611961971924062,8.4353622670378243,5.6498699755282029,10.76687612686942,9.5982076156611917,8.5527641014144926,8.298960909398458,18.381954132615935,11.013846848988466,10.378857774405541,10.303822495076043,18.877786957267613,10.875736971971767,16.226135717203483,11.746341418125162,12.75925195501881,17.745865028869126,1.8194315232989753,2.4167570525601461,0,0.040724682992343386,0,1
18,0.82191948687981609,1.4100547221696642,2.4659284662040664,0.72627002029789134,5.8899905765821856,2.7577490242383509,3.5091059763905843,3.5776093727387424,13.104653582007577,4.8896284152748848,6.7685336751035257,8.1488522577485867,8.5312026033774249,6.1796183838357779,19.715286198125259,9.5409682200326777,8.0356076183704044,7.8369672934779935,10.425406358616341,9.5387518576354715,15.35007410389993,10.410767040362952,9.4539747698211514,20.678960151079647,1.1231103956662511,3.6861073918986254,0,0.040541443625930866,0,1
19,1.308571658940888,2.2151839032144802,3.9346858551787385,1.091932426896542,3.4414359746242482,4.2500300040894654,4.5189941243567127,4.6129644623133528,10.050367104663662,5.9755831139148192,9.4020750616862685,8.8915429494182447,8.9965360155831995,7.6348742077289682,17.951736978073811,10.77876290092544,10.033213694097251,9.5219869403612361,16.480184997069259,11.877233935198072,16.39452108614897,11.927456807055428,11.756550030177189,18.769288437526068,1.5312985441396232,2.9449217428108065,0,0.040196949702130336,0,1
20,1.7511425536175413,2.1220167574457625,5.2602864464185348,0.51557130628187242,1.2325737473794995,4.1686967759491802,6.6271290868308359,5.3681096484104804,8.8353235070288108,6.2918432973783949,10.844377286349566,9.1839699107590711,8.716291626028994,8.2663968756367581,17.741888653159705,10.804223984457964,10.239664862677309,10.108008009164589,18.852609094610731,11.844071287574135,16.380627049202818,12.913380724308606,12.825347870968562,18.641727978449552,1.7539118670194349,2.5782652835045492,0,0.039640083318343546,0,1
21,1.992652517310296,3.7905732491586401,5.9726839736034751,2.1174315069329452,0.045830384818344005,2.4372765395494085,1.1277047003159792,5.8930694921214934,7.3748580017730561,9.6153362783821308,14.121817752650669,9.6144296469438757,9.5055382995294657,10.055732097563288,14.424216618152236,11.398567967703462,12.268074224425696,11.37796299335699,16.960285599563701,20.543831708643101,23.816431801553236,19.473845364626616,16.235852673089731,14.767543588851668,2.179779663857949,1.5066225691619142,0,0.039628078670291521,0,1
22,1.5692910259968749,2.3029064959823047,4.7186165774314688,0.074622744173638678,2.1353340770091993,4.2404801637585781,4.6591207209507957,5.5003879857234272,9.4209718731057546,5.5683097829300516,10.58175031462361,9.4753895106578661,8.1943438037868201,8.0871631544669285,19.100423705234569,10.656216642467875,9.6526799596492516,9.7857978500266505,15.222449582034244,10.920043317897255,17.216971680012204,12.349992990804868,12.473151898009164,17.266962527692151,1.6615240367005113,2.8131076855532147,0,0.039261027249134869,0,1
23,1.9282321775921152,2.4367743796662356,5.7905045298888069,0.71417867368462307,0.34905580619289822,4.2940979513233293,6.5037140612437137,5.7862475786947831,8.0118444956297683,6.8711866601881511,11.853537877963369,9.2976722971699512,8.8025423583379503,8.7925876275925017,17.112463924898066,11.105988398287748,10.670581327304857,10.446913969814707,20.782229573415787,12.808911430629234,16.603803253498484,13.984592625279566,13.504495750211495,18.196054152754993,1.9094937533605247,2.2457787260083943,0,0.039189529326806576,0,1
24,1.8684473615760091,2.292434590055505,5.6241946477435665,0,0.62622095465429517,4.7563641953764053,5.1438761219152376,6.0304715034808769,8.3259987071734791,5.700341250630296,10.91031422947999,10.387259332638745,8.6553815476763436,8.6919898673099532,19.020749401702698,10.736402347420375,9.9972763150317814,10.285158873366724,17.378076053634366,11.356535499346178,16.95158102123786,12.736937769939242,13.385190816644627,15.895047912652799,1.7961618457666151,2.4517228420744157,0,0.039110777845292446,0,1
