parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0.014539542433728155,0,0,10,1.7719477557729764,8.1835315923470198,1.9007709995690398,17.206125896597399,3.0136202079639389,3.9455179156032694,4.9836827405433777,7.3592359189711418,3.6706366887371038,21.198257617997932,8.7636120512500071,5.4322653565232919,5.4024207456152036,8.2587397196706913,3.6480326028179699,9.5691620631503103,6.5332518428541038,5.5181353427822524,28.78588131092723,0.28504077599594108,4.2821818694508247,0,inf,0,1
1,2,4,6,7.9011242534601029,0,0,0,1.6835073054228964,7.8580681008067232,14.966357320154707,15.746243728915735,4.8078546406444991,12.286273776753172,9.7649951052134796,3.7578911527338374,14.317952348271154,18.329960786304397,13.853643304499604,18.672833038292449,33.904730059965466,32.600341458400571,25.232065835599059,17.738926941598994,21.429604612620867,2.5583689185490748,0.57780660667950823,0,inf,0,1
2,1.6831147633608328,2.3582641475759085,5.0763959104400094,0.73993184775241005,1.5347086342682315,4.9339708152760817,5.6443051527722998,5.6898439454058227,8.4101663441338363,5.988235033420314,10.757369085456144,9.8843408469732754,8.8713375598292092,8.4401417038446507,18.75486034320296,11.228564078781384,10.629844168188409,10.49463542585438,18.199186987268543,11.608911442689255,16.965448082957259,12.507587688518635,12.822489042299281,16.057120026452104,1.7674420986488395,2.5530221578655929,0,0.057122578573962968,0,1
3,1.5706358351335268,2.4389643053284207,4.7173226744179475,0.94170737071786681,2.1366057001041812,4.4681601406222144,4.9071669143284886,5.0951631902956542,9.0991596544619764,6.3238309326990718,10.504436397982472,9.3665560911008665,9.1948311379480021,8.4534680778094575,17.308630797324,10.815489682231822,10.353927052891725,10.147394520885936,16.909939792840333,13.207749400927092,17.517199137854409,13.166472759475347,13.257478682821828,18.384658189401559,1.7339810047100088,2.6414549552586144,0,0.056473682126321978,0,1
4,1.0634970432970681,2.0715866486693475,3.190827811619251,0.25951933375499203,4.6790052566420073,4.1504282533844838,4.4731894334287077,4.6711479272363938,11.032156755610904,5.0447702401058345,8.9707425739786206,8.6979675871297175,8.2712433268897065,7.2362051413504265,19.481795512193738,10.317896297724158,8.9420707923339062,8.9236442725280902,13.38894409970627,9.8539960339500343,15.949353362293191,10.950117898376558,11.016692098826868,19.288424139331795,1.3292666691538979,3.3680837867055504,0,0.051669228469646541,0,1
5,2,4,6,7.3979188217693261,0,0,0,1.9178613398631168,7.9003150946770839,14.419061939442312,15.443880353167993,5.1646587023583006,12.148024021179125,9.7793546481214335,4.1868278992630685,14.062412649311147,17.446208606766493,13.561416018332832,18.841788976845887,32.49047803001983,31.23426006346407,24.425002570392895,17.337902267984777,21.987731487921881,2.4931354911025778,0.61221005490112268,0,0.051295373314685061,0,1
6,2,2.5422865540108881,6,1.7136738219227563,0,1.8635020609783137,5.6362432432302647,5.2212825491149282,9.1206642917620275,9.0039913070354469,12.296588643674021,8.2143046756747591,9.5107193108920978,8.9711504838208267,14.554726976890194,10.579011134251724,10.373832656449943,9.981834997506672,20.028510664560166,17.089642292627019,18.057879083799204,17.954629450688788,14.360774170670641,20.564532463944342,2.0238608418977102,1.9703860522861127,0,0.048157719378402089,0,1
7,0.0031874466986145239,1.1882211123256332,0.0095793139563439544,0.46392881009684228,9.985393074067435,2.3717598495654966,3.7011426329449257,2.7063677829277979,15.483615120876879,3.8351367585358407,4.9157768674742393,6.9489138001457507,8.0654123781995892,4.9050164133367318,21.46969983543703,9.3589701856279301,7.1373174039715375,6.7473640322903954,6.8267224603938272,6.9870807479669974,13.849434015167873,8.9859224326474418,7.4152172968103249,22.254603876376084,0.50407349940638868,4.1841261718664988,0,0.04571372238748847,0,1
8,0.61669719199856221,1.4851650320482359,1.8573840795746246,0.90354121083827632,6.9006199814183704,2.84222153029924,3.7693854513852783,3.1270246382046119,13.736802673399335,4.9179010605867752,6.553351506786707,7.4212529405386185,8.5342075206154195,5.8000167778073495,19.979701426588054,10.187181085034934,8.561688690025095,7.920550349073805,9.4273423463667854,9.4631167954814916,15.683757600555333,10.663678277908003,8.9051574470594108,20.55550691092715,1.0236134153398999,3.8159230166052187,0,0.045279449567304508,0,1
9,2,2.7504386423328135,6,1.6524310814460894,0,1.3103761189734322,5.1166535241990108,5.6789026429037897,8.7678478417371295,9.3914795750191029,12.976011566233666,8.3507734977896124,8.9536602120339523,9.2099288004604265,14.785304668471495,9.9183123470385652,10.333039239026682,9.8078322566608929,20.734417436779445,17.182614521206787,18.358320415513198,18.819841316442705,14.404943618753649,20.383741575802965,2.0423949290833336,1.9109927543950991,0,0.045072521211452235,0,1
