parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_8800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,0,0.23396599052624792,0,0.77911184671760458,9.5883132180551502,14.480792629516966,13.177491443951723,5.4004732036235668,13.642789609503808,9.3661526717555521,4.4165342366087419,14.228445807160368,17.818228068845361,13.530471066816329,13.11172084557934,35.057015733481968,33.564041708037735,24.948363002201422,17.449603667277731,20.019217928557062,2.5220541916652959,0.52205419166529587,0,inf,0,1
1,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
2,1.1972390060228846,1.9743175823779555,3.5871085617530398,0.97038844797550017,4.0205702549031708,3.9919094992264084,4.0333453748063359,4.2833380342525658,10.994119171337275,5.4527169776694846,8.5057142099469747,8.7868096159938069,8.8341039163743726,7.1992964760490059,18.743149468906143,10.461417266566638,9.5706606677865409,9.0866098871767935,13.759781955710686,11.257733778166811,16.606757967108898,11.207537734917453,11.156702925605888,18.759519531655705,1.4342227041428113,3.1585778596053888,0,0.054805523021124659,0,1
3,1.2649186134288473,1.9893886740856839,3.8046163726791402,0.87429981867740669,3.6576502465053342,4.1923005312408463,4.2028594324563473,4.209098537400898,11.232452055282822,5.2198173084893931,8.0312821801020799,8.9795888788540186,9.1987206315015868,7.2358658237988953,18.937484714144063,10.623777160944167,9.2252683969049922,8.9537055642702761,13.244915666459693,10.971961359660551,15.900845489381064,11.378383062243474,11.212308854143499,18.619247105944808,1.4689914889458986,3.092629389275523,0,0.054303785547722402,0,1
4,2,4,6,3.2815892065823959,0,1.0695339033614171,0,5.2905609629522834,7.9481587536061706,11.178964651386879,14.241548680602461,8.9732961246118474,10.406586975059355,10.340307716110168,12.372242385643759,11.3661546517709,12.749933480956809,11.381743346521791,16.417396864864923,24.295763215455622,25.399721998667513,22.556107316626445,17.05188208908881,15.827762546537237,2.2422323838296663,1.2138348859621013,0,0.044366442259620061,0,1
5,0,0.40046041256748183,0,0.50278670863918951,10,2.3227074133085059,3.9917915581238841,2.0675300381851458,16.328528201496539,3.25488440809512,3.4301534242569218,6.4572020854780536,7.8639891400166384,4.0445925208413085,21.234357781224141,8.6215444095576519,6.1386973246775831,5.7077506634588389,8.1268589134470162,5.0520806877473294,11.17527946767591,6.4633987579801353,5.652879961769556,25.281364229480427,0.37809071400949801,4.2419987945499225,0,0.044168723810124211,0,1
6,1.9977304774023201,4,5.9989292004396555,6.4863970888919145,0.0015269970200979532,0.71711718026401727,0,2.5624939830109312,8.2705630889850745,13.365362855431446,13.694670564962015,6.7722288677632578,12.362906906608998,9.7316859835274858,6.9749737541318098,13.103747214134508,16.367952438417518,12.879148961395392,17.447488621453115,30.748716654226794,29.69693829542102,23.27137966457656,17.112222989636017,18.866361915894409,2.419629571898914,0.72420313281069948,0,0.043906728817804552,0,1
7,2,4,6,3.5973808158035392,0,0.71611136316099,0,5.1377676462708477,7.8440531270729474,11.745503497659429,14.309803186890528,9.0025641827882268,10.557414929320156,10.295345521003396,11.896366173610772,11.245477351560622,13.252482166922354,11.628780532712808,16.201480424207507,25.546880840326523,26.782969168717322,22.966780425130761,17.13359757588308,15.291821547160918,2.2616908352563709,1.1659531277935491,0,0.043778833320830629,0,1
8,1.9917952911634258,3.8914371367418141,5.9879926345186405,6.3695136077815286,0.018858531579576843,1.6568809177318284,0,2.3661929279712832,8.8452592527214531,12.363878846941901,12.367394715483409,7.1674502687686514,12.683613713092528,9.4015557979129039,8.1095752834673238,13.186956207719957,15.905011200404456,12.670203315979164,16.21193433837195,29.201923547979018,28.486009053160792,21.707838504502661,16.550156830379095,18.364112209465763,2.3935878606651704,0.77407528699790873,0,0.043644578961744743,0,1
9,0.22379480980455024,0.96466726752827359,0.66610482170336505,1.2311361161969314,8.8885882306316812,2.9360401869454331,2.6785944438186182,2.2682852341096797,14.749435310788124,4.2149353905595879,4.1826185634984148,7.4658190501130308,8.8529660819014797,4.9030955674629935,19.703726169084192,9.2332968318205673,7.6739817188443462,6.9910282104809278,9.5745448138134392,8.2469145392750001,13.766847525131313,7.5792622475445208,7.1161520539223027,22.84501934878595,0.69688059943515845,4.0990671211948664,0,0.043241128574972462,0,1
