parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.75450319564938351,7.209415430673574,1.9864210098129966,18,3.013962123860022,3.6249745924457657,4.9323291271769474,6.7390084873183485,3.4595141804842839,22.316073933097009,8.0401914553094738,4.7069540471635456,4.508152889673311,6.0390991680916271,3.1795004639186564,9.6204064663016986,7.3474954257435705,4.9663438444091712,28.093839612590564,0.28412410742145588,4.284124107421456,0,inf,0,1
1,2,4,6,7.9011242534601029,0,0,0,1.6835073054228964,7.8580681008067232,14.966357320154707,15.746243728915735,4.8078546406444991,12.286273776753172,9.7649951052134796,3.7578911527338374,14.317952348271154,18.329960786304397,13.853643304499604,18.672833038292449,33.904730059965466,32.600341458400571,25.232065835599059,17.738926941598994,21.429604612620867,2.5583689185490748,0.57780660667950823,0,inf,0,1
2,1.5533323652923463,2.4541269920317323,4.6783417047994007,0.61005514613972733,2.2013687265962227,3.8936660181785685,4.8873870192624818,5.5517178353053955,9.1041841142501347,6.3112751887084659,11.257318054977944,9.0429983831399081,8.2638656228206813,8.2373298164970663,18.148960134094029,10.755773496649224,9.8666256257872167,9.8015049996023187,17.145542136515083,11.761292573462473,17.002380940955916,13.237145714285285,12.59593989157964,18.242290908205877,1.7060132936179786,2.7041087980416618,0,0.056959196020329554,0,1
3,2,4,6,3.9271764924396462,0,0,0,4.6723404986001018,8.3442369239558101,12.359510583753677,14.288433430673869,8.1467047559263825,10.848929369056572,10.239788344706016,10.581464077789496,11.172056787076134,13.088175079181797,11.360358468032995,17.580873954856052,26.187542335283389,25.749477062600466,24.193564438271302,17.059950483529107,18.001788657267777,2.2823376823709807,1.1165548223437076,0,0.053684363300244883,0,1
4,2,3.9789431254880228,6,4.2411153346540917,0,1.5991093648195851,0,4.3301024781060322,8.2051534103864636,11.296148405208688,13.081191473694384,8.6514282115590682,11.559588548863072,9.8802209730828654,11.299776000662286,12.211291250756865,13.534615236779359,11.824272191676643,17.088852463012422,25.036549067604508,25.256082259617042,21.515593933160474,16.55608975692779,16.373049765681223,2.3160585519114356,1.0927717626105835,0,0.05063182215834286,0,1
5,2,4,6,7.3979188217693261,0,0,0,1.9178613398631168,7.9003150946770839,14.419061939442312,15.443880353167993,5.1646587023583006,12.148024021179125,9.7793546481214335,4.1868278992630685,14.062412649311147,17.446208606766493,13.561416018332832,18.841788976845887,32.49047803001983,31.23426006346407,24.425002570392895,17.337902267984777,21.987731487921881,2.4931354911025778,0.61221005490112268,0,0.045772704440043152,0,1
6,0.78817787868048284,1.8016734019713354,2.3831887169571737,0.4505854315083988,6.0259746848708549,3.3380493224601584,2.9637064930720052,3.8484767940710594,12.965049632505675,4.5911735097465733,7.4036621991987612,8.0485299976655398,8.1824885725104384,6.3618449764022946,19.999991123683216,10.016677307096291,7.9757493084780533,7.6648043769913796,9.9359375729411763,9.2637919980636951,15.29044725591058,10.361569368270661,9.7011240942893817,20.115823677878854,1.1472065467757413,3.6628113687238315,0,0.045545943303455183,0,1
7,1.2578558852670148,2.1511360286277723,3.7987803789783103,0.84619914972331767,3.6670135008251945,4.1263140642101552,4.1768867182483493,4.6539208690671003,10.268724667792227,5.7487450248193976,9.3571177190778059,9.0472746301567604,9.0713169851348567,7.7105676736337223,18.25063768671053,10.874725345728162,9.6935940380925611,9.5890099078916702,15.023937679980083,11.651418659199416,16.609308856500576,12.210819111454162,11.996874009406161,18.499963571289324,1.4807974539853319,3.0512536254335871,0,0.04510488788455843,0,1
8,1.2781654220829102,2.0112381173616911,3.8436593215592505,0.54270775915864744,3.5920951344986753,3.8323867672242033,4.6920238686657427,4.6516662667630202,11.084313124307416,5.4651396134523207,8.6001229960657124,8.9133789639142122,8.883666183749277,7.4705572069335942,18.964451396391986,10.11700834193258,8.8398483031513759,8.7420372171464482,14.666043351602854,10.810715198969111,15.155521552292317,11.947202566042101,11.473230060676437,19.453095777887683,1.4559462601928965,3.1169193342569734,0,0.044324630415299757,0,1
9,2,4,6,3.4467129587938361,0,0.530916237146562,0,5.0656645105345008,8.2250370983210352,11.790613556366766,14.525347931379999,8.3816230443361679,10.208376211938834,10.094078162651297,11.759013573131044,11.244914371005505,12.97308481969778,11.125422337217328,16.477774241970007,25.319086566365957,26.127730690422268,22.914957248993083,16.828867668959614,16.270863468327924,2.2536069178598437,1.1899661589179564,0,0.044205285729789559,0,1
10,2,3.9862385073403628,6,5.493116190402171,0,1.3882074916062788,0.066659692095952572,3.4780898344616298,7.9475636736809943,12.378303146179634,13.210346661851133,7.9692471810102141,12.473117297081039,10.022038554466603,8.7331229000613213,12.967067497644058,14.911599149962775,12.529113925258319,18.841016754528678,27.84781046591133,26.436686613359914,22.729113576365684,17.110364403129374,17.776279796744323,2.3649806254691454,0.87678482680101144,0,0.043365127188442265,0,1
11,0,0.87333476919847719,0,0.94049964063520486,10,2.3493702913183627,3.2172362770814855,2.5074419655574776,15.683740728894982,3.9336528281943801,4.2263816190145196,7.2511003887201335,8.7382694631645705,5.0302064993908262,20.863916741196135,9.2132447527308869,6.5820703168861616,6.5136139107082798,6.8744979614004507,7.4799377314242275,13.070528866421551,9.0568177855425631,7.4876580031277333,22.889790073313883,0.48804000848227641,4.1902441304229416,0,0.04252389788096704,0,1
12,1.6705403077219037,2.1963403337937706,5.0237415971771453,0.59883093380363128,1.6267428881727426,4.1169491806371861,5.6000051298044831,5.0264929534789022,9.7127977295389947,5.9574488607080811,10.334947535716358,8.722607206414736,8.6477563815052498,7.9547480010111329,17.869086915282562,10.763578774795047,9.715032851665649,9.631683948329048,17.251523001563498,11.416892245115442,15.945169992317743,12.493715603654442,12.356374396830244,19.711727815184069,1.730535766594993,2.6422972561343854,0,0.042499993945378879,0,1
