parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_13000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.98434061404821183,2.8261729633751447,2.3383107041885802,17.070377314572617,2.7865573631789489,2.7118958522194498,6.9990429922746999,7.1902848268330111,3.646623871355358,22.820212504308603,7.2167215904979418,4.871827252232964,5.0053459992469618,5.5702497105433508,3.619120592335396,11.233832066287034,5.8175442743197578,4.9616784584945375,24.781992009056722,0.25868834690132203,4.2586883469013221,0,inf,0,1
1,2,4,6,8,0,0.97983944251122868,0,0.051713236323078532,9.8671631076966957,14.072747891204429,12.064661542599641,5.2301895826138907,14.278532295660471,9.0031702661274551,4.0430494647221771,14.798991474423769,18.408945784355808,13.791120972839797,13.155291832459211,35.010434072036645,33.282242826150743,23.575337366130348,17.008531249547275,20.40439818703193,2.5061421750263886,0.50614217502638903,0,inf,0,1
2,0.66557781129409022,0.98816004093742993,1.9922231762197988,0.91016835929242568,6.6796639030004483,2.695778581168554,3.5237086111132303,2.9299558291941814,13.928576505541971,4.4172308116411383,5.4728242284645843,7.8633975959111035,8.649077477582134,5.532975806736216,19.936101051543478,9.3029118615884805,7.8937125907127053,7.5774750419780901,9.5232519119425127,8.7206457845045566,14.845450800281096,8.9430404560381547,8.4596634401602575,21.685891477430328,0.96922734504781327,3.8652170773960446,0,0.05300477446017092,0,1
3,0.5917698162282965,1.2681875029497061,1.7710318203391069,0.39474740786998885,7.0481931315125275,2.5540614912755828,2.8153735759959191,3.4855252200529199,13.749018765182207,4.2767209935868173,5.8001686513899715,8.1891896783586446,8.151762697746511,5.6442086270629028,20.659052944151167,8.8838283410950662,7.2340082426423677,7.1843272652355266,10.053428882259041,7.7005964733999317,14.001709527559695,8.9592146684328213,8.2953997838205016,21.304985334537655,0.92148863864588282,3.9076843257687113,0,0.051696726291843256,0,1
4,2,2.2527931203480724,6,0.19349966330277305,0,5.1455313217841061,6.891199512898333,6.2187634581326465,7.7659157942040604,5.9173745388065919,11.448837258247767,9.9381601481235098,8.4645166042067732,8.7629584436296195,18.583523245773591,10.783526062020455,10.300022140110999,10.342844650447676,20.921116333522033,10.913959841999565,15.536204273374961,12.533375865659433,13.396344564021897,17.303141622189251,1.8903488557365626,2.2971290671509137,0,0.050685500622671686,0,1
5,2,3.9147919050570099,6,6.632422366729668,0,0.76178077894348817,0.44272444513043857,2.2800869974306979,9.4131533952928645,12.429985702527462,12.77650002131533,6.8855062658546657,12.148216810060092,9.2983352266607113,8.3810200985347603,13.083028433168671,15.750353727276272,12.527924119717841,12.509413931639516,29.824531640820357,30.606667011276041,22.375791116085818,16.531769152603008,17.803205507847736,2.3910729705032421,0.69846751891613734,0,0.049078515985822302,0,1
6,1.0855781360044894,1.8386697814979536,3.2607367175420241,0.42041364525582375,4.565295141240278,3.4739007837690981,3.1419143471876794,4.5374701164812921,11.488470909459712,5.0692057780737834,8.1318795224447484,8.9675261758722904,8.4395519119959204,7.0016924206857931,19.735918202591471,9.8471648710036295,8.4992947032902979,8.4237544451214497,13.115245445394031,9.777786195050469,15.387287236628833,10.947019341777823,10.60584302234937,18.932515652275448,1.3244090954050145,3.3872998156458101,0,0.048474502773090053,0,1
7,1.9770851431737859,3.9429438783663251,5.938805033623189,4.6363583579703063,0.10136987963156663,3.6661764683681297,0,2.9784605910068267,8.7530461871050651,9.5861766265207784,11.385308597232891,8.7781544087159542,11.745933637136812,9.1002889720901194,11.785187823398056,13.371767164174514,14.994586569385774,12.630592154541482,11.49376504379973,24.662322533602172,28.338627725845662,17.657248547333165,15.651816278126315,14.614036418745293,2.286851891585965,1.0319272946380977,0,0.046953957269627138,0,1
8,0.32077588762144177,0.94514700026671883,0.95444548229435089,0.62247423155986215,8.40922241898779,2.3759855921033197,2.2951440343165479,2.5750190958226771,14.982419561407641,3.8569803907057771,4.3168908891007334,7.7622690753153138,8.4294853072505909,4.9188669800703186,20.726658902384113,8.8666900471994001,7.073645971031695,6.835668156936169,7.5702475125110347,7.4324310685179649,14.118753022976565,7.7881776408582812,7.2563881582265095,22.115425908507323,0.6976844640346036,4.0820433588524576,0,0.04662428022973434,0,1
9,0.21432304368285837,0.75240793865982303,0.64161696645896349,1.0298768500904425,8.9304043536832474,2.1625687081843687,2.5935129550670446,2.1361839887949006,15.70666798780751,3.8741980970207037,3.841622442386869,7.0366113648516135,8.4107166291801452,4.4972381967623667,20.554860353852717,8.8274791206917893,6.8971241912595529,6.3977773323163136,7.5996051455908029,7.1670390596099081,13.294315842980991,7.5478504288534181,6.6299015631931546,23.567080960694689,0.6268509270197663,4.1262429398274945,0,0.046618123527621513,0,1
