parameter,value
function,WFG8
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_16100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,10,0.85553479362252194,4.5028967856545279,2.0510607672924879,17.040517098786435,3.3903295602571411,2.9886670263258006,6.5495232083087593,7.7480710419217118,3.7937277207262126,21.676069033341335,7.6786798060278736,5.2076239388366483,5.2982627762579924,6.6128239748310715,4.7470869207749509,11.156501805505657,7.0722405014430851,5.4783345411187714,25.799119457856538,0.25864452560792295,4.2586445256079228,0,inf,0,1
1,1.9980718053047553,3.9540882032909721,5.9936507057130726,8,0.01059874762207505,0.50857403252499345,0,0.6905491134876266,10.427950536843316,13.389189304311337,11.537474127375541,6.1428234240286264,13.718130675215351,9.0377918649314033,6.0721339269373837,13.888387781886957,17.084163635419685,12.846268630685852,10.261189931503772,33.806264763880527,32.973952002098393,23.382188564752859,16.686867901083655,18.335570061493453,2.4750364251230739,0.49627059438840548,0,inf,0,1
2,0.83298841322013173,1.2607255595599658,2.5004807110860683,0.676802648489921,5.832601138517389,2.7551238050757805,3.6664455252109933,3.4961515126447709,13.092981140276777,4.5650937159490566,6.5484696185152931,8.2919079312230544,8.2549444597315826,5.9373505076280235,19.962783350607992,9.4054794843216207,8.0409368583348009,7.8727839614534547,9.8084197430561399,8.937252605395134,15.770708622457986,9.2899535354481273,8.9753223428633611,20.473228498941026,1.1016231668829572,3.7107877424254383,0,0.05588600677190992,0,1
3,1.0609058850969342,1.565052023531927,3.1838270675736995,0.46659743387164437,4.6935610760260715,3.1920898194493268,4.0715305399490269,4.4703766033214007,11.577896454391192,5.069382740651422,8.0958740335705759,8.8551559152863,8.3188437105607864,6.8746773482718249,19.735401710358094,9.6576714733009474,8.4515773561465846,8.4545568543923473,13.055462276268058,9.5778909544381907,15.473523092993361,10.806414878161698,10.480267720453236,19.375846025643636,1.2675041247013163,3.4659302985666982,0,0.050764997939732166,0,1
4,0,0.22073084993168757,0,0,10,0.9723610849991301,3.0069871031208839,2.6640580375732483,16.480321960672242,3.3014283527259494,3.6225372161272174,7.2041932445974455,7.3293175758733247,4.1172359836005628,22.255360621596083,7.5430219381583976,5.0623052533884314,5.3677694429527456,6.1786651717628311,4.5675108415561514,11.8718419728556,7.0892390613763521,5.6768625779930426,24.162088326016629,0.30043308078099834,4.2561569133294137,0,0.049378068079928027,0,1
5,0.97545715261799526,1.4945438031316951,2.9300575463495382,0.85768869871069497,5.1164831359793324,4.2194336173802007,4.5064845010422108,4.0035831627782059,11.467459634190371,4.7401105161051955,7.1815621408934858,9.1645686668641879,9.1345034139781536,6.804148796602008,19.586854169278446,10.230312436710442,9.2503561250310344,8.8562826057036919,12.931359943386704,10.156519155712346,15.731159693865678,9.8197227661296047,10.678677139984933,18.374754951573212,1.2430914079163775,3.5232396613229806,0,0.045498662985580224,0,1
6,1.3525450369797551,2.1479664022017206,4.0577792343628163,1.0666264157133996,3.2370085167831975,3.9831027068617249,3.4376414272926707,4.4226020830844055,10.430516288519108,5.6984018002850698,8.7835951637044918,9.3360170625088603,9.0383184244555004,7.4847765778801811,18.474108791266211,10.441516904714939,10.006542445974137,9.5780719872168376,13.677094037976346,12.164201614313477,17.86508684379513,11.590059927944178,11.740448923494778,17.608611696349389,1.5767382419665052,2.9527603253846242,0,0.04521333743755851,0,1
7,2,4,6,6.5173482804800811,0,1.3655751473711699,0,2.0345681328580532,9.7136484793045828,11.932258177103291,11.961092538269842,7.1959476845994574,12.267768904339356,9.0588518767412616,8.860149252397802,13.123957167002359,15.723679547390935,12.377907475215403,11.154779650961487,29.406121363567642,30.71723940839162,21.278077356002385,16.051347057025456,17.005409104477092,2.3797905053872666,0.67594607359131254,0,0.044600584288414985,0,1
8,2,3.5285250976870359,6,4.1866006220860861,0,3.2841600582094501,1.8813718621176931,3.575351989985442,8.9042181269409983,9.2409950241505801,11.308758105758589,8.7485311269151467,10.949139833352689,8.9126713562303497,12.986711600586226,12.346830986611199,13.841105094293845,11.765117890845294,13.638604652806604,22.287274708528425,25.624334599654549,17.100999985787578,14.922930740886407,15.797764218245979,2.2399143067361731,1.2196238348108097,0,0.043916624162583025,0,1
9,1.0810174952307741,1.6624956782722522,3.2457494164667642,0.49297169731848922,4.5904745609460109,3.5803453716063522,3.6280488458146292,4.3788966162711134,11.496631420819577,4.985097544193728,7.8653678599552324,9.0680559765611051,8.5656211089112677,6.9103104292650377,19.693757613561711,9.8521442284572469,8.6807194153685732,8.5685138851810958,12.800497191170036,9.8809718519323084,15.741940580938616,10.550548355806365,10.565334858647333,18.755313277901067,1.2938814322366829,3.4184599383139513,0,0.043658262967140697,0,1
10,0.23868504064732604,0.59458267727224423,0.72015668049040993,0.76780107167084832,8.799415929448438,1.8105635971985945,3.263164575497993,2.5927033376522846,15.329703504608339,3.9708790216897563,4.1106730504539932,7.6002429160724008,8.340621228309292,4.7610489187608556,20.91672406923901,8.4134948040674864,6.6567156651800463,6.4067250079836757,7.9042006449231321,7.2259960266918384,13.388886096967743,7.9483817045530163,7.0891214488753889,22.655220416973361,0.59660436556231233,4.1467343394805525,0,0.043526180725996323,0,1
11,1.9784930199337027,3.9591533921304234,5.9479278359369898,1.9913849402725752,0.086275270534344917,3.0956299444393522,0,5.754318835414316,8.0566431101264087,8.2808244980661065,13.015942495105511,9.7753675459863114,8.9323622967279181,9.4100680757423447,16.044990096870592,11.175733492800894,11.50832140762367,10.844977972759734,14.986395506754327,17.770728913402657,22.746885153545062,17.061363300415358,14.858425664231788,14.638479739935152,2.1652577432421678,1.4657513596007528,0,0.042756320440304862,0,1
12,1.4995546722195863,1.9453736362789518,4.5023862866827997,0.65956606277415009,2.4958593967152374,4.3785937193797935,5.7551832777112182,4.9128606545039526,9.986971609128922,5.4680559131522921,9.099542482668495,9.3940861807739093,8.8843977248178039,7.6704648024766779,18.909187941593533,10.420474651891332,9.6392679422240093,9.4675791925262942,16.256938490243172,10.810360614553538,15.793853615097223,11.475533399764656,11.857093559762999,18.185431949511599,1.6184138520007183,2.9172228878396389,0,0.042480884853349436,0,1
