parameter,value
function,WFG4
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_3800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.60875462202237784,1.9945557839284287,2.1133448589191888,2.979561484665044,3.5348690243579495,5.4906041293297108,5.9835844378544003,5.8266477041285398,6.9791786167358545,10.840989562580944,7.7564464327352809,9.9461486897171572,10.10337149319985,13.211055898884672,11.899909526151284,12.110897462969453,15.514740593084779,13.765535745841563,16.432763081666256,14.700357834680879,18.427863875250164,20.123111242368893,23.705504183835114,16.348346404819583,0.13670495111896774,4.0696844310403364,0,inf,0,1
1,2,4,6,8,3.7054092701543793,5.7327428208342237,5.8086850286298004,6.5855311516939166,6.2842790928305119,11.18360485227214,10.036247177714065,15.106614656664878,8.1335422156840274,9.4768084925107026,12.3751754651265,20.824677172283902,10.748151501946925,16.120117449057432,11.103086928263311,14.774783914089346,24.799101838427667,21.119685116972196,24.057992793158565,22.969130161140402,2.0659853000024664,0.065985300002466843,0,inf,0,1
2,2,3.9359072054683257,5.8881441023129177,8,3.7071129009697401,5.7208634416255384,5.7584696501235673,6.6085824522794541,6.2838805111880118,11.175620765129162,9.9483433848317588,15.033569564287554,8.2453374731536684,9.5571794924971645,12.363787677389515,20.617475244377165,10.728115810173676,15.659331438606714,11.53863379079189,14.782799284629295,24.436534604258544,20.94972879851969,24.021722242545312,23.04104201150993,2.052603600434495,0.36373615670612353,0,0.062109403480328292,0,1
3,2,4,6,7.868125385689785,3.6978243686143832,5.762983657616779,5.7916868583404115,6.5928702990766235,6.2608236648957032,11.154727867582247,10.021157936197955,15.106184086884936,8.1536794348690265,9.4958890294233402,12.349830744099023,20.796101013203188,10.71799543797443,16.273514597182565,11.093811967795398,14.740773313747411,24.804028835110643,21.136787592348451,23.980366432354533,22.907251590653519,2.0629400707809036,0.24204165431793737,0,0.058959940450829258,0,1
4,1.9995816839502345,3.9898764730457756,5.9718668145480578,7.8971070731584083,3.6907948704316764,5.7639500896835356,5.7940790211596216,6.5689851186325399,6.2033415677769641,11.124525136096478,9.9977217375411982,15.094038997976719,8.1973213958087108,9.5365242397165311,12.397115645462124,20.628347886888491,10.729746824892599,15.6999917725364,11.502672363793462,14.826819036599055,24.595366814249445,20.968746143367397,23.891905745494757,23.005821425295213,2.0520045375028144,0.52169723895180198,0,0.053502828496036256,0,1
5,1.9955770635459471,3.8270017945476154,5.9726826868998097,7.4815690156923544,3.9536500309308842,5.7446294020415962,6.4170620743371005,6.6286252855008883,7.0615537919666256,9.9654663387977624,10.478880951165104,13.972977936818323,7.0242441771388728,10.875935030777486,12.499288837054261,19.425485842901764,10.751305631056816,18.828403202995869,11.493049407468094,14.801404335049803,24.574281422657656,23.153740944574327,23.953279457806207,22.720366088242976,2.0372543425157414,0.63426937337520128,0,0.04977709714537646,0,1
6,1.9907755403745431,3.9678256044478579,5.9265247855036858,8,3.6945687859572098,5.7045849312477621,5.7654714333237678,6.5718706766394686,6.3036825291507643,11.28527081327652,10.00367612783811,15.103672886679712,8.194049219831923,9.5175535327335563,12.391442063363609,20.813036344230461,10.706400167874021,15.674228366895086,11.382260487210418,14.829230182060593,24.653263058453096,20.848386111334907,23.977307408060515,22.98476275611495,2.0304744488836262,0.73131484130260294,0,0.046957591466679001,0,1
7,1.8395833579821228,3.273849610810057,5.1264532812110515,7.5181752449598296,3.7123249650505015,5.9564045256136362,6.0713353228507234,6.6785546760413688,7.4952353586483769,9.9856222335953397,10.10766514929467,13.547329483754918,7.218483599784177,11.579843147097145,13.135971405639912,18.064140801502262,10.236458315081549,17.981877327387345,14.048249694508893,14.808393921460844,23.452254091050321,22.79572666351676,22.893971765743991,21.599651646912797,1.7663532618240447,2.1545917113337176,0,0.045754238285323101,0,1
8,0,1.2477526646434915,0.75107770626915982,1.6701671726911043,3.828573313611185,4.9921156145184051,5.7928940065873373,6.5938339918473998,7.7887198957763486,11.633086616584652,7.3640587005759262,8.9072789885124397,11.332466761536121,12.684606792630275,11.778376489537781,11.766372193991634,15.977977737909429,14.178148418822683,18.088585437068289,13.410347950969626,16.347444166074077,18.184181478543092,20.940301019499302,15.404876144042413,1.4022570443891595,3.0269564389953714,0,0.045338418522853356,0,1
9,1.9703837878562847,3.813571578084662,5.9508083951576562,7.4261867337859133,3.9498950134705155,5.7460292989299653,6.400125789539481,6.5996486620101189,7.0667251536012659,10.032116500866838,10.477761086581264,14.00747313439569,7.0164514486387475,10.879091370323829,12.447547171838529,19.456382735561053,10.689517779275707,18.69918446664806,11.600424965326811,14.818868344352655,24.612536176709746,22.919526688091452,23.876206109595238,22.769389406326262,1.9540034770575967,1.2786901290832215,0,0.04513399955473911,0,1
