parameter,value
function,WFG4
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,3.4562489601208246,5.9160367089218502,6.3498324574759426,6.9017957344442324,6.6895038113100904,10.403501803710254,10.451630610702779,14.939640794667561,7.5789152685126222,9.4300005312617987,14.869451852366248,21.439253278545092,10.876305909413238,17.887205860807484,11.176564441363968,14.666784866708776,26.135627865160394,22.911510738311989,24.886613149326767,23.821838613162104,2.0916899768115873,0.091689976811587637,0,inf,0,1
1,0.56282755343451085,1.9931897997842432,2.231126614858002,2.7090771075122566,3.6555574589086683,5.3774954541355067,6.002415844196122,6.0942391729221415,6.804255715080977,10.703109392815501,7.8650179262157813,9.8661380043952693,10.287424038584975,13.359358256846724,12.066843913705515,12.508456735458104,15.668280593698844,13.777737439392673,16.352875748573489,14.676743710864322,17.871524519889515,20.049068362885755,23.107908040550075,16.329937555798434,0.16345555578791601,4.0969018573455349,0,inf,0,1
2,1.9680298259464417,3.8576549864445417,5.9940925574408013,7.1487310878703214,3.7258621163845489,5.735631542205379,6.0705135556634158,6.9966439979849708,6.5746448539915487,9.8856815118991896,10.148677029132561,13.999074663606322,7.7334538583328998,11.089591957273649,13.829763360892146,20.225347167802028,10.63792666184913,17.832298072441716,12.467828703746987,14.860019699944599,24.431272296127087,21.961513606030472,23.858522523662984,23.208640244620199,2.0266187431454474,1.0031620609221725,0,0.071314608167292917,0,1
3,2,3.8712920008390497,5.9974994265172175,7.3401956315545922,3.8709287683530866,5.7691096981438532,6.08602765416608,6.6319472256934935,6.6727113507432181,10.459949793445393,10.169951467426229,14.387650384831367,7.5843145354885539,10.356426548687088,12.40027166771309,19.925717827409247,10.749272808698745,17.582497097228728,11.581667912007756,14.783567634568302,24.516492860559609,21.989328301941907,24.009152129635329,22.983759309350866,2.0340183092963291,0.80716182534576819,0,0.069392513954532664,0,1
4,0,0.961527913519866,0.48897301246366232,0,4.1539638335852187,4.8152538995212231,5.8579330053799259,6.9294268736787918,6.3808244471133984,10.88128208298812,6.6485372279648747,8.1492957216820905,13.068133601373757,12.888734282683588,11.036539238019486,10.626354274496769,18.356735325706342,12.695142916298785,18.3335007057441,13.543954220566926,14.695759687142612,16.383228183863721,23.234254335780911,15.087742488113738,1.8734167608663674,1.7588446851922384,0,0.068499303396655109,0,1
5,2,3.8978862301100534,5.9867022654380042,7.6414800601793127,3.7375176135214438,5.8519199211299497,6.3115383633409055,6.5797584706680743,6.6679524779911885,10.426380753128974,10.549643709972289,14.486350711219799,7.408690243375478,10.254269080035076,13.026356391941063,20.135986731680688,10.799853498461525,17.163838362910855,11.567122126832558,14.995635359446128,24.7862948546585,22.902016871727053,23.751658265406299,22.859742390738429,2.0687759899874054,0.50545176148615312,0,0.067626603893649578,0,1
6,1.9693005465099103,3.6295476638008206,5.9337127913805778,6.7288706168252439,3.950604055341957,6.1651609446018689,6.3367786104674853,6.8855066766281947,6.6594527291528181,9.2705375433993709,10.267460939282628,13.794704244127091,7.3125663129072072,10.896172776121469,13.779225534105201,18.831908193820986,11.113423027261712,18.821080328957358,12.890748850830914,14.897347673727493,24.428886534879922,22.924961137628788,23.93960246863,23.217667815115892,1.86679617049108,1.9077756668559385,0,0.056256765140679364,0,1
7,0,0.92319274435995435,0,0.03007619466846001,3.6322230818295567,4.2144166027829684,5.6854599433749922,5.9466016985662673,8.3037557847952517,11.753956748955755,6.4856892609377326,8.4707808041546322,11.904784302747023,13.887052813752064,10.085623886405639,8.7776150280427654,15.615752165340323,13.514460427402735,19.00826934396245,12.615339738457667,15.762585127094875,14.857226674735257,24.026821807323294,14.517882810471733,1.9441957477505409,1.4466907938120555,0,0.055173197117099435,0,1
8,0,1.7237065713554316,2.0253847389994299,0.19479337829784116,3.9901033144547058,4.482247193309342,6.0829585857674493,6.5508649664668086,6.3366399876907487,10.823905926681292,7.7634398265377209,8.9992989486850909,12.071186909554946,13.891177047779289,10.636558331616801,11.883094858521215,16.213198268504307,13.435301779282719,16.168729459552139,13.624108237949359,15.933419132440456,17.24702697610438,23.098448995214582,16.53675460608396,1.4529321250554881,2.9518671616755303,0,0.052734832846476121,0,1
9,2,3.9788825442313192,5.9947727912505382,7.7371728297546207,3.6888663785636622,5.9109417060802825,6.0856791804070651,6.5819355313799335,6.5234361015135676,10.838263162509797,10.442172634430154,14.969084892683293,7.599509193399907,9.6948116391977646,12.844390573084103,20.724746784260237,10.606780102871902,17.174033594818884,11.202981959900775,14.801183325651742,25.302557429655593,21.993342120258269,23.917762429800767,23.048330862446139,2.0674280855908624,0.62858213460899992,0,0.05094946242398582,0,1
