generation,alpha,evaluation_count,population_size
0,1,0,120
1,1,95,120
2,1,190,120
3,1.001808139142274,285,120
4,1.0077358920286987,380,120
5,1.0093946338290809,475,120
6,1.0135541123256719,570,120
7,1.0160055972503514,665,120
8,1.015655529349357,760,120
9,1.0202397070202234,855,120
10,1.0200980962843207,950,120
11,1.0238533010921351,1045,120
12,1.0242053843064596,1140,120
13,1.027404978226262,1235,120
14,1.03016588297058,1330,120
15,1.0310498267832076,1425,120
16,1.033491559412286,1520,120
17,1.0368871700677356,1615,120
18,1.0410087397865637,1710,120
19,1.0436807715971361,1805,120
20,1.0463896826306704,1900,120
21,1.0549537054408178,1995,120
22,1.0600922547139284,2090,120
23,1.0697673305993007,2185,120
24,1.0796863886036481,2280,120
25,1.0920289074160072,2375,120
26,1.0965065746167615,2470,120
27,1.0998592551652688,2565,120
28,1.107781575426249,2660,120
29,1.115338870252423,2755,120
30,1.1195903602437498,2850,120
31,1.1272521154195916,2945,120
32,1.1311709985096827,3040,120
33,1.1375447152171547,3135,120
34,1.1432882140705192,3230,120
35,1.150653090964503,3325,120
36,1.1543737105682521,3420,120
37,1.1674860091248016,3515,120
38,1.173213608494772,3610,120
39,1.1778966959565313,3705,120
40,1.1819521330011566,3800,120
41,1.1880385394901856,3895,120
42,1.192679701037789,3990,120
43,1.2008349312585016,4085,120
44,1.2089272979871029,4180,120
45,1.2170194590412873,4275,120
46,1.2235778177190713,4370,120
47,1.228497066310891,4465,120
48,1.2330362482471635,4560,120
49,1.2423990702784269,4655,120
50,1.2472478736428654,4750,120
51,1.2537980988861566,4845,120
52,1.2643211897821127,4940,120
53,1.2726853980807955,5035,120
54,1.2788514262135715,5130,120
55,1.284715354256591,5225,120
56,1.2864952487177168,5320,120
57,1.2935277972805344,5415,120
58,1.2989242116963582,5510,120
59,1.3002454769332958,5605,120
60,1.3058024028548829,5700,120
61,1.3088717847181595,5795,120
62,1.3168292733002513,5890,120
63,1.3257311679678181,5985,120
64,1.3316513223245854,6080,120
65,1.3388970816460517,6175,120
66,1.3431903153699107,6270,120
67,1.3497212175843074,6365,120
68,1.356750211958736,6460,120
69,1.361731672898544,6555,120
70,1.3726816060703435,6650,120
71,1.3812299732025062,6745,120
72,1.3858656952324653,6840,120
73,1.3896606605552075,6935,120
74,1.3953915904374365,7030,120
75,1.3994975371014691,7125,120
76,1.407817381964048,7220,120
77,1.4104497230419271,7315,120
78,1.418872288529955,7410,120
79,1.4233773822403444,7505,120
80,1.4332300589615243,7600,120
81,1.4466554247460177,7695,120
82,1.4514257594875546,7790,120
83,1.4544475545004636,7885,120
84,1.4582308790911009,7980,120
85,1.4613205973410122,8075,120
86,1.4634837099060365,8170,120
87,1.4675785391025364,8265,120
88,1.4774275221050706,8360,120
89,1.4844547448239223,8455,120
90,1.4934687848881762,8550,120
91,1.4996396350186747,8645,120
92,1.5069759505177875,8740,120
93,1.5092008640121417,8835,120
94,1.5184634899293132,8930,120
95,1.5234924195760398,9025,120
96,1.529516193402815,9120,120
97,1.537335017820189,9215,120
98,1.5355872591360737,9310,120
99,1.5387359179042917,9405,120
100,1.5539801971058143,9500,120
101,1.557114655514273,9595,120
102,1.5615180364332819,9690,120
103,1.5625652875628124,9785,120
104,1.5672805653911506,9880,120
105,1.5737890925935478,9975,120
106,1.5822671990190971,10070,120
107,1.5930989514792198,10165,120
108,1.6026129442446888,10260,120
109,1.6081982585263626,10355,120
110,1.6150286746211713,10450,120
111,1.6234902667666973,10545,120
112,1.6270189271952382,10640,120
113,1.6281796658933965,10735,120
114,1.6353369078475903,10830,120
115,1.6401997460934479,10925,120
116,1.6466310004191236,11020,120
117,1.6562627858550689,11115,120
118,1.6566881451491626,11210,120
119,1.6677454977384338,11305,120
120,1.6671953090630036,11400,120
121,1.6736078431745474,11495,120
122,1.6788182233137425,11590,120
123,1.6820147209539191,11685,120
124,1.6820276913747063,11780,120
125,1.6818175197069354,11875,120
126,1.6879403611950043,11970,120
127,1.6915286144593273,12065,120
128,1.6924498808178956,12160,120
129,1.6958284876607286,12255,120
130,1.6999031930188038,12350,120
131,1.7022696772011559,12445,120
132,1.7109499572179352,12540,120
133,1.7112429471509241,12635,120
134,1.7107492870328966,12730,120
135,1.7164039529729891,12825,120
136,1.7220516240691055,12920,120
137,1.7299071574157328,13015,120
138,1.7329636612053587,13110,120
139,1.7407994011740999,13205,120
140,1.7510042870639515,13300,120
141,1.758059322848712,13395,120
142,1.7591842638862041,13490,120
143,1.766335886200179,13585,120
144,1.7650021437614836,13680,120
145,1.7666080079209237,13775,120
146,1.7673342529039824,13870,120
147,1.7745484780744778,13965,120
148,1.7796839711931258,14060,120
149,1.7834117719806344,14155,120
150,1.7893309126933798,14250,120
151,1.7987472434571605,14345,120
152,1.8091045606641132,14440,120
153,1.8148254277883442,14535,120
154,1.8161850547118477,14630,120
155,1.8173186301236686,14725,120
156,1.8200165043654519,14820,120
157,1.8199576477911066,14915,120
158,1.8298504848652499,15010,120
159,1.830801234909875,15105,120
160,1.8327734412172203,15200,120
161,1.8345441171126629,15295,120
162,1.8421948619343185,15390,120
163,1.8506087021013884,15485,120
164,1.8525133375347187,15580,120
165,1.8579652877120543,15675,120
166,1.8628615230348857,15770,120
167,1.8688907077633972,15865,120
168,1.8674898212588189,15960,120
169,1.8727748253367653,16055,120
170,1.8830611558428152,16150,120
171,1.8861774813393946,16245,120
172,1.8910082676194302,16340,120
173,1.8885104331990685,16435,120
174,1.9001361908876939,16530,120
175,1.9061790468680426,16625,120
176,1.9085786080425571,16720,120
177,1.910871035304665,16815,120
178,1.9207695901611108,16910,120
179,1.9260728876542617,17005,120
180,1.9306790471456923,17100,120
181,1.9419437468997696,17195,120
182,1.943852242933829,17290,120
183,1.9516624429453919,17385,120
184,1.9578744696123866,17480,120
185,1.9634014868931895,17575,120
186,1.9679955120509258,17670,120
187,1.9714973140267049,17765,120
188,1.9724367540777072,17860,120
189,1.9703943229566407,17955,120
190,1.9778973817334804,18050,120
191,1.9834022463235832,18145,120
192,1.9880059651927184,18240,120
193,1.9969568630536825,18335,120
194,2.0037079204597195,18430,120
195,2.0206801509332806,18525,120
196,2.032010539759268,18620,120
197,2.0359956000723054,18715,120
198,2.0395434527757277,18810,120
199,2.0427690832042411,18905,120
200,2.050904409189374,19000,120
201,2.0524515496592803,19095,120
202,2.0513056296132293,19190,120
203,2.0547069470946044,19285,120
204,2.0564367936491994,19380,120
205,2.054777197150683,19475,120
206,2.0588098681121263,19570,120
207,2.060713397037826,19665,120
208,2.0737892648494052,19760,120
209,2.0753783627013864,19855,120
210,2.0783345730346894,19950,120
211,2.0840408407619586,20045,120
212,2.0845062859596593,20140,120
213,2.0842958062000347,20235,120
214,2.0942109507127702,20330,120
215,2.0923494091807604,20425,120
216,2.0947440692396273,20520,120
217,2.0966534718402228,20615,120
218,2.1040532663226377,20710,120
219,2.1091872344450149,20805,120
220,2.1133228093948428,20900,120
221,2.1196300179619771,20995,120
222,2.12857788084004,21090,120
223,2.1440158807669945,21185,120
224,2.1466344944648768,21280,120
225,2.1502894366279537,21375,120
226,2.1527817566187291,21470,120
227,2.1540073017828902,21565,120
228,2.1573082055916983,21660,120
229,2.157966321803809,21755,120
230,2.1611193667581428,21850,120
231,2.1658279225323538,21945,120
232,2.1687020394066447,22040,120
233,2.1769211164298583,22135,120
234,2.1899328859018028,22230,120
235,2.1881920066713634,22325,120
236,2.192208526504845,22420,120
237,2.1941105336680677,22515,120
238,2.2009955475207428,22610,120
239,2.2067139947079668,22705,120
240,2.212058087755802,22800,120
241,2.2180070356622985,22895,120
242,2.2167804614282387,22990,120
243,2.219424875050092,23085,120
244,2.2233009973866431,23180,120
245,2.2311885832944824,23275,120
246,2.2414649303993524,23370,120
247,2.2481764554787578,23465,120
248,2.2524174584903176,23560,120
249,2.2513096640159551,23655,120
250,2.2541264711858848,23750,120
251,2.2614910673987803,23845,120
252,2.2608352575964945,23940,120
253,2.2672316158008639,24035,120
254,2.2704655859206762,24130,120
255,2.2676469547622711,24225,120
256,2.2656348418209955,24320,120
257,2.2672085219431519,24415,120
258,2.2725669671024127,24510,120
259,2.2791260787451533,24605,120
260,2.2768431699626124,24700,120
261,2.2733387850076938,24795,120
262,2.2764771420185004,24890,120
263,2.2814382454791606,24985,120
264,2.2854551241880827,25080,120
265,2.299215691968659,25175,120
266,2.2999690088703062,25270,120
267,2.3031267277698784,25365,120
268,2.3015961883366614,25460,120
269,2.3087538138909429,25555,120
270,2.311264505327761,25650,120
271,2.3229305925183361,25745,120
272,2.324502210792617,25840,120
273,2.3272023238809756,25935,120
274,2.3280127727964048,26030,120
275,2.3358147412203794,26125,120
276,2.3345078091966514,26220,120
277,2.3374503086240019,26315,120
278,2.3384375974873297,26410,120
279,2.3558521207949581,26505,120
280,2.3645443971312905,26600,120
281,2.3639445722544723,26695,120
282,2.3653579089478973,26790,120
283,2.3662266736917412,26885,120
284,2.3652919977076992,26980,120
285,2.3739552231785797,27075,120
286,2.3724717131931321,27170,120
287,2.3765535398824733,27265,120
288,2.3836721361205537,27360,120
289,2.3885223466708223,27455,120
290,2.3917251360343346,27550,120
291,2.3895342700582822,27645,120
292,2.3928805456458915,27740,120
293,2.4004340066823691,27835,120
294,2.4039901778817043,27930,120
295,2.413486545408194,28025,120
296,2.4179489045138762,28120,120
297,2.4199538401535095,28215,120
298,2.423086418750922,28310,120
299,2.422915297984805,28405,120
300,2.4227986387175195,28500,120
301,2.4233854315038448,28595,120
302,2.4261927995274699,28690,120
303,2.4237495418329407,28785,120
304,2.4239792238844347,28880,120
305,2.4276900813283131,28975,120
306,2.425713631715305,29070,120
307,2.4265535743042772,29165,120
308,2.4310078870735023,29260,120
309,2.4387268813052274,29355,120
310,2.439206232268992,29450,120
311,2.4429899428664612,29545,120
312,2.4451533567405299,29640,120
313,2.4533976572325495,29735,120
314,2.455607478327507,29830,120
315,2.4543066633276132,29925,120
316,2.4584565843151651,30020,120
317,2.4652254249178305,30115,120
318,2.4666992057399497,30210,120
319,2.4658582481475335,30305,120
320,2.4673395749467115,30400,120
321,2.4673556630935201,30495,120
322,2.4769719210925762,30590,120
323,2.475914763189039,30685,120
324,2.4803806176297023,30780,120
325,2.4835359420867746,30875,120
326,2.4879155732178182,30970,120
327,2.4964858206700296,31065,120
328,2.4972664044178075,31160,120
329,2.4968539581225473,31255,120
330,2.5016257118302572,31350,120
331,2.5045234993198564,31445,120
332,2.5023993612315887,31540,120
333,2.5007292783459327,31635,120
334,2.5005409584351721,31730,120
335,2.5043172605356108,31825,120
336,2.502343903507811,31920,120
337,2.5087336538304204,32015,120
338,2.5217559325473005,32110,120
339,2.5196770134082409,32205,120
340,2.5201973453558573,32300,120
341,2.5207196183333398,32395,120
342,2.5271184737011136,32490,120
343,2.5290916601127824,32585,120
344,2.527826306076701,32680,120
345,2.5326941619940517,32775,120
346,2.5419559770122429,32870,120
347,2.542455778182493,32965,120
348,2.5425152173597136,33060,120
349,2.5404003683950087,33155,120
350,2.5439636357905338,33250,120
351,2.5433640093285503,33345,120
352,2.5418788670607966,33440,120
353,2.5455272926569874,33535,120
354,2.5472670002450037,33630,120
355,2.545935620904737,33725,120
356,2.5482472086268033,33820,120
357,2.554444512479439,33915,120
358,2.5567496689083646,34010,120
359,2.5681244735659616,34105,120
360,2.5696502123239418,34200,120
361,2.5759175273691715,34295,120
362,2.5864056971929115,34390,120
363,2.5893262213214094,34485,120
364,2.5952727832590989,34580,120
365,2.6019081419197181,34675,120
366,2.6084874426817404,34770,120
367,2.6135170663032405,34865,120
368,2.6122800439613614,34960,120
369,2.6204956047952557,35055,120
370,2.622877848567986,35150,120
371,2.6266528738280153,35245,120
372,2.6280213859022492,35340,120
373,2.6306436830551898,35435,120
374,2.635890270674071,35530,120
375,2.6350978068658453,35625,120
376,2.6366405236693953,35720,120
377,2.6442170463416139,35815,120
378,2.6465392434979682,35910,120
379,2.6530114890216145,36005,120
380,2.6609854182392487,36100,120
381,2.66566429688522,36195,120
382,2.66733590952053,36290,120
383,2.6721256440121666,36385,120
384,2.6811133557833542,36480,120
385,2.6870194548310478,36575,120
386,2.6896746896651207,36670,120
387,2.6915185125414114,36765,120
388,2.6901504706790864,36860,120
389,2.698676280044364,36955,120
390,2.7048754453620547,37050,120
391,2.7043949809143988,37145,120
392,2.7095153915973822,37240,120
393,2.7109209774499456,37335,120
394,2.7130895673071658,37430,120
395,2.7156385252510034,37525,120
396,2.72365880428478,37620,120
397,2.7306233314839745,37715,120
398,2.7269828775174743,37810,120
399,2.724756106915414,37905,120
400,2.7247996388340598,38000,120
401,2.7258576736138305,38095,120
402,2.732388669942849,38190,120
403,2.7375052001276368,38285,120
404,2.735156621545745,38380,120
405,2.7337297142447294,38475,120
406,2.7364590290315292,38570,120
407,2.7397921425184606,38665,120
408,2.7449691761061934,38760,120
409,2.7474387413192525,38855,120
410,2.74658456138584,38950,120
411,2.7535568020809635,39045,120
412,2.7570808446018433,39140,120
413,2.757937310877824,39235,120
414,2.7547525467520986,39330,120
415,2.7579585152573625,39425,120
416,2.7595983744838164,39520,120
417,2.7649543906709435,39615,120
418,2.7649943507643187,39710,120
419,2.7748181065105602,39805,120
420,2.7831536676451565,39900,120
421,2.7844694537405754,39995,120
422,2.7937550347597773,40090,120
423,2.8024178765408041,40185,120
424,2.8107681027069686,40280,120
425,2.8116454360134364,40375,120
426,2.8199357170842907,40470,120
427,2.8217303104269935,40565,120
428,2.8209891226506807,40660,120
429,2.8187896365667213,40755,120
430,2.825705464469662,40850,120
431,2.8308425651428459,40945,120
432,2.8407802363518311,41040,120
433,2.8359974034490243,41135,120
434,2.8336125350441286,41230,120
435,2.8304017285827792,41325,120
436,2.8314731290576698,41420,120
437,2.8307775002510644,41515,120
438,2.8371200114004131,41610,120
