generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.0036649208207111,95,120
2,1.0042397167128028,190,120
3,1.0064412130740545,285,120
4,1.0087530614069546,380,120
5,1.0108381026692677,475,120
6,1.0203077323908829,570,120
7,1.023639422994095,665,120
8,1.0280158879287455,760,120
9,1.0311766501185327,855,120
10,1.0408006339447111,950,120
11,1.0459086214952358,1045,120
12,1.0516450811036979,1140,120
13,1.0504260385301571,1235,120
14,1.0546319499461978,1330,120
15,1.0630220771940289,1425,120
16,1.0711621317980928,1520,120
17,1.0753439012439354,1615,120
18,1.0811099085315889,1710,120
19,1.0882683188263098,1805,120
20,1.094257583719551,1900,120
21,1.1028132858841937,1995,120
22,1.1104000966937986,2090,120
23,1.1123997805432748,2185,120
24,1.1181700487677717,2280,120
25,1.1244479085760026,2375,120
26,1.1273672809657502,2470,120
27,1.1336045990012016,2565,120
28,1.1377232710997469,2660,120
29,1.1438703570212498,2755,120
30,1.1510954076735884,2850,120
31,1.1557708383163019,2945,120
32,1.1629055801847654,3040,120
33,1.1669753749942602,3135,120
34,1.1742839163350343,3230,120
35,1.1829494723626532,3325,120
36,1.18929163039622,3420,120
37,1.1947065076400654,3515,120
38,1.1977208197876827,3610,120
39,1.2022440552086264,3705,120
40,1.2076395987243975,3800,120
41,1.2122215538799495,3895,120
42,1.2183298957859519,3990,120
43,1.2293254665599485,4085,120
44,1.2347428960321138,4180,120
45,1.2398164623358003,4275,120
46,1.2439526175831961,4370,120
47,1.2472713420103598,4465,120
48,1.255225425883058,4560,120
49,1.2633740931955002,4655,120
50,1.2681463600233742,4750,120
51,1.2774727691126577,4845,120
52,1.2856669568005463,4940,120
53,1.2915186487362293,5035,120
54,1.2990555907971773,5130,120
55,1.3077732473454629,5225,120
56,1.3138176560097292,5320,120
57,1.3202987666618398,5415,120
58,1.3312764427519768,5510,120
59,1.340222892636858,5605,120
60,1.3445251437729504,5700,120
61,1.3495111577973722,5795,120
62,1.3575856092313754,5890,120
63,1.3637096663401851,5985,120
64,1.3715264061346488,6080,120
65,1.3746013935982968,6175,120
66,1.3780755806295875,6270,120
67,1.3867075968907354,6365,120
68,1.3965446613380146,6460,120
69,1.4017169390396582,6555,120
70,1.4056719310777726,6650,120
71,1.4169222076262531,6745,120
72,1.4249998917295073,6840,120
73,1.4294457879823808,6935,120
74,1.4386128147427089,7030,120
75,1.4461717738183577,7125,120
76,1.4521216262100893,7220,120
77,1.4559906110686396,7315,120
78,1.4615268811654099,7410,120
79,1.4687551164369708,7505,120
80,1.4733009577009435,7600,120
81,1.4822354120063514,7695,120
82,1.4893336946568156,7790,120
83,1.4977610618905792,7885,120
84,1.5058980740036831,7980,120
85,1.513977765722933,8075,120
86,1.5255233380187116,8170,120
87,1.5320431339206055,8265,120
88,1.5423655549155513,8360,120
89,1.5557125030658117,8455,120
90,1.566049837319075,8550,120
91,1.5752497448281828,8645,120
92,1.5902103884046517,8740,120
93,1.5983287219156033,8835,120
94,1.6057483004274811,8930,120
95,1.6181400613333083,9025,120
96,1.626788776577839,9120,120
97,1.6339588059641634,9215,120
98,1.6373295525149474,9310,120
99,1.6464635237890339,9405,120
100,1.65712624064442,9500,120
101,1.6690203872209728,9595,120
102,1.6805922212433968,9690,120
103,1.6897319138964817,9785,120
104,1.6970214279898055,9880,120
105,1.7113105287825865,9975,120
106,1.7274843842552312,10070,120
107,1.7372754961584946,10165,120
108,1.7435560885360435,10260,120
109,1.7564867102727455,10355,120
110,1.761761614721604,10450,120
111,1.7739826355824841,10545,120
112,1.7866718028090516,10640,120
113,1.8030658218236792,10735,120
114,1.8099173236027599,10830,120
115,1.8202397291849328,10925,120
116,1.8290662227681647,11020,120
117,1.8375208570285901,11115,120
118,1.8503948458173796,11210,120
