generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.0051504100480078,95,120
2,1.0082168698544836,190,120
3,1.0159203350281667,285,120
4,1.0214506257529927,380,120
5,1.0279592376935416,475,120
6,1.0350032471953152,570,120
7,1.0380189869782741,665,120
8,1.0426212173094473,760,120
9,1.0480598528427203,855,120
10,1.0533004745650685,950,120
11,1.0573963948908134,1045,120
12,1.063768108449654,1140,120
13,1.0700327364809434,1235,120
14,1.0758773057937565,1330,120
15,1.0871474819941667,1425,120
16,1.0938157966036388,1520,120
17,1.1022783897185158,1615,120
18,1.1065989046537492,1710,120
19,1.1142433438553143,1805,120
20,1.1199290069313874,1900,120
21,1.1215794508293331,1995,120
22,1.1280924919884141,2090,120
23,1.1338834549128318,2185,120
24,1.1430733299168994,2280,120
25,1.1496088871778716,2375,120
26,1.1565051191593916,2470,120
27,1.1631682881644898,2565,120
28,1.1674704697150486,2660,120
29,1.1747771480662736,2755,120
30,1.1789739455702883,2850,120
31,1.1846875982447775,2945,120
32,1.1944828296237042,3040,120
33,1.2021799817624212,3135,120
34,1.2081943244509514,3230,120
35,1.212927342215002,3325,120
36,1.2191814066513906,3420,120
37,1.2288383637888918,3515,120
38,1.2351354705861959,3610,120
39,1.2434507936752677,3705,120
40,1.2494972582012767,3800,120
41,1.2591186209360827,3895,120
42,1.2703281431465789,3990,120
43,1.2793815900137333,4085,120
44,1.2844369126543589,4180,120
45,1.2886070759010502,4275,120
46,1.2967304714446588,4370,120
47,1.3039350533973924,4465,120
48,1.3118324593538775,4560,120
49,1.3158432780367355,4655,120
50,1.3226325804405941,4750,120
51,1.3291367408999086,4845,120
52,1.3371558068385714,4940,120
53,1.341913832027305,5035,120
54,1.3509611116428966,5130,120
55,1.359594375051439,5225,120
56,1.3658513265563985,5320,120
57,1.3702173029841804,5415,120
58,1.3794754037771975,5510,120
59,1.3871520509262512,5605,120
60,1.3951570311514818,5700,120
61,1.405818623023251,5795,120
62,1.4152462856870964,5890,120
63,1.4215146293579262,5985,120
64,1.4285397666772701,6080,120
65,1.4374399865974083,6175,120
66,1.4469556643031334,6270,120
67,1.4519861591634526,6365,120
68,1.4610919538838945,6460,120
69,1.4741946189252035,6555,120
70,1.481227773999195,6650,120
71,1.4897792991827403,6745,120
