generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.0038758453742405,95,120
2,1.0072584828086637,190,120
3,1.010880486883067,285,120
4,1.0129305271889812,380,120
5,1.0145045179956684,475,120
6,1.0153282892289712,570,120
7,1.0163851952052743,665,120
8,1.024049397565276,760,120
9,1.0284946012807268,855,120
10,1.0376264107168323,950,120
11,1.0419352755823084,1045,120
12,1.0442213154443023,1140,120
13,1.0470800359625214,1235,120
14,1.0537007032077892,1330,120
15,1.0565305895694208,1425,120
16,1.0611555651383022,1520,120
17,1.0634169841496288,1615,120
18,1.0722022903382875,1710,120
19,1.0743889705353713,1805,120
20,1.0803335974367529,1900,120
21,1.0848066621149273,1995,120
22,1.0871012808942857,2090,120
23,1.0908558880580383,2185,120
24,1.0920869730706824,2280,120
25,1.0963574537241847,2375,120
26,1.1002281344971645,2470,120
27,1.1061507264949941,2565,120
28,1.1096112751524447,2660,120
29,1.1132143118308262,2755,120
30,1.1185277422536164,2850,120
31,1.1213407657506451,2945,120
32,1.1231505979215037,3040,120
33,1.1238510621136388,3135,120
34,1.1285898416807016,3230,120
35,1.1308816561599633,3325,120
36,1.1358996220547548,3420,120
37,1.1391178610988399,3515,120
38,1.1390310880023018,3610,120
39,1.1424471551048472,3705,120
40,1.1435070965127025,3800,120
41,1.1468175031422918,3895,120
42,1.1499055481148865,3990,120
43,1.1520494547396478,4085,120
44,1.1522581057293304,4180,120
45,1.1551595025973442,4275,120
46,1.1595674878696636,4370,120
47,1.1598992186161536,4465,120
48,1.1621719578146421,4560,120
49,1.166104127780851,4655,120
50,1.1700942615426677,4750,120
51,1.1700552062749432,4845,120
52,1.1722114161331807,4940,120
53,1.1751722619777119,5035,120
54,1.1760282170161653,5130,120
55,1.1792666639284397,5225,120
56,1.1820501912329584,5320,120
57,1.181911518915908,5415,120
58,1.1862948438856042,5510,120
59,1.1861997556230162,5605,120
60,1.1871631441008408,5700,120
61,1.1891910735456375,5795,120
62,1.1972135489561946,5890,120
63,1.1987408035841907,5985,120
64,1.1987372582323867,6080,120
65,1.1994014077831825,6175,120
66,1.2027113914702086,6270,120
67,1.2027008725694357,6365,120
68,1.201361068881122,6460,120
69,1.2040327595421993,6555,120
70,1.2089160728558026,6650,120
71,1.2085800629257493,6745,120
72,1.214712614448777,6840,120
73,1.2176770867301243,6935,120
74,1.2194336224547073,7030,120
75,1.2216697767827247,7125,120
76,1.220200582837085,7220,120
77,1.2234512757031415,7315,120
78,1.2249920188715857,7410,120
79,1.2282718656853087,7505,120
80,1.2348677546844937,7600,120
81,1.2396702364613912,7695,120
82,1.2388166636436191,7790,120
83,1.2383959789905929,7885,120
84,1.2407181819816429,7980,120
85,1.2394328708801501,8075,120
86,1.2423587265989586,8170,120
87,1.2460797411293556,8265,120
88,1.2464132372284766,8360,120
89,1.2468261842681039,8455,120
90,1.2467920577408456,8550,120
91,1.2516918251085316,8645,120
92,1.2564639307047123,8740,120
93,1.2603413944830717,8835,120
94,1.2620389455959993,8930,120
95,1.2632191440833895,9025,120
96,1.2650394912097005,9120,120
97,1.2669696097187269,9215,120
98,1.2664134483026672,9310,120
99,1.2682996644629161,9405,120
100,1.2701062988984095,9500,120
101,1.2737722154155346,9595,120
102,1.2813277161505592,9690,120
103,1.2831747187884599,9785,120
104,1.2839940730760377,9880,120
105,1.2877522064855531,9975,120
106,1.2868485754665675,10070,120
107,1.2898919550760335,10165,120
108,1.2928553665292033,10260,120
109,1.2944690940801129,10355,120
110,1.2974161146593077,10450,120
111,1.3005933204055404,10545,120
112,1.3087109877853267,10640,120
