parameter,value
function,WFG4
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.63001341898879515,1.5747009524603972,2.4662655392280861,3.1314430408931706,4.2160395080861637,3.8308896470855585,5.1331803232529758,6.5978957393610003,6.6273186031481037,9.5388980743114455,6.4741419397914628,9.3676640589934905,11.266212436950367,14.141820748867485,9.0213235861225733,14.578728158251231,15.645851316353895,13.728895821692316,20.153036761253539,15.857129871767064,17.318268497205835,16.935935569310629,19.677637288325091,21.844448290477583,0.13368585667638069,4.0818694375384403,0,inf,0,1
1,2,4,6,8,3.0293585079019993,5.1959225738189954,7.356481580169608,6.0117033978248626,6.2637321545772657,8.5609672677302431,11.053089936868282,15.032666449616457,5.5662159697869003,11.087203923992377,18.243473141273302,19.22946968320268,10.754051155727126,16.376721978303447,12.902622620228247,14.039130519154353,21.767541441592961,22.1568682885237,26.226401722581759,24.922860226515905,2.0876146645072069,0.087614664507207257,0,inf,0,1
2,2,4,6,7.6327358269465426,3.3647894635544566,4.9662891940909111,6.9832056055226097,5.4056692227609053,6.2948412610207853,9.7610102658466946,9.812542071840813,13.646920733367367,5.8218337991780302,11.738452383490721,17.057999515207353,16.768605915652184,12.063906875916583,15.844754803745527,13.398219221931475,13.006897351064449,19.216312899625365,20.221092004260989,26.17163261162241,24.923119354718214,2.0826068576416441,0.32104182886465493,0,0.063277434546979747,0,1
3,2,3.1493759602130798,5.8451084014219612,7.5549230100299942,3.9127405054266164,5.2012344967477233,5.9114231615248167,7.0073725492922154,5.8366762778388486,7.7803451519857054,9.538429999862009,13.557712820861836,7.1174297208241981,11.642903393375633,14.397235160057653,20.039401048263176,13.399599333106977,14.952813219993738,14.858232110594425,16.648960624008602,21.842470034004613,23.0135352567154,23.216589687554769,24.14443708822909,1.9507444612987848,1.4045950772454998,0,0.055191435052916335,0,1
4,2,3.1265233076310497,6,7.3534632315494486,3.4076256441786952,4.4626955619998405,6.4844739063392263,5.5830011481394113,6.6796015854227262,9.2190457031811057,8.8049206229101475,11.967026494753743,7.623201321543549,13.435491808638531,15.513598914490666,17.382638268059711,13.431511075722195,15.778322058197515,14.024020052805602,11.74335323236334,19.872327466907258,20.875641831514333,28.181693221477676,25.052971854104147,1.968397416030313,1.3079785070381231,0,0.053695067247724042,0,1
5,2,4,6,6.2600222698208157,4.3624237343807843,5.7081048517938484,6.694256567618126,6.9035641013368547,5.4505925486308033,9.1241861862853906,10.982427188938443,13.229145031744096,7.9564150285292206,10.876678142726895,15.011226581470533,19.192896695034534,14.627996944510466,13.549877400175404,14.940181449828843,18.004259680740425,19.270712663744511,21.82224480611977,20.992029125850742,22.802478272725558,2.0269908887816062,0.88782155917071925,0,0.051346111814765311,0,1
6,2,3.3989616398853797,6,7.2882580551239675,3.4857866216032676,4.349526834125875,6.0111989345696744,6.2058061909928321,6.0727324705258221,9.5749802667837205,9.227604290218526,13.397180889212967,7.0234068083695398,13.480693862420935,16.318551842055911,15.336820920858759,11.743205053722839,15.913390621723872,14.147731480095702,13.517614006886644,18.402109980980054,19.331365744503778,25.476904801284206,23.105056282672937,2.0266083993183539,1.0203984067413823,0,0.051238633868849706,0,1
7,1.5777068704695307,2.657222219857688,4.5940973003877188,5.1800156123249748,3.7436033517220775,5.1845592106713765,5.8349233070222057,6.7412784405067532,6.0347533198356524,9.5193418344494436,9.1448675107104869,11.026389405382803,8.824737593253003,14.043172135822305,13.020755952653078,15.232689150470083,14.092286179166496,15.921241227590439,14.850478371016688,13.848204348027489,16.52808036511891,21.080912907501922,23.171675413266247,22.033978836473402,1.1640862801728262,3.3838742774176671,0,0.046439285306561176,0,1
8,0.9664550100926802,2.4817920330458163,3.8061676824218482,3.2801003800270441,3.9427425833008583,5.2187121718522418,5.7590402032044601,6.3258275140651383,6.8261038134696133,9.6420646431869734,8.2125689692408237,11.585631489764472,9.1727659620591773,12.819945094597117,11.729498340628304,15.770841531392856,13.994008514195068,14.973867427381904,16.39251248370131,15.71578691865648,19.173543239375402,21.138178867907506,22.307900406905603,17.869671291808313,0.61115855978167777,3.8908136511879272,0,0.045786323940781332,0,1
9,2,3.5614541963500939,6,8,4.1523850526522876,4.5305901909012833,5.8172514548167502,6.2391174520115307,5.4739460459918581,8.7861004257646389,9.1106138136877437,14.56786587092682,6.124875373623115,11.705293754435029,17.319533754455136,18.06132088749272,12.72714068786888,13.309356398819761,13.007095038254871,16.312648767736054,20.771902820619164,19.990888165641223,26.385285788998683,22.29143079918839,2.0731790099704881,0.53977948732454906,0,0.044769058832707861,0,1
