parameter,value
function,WFG4
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.63001341898879515,1.5747009524603972,2.4662655392280861,3.1314430408931706,4.2160395080861637,3.8308896470855585,5.1331803232529758,6.5978957393610003,6.6273186031481037,9.5388980743114455,6.4741419397914628,9.3676640589934905,11.266212436950367,14.141820748867485,9.0213235861225733,14.578728158251231,15.645851316353895,13.728895821692316,20.153036761253539,15.857129871767064,17.318268497205835,16.935935569310629,19.677637288325091,21.844448290477583,0.13368585667638069,4.0818694375384403,0,inf,0,1
1,2,4,6,8,3.8722238783551344,5.4220462898732187,6.6816309914995768,5.8634113278171895,5.8143264098840293,9.5251860481713653,9.5938987525766777,13.839871011686032,6.0551760918637765,10.310573998062653,18.218536013626498,19.803149794592095,12.424103543967757,16.390621420006305,12.436411433017756,13.583969156424622,20.83520450738127,20.014918122722047,28.173463876672258,28.11776646950559,2.0975115741904951,0.097511574190495429,0,inf,0,1
2,2,4,6,7.6327358269465426,3.3647894635544566,4.9662891940909111,6.9832056055226097,5.4056692227609053,6.2948412610207853,9.7610102658466946,9.812542071840813,13.646920733367367,5.8218337991780302,11.738452383490721,17.057999515207353,16.768605915652184,12.063906875916583,15.844754803745527,13.398219221931475,13.006897351064449,19.216312899625365,20.221092004260989,26.17163261162241,24.923119354718214,2.0826068576416441,0.32104182886465493,0,0.095999878623258456,0,1
3,2,3.6946512684166413,6,8,3.7217790478540791,6.141575164843986,4.7478879080352989,8.0255741011849189,5.8762325143865999,7.6551084199351003,8.6408388065777437,12.961511279127125,5.8276308778200878,12.119497437394948,15.551923835615298,23.504510727457127,10.637415991543905,19.956351173984338,14.220913671319773,14.745703918662658,23.744467505848593,22.046932923533799,23.979030413314977,29.270234449914884,2.0741215741975596,0.62456944087402377,0,0.059501418442729867,0,1
4,2,3.5583598566748686,6,7.2666000519250424,3.867171640881605,5.4700780997489709,5.308793253070256,7.641778638045337,5.7205888505505369,8.7223789641245464,9.662398703677356,13.090717254565122,7.4746267873173817,12.772440320925648,15.441293090585871,19.468180779147662,11.111107293659408,17.095592752942249,14.752253600914777,15.560478259148464,21.060597673334232,20.013326969462884,21.857251721392775,24.117085077055606,2.0123322133922956,1.06251620148149,0,0.049679344005299525,0,1
5,2,3.8385693769659728,6,7.6492595996182153,3.7064672635476699,5.0567645680449234,6.5926641515372335,6.1535267918018839,5.236440196574871,8.6887677145236744,10.080639932508889,13.635559344705454,6.4512495227755116,11.610870717841562,16.258802571708127,18.134157172050706,13.669756655275419,13.974470047307971,12.953201825198803,14.736064087867335,19.168420618492895,21.803259729295419,25.975407022873245,27.106129598269465,2.0746282157631812,0.44705338820530116,0,0.048192305930944514,0,1
6,2,3.8587711014910946,6,6.1416578131472646,4.4170861698393358,5.472869935327255,6.652986511885322,6.2796889307471302,5.0812772988790185,8.2889764701360544,10.457252106785713,14.421507713172936,7.718170631742125,11.482083287047033,16.85075791370506,17.102171274860943,14.247302150294443,13.23878402966322,12.798353663978796,16.448619380815824,18.963143829957055,21.889330682098059,26.020533215970087,21.415421987908545,2.0034585949337309,1.2033938214372915,0,0.047545741232909049,0,1
7,1.9041620421321739,3.3210880924676975,5.708677173846632,5.3430739243222742,3.9560718030257256,4.8296905775896013,5.5124904728837274,6.2869724368916104,6.7776380808908501,10.300372620499598,8.6984797548352919,12.019902285168648,6.9935265785133875,12.844785938366268,14.429613894781557,17.289533960197623,12.479519810981063,17.006161724888138,14.78013413628649,13.63524568697772,19.23863350481361,19.87335294770169,21.368716318462205,21.46728399769064,1.6989710285707507,2.4124434321722368,0,0.046063001181878782,0,1
8,2,3.0812488186762783,6,7.6078891448549264,4.068388247114842,4.4551383721740807,5.2100091309979533,6.9650787753733443,6.118083339067252,9.1216227412038986,9.0855360955029898,13.676813989251903,6.6417301326452849,12.348588758919099,16.295423649818662,19.273076245684599,11.883398107436724,14.745514862566081,13.864400687510258,16.000361927255291,21.768616219312182,20.89271950291505,22.992245549363492,21.691163498373161,1.9809329678021874,1.2867248436521459,0,0.044102326680362486,0,1
9,1.8716532233598355,3.4246729585157105,5.7225409257963857,7.877240642059987,4.0354894881101346,4.6776739705971719,6.6265634452224367,5.9171662708409842,5.6011316570734166,8.812657549109332,9.6143718177724331,12.918056270748751,7.2205258870983888,11.790028074468003,15.720046530387082,17.970735101247932,14.854441917592025,13.54119092851686,13.23254511625475,13.553772440792155,18.415331110935714,21.096458787839069,27.784002492853755,26.093066839949397,1.967425171917045,1.4123138626332301,0,0.043539144557967265,0,1
