parameter,value
function,WFG4
dimension,24
population_size,120
max_generation,4000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,3.9019134063396272,4.4504715841218641,5.79418490118573,6.9176899151402766,4.8073368539680077,8.2217709441998412,9.547925940663383,14.32876270908236,7.0375246495897317,11.597712959240837,14.212387560096211,18.630414431724056,12.716330251997876,12.205807146371528,14.477547586474049,17.014863434509952,19.544288748670688,19.121904873249452,22.918722900863592,26.761615717683018,2.079058266529751,0.079058266529751425,0,inf,0,1
1,0.63001341898879515,1.5747009524603972,2.4662655392280861,3.1314430408931706,4.2160395080861637,3.8308896470855585,5.1331803232529758,6.5978957393610003,6.6273186031481037,9.5388980743114455,6.4741419397914628,9.3676640589934905,11.266212436950367,14.141820748867485,9.0213235861225733,14.578728158251231,15.645851316353895,13.728895821692316,20.153036761253539,15.857129871767064,17.318268497205835,16.935935569310629,19.677637288325091,21.844448290477583,0.13368585667638069,4.0818694375384403,0,inf,0,1
2,2,3.9415447810175119,6,8,3.9423211199036201,4.4174012559930089,6.0393014798102556,7.3337517961270775,4.3064249733451518,8.7246484047743174,10.954758840306184,14.00517982007705,7.8592390541486212,13.329193010707085,16.857317157741125,15.244515365687189,12.743442251083417,12.791178965364242,13.073146485740855,17.975315601801757,17.172967135752987,20.064749331344213,22.10648329425721,20.940660099364894,2.065738596642154,0.30974547837273569,0,0.10398159814687136,0,1
3,2,4,6,7.5494856963105708,3.8999554172441,4.7293371155856878,4.6067216351888494,6.9039545546342653,5.8577510114406106,10.12911828219363,8.0524800899009303,13.503963831362483,5.8023984770332904,11.547915424314661,12.938935989813489,18.725173707232369,10.000045750634795,15.750908796205094,11.892335373945263,14.238306123285994,20.66231069032672,16.243129764067781,23.076045634773429,23.079580730783967,2.0589447410417692,0.49942449900517905,0,0.079080160874305319,0,1
4,2,3.8834102171259426,5.9635614814436817,7.7811505142088082,3.9349550534778222,4.2509138559387498,6.5183209388277534,6.6440564425541115,5.6758424955151527,9.1626976781542808,9.9879836246206253,13.125715095217165,8.1542984365859947,11.64023786537591,14.953824816433455,17.445877458869354,13.289178557448846,12.141283293857114,13.30871490364955,13.939277620987346,16.52227014989009,18.288032169703975,26.634120593971694,23.905965229626524,2.0144739299264529,0.83162015882490981,0,0.07615022071431278,0,1
5,1.8225136693420609,3.3922137162144494,6,8,3.9596188691509155,5.2114525065251174,4.5566298038844151,7.261062345680183,5.3277648159519364,9.6219670989036317,8.5689266710620906,13.107116958411176,7.2860499093159952,12.709173582223887,13.483308452522595,17.380792501757682,11.614056212667784,14.807104972789318,14.401136437770035,15.637837462563786,19.138170231238661,18.108839889338189,22.454140951257916,25.993462266415264,2.0115566719983269,1.0396483379448769,0,0.068656309862292153,0,1
6,0.46574288274634795,1.4859851414183913,2.4128888071978492,3.3370541245598084,3.750751209481578,3.3794020715983919,5.8143027324272039,5.4471765257757259,7.1087859538945803,10.059684542029368,7.0957130607903984,11.411396579844478,9.5742536817770318,14.587343767917837,10.948250566239667,11.175285733784795,14.770434560025132,12.114701645933415,19.925573962920314,16.489436643454649,16.362886375147294,18.400821962098309,19.920373923400209,16.76588238707744,0.33630826389872626,4.0084882224404295,0,0.068210774212448824,0,1
7,2,3.9908094682281043,6,8,3.9005004455515362,3.9054493157452668,5.855516123402813,6.9786804985288207,4.6833332639349674,8.8431325976334723,10.520610060545696,14.051019523101978,6.6240775403871233,13.301810980209314,16.262834247433496,15.441399136462167,11.950645585276057,12.83747521260119,12.842538100178452,15.918928678080331,15.941759072880865,19.101869144031038,23.9890662500516,24.889298577486109,2.0721531483756332,0.11038350288360982,0,0.0644781484574488,0,1
8,0.7797541054599284,1.9756944182463512,2.9749534993646365,2.2598688620434522,4.5184696389834968,4.1984550363138347,4.9389079411017747,6.2538430896873232,6.1057814175919711,10.410490611275668,7.1696036373706091,9.9372646572302603,9.6126832760407535,14.653089270466543,11.252164986063585,12.103206246085149,15.748889463525865,14.255921251404565,14.80650534019078,14.751227409068299,15.488315213151862,18.099233254661108,22.03491047186472,16.873952767180953,0.2633086682052056,4.0165880661002467,0,0.052253932622134978,0,1
9,2,3.4598818929437685,6,4.8912535071126717,4.5895413230272268,4.8038281464628882,6.7590996633725178,5.4652181546777898,5.8959029308355921,9.9795939252560935,8.5426459190793747,11.512729598076405,8.5165828400419983,10.946060369355179,12.804794054155249,16.654187304961951,17.118280385688674,12.10700367975747,12.442210717639844,13.946926581234797,17.205936127553318,19.459422703292308,27.038271923134712,21.846744122326722,1.8459765194285263,1.8974704750153697,0,0.048747220564224279,0,1
