parameter,value
function,WFG5
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0.0037725666273178554,2.1001785114225653,8,10,12,13.841318101749948,0.015380225893886296,17.997795233182341,20,0,0,25.914568901407492,27.992411737905197,30,31.906390750094882,33.208927329273862,35.969193324915068,0.058409733667416974,39.095634413442781,0.55372189262276583,0.26125258989582445,45.265377330712383,0.46617892058403632,0.20323727910393552,4.0499186614116836,0,inf,0,1
1,0.68267452848616184,1.36951420594196,1.9457556264673435,2.9152465509432792,8.4276514354558145,8.5984873083911459,7.2953697801497821,2.0642336090365618,16.837112813279361,19.26837876927118,0.41388838667934225,1.0825022633835515,21.002056257489308,22.763998006096138,29.386430394325412,26.785639052131263,20.633634123199467,31.913343078755371,14.53243840360272,8.0567208536045047,19.105531350895212,36.24013073149964,36.272495915534037,20.414450477490963,2.409746618616031,0.60964950267890128,0,inf,0,1
2,0.94004204407563607,1.5327971341869999,2.1496462105321505,2.7126131911978328,8.6200119714684664,8.5753788669808504,5.7793534124247197,2.3181524183820716,16.661623972913734,20,0,0,19.924321193850307,21.948526389739389,30,25.789527756850248,16.436608668927843,31.383257899160302,16.721014901225278,0,24.095457964279387,41.135165205243439,33.091652904937988,24.884463300633929,2.3658409065700901,0.78233649958877804,0,0.099330977298518766,0,1
3,1.1023315531810165,1.569924373257594,2.1317438622193876,2.8357662360509841,8.4878467743039643,8.4221815308440569,5.7834693418120056,2.3377578555571756,16.63886156739385,20,0,0,19.897887337670465,21.847548643061,30,25.735469690617936,16.535431644479072,31.273034544363767,17.043049043719662,0,23.880227069362384,42.034212613044005,33.185033702649392,24.922262027107596,2.3563249332613601,0.94835002876012986,0,0.08720630981488145,0,1
4,0.77626432332738493,1.5307508975017341,2.240641863841089,3.0314802538706389,8.1539978605367232,8.052524275184302,6.6823662472103305,2.3552505863203486,16.719771816148874,19.067664512327784,0.52501242448624397,1.3501572478990076,20.550323009711619,22.239550632294506,29.221473131672909,26.278528396298888,19.502606958444947,31.450449252211108,15.965725624545033,5.4249638213395528,20.676286816338344,40.312525835680454,35.37937680698262,22.287368438493747,2.4068415088475565,0.68538742372891892,0,0.070094047926382297,0,1
5,0.73440038856281364,0.5361886908655461,2.0324259000945277,3.1185965657244301,9.0331390280435393,10.354024956448109,12.016614818987394,0.80063857836910668,17.567947843051151,18.731896246954069,0.73993369255046937,1.8787790077447861,24.481504346715599,26.088789720303925,28.920969265144823,30.292613890567097,31.756235691616439,34.448865033144777,5.3863453754132431,31.583121068199091,5.1103803574498539,13.633055968652645,44.712535041265724,6.1836973721538318,2.1689914399639396,1.3187961139904427,0,0.067047402520841667,0,1
6,0.70743582616478184,0.59606981271916204,2.0200682194908191,3.0746632174234478,9.1643583153658437,10.413730728511759,11.340768567022277,0.92331568051371615,17.485865095066917,19.281522410250009,0.44050238383046364,1.0594095888693633,23.89646194210156,25.679309833102938,29.348828023614015,29.899894878101787,29.256029040009636,34.277665645222676,6.3022754616169898,27.513769716301059,7.3784740955080057,15.39051849986158,42.737816400873413,8.0703996752806795,2.177744916735358,1.2193392416127609,0,0.057106822703748894,0,1
7,0.78984090026189124,0.9837591062467701,2.3622876123689291,2.9457064741609256,8.5764268112154785,9.256571540833562,9.7043320167137885,1.4925501230227776,17.195278245308202,18.658296333635644,0.76537711874510306,2.0011787521991007,22.803284604008926,24.412158963154486,28.866707019246231,28.525766086375278,26.536855364836285,33.096570560743629,10.061926450053507,20.453095859354828,11.773955851656988,25.601961093334086,40.737088714967534,13.197232101635967,2.3451988186403896,1.0501656587054684,0,0.051390534754766792,0,1
8,0.73663064497863007,0.38171362734668252,2.1524599270415039,2.8763566041833615,9.3003276329363729,10.914381500267625,12.586215379352998,0.55204737907049928,17.658802616602369,19.183747991897434,0.51328851088746241,1.1761096035644008,24.796985152884911,26.452848472540346,29.263588273427558,30.802036200205766,33.206717654590825,34.934408411460261,4.1366423754680168,33.759736766440966,3.7184548883818458,9.5406844019827712,46,4.3561403164849555,2.1003122549521249,1.3292715647048823,0,0.050092358872282972,0,1
9,0.67978529483238104,0.18502844789448086,2.1389033351901277,2.8961757881368557,9.4346815004342091,11.209760964024621,13.652680049831988,0.39760210988216027,17.843793702963247,19.119451027474998,0.5218419006690006,1.375907817811383,25.484241285523616,27.313344399257371,29.184813803646598,31.665869780293939,34,35.563300262895666,1.7118985949711591,38.850723055093226,0.49688108556219573,4.096674650888847,46,1.0108581814685651,1.9949210750551325,1.4559701357536254,0,0.049607112443236727,0,1
10,0.66554843975275402,0,2.2948931040118321,3.7550859049514917,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.8271589942342834,1.8848906334843127,0,0.047195716502930481,0,1
11,0.7200503587173811,0.24917062217655203,2.1377575054615399,2.7117431500409479,9.5487650200049252,11.296657916396954,13.061040295292569,0.36063553253058722,17.777783109741115,19.326245347024788,0.41378318803657826,0.98118003689171607,25.200887394913337,26.989579224829178,29.378996502504386,31.210630431441995,33.340371033894925,35.303141362491118,2.6959057945306855,35.776374037960146,2.4775809369218447,6.2444015035632896,45.754400159959367,2.8884690884472994,2.0364452745351183,1.4202861855419839,0,0.046744351985571142,0,1
12,0.84272785173520115,0,3.1216495838019895,4.3945914061260982,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.6721392955038592,2.3897983724946643,0,0.046008252362958892,0,1
13,0.51337319660710423,0,0.43657411639027566,5.4270732696144828,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.2048626471134058,3.3157570431997243,0,0.044541467161876853,0,1
14,1.0140700560286946,0,3.0890313360742701,3.992818144677738,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.6517153374851379,2.4454189426192636,0,0.043780611845130921,0,1
15,0.79518877052208492,0,3.4090491768683373,4.0070357061077093,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.6883313531216313,2.3442278678270569,0,0.042488634868896424,0,1
16,0.69366698926029347,0.03059850353128022,2.0802986611393837,2.6617252114955434,9.9128399024138822,11.887985346917395,13.93654651096309,0.051621055996409738,17.972208810830242,19.854312789875884,0.084722869762740849,0.26280777954300522,25.905612641687924,27.879307695016298,29.865387223771236,31.938829769630459,33.956430026499909,35.924742244450549,0.31366257617202703,39.76834746501757,0.11748905959432326,0.70029937991748725,46,0.1911858445828743,1.9127375449823092,1.5705225354415235,0,0.039929826735583984,0,1
17,1.4840353913835429,0,3.1851076282397148,3.5404463265077828,10,12,14,0,18,19.715623605131352,0.15527613106167343,0.42384650886975522,26,28,29.763621793971641,32,34,36,0,40,0,0,46,0,1.5131064451620309,2.7927703929770833,0,0.039860506081370733,0,1
18,0.70471236087583855,0.27123646691749592,2.1405112084738307,2.9314042154051831,9.4725391736431437,11.084883085994456,13.061465474497231,0.41310931374874432,17.795445420749186,19.148931969918642,0.48648529094634452,1.2852459289852403,25.323868667952659,27.112225256503049,29.287977180518247,31.159026097672996,33.044255311788852,35.205312331527793,2.6080978956218521,36.313178714346805,2.3362487442634392,6.8981561010847967,45.567194414050633,2.969320515458775,2.0502681668647256,1.3814511536931309,0,0.039478781578466175,0,1
19,1.027302540858116,0,3.3242854350955646,2.2588072716320267,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.6366766382545157,2.4851240178826837,0,0.039445772211324608,0,1
20,0.96392892135585484,0,2.6974406095938304,6.0509966126228472,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.5295904955616446,2.7413282709053353,0,0.039082137034963299,0,1
21,0.69372935975298167,0,2.595175698308589,4.1273760223454241,10,12,14,0,18,20,0,0,26,28,30,32,34,36,0,40,0,0,46,0,1.7885979179986631,2.02714671132988,0,0.0385391422557382,0,1
