parameter,value
function,WFG5
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,0,10,0,0,0.0080254197241296614,0,0,0,0,0.011225474917018946,27.99955480859597,30,0,0,0,38,39.989684977178349,0.00040323502429713537,44,46,48,0.2070665658521767,4.0378177093290208,0,inf,0,1
1,0.73943722372106502,1.4364271279043554,2.1422841339643521,2.866647991338843,9.9848555456416523,0.015934652437560096,0,0.00031062718532086608,0.30878581440539432,0.011018700286037273,0.043378616669503489,0.64918612167658196,0.0032751924043110119,27.991548182805516,30,0.17500892661647846,0.17590991584374252,0.056862266249546899,37.976962812778034,39.986544680281241,0,43.98924842990008,45.734464407379484,48,2.0583319278507393,0.15129890950035738,0,inf,0,1
2,0.90017372153293307,0.26126749866225862,5.0083201423272277,2.3368066231169555,9.9540910280612049,0.0085841806650067062,0.01773800724152232,0.0018758996090098819,0.0074561217030051259,0.034117554533636997,0.014415947384515748,0.19081151759820181,0.0091338521293780096,27.981471724814906,29.950131759858522,0.22563617316371076,0.047469156538101832,0.03001257415410432,37.963749733273517,39.941290252183514,0.006607327667799652,43.912949950387762,46,47.889290779491787,1.5849434909994098,2.6281312037055482,0,0.11325375737745874,0,1
3,0.79643204963747904,0.33614845422534351,3.9088794243527416,2.7977423851759591,9.9570031697441177,0.003997111570942586,0.011601608003205177,0.0017380801625526332,0.036076910588563993,0.033660139585409338,0.062473106787571821,0.28502373424193972,0.0040872964647364453,27.984710147405682,29.984766490005033,0.31786595137848517,0.085252500398972794,0.025904006827427217,37.998388072926481,39.969939873003668,0.0051905111060378886,43.995772231936257,45.927677431572747,47.886870136083616,1.4980481524795812,2.8253329914499976,0,0.10350365592232558,0,1
4,0.78329130795278734,1.5763687464181904,2.0626756326750444,3.0606641947698554,10,0.004843610977929973,0.0028848895333014775,0.00022313477201159961,0.14951701428729663,0.03375614044305101,0.017696514070198,0.16291252718948032,0.0033001396753859448,27.973879158260758,29.990467776821642,0.45201574036410952,0.119868568954939,0.020082051348726451,37.98810142208918,39.989336612055112,0.0023493942521186115,43.988025223118377,45.814213733847893,47.996828849481602,2.0502728306138591,0.34267055728606294,0,0.08956666508164382,0,1
5,0.77891104639691355,1.2802526070352531,2.838407270808065,3.0045708850603527,9.999003087725967,0,0.007238138822255112,0.00016843395497848583,0.053199514676286377,0.036493577368136736,0.018999779288928331,0.044008656353770714,0.0047100443205009609,27.988031790690183,29.98188194975441,0.48755606965888199,0.1029483632845655,0,38,39.984092835319977,0.0032357078617624851,43.986621697176787,45.95548911124127,47.968815362566943,2.0350330616443908,0.6014577715175069,0,0.086961660248369904,0,1
6,2,0.0045887919767056643,5.9554773806552861,0.29194336466267401,10,0,0,0.0094438842342394365,0,0,0,0.023704117895275656,0.011936537101067318,27.992589666181853,30,0,0,0,37.986689896938422,39.985511363402281,0,43.967805223752499,45.9876400355679,47.961815198937096,0.29594129910181477,4.0202403203170167,0,0.069048452368772384,0,1
7,0.47177144773251606,0.52666282128062458,4.2086999428379714,2.7271070497230792,9.9243888964205986,0.0066218585744767262,0.038347569787720234,0.0011091690069786185,0.070022019406364835,0.057274320067736813,0.0071301779680928634,0.063365149468005436,0.0034055954782264831,27.975168312022486,29.958686566514835,0.25594102645958616,0.020296527672227494,0.027126125238579147,37.976811148246654,39.972164925801529,0.012431477187185428,43.971114604508884,45.805318267791563,47.836825921986566,1.7454699865969605,2.1906291881417514,0,0.060094295956922575,0,1
8,1.3659636196181237,0,5.2656470052908162,1.926230064845095,9.9757964684877685,0.008905726055162112,0.0085941633906576956,0.0030313361011231883,0.014573901335097924,0.005760163741928513,0.04539738050966146,0.2502764645855633,0.0039658103801049685,27.971042888295731,29.975023994830284,0.14190557885086122,0.016919884755102164,0.016060453602737501,37.961796672387585,39.97810178151186,0.0012630151343580997,43.941312133544379,45.5940841931764,47.987592029989578,1.1642454393484312,3.3810891448423526,0,0.056180242161723973,0,1
9,0.52258411551644612,0.013037494394827005,5.1747540080217798,2.4573200606503245,9.8732310316763296,0.0032980562167784708,0.0055936840311421425,0.0030591324607005272,0,0.051167143488129702,0.049107468536629902,0.17703102624440648,0.0087435749209213952,27.986912537111799,30,0.030316216191060397,0.014849369216998046,0.035510962694916597,38,39.949987620174618,0.011672428307083324,44,45.725599528753897,47.913829092535842,1.4442612041324072,2.9289514584000638,0,0.055147078973020271,0,1
10,0.95332311393858593,0.04596738413431143,5.3309849381934828,2.1311650994209366,10,0,0.0070071965156631019,0.0010117314649962304,0.014933534956172351,0,0.047831831144931912,0.37353963163539416,0.0090345546262913627,27.976635389483356,29.959684461091335,0.18675239546654562,0.032346664017302164,0,37.987831774367251,39.977498984914497,0.00029524138713020887,43.928552071440045,45.910846533560559,47.935626066299811,1.4034924144813312,3.0066484877045294,0,0.05505123995520142,0,1
11,1.5205810226174821,0,4.593805547168734,2.207832563606952,10,0.009483847080991873,0.004919779136702265,0.0015453553126621102,0.018308172217370453,0,0.12103938488016282,0.45492381581596497,0.0072949831079881129,27.95896205593975,29.970890748777343,0.34494186745253647,0.065358098289091893,0.030186417693962842,37.963281816723985,39.94387375934928,0,43.911404251575711,45.672894535545971,47.971495085239702,1.2606705660132036,3.2504269857540673,0,0.054900037052027645,0,1
12,0.72917918953696836,0.11709074063149454,4.4922286921207029,3.0795735281411956,9.9593803722935643,0.0097563329398898634,0.01404801043950013,0.00026427159803133496,0.034450225848916362,0.026044286472157497,0.093057991343083443,0.22062889846185654,0,27.977707039045661,29.973120636033794,0.27159325761700959,0.025361921519091883,0.031101231519725294,37.989501466392014,40,0.0053638577072668229,44,45.45358659899108,47.959674381816889,1.7085302449363151,2.3062838162588291,0,0.05280127863796201,0,1
