parameter,value
function,WFG5
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,0,10,0,0,0,0,0,0,0,0.018882343404045886,28,30,0,0,0,38,39.986729643012886,0,44,46,48,0.20704131682720356,4.0377924603040478,0,inf,0,1
1,0.68972941226250495,1.436774825232545,2.1365367275412392,2.8435202855397281,9.9926369473967736,0.00047508107544895554,0.0045589491069052013,0.0012230700136441094,0.010003449064310346,0.029358760382239925,0.030011480287349054,0.011935436355956505,0.0019594210678400615,27.995410042075488,29.994274217814731,0.22187761386140267,0.057017197268820603,9.0407967998598694e-05,37.993080236409369,39.991999384475811,0.0052691506044301312,43.993102557738865,45.947690114014598,47.975955069577886,2.051814296986386,0.11045857364194719,0,inf,0,1
2,1.7576545519813438,0.13069646526622553,6,0,10,0,0,0.013816699688126762,0,0,0,0,0.020009456594707004,28,30,0,0.0031351722064559872,0,38,39.979270034869678,0,44,46,48,0.41447028397102764,3.9833937357088507,0,0.086595882035012534,0,1
3,1.724850005771059,0,5.9242715121848688,0.58904560405071926,9.9937625569580071,0.0029813408452145358,0.0016112705413782937,0,0.016399020047195893,0.0047029835104342322,0,0.013304178092984916,0.0031572062046426753,27.993948051406779,29.990891145503785,0.010800042344347642,0,0.00130368753331921,37.999848305038526,39.979571647304134,0.00037899885094873841,43.990166826599243,45.983499312179269,47.985397074232601,0.53290198523028731,3.9324543090665549,0,0.08540361994562673,0,1
4,0.37781201572833567,1.7374802217446772,2.3938354555847612,2.5425454163643284,9.9934983170718805,0.00070576936969825332,0.0025092485626475435,0.0022264301670141956,0.0052455861249234327,0.02637382944299111,0.046325665722250865,0.029014144546606981,0.0010240594248530882,27.995547960879321,29.994176063941971,0.14416699412972245,0.044650669832647268,0.0019322222838934007,37.994576023184017,39.995615780948526,0.0034929014586264923,43.997829829503758,45.964553577438949,47.983874377206753,1.9738446812818269,1.1569988755098883,0,0.072909696397196064,0,1
5,1.8489874150386527,0,5.9886576800797702,0,10,1.5679335108519428e-05,6.1772967298680774e-05,0,0.006913602101977165,0.0007572793777631063,0,0.0017831993883456951,0.014470210849016236,27.998851486073921,30,0,0,0,38,39.975162104745905,0,44,46,47.991100591846731,0.29564518716724553,4.0199716450190444,0,0.065350334568120325,0,1
6,1.3791953639004806,0.23522355529946509,5.9510534396131876,0.43887264952568666,9.9939678037374318,0.0028446678954707071,0.0017852780454202738,0.034839607070393269,0.011660931887819723,0.0040173511963582332,0.0059457684928608846,0.008890289919647857,0.0073972858834116615,27.994863902342487,29.989434518808046,0.027366576320343845,0.0037201340259350431,0.0016650976618459395,37.996133907303602,39.984971400723531,0.00040359620440963938,43.994916462865341,45.988106241634355,47.962678033640884,0.79863489878474214,3.7608807599419518,0,0.063928406936147292,0,1
7,0.43162472982697037,1.6482270072169196,2.4042712875083727,2.5228550258860269,10,0.00027596302183555772,0,0.0010046456367551466,0,0,0.024997099262884376,0,0.0045421477815778179,27.999193619462588,29.992949118599768,0,0,0.0021682446182118404,37.990519860686625,39.999708183167208,0,43.98982989722488,45.932002192168696,47.979826557583827,1.992110137593927,1.008998962373602,0,0.059665359868030385,0,1
8,0.055207468754824164,2.0191765834921349,3.2684930964167695,2.5455318431628258,9.9935667484534658,0.0010532988867342382,0.0012559241774562602,0.00079615129386316572,0.018702434711310924,0.025611187881160041,0.0025077666774522243,0.027002943398683123,0.0022698670640533729,27.996591502378681,29.984935239504029,0.09674593478644225,0.053524583563032441,0.0020171570631095318,37.997401206251475,39.995342023185721,0.0015331631616047085,43.981702352121992,45.990239124570387,47.99163542979138,1.7283348703739763,2.230923409627291,0,0.059309916783986005,0,1
9,1.2418788243823224,0.069776280362158383,6,0.28838306690618154,9.9996539516294636,0.00069689463948651039,0.00012712330780664883,0.015647937355807291,0.0072452808321744411,0.0011911153275151135,0,0.0012849191740827617,0.0085404435213858165,27.999997916781268,29.999841464565513,0,0.00046207448552205494,0,37.998799192916302,39.975843161588983,8.4708184272046748e-06,44,46,47.964448351927011,0.74294583215965582,3.8028703734478344,0,0.055959153188022769,0,1
10,0.42158646492751983,1.5872910797429414,2.634902097933602,2.7343777098181201,9.9969661490535877,0.00036845283211030011,0.0011938357998862001,0.0022160010619696364,0.0017031856627429337,0.011051342988447668,0.040276202288901435,0.012267695114144746,0.0023592778289120444,27.998440439789491,30,0.074996472116877266,0.019573914136913142,0.0026850260886863609,37.988907183385997,39.997600281547825,0.0027345102534810299,43.999633562824279,45.962001206239499,47.97645183031802,1.9972302008823859,0.97245847654811546,0,0.054571041971819681,0,1
11,1.5135524002949567,0.079728987932738055,5.9032368930894608,0.24041286281951196,9.9861892411208615,0.0007344182842018331,0.0037685055468031177,0.027539603596367118,0.011315894276485647,0.011625870113710003,0.0024383792782961401,0.025912470528092056,0.0022261742904195513,27.982794292980682,29.984869421584097,0.004141220532370404,0,0.0013571391981920271,37.993232753115088,39.982100796214233,0.0010453540099177332,43.979689944496229,45.976725371158103,47.976694773132138,0.60571313223951606,3.8940348313932125,0,0.053940923016990272,0,1
12,0,1.9592790933206734,2.7303455331596993,2.6611714598978704,9.9975719526329883,0.0017531686727774859,0.00076756575575917584,0.0023571606073967766,0.016457103859451962,0.0059001770995226795,0.03297880283480719,0.0031400274139926189,0.0024872980802717053,27.997723984140588,29.991080267590871,0,0,0.0018726636020515394,37.988519103378962,39.999468657736571,0,43.987199870865545,45.980276463285158,47.970511905833078,1.776074194795628,2.0732997595759803,0,0.05316991650328684,0,1
