parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,1.4115022164813535,0,0,3.5336814775419962,4.1497779910622272,5.5178596035629344,6.4218860728164184,5.9345147273446663,7.5995846996364085,7.528248724380683,9.3880063349401528,9.2391574984841522,9.7872984842379651,10.505795246015023,11.222332925537302,11.560333885225695,16.52828659129354,15.936788550633182,16.684721939547629,18.000751563470093,20.70328401363523,22.705230622419961,22.951172725255752,0.089667526528867753,4.0585481868963065,0,inf,0,1
1,2,3.9862485049139162,6,8,4.8391576597762658,5.5706806669181175,5.5929731412753769,5.9248350560722045,11.270449015203122,9.3780298860255247,6.3752788570770802,11.161592446946162,8.0025477241735921,11.378453302733616,16.547106057988596,23.024579702442011,16.370303200955409,9.8604116556401511,10.915884084209095,15.314966283554607,20.146636131377257,20.433480656916135,13.649538494038287,30.98280619687084,2.2083612693161401,0.21522762502456355,0,inf,0,1
2,2,3.6217546026246681,6,8,4.651509935729087,5.3958364949693909,5.8825228566052701,6.0978055096689507,10.618211433810288,9.5056805993725089,6.6992960994813382,10.688558695701627,8.1637436692940248,10.999936960075635,15.540726206434105,21.360187169092455,15.860324533873023,10.463762369657616,11.502158459398734,15.466357229579545,20.26247790939167,20.979158424414599,14.934225770065765,28.638260296402066,2.1100063937131006,0.79305449737352096,0,0.33973449089705121,0,1
3,2,1.340524953077014,5.2896693376910706,7.9555899414530087,3.5181785749573229,4.2706952542856573,5.7903040404885955,6.6648265153258821,7.5294623193062451,8.5855217166168156,7.0149663145118666,9.8023527494713321,8.965558076680086,9.6711654403990401,12.109227464154191,12.901593578498748,11.787546420378456,13.103820048125836,15.052629355581679,15.860759277713417,19.781642459569898,20.926112893592027,23.32291797104207,22.353842568802619,1.4573747611277412,0.86205015112160099,0,0.33503720931399011,0,1
4,1.8720010646187095,1.4491520524330668,4.8075810200420115,7.8380844620171706,3.5635859350201775,4.3238112349819096,5.7260383582609995,6.5248558085622808,7.4846868555763546,8.3270211367079465,7.134208644313234,10.092099676031253,8.8956170806745511,9.9699071505709931,12.126576571970197,13.312826953267086,11.681601837357904,13.176614608807775,15.009553659337891,16.041161797670533,19.230902027299148,20.386502352295256,22.88332983249942,23.636116878387451,1.3591441081041893,1.6286931382920398,0,0.24368017562837974,0,1
5,1.3518822839745219,1.527089736698509,3.5707842906181506,6.0970060285524745,3.5448021650679502,4.2850444683155251,5.6744351608795469,6.5362926752773189,7.412521654846147,8.2219708727024461,7.0223256224423283,9.7374987928943018,9.003704995343913,9.7196021927886083,11.522140171556773,12.638348041899526,11.434485043865422,13.521139951089404,15.189830048322966,16.055140795945512,20.06231365625985,21.875706092675092,22.375081770743535,21.973162467624341,0.89880098124602137,1.6582055863148129,0,0.22825699354749163,0,1
6,0.79451807817596432,1.299630472602606,1.9010983183917249,4.5910613681767476,3.5026325620608514,4.183494295860962,5.6005250494988656,6.5248981251110543,6.3869274468035311,7.8248222557294165,7.2690082591486656,9.4421098184481433,9.1709665307899702,9.7637888554930843,10.626451087771626,11.443975014325188,10.881151750921028,14.466941862593083,15.745248391971714,16.393799563681018,19.131979389866164,21.747515117390979,23.123116444030501,22.394348949449711,0.45384093701432504,2.4571353130867521,0,0.17534122695220603,0,1
7,1.2429472197461853,1.4849488326808364,3.3907156140095362,5.5917823477716597,3.6379200524297874,4.3088735250864723,5.625670912414436,6.5322145402487903,7.0947225125365962,7.972492968968,7.0659321706705471,9.7651167397604972,9.0143128472725245,10.050798694949616,11.531499040425041,12.856808663369879,11.27674475439705,13.695776897139528,15.29350308071345,16.066953003401171,19.142377956851767,20.998710909465114,22.752576844013728,23.387880639116343,0.80025918083239211,2.4496309614220917,0,0.17148564248103881,0,1
8,0.60882123859076898,1.3532720660769786,1.8373372086383459,3.8475233207229831,3.5640384180521179,4.1767404846829423,5.5430210709025829,6.5228955384085934,6.4730569333014385,7.7828772872168219,7.0464822485647023,9.6921442200250709,9.1722735843492806,9.7898231429499454,11.304370834710612,12.007919079463196,11.172444460837074,14.385312388296459,15.474049768674755,16.317143067415831,18.540176883055469,20.264766305754815,23.709121236642382,23.434829979970662,0.37115204212953706,3.1827918425092383,0,0.12800662285326891,0,1
9,0.095364771008692312,1.6453598310553561,0.35796497377030834,2.5292998377335456,3.6960525008873,4.3301318241968767,5.4895490042023782,6.3370913242803972,6.2858805753715625,7.4175555086304783,7.3082121125765456,9.4194795480531255,9.0745434990014804,9.8250156098536277,10.225144476613641,11.867279506249172,11.068820358182633,14.929533440573106,15.449716334762494,16.489234410181297,19.403534885781653,22.45130179336293,21.695774741594533,23.151147566765236,0.17178533149526481,3.2459527900722795,0,0.11771066053810803,0,1
10,2,3.6915995977460017,6,8,4.6525233509011521,5.415407180447521,5.6545831340212889,6.049550325348763,10.902702133736305,9.3706225766122984,6.4800416514201098,10.774801752089614,8.1617616975433211,11.180586833376884,15.903647758874229,21.871971892590313,15.855123980654316,10.215506212550359,11.371783281056212,15.479942552371993,20.408473362817997,21.270217877603681,14.441699031993238,29.494459161913209,2.1296077062820378,0.61601183975665397,0,0.035289374146741652,0,1
11,0.60358089245007396,1.401609127030248,1.7261405365308786,3.9981927355343898,3.5964482452968607,4.2304788099171766,5.5142311434809956,6.4445342600444278,6.5224105355426065,7.719199871910714,7.2229644631033256,9.6528598523998124,9.1099279051385409,9.9716031597068984,11.117194949566048,12.077641868134871,11.178883958045933,14.510880989722967,15.60148648011284,16.459725942494341,18.868009777561365,21.079537687197284,22.818115166142427,23.517953720139992,0.37593783070450648,3.124315912383286,0,0.033241122125692177,0,1
12,0.043660243555140837,1.4742823740910405,0.26748683697303061,1.7042836129536627,3.5222198134813745,4.2137911831212023,5.6287896809061246,6.4610641239412772,6.2549140024759904,7.6798238087282256,7.5002103255468811,9.2749368026980097,9.1749118031459052,9.8179609889899471,10.437628632076358,11.388294457227676,11.500377488001281,15.686457472799644,15.746689420535313,16.560916575145235,19.348701274296321,22.510905105814402,21.795676749047217,22.293480758187897,0.13221441522473731,3.6244800536116788,0,0.030828537694354188,0,1
13,2,3.660438075052022,6,8,4.6583221114193494,5.4495637485404993,5.6925177590398501,6.0628329909503123,11.030137630148316,9.413695227098918,6.4230860191105181,11.017850134208565,8.232177847106227,11.234107183102564,16.320040839544827,22.029080475522729,16.04759021429636,10.334826645497763,11.414585943647335,15.398287873022703,20.156709317134503,20.443918736013678,14.800492187853415,29.388327817271168,2.1244865057164248,0.69524946436161161,0,0.030541527816074904,0,1
14,1.91196475564649,1.4756339790211606,5.0643067877428267,7.8541949874921455,3.5941761033866446,4.3683737559231179,5.8522558523265831,6.6019863694700325,7.7050654926216673,8.5047724506056781,7.1161842747012809,9.9532164236061149,8.9107949318311945,10.091220962074868,12.483186917012512,13.827746334095542,12.033807211165747,13.18622601019106,14.855244309807231,15.894016752088715,19.2720855566021,20.337790401544915,22.771702161645777,23.546081403381304,1.4148465864822584,1.0354070524556447,0,0.0294833251671003,0,1
15,2,3.8548465339600853,6,8,4.8315824619483854,5.5294567135019701,5.8706602645988335,5.9960367719455832,10.788127231673483,9.4469736143469909,6.6863091506199579,10.755490415216814,8.0795731308250058,11.427995355893877,16.219372009292801,22.617956156910275,16.351422990369429,10.325784456328067,11.212003849907262,15.520858186390251,19.799083641763715,20.521563642316814,14.079890391381308,30.254128775024572,2.1713714611783805,0.31610901700513488,0,0.028778218659463263,0,1
16,1.8404675809907618,1.3999888719151836,4.8918884978273027,8,3.5083800383541872,4.2661154112626019,5.7233463392659418,6.6017821848985427,7.4728782234663944,8.4302782911095342,6.8989646458683378,10.037255489508837,8.9389090516118035,9.7518185278635734,12.335997043927254,13.195791179365392,11.790591290370079,12.918181509228267,15.025619965276649,15.903629299106049,19.401218152236655,20.414755859385462,23.175798476961653,23.300499737846824,1.3618588618781116,1.5616537624284068,0,0.028635172442581094,0,1
17,2,3.8977777186031002,6,8,4.8243719416369135,5.5975724054453444,5.8438845974978948,6.0611308533965049,11.188249043698269,9.5205116933286025,6.6467417691649544,10.785229393003704,8.1786388052064218,11.539155862202659,15.955404411293586,22.707175512755484,16.278176313579458,10.332375768717412,11.026060269061331,15.318658969191663,20.37065309243183,21.1047642300009,13.660652054181144,29.764088742163082,2.182052645827961,0.26757329626427645,0,0.028321794215727711,0,1
18,0.062484592946699669,1.6463558312904505,0.19008266698277659,0.98865925905587471,3.6559714481292227,4.2948874328628808,5.5899879007533286,6.3762219964817612,6.3368071711498892,7.6021022557002889,7.2501841619450067,9.2447015855014705,9.1574102458373829,9.7556936538686365,10.787202480973338,12.04496075382758,11.535957126242677,15.358596544157269,15.547030062363897,16.481550996446963,19.081491463903166,22.241536217431594,21.762159722107675,22.526471229987383,0.12314524796803317,3.7736631567750694,0,0.026980421943198694,0,1
19,0.64834213239903593,1.2908669409294304,1.8628388368526616,4.1851920731902013,3.5055299230059429,4.2074506950867283,5.7880746989533201,6.6070957914087334,6.3902329626531245,7.8745923590615021,7.4631768035886701,9.1225832060521039,9.1083903287719679,9.8318467497197055,10.663088725834681,11.503968738889228,11.381630355451353,14.888039520983737,15.622759484571487,16.354153036085364,19.881255919517869,22.807798528788211,22.496152488449987,22.0534360573883,0.39668780153798222,2.8903215707969636,0,0.026936110774540816,0,1
20,2,1.3408440057321331,4.996409334864957,7.9466777404868818,3.4388921617252719,4.2524690365746807,5.9040236434991025,6.6547513004758461,7.3898673142300684,8.377889483832945,7.2115650311585267,9.5154250441218711,9.0248951466171814,9.908020988592245,11.769945706641762,12.638596727977603,11.548175495746541,13.557840737227576,15.195645466539137,16.10934395955724,20.183674167225302,22.098587497604829,22.79146671295123,21.623485762171907,1.4228086615008748,0.98093669401198869,0,0.02607441964151876,0,1
21,1.2201543064377789,1.373968292303493,3.2934740582707773,6.1038456053363204,3.5494084426687498,4.2465790247765982,5.6455229283170416,6.5677755921583874,6.9163387935574487,7.9851985609984624,7.0756352160407712,9.7297535167879996,9.0411717829988287,9.893858921572475,11.387150036130429,12.423949720884282,11.254613252511993,13.699684673723439,15.280480119611788,16.074513096688804,19.455679609771611,21.248684093508704,23.007424357332663,23.230981329172511,0.80433583205463977,2.3739194332974063,0,0.025415856439454262,0,1
22,1.8678123360842027,1.4359681044514732,4.9000127009225922,8,3.5583437277531247,4.3300632139113686,5.6796350087556409,6.5712310298241103,7.6168968881487151,8.3364014376245787,6.9186056285426645,9.9843018472087461,8.9207251689341103,10.054277711778072,12.38081021670639,13.733712019857663,11.629068820799198,12.968651808368019,14.833503688451948,15.732989156551817,18.952459261760755,20.11810569261106,23.206415579107603,24.194433669057243,1.3812633012325792,1.332833897702471,0,0.025402472461178584,0,1
23,1.9683030477868126,1.4146652634390284,5.0526595153950886,7.3948707786605379,3.5502687839145879,4.3195408151573584,5.9203391676810488,6.6763204523085165,7.6564941159381892,8.5141149593774603,7.0984624791316024,9.9225735305915865,9.054186857390663,9.8826010606432728,12.451376143312389,13.275167331800596,12.162439106838349,13.581955034407278,15.017501854953489,16.081043033139593,19.830585005535468,20.736122677731018,22.900048292121927,22.089706738926502,1.3810871461252456,1.3841657486702441,0,0.025014094889534592,0,1
24,2,3.6370049163888196,6,8,4.6065178334626937,5.373887788690916,5.8795004890979063,6.0678176747068644,10.573783390779138,9.4428740181877142,6.6853209379048906,10.660201943945953,8.126313943097685,11.186719097392562,15.971528943941479,21.806434083129762,16.039084651549778,10.446342292844628,11.243451363841105,15.471206954533717,19.729998333085476,20.427599064578487,15.01458680782302,29.981632197130224,2.1193467467223641,0.75716193811912158,0,0.024775099759169934,0,1
25,0.62447558793368596,1.5476875492349973,1.7331615578787125,3.6833453493885604,3.6309703344405011,4.2996489951531958,5.4268790015487456,6.4312422327926448,6.9347936833299286,7.9794881214712676,7.1271482970220088,9.8008414244002235,9.0931914895473742,9.7814497374270655,11.290550168143758,12.355474723410348,11.631674970980022,14.623046331508975,15.48614940639631,16.330525923964672,18.938230717295713,20.901651597734059,22.290632935224348,23.119701547423848,0.38107181314920652,3.0730300663202974,0,0.024756308285194421,0,1
26,2,3.7496261897910541,6,8,4.7632877791170225,5.4709265606013897,5.8183709671401029,6.0306239789135221,10.805678103176641,9.4453542453710586,6.5755141975769034,10.827597929206869,8.075416040225857,11.080407028916404,15.985470718089395,22.068722163623011,16.062242074024226,10.062179645621306,11.240334861614283,15.478800724421683,20.205006272798702,20.681965406683542,14.646357343777728,29.540453352223079,2.1475718257919989,0.49246472979428302,0,0.024751048531702211,0,1
