generation,alpha,evaluation_count,population_size
0,1,0,120
1,1.0003137157817663,95,120
2,1.0005785978237818,190,120
3,1.0003769392846094,285,120
4,1.0004303813164181,380,120
5,1.0009591791814336,475,120
6,1.0009541154080215,570,120
7,1.0005549953496218,665,120
8,1.000398232706438,760,120
9,1.0003577700796151,855,120
10,1.0011238923438561,950,120
11,1.0009421248804733,1045,120
12,1.0004765631202641,1140,120
13,1.0008370911147415,1235,120
14,1.0006238598089796,1330,120
15,1.0009254923281892,1425,120
16,1.0012929102772321,1520,120
17,1.0012743839939804,1615,120
18,1.0009014342606142,1710,120
19,1.0008926693860045,1805,120
20,1.0007352694961837,1900,120
21,1.0008958554073153,1995,120
22,1.0010885370722178,2090,120
23,1.0004828257641747,2185,120
24,1.0011188822137413,2280,120
25,1.0013721117962504,2375,120
26,1.0018126481711962,2470,120
27,1.0017285203736392,2565,120
28,1.0016740834975508,2660,120
29,1.0019985644700076,2755,120
30,1.0017753064581789,2850,120
31,1.0014665323643213,2945,120
32,1.0018125358739112,3040,120
33,1.0022979103708101,3135,120
34,1.0030608554208957,3230,120
35,1.0030204007275973,3325,120
36,1.0028116710710531,3420,120
37,1.0027374337786561,3515,120
38,1.0025912044746534,3610,120
39,1.003304263472484,3705,120
40,1.0034213540646639,3800,120
41,1.0035453764550146,3895,120
42,1.0034765256486338,3990,120
43,1.0032952666197479,4085,120
44,1.0029398073733775,4180,120
45,1.0029557484544755,4275,120
46,1.0026852227380467,4370,120
47,1.0026075637509133,4465,120
48,1.0024139150925091,4560,120
49,1.0023723043409074,4655,120
50,1.00268113679966,4750,120
51,1.0026913034313598,4845,120
52,1.0031935404798735,4940,120
53,1.0032871604411449,5035,120
54,1.0032300123686921,5130,120
55,1.003080160606679,5225,120
56,1.0032249961840682,5320,120
57,1.0028357896626852,5415,120
58,1.0027741579226672,5510,120
59,1.0028716550878998,5605,120
60,1.0027795103852701,5700,120
61,1.0026909844920304,5795,120
62,1.0026716989629132,5890,120
63,1.0023867805742841,5985,120
64,1.0028522037308274,6080,120
65,1.0031408887759377,6175,120
66,1.0030228325127362,6270,120
67,1.0033665309031776,6365,120
68,1.0035390676855176,6460,120
69,1.0033632631862628,6555,120
70,1.0033367882501607,6650,120
71,1.0034459085501064,6745,120
72,1.003669914270003,6840,120
73,1.0041813192387954,6935,120
74,1.0045024014180561,7030,120
75,1.0044315595047506,7125,120
76,1.0045552095834867,7220,120
77,1.0047081785577994,7315,120
78,1.0043140476626917,7410,120
79,1.0044656583956513,7505,120
80,1.0043232053753075,7600,120
81,1.0045553627858914,7695,120
82,1.004354137370381,7790,120
83,1.0048895341956767,7885,120
84,1.0051427724057898,7980,120
85,1.0052696917996735,8075,120
86,1.0051305446391157,8170,120
87,1.0050846366901958,8265,120
88,1.0054180313565519,8360,120
89,1.0051540424467036,8455,120
90,1.0050892232780759,8550,120
91,1.0053131934833199,8645,120
92,1.0055331726715722,8740,120
93,1.0053476320216443,8835,120
94,1.005436329645337,8930,120
95,1.0060274429352642,9025,120
96,1.0063152779822004,9120,120
97,1.0060223640530199,9215,120
98,1.0064052887001891,9310,120
99,1.0065071864728812,9405,120
100,1.0065313870515813,9500,120
101,1.0061799909906404,9595,120
102,1.0065724816625066,9690,120
103,1.0061490628945839,9785,120
104,1.0058387857239242,9880,120
105,1.005284341851201,9975,120
106,1.0053543636592213,10070,120
107,1.0053234366659565,10165,120
108,1.0051045004404497,10260,120
109,1.0051963849449292,10355,120
110,1.0048442556572419,10450,120
111,1.0043943573534417,10545,120
112,1.004507236357753,10640,120
113,1.0048039923781305,10735,120
114,1.0049225830503337,10830,120
115,1.0047160334520062,10925,120
116,1.0047025548608353,11020,120
117,1.0050037297105672,11115,120
118,1.0048731445373986,11210,120
119,1.0049205674882673,11305,120
120,1.0048050382125175,11400,120
121,1.0046193328616699,11495,120
122,1.0042891551503748,11590,120
123,1.0045771624928546,11685,120
124,1.0041100172156363,11780,120
125,1.0045510256311967,11875,120
126,1.004663010739119,11970,120
127,1.0042818356963377,12065,120
128,1.0046334742719625,12160,120
129,1.004455501445026,12255,120
130,1.0046025611728886,12350,120
131,1.005087301233331,12445,120
132,1.0046714794794505,12540,120
133,1.0046468435510725,12635,120
134,1.0046396321498632,12730,120
135,1.0049463967878158,12825,120
136,1.004809756544141,12920,120
