parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,4.8879008494738301,5.6448503927573599,5.7019513918897546,5.9350917327756454,11.392645418337626,9.4587506391374063,6.4645947994616693,11.127465932893912,8.0328697778007303,11.493159946462795,16.494459209616888,23.457616234151597,16.457667594407859,9.9495572006244544,10.778563812741575,15.336937498138925,19.909642924070734,20.218045107700352,13.515203255594059,30.912364618123643,2.2143370427530344,0.21433704275303453,0,inf,0,1
1,0,1.4115022164813535,0,0,3.5336814775419962,4.1497779910622272,5.5178596035629344,6.4218860728164184,5.9345147273446663,7.5995846996364085,7.528248724380683,9.3880063349401528,9.2391574984841522,9.7872984842379651,10.505795246015023,11.222332925537302,11.560333885225695,16.52828659129354,15.936788550633182,16.684721939547629,18.000751563470093,20.70328401363523,22.705230622419961,22.951172725255752,0.089667526528867753,4.0585481868963065,0,inf,0,1
2,2,1.340524953077014,5.2896693376910706,7.9555899414530087,3.5181785749573229,4.2706952542856573,5.7903040404885955,6.6648265153258821,7.5294623193062451,8.5855217166168156,7.0149663145118666,9.8023527494713321,8.965558076680086,9.6711654403990401,12.109227464154191,12.901593578498748,11.787546420378456,13.103820048125836,15.052629355581679,15.860759277713417,19.781642459569898,20.926112893592027,23.32291797104207,22.353842568802619,1.4573747611277412,0.86205015112160099,0,0.33352776473660933,0,1
3,2,3.6217546026246681,6,8,4.651509935729087,5.3958364949693909,5.8825228566052701,6.0978055096689507,10.618211433810288,9.5056805993725089,6.6992960994813382,10.688558695701627,8.1637436692940248,10.999936960075635,15.540726206434105,21.360187169092455,15.860324533873023,10.463762369657616,11.502158459398734,15.466357229579545,20.26247790939167,20.979158424414599,14.934225770065765,28.638260296402066,2.1100063937131006,0.79305449737352096,0,0.33253594741816717,0,1
4,1.8720010646187095,1.4491520524330668,4.8075810200420115,7.8380844620171706,3.5635859350201775,4.3238112349819096,5.7260383582609995,6.5248558085622808,7.4846868555763546,8.3270211367079465,7.134208644313234,10.092099676031253,8.8956170806745511,9.9699071505709931,12.126576571970197,13.312826953267086,11.681601837357904,13.176614608807775,15.009553659337891,16.041161797670533,19.230902027299148,20.386502352295256,22.88332983249942,23.636116878387451,1.3591441081041893,1.6286931382920398,0,0.24328934120189796,0,1
5,1.4025563452274799,1.4587240247326305,3.5603503279946684,6.0413348062441221,3.5557010286803208,4.2897137776549155,5.6253772980636763,6.5296866642551059,7.1368281831312466,8.1084323360598596,7.0870909594495881,9.6719901290459198,9.0685975660666944,9.7672954472136588,11.37282062719596,12.394220732599583,11.340202109775801,13.816406489484027,15.361931877428407,16.18892288732037,19.688295912968432,21.645751858769,22.638403922159803,22.244193078307312,0.89801122218483975,1.657659653666862,0,0.23047902477875726,0,1
6,1.2429472197461853,1.4849488326808364,3.3907156140095362,5.5917823477716597,3.6379200524297874,4.3088735250864723,5.625670912414436,6.5322145402487903,7.0947225125365962,7.972492968968,7.0659321706705471,9.7651167397604972,9.0143128472725245,10.050798694949616,11.531499040425041,12.856808663369879,11.27674475439705,13.695776897139528,15.29350308071345,16.066953003401171,19.142377956851767,20.998710909465114,22.752576844013728,23.387880639116343,0.80025918083239211,2.4496309614220917,0,0.16951612940934321,0,1
7,0.792225811457273,1.4074051432177084,1.9681249055142169,4.3590393070938394,3.5112608806813057,4.2222951207184067,5.541311373312042,6.4573749082099017,6.4340756223652829,7.7103630210199503,7.2859143740546068,9.3295339119104739,9.155214274732975,9.9164871114802846,10.749552413772818,11.723738638942953,11.064315067837548,14.637496039762384,15.641423512271563,16.47262972843394,19.229911184420242,22.097348933345646,22.452733978439472,23.004094579181903,0.45486747461680932,2.4532075934256312,0,0.16528582741339715,0,1
8,0.095364771008692312,1.6453598310553561,0.35796497377030834,2.5292998377335456,3.6960525008873,4.3301318241968767,5.4895490042023782,6.3370913242803972,6.2858805753715625,7.4175555086304783,7.3082121125765456,9.4194795480531255,9.0745434990014804,9.8250156098536277,10.225144476613641,11.867279506249172,11.068820358182633,14.929533440573106,15.449716334762494,16.489234410181297,19.403534885781653,22.45130179336293,21.695774741594533,23.151147566765236,0.17178533149526481,3.2459527900722795,0,0.1067625085328722,0,1
9,0.59805590849676959,1.4651825958969271,1.6866618058206244,3.8031209755865394,3.5837755383776866,4.2139518063115631,5.4850732267345048,6.4669071623342322,6.6617669131279182,7.9319179758543976,7.1601194859120163,9.8340516873517281,9.0975324620630378,9.77886409475982,11.352054551389029,12.252999547101945,11.531328876976762,14.803726044263875,15.489492033647862,16.378219249712998,18.174696296969529,19.760697477383225,23.217757986863109,23.55909220470334,0.37013160026771064,3.2342230581349138,0,0.10387563623557605,0,1
10,2,3.7709540036500524,6,8,4.6582077964800375,5.4433765815929247,5.9376107496280968,6.1562722692483574,11.103948437630704,9.6998792739543696,6.5431022134356178,10.550559639325018,8.0940249042809285,10.953424385095213,15.844836825224839,22.142121764352023,16.232245282685014,10.182054252599494,11.084349602604858,15.214766817422728,20.741361818766276,21.638630878203454,14.248901441122168,28.498819332395978,2.1509632033673376,0.44921870882785364,0,0.036518776661262166,0,1
11,0.062484592946699669,1.6463558312904505,0.19008266698277659,0.98865925905587471,3.6559714481292227,4.2948874328628808,5.5899879007533286,6.3762219964817612,6.3368071711498892,7.6021022557002889,7.2501841619450067,9.2447015855014705,9.1574102458373829,9.7556936538686365,10.787202480973338,12.04496075382758,11.535957126242677,15.358596544157269,15.547030062363897,16.481550996446963,19.081491463903166,22.241536217431594,21.762159722107675,22.526471229987383,0.12314524796803317,3.7736631567750694,0,0.03461432405091696,0,1
