parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1600
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,1.4115022164813535,0,0,3.5336814775419962,4.1497779910622272,5.5178596035629344,6.4218860728164184,5.9345147273446663,7.5995846996364085,7.528248724380683,9.3880063349401528,9.2391574984841522,9.7872984842379651,10.505795246015023,11.222332925537302,11.560333885225695,16.52828659129354,15.936788550633182,16.684721939547629,18.000751563470093,20.70328401363523,22.705230622419961,22.951172725255752,0.089667526528867753,4.0585481868963065,0,inf,0,1
1,2,4,6,8,4.8113287603332351,5.6002675179551886,5.7831525552667946,5.9348302695896953,11.435848888933428,9.6289763504649599,6.5116575040503424,10.905770221098358,8.1033897499813516,11.320635864104666,16.570541941937076,23.033843446703457,16.534129922138913,10.110493838897073,11.082066151466574,15.481259750472088,20.302985884771928,20.969236766768869,13.37629917970219,29.38888331687258,2.2034814253710295,0.20348142537102989,0,inf,0,1
2,2,3.5979906995190505,6,8,4.5788119749436555,5.3984954742803444,5.9645265192832948,6.1181905866136086,10.906890468152477,9.4803982755875325,6.6925802428314611,10.633747547259905,8.2277049257719312,11.080341541759729,15.468443875569042,21.352971874137417,15.561488183747381,10.375541920894248,11.679264019159513,15.418854181491639,20.930530354372312,22.045923318876763,14.561046542692999,27.375510151186017,2.1019700237164622,0.85790437109252338,0,0.31921642657032506,0,1
3,1.9831114359897426,1.4038148503000056,5.1989870354524896,8,3.5957872179285841,4.2982074168095421,5.5953656340452085,6.4966170826024827,7.2325179528434429,8.1343516427173164,6.9381370070361674,10.047178763880448,8.9626613327894855,9.9609679662746728,12.17604091044041,13.184497466149692,11.401261557545844,13.215731558831802,15.138539298965533,15.977238821387939,18.598248923206075,19.557971035346807,23.619960349749,24.186973416366726,1.4525205325296811,0.85882859178531901,0,0.31220296085158916,0,1
4,1.8328732230208635,1.3980154589898635,4.9056366623733227,7.9657981496726489,3.5349469890550647,4.301205541312207,5.797296919068998,6.6184065069748668,7.3412652030187768,8.2965485679757265,7.1267156324292102,9.6292993513959679,8.9451634534838966,9.9500521074119952,11.736062556257295,12.940237005922153,11.581978286742956,13.24968782003541,15.068508065528675,15.914266170955973,20.027503745156832,21.818939267494663,22.604154682849618,22.907450261959649,1.3583435811186564,1.6283607519370533,0,0.23828315378842488,0,1
5,1.4016098181736565,1.379691729932301,3.7064667372675197,5.9973000361938071,3.59563240137172,4.2484522418035988,5.4399924927128538,6.3829592781395057,6.6936513340742581,7.7699829932001121,7.0653070703999115,9.832993308533899,9.1138880744950832,9.9255333820304799,11.515191587831479,12.233015595677823,11.014574012194432,14.017695326017341,15.561478147602067,16.405867181193177,18.561148081796965,20.198817795698151,23.42290856892226,23.808746538457509,0.89574873568875679,1.6562374839340575,0,0.23728770605570504,0,1
6,0.74788729113960817,1.2606913569065501,2.0843700348422209,4.6487258644697986,3.513111476670181,4.1280158301593506,5.4434642587964257,6.410825549164815,6.053212064513823,7.4982197865366471,7.1351397625903985,9.5813026020358389,9.0514280966338099,9.859905723919475,11.149143615463217,11.855119814209234,10.880733592917519,14.715209129314678,15.73977158549814,16.279841367258957,17.589714471879915,19.649902187484305,24.042475256550539,24.782024357205824,0.45055913224142269,2.4505430759559377,0,0.17736612477955593,0,1
7,1.210416615185109,1.4082718668992855,3.2496409226975169,6.0757288848999425,3.5932572238304683,4.2381662932628963,5.5028469291140105,6.4494172265116383,6.7956977801301104,7.8060239576525428,7.0299952891976112,9.722744396490917,9.0254517286707703,9.9491659724504284,11.671933194226115,12.64532082951143,11.219077183392004,14.019553845068138,15.358006908221226,16.224362742754671,18.588401584556664,20.367349010841448,23.340529685401506,24.016798162079557,0.79873808512108058,2.4337268649274226,0,0.17215557821990488,0,1
8,0.195466177650686,1.4457845803422504,0.64661323885692312,2.1781690272408754,3.5825347801179763,4.1614111141925347,5.39462738239523,6.373529449554991,6.0588789260500713,7.4829106073148433,7.1715936367563557,9.5191436114387677,9.1417045265368149,9.7807966569453608,10.707188775168403,11.509712196065349,11.018916426362875,15.07076280426884,15.816996816231589,16.490954904338349,18.389045193188863,20.914259964359836,22.889768371936118,23.670173733752691,0.16824426454089436,3.2411438227886009,0,0.10618039564595898,0,1
9,0.61666769377019803,1.4115533813005863,1.7754313220130133,3.7114580806226822,3.5843936745692924,4.2153180983491936,5.4594290552823272,6.3722633081574935,6.5262639174092332,7.7301423458498553,7.0897028968829927,9.7063635134393156,9.0871598765438115,9.8872931573716212,11.620839910988391,12.353747628900928,11.280844249502627,14.490647676458103,15.536298289022362,16.374665223268313,18.113168195339096,20.008207009395406,23.378775293675584,24.139686566953355,0.36597305193764323,3.2350349578626032,0,0.10503986012226819,0,1
10,0.041259142078076384,1.5394518936992441,0.24615012489090424,1.990421929071974,3.6258912690987182,4.2099772189048403,5.3517669482043004,6.3661619112739229,6.242146769728814,7.4308690452479977,7.1208396101958229,9.5440719414646402,9.1638426029965832,9.7876095413388331,10.571187788018792,11.652287212345795,10.917723995497765,15.083925810469742,15.783998156094974,16.497512860432156,18.597449611093467,21.303486180655216,22.553682731241697,23.186743872011025,0.13753689623266729,3.4791481597474316,0,0.04386612596407162,0,1
11,0.59981427102862617,1.5317914334427827,1.7549028711206209,4.1318817947442046,3.5523588955012828,4.1940263494518781,5.3458279245206546,6.373974380950405,6.3273001775146955,7.4352301377883938,7.1810021421536936,9.4583387306097766,9.0200478115960632,9.8078395746028519,10.253681842902575,11.565077333149018,10.742771590837174,14.737725417677552,15.52622191102342,16.360012440003622,19.079298767091561,21.837083701702724,22.364719277021297,23.651406677138592,0.39538936370816163,2.8234688232825422,0,0.036293784861624816,0,1
