parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,3.9919830789774404,6,8,4.728213209442111,5.5854511589748297,5.9407716051289103,6.019351942188413,11.549177410719846,9.7266013515695633,6.7618512829036961,10.55819688489451,8.1159407711435847,11.198729739172542,15.661437364990851,22.383660975277799,16.256250067186087,10.474469657309584,11.126567350495273,15.334370518199202,21.412615926450357,22.841121721519386,12.78959545982279,27.494668571002681,2.1963022786664887,0.20012828324065585,0,inf,0,1
1,0,1.586813985126625,0,0,3.5919031989297472,4.2327337185741376,5.0540363112564712,6.1442789851192492,6.5742164916142736,7.3481949148967223,6.9412190151569844,9.7875264196952028,9.2076348611304457,9.8270711195117517,11.338083295031712,12.061083646123251,11.036249456706086,15.126499971343428,15.677428831514597,16.77441111868086,18.086032381223614,20.459195599619818,22.483465765521871,24.118013404104165,0.08818888948195408,4.0639024582537484,0,inf,0,1
2,2,3.5979906995190505,6,8,4.5788119749436555,5.3984954742803444,5.9645265192832948,6.1181905866136086,10.906890468152477,9.4803982755875325,6.6925802428314611,10.633747547259905,8.2277049257719312,11.080341541759729,15.468443875569042,21.352971874137417,15.561488183747381,10.375541920894248,11.679264019159513,15.418854181491639,20.930530354372312,22.045923318876763,14.561046542692999,27.375510151186017,2.1019700237164622,0.85790437109252338,0,0.31905683722053063,0,1
3,1.9831114359897426,1.4038148503000056,5.1989870354524896,8,3.5957872179285841,4.2982074168095421,5.5953656340452085,6.4966170826024827,7.2325179528434429,8.1343516427173164,6.9381370070361674,10.047178763880448,8.9626613327894855,9.9609679662746728,12.17604091044041,13.184497466149692,11.401261557545844,13.215731558831802,15.138539298965533,15.977238821387939,18.598248923206075,19.557971035346807,23.619960349749,24.186973416366726,1.4525205325296811,0.85882859178531901,0,0.31751765231663942,0,1
4,1.412962199545734,1.4357328499836641,3.7026404501998273,5.8220020695667323,3.4800213294204991,4.2385452646844959,5.5089295560018385,6.4432972726019075,7.0313783828764125,7.9618136640359092,7.1649023685625766,9.7296302559736283,9.0125765016586605,9.8738321159744231,11.277904915471552,12.338956240756191,11.237012056257194,14.191464747748784,15.385626798738818,16.122878287663429,19.028422912510898,20.994233478346036,22.649621505895436,23.531009124689003,0.89339812493183302,1.6560806167051654,0,0.23620950006444966,0,1
5,1.8328732230208635,1.3980154589898635,4.9056366623733227,7.9657981496726489,3.5349469890550647,4.301205541312207,5.797296919068998,6.6184065069748668,7.3412652030187768,8.2965485679757265,7.1267156324292102,9.6292993513959679,8.9451634534838966,9.9500521074119952,11.736062556257295,12.940237005922153,11.581978286742956,13.24968782003541,15.068508065528675,15.914266170955973,20.027503745156832,21.818939267494663,22.604154682849618,22.907450261959649,1.3583435811186564,1.6283607519370533,0,0.23310888394397997,0,1
6,1.210416615185109,1.4082718668992855,3.2496409226975169,6.0757288848999425,3.5932572238304683,4.2381662932628963,5.5028469291140105,6.4494172265116383,6.7956977801301104,7.8060239576525428,7.0299952891976112,9.722744396490917,9.0254517286707703,9.9491659724504284,11.671933194226115,12.64532082951143,11.219077183392004,14.019553845068138,15.358006908221226,16.224362742754671,18.588401584556664,20.367349010841448,23.340529685401506,24.016798162079557,0.79873808512108058,2.4337268649274226,0,0.1782884818356944,0,1
7,0.94182122244637256,1.3554921927559853,2.2370777080074333,3.4719492052013532,3.5408240399904094,4.1483672408043617,5.113619265285255,6.2463453925678589,6.0745354735711894,7.3186832419812724,7.1739729999346808,9.8773659474688511,9.1176455519603206,9.8298288040204387,10.766632595224202,11.3334162268158,10.616353786112473,15.179105099153379,15.93056620527175,16.686742485254829,17.407397926169001,19.33169053598629,23.752886794574238,24.718770505860153,0.4495722660349083,2.4501536050180333,0,0.17780141076130049,0,1
8,0.61666769377019803,1.4115533813005863,1.7754313220130133,3.7114580806226822,3.5843936745692924,4.2153180983491936,5.4594290552823272,6.3722633081574935,6.5262639174092332,7.7301423458498553,7.0897028968829927,9.7063635134393156,9.0871598765438115,9.8872931573716212,11.620839910988391,12.353747628900928,11.280844249502627,14.490647676458103,15.536298289022362,16.374665223268313,18.113168195339096,20.008207009395406,23.378775293675584,24.139686566953355,0.36597305193764323,3.2350349578626032,0,0.10527167637230336,0,1
9,0.195466177650686,1.4457845803422504,0.64661323885692312,2.1781690272408754,3.5825347801179763,4.1614111141925347,5.39462738239523,6.373529449554991,6.0588789260500713,7.4829106073148433,7.1715936367563557,9.5191436114387677,9.1417045265368149,9.7807966569453608,10.707188775168403,11.509712196065349,11.018916426362875,15.07076280426884,15.816996816231589,16.490954904338349,18.389045193188863,20.914259964359836,22.889768371936118,23.670173733752691,0.16824426454089436,3.2411438227886009,0,0.10431225896167393,0,1
10,0.10760164298405711,1.5210847947752584,0.34318807596658807,1.663610689810558,3.5858014179756932,4.1958725232635086,4.9553846474727905,6.1650753989459917,6.3870073953883448,7.1959756190570996,6.8996893926432614,9.779219805998645,9.1840529035844813,9.7925263508105207,10.787167667841233,11.529217329963384,10.541112863533625,14.960510162650664,15.836617308059903,16.673537415927569,18.321797697104991,20.736877850225476,22.745235343342884,24.095565062886831,0.13684086270302642,3.4666108729883556,0,0.036450827856978382,0,1
