parameter,value
function,WFG3
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,5.9779791036759242,8,3.7692977898168079,4.2416339502232692,4.9318320694461368,5.3531459436867994,13.188598776890917,4.7774636735054008,14.170748108505219,12.33853056561844,7.214391417351905,6.9837532539799883,12.817917513351961,5.1050311233139833,10.17519148610153,10.735538801778981,11.821906678710397,14.417280805460074,42,7.8395835757484722,11.095824040752353,24.020128456156773,2.2913845263757384,0.29688975045675764,0,inf,0,1
1,0,0,0.0061241696554943745,0,4.8930300615921443,6.2483004539372198,6.5894665867164495,7.0497069957534517,3.6293965950133118,12.433069151388395,4.7374916963156597,6.2912672177811686,10.908297677053827,11.836821293007263,6.5217608735853974,21.406379474413569,15.779229479134699,18.318209575372205,21.269806158496994,20.888771569341571,0,31.847413308126328,23.632509826123645,17.152224396176422,0.28384311594337136,4.2823120735294982,0,inf,0,1
2,0,0.36680807352621919,1.2294865327007041,0,5.0552104469439421,6.9954307138784637,6.4649379528029041,7.3053101298842176,5.3106510677964884,9.1294848601314076,6.2512482149775686,9.7255444253556487,9.0881001794096896,10.042050459716201,8.1692502369931077,18.879357536135849,15.379705353893973,17.344731381698047,21.060496911792804,17.932340062594925,8.9992989163641575,20.995264753212986,21.913076831414671,22.807137500926309,0.33252736004880262,3.8876026993012944,0,0.049531355203500507,0,1
3,1.993715507040426,3.281595035715871,3.5242470073924408,7.9796024393636484,3.7545466169261301,3.4758710735802278,5.4720448843971994,5.225254174322961,9.0779308449811609,8.8513935483785371,10.631388773710219,7.2350411912859895,9.4860786052489079,10.012274223512996,9.8293386924579043,9.8167956313875422,12.155540847584591,12.566289370139319,14.28076693938363,16.862614411606209,27.328297326750349,24.569039826749883,15.441337719731264,17.592234854366808,1.8181310465885767,0.71500906868601066,0,0.049230979355135145,0,1
4,0.7557762030652595,1.7014121522619283,2.9453701313691654,3.0288263257317736,4.4382256792849288,5.1842679578136064,5.8175396546014539,6.0815328439409653,8.3114027605834693,8.9924574147391745,9.0260526569087016,8.7963592134595494,8.7621431845130964,9.3210678092175634,9.9513582148511297,12.881462239491157,13.053996168711436,13.97340135859633,18.242221578060054,18.993580053758482,16.803189657557095,17.940171426672229,19.052799063933083,20.114709417652417,0.91701925071333279,2.407910072399166,0,0.047808775771289141,0,1
5,2,3.1756163359432068,3.3471872790528452,8,3.7596086520007428,3.5772149009504166,5.5151356022975939,5.268958631585364,8.7021954268348019,8.88670948427837,10.605855870215558,7.2309652228688872,9.4200931481311105,10.254973438853519,9.5905157073329246,10.509968386739571,11.939492912766447,12.67448092225461,14.509911340877819,16.060403756132718,25.405997875703459,26.584275234640174,14.510432637623124,17.303677665281135,1.7760889052677797,0.74843595952586583,0,0.047417727589993186,0,1
6,0,0.041332142904998488,0.067259749349578568,0,5.2023022102051151,7.1863557476301052,6.9121464744106955,7.5735278782378739,3.3154977575879165,11.125812563221482,5.4471762511192301,8.4511586499295923,10.554848072426477,11.521992410529423,6.9572141299278956,22.739461825533748,15.489937038173945,18.557882504586082,19.673062761754924,17.610512443483362,2.5576451878940318,30.438578528855579,21.835131556485358,20.388061385867477,0.2945204202504022,4.262205929323633,0,0.047397875919439336,0,1
7,0.07021232006204392,1.549773539283656,2.7412951395636811,0.27000729296213555,4.4352486169718022,5.271923600404528,5.8410180489571282,6.1259900335285336,7.8647598941044388,8.7316643327377488,8.3915361896601084,8.4848601058878259,8.7401680406525522,9.4065729668398514,9.9216379230936731,12.632433920025667,14.00881034209074,14.425182428646599,19.349792618611147,19.569764979890852,15.363248118261044,17.907460614127743,19.747916007951765,20.440804157115526,0.53695229755526674,3.1671778279560421,0,0.047194933792100553,0,1
8,0.84118238238801135,1.7475304650794385,2.7407702205164033,3.3754554946735622,4.3520484262388388,5.1802462370425291,5.8171168286185813,6.0717111578166065,7.9376300862608895,8.7085088928261793,8.5722267954283193,8.5350775294317263,8.7847214970405236,9.4201886544896603,9.6646728768461259,12.718485983180765,13.891709211780508,14.464717292086876,18.571400352020614,18.997372886425737,17.258845868547368,19.245209735643257,18.978148803821963,19.972742688597993,0.94782736948860213,2.3435261979124107,0,0.046851930865265123,0,1
9,0.044979751290558936,1.8253063383809434,2.8295058780295883,0.1741296338808887,4.467174999483059,5.2953669318461714,5.9161896387609518,6.0891508167101094,7.8731187851064659,8.5081790490218765,8.6525559562053331,8.6711339390234876,8.8445749856179017,9.2779349203113224,10.018002450871904,12.280815118741186,14.097622190342605,14.422802757044058,18.321853994984018,19.167784508613522,16.733406877994447,17.129359946327785,19.97293615470501,21.01896837562548,0.56528996316116009,3.1070394969403234,0,0.046007184477759047,0,1
