parameter,value
function,WFG3
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,5.9779791036759242,8,3.7692977898168079,4.2416339502232692,4.9318320694461368,5.3531459436867994,13.188598776890917,4.7774636735054008,14.170748108505219,12.33853056561844,7.214391417351905,6.9837532539799883,12.817917513351961,5.1050311233139833,10.17519148610153,10.735538801778981,11.821906678710397,14.417280805460074,42,7.8395835757484722,11.095824040752353,24.020128456156773,2.2913845263757384,0.29688975045675764,0,inf,0,1
1,0,0.028156461272821402,0,0,4.6845926967077522,5.6616025039575124,6.5286936670120319,6.4310074690779553,3.2877447971063711,12.235399523559161,4.4136378637539631,4.7749878516472926,10.7724051577989,12.256956866148299,6.6877269248992581,19.297371930789964,16.256519894953257,17.244384459618121,22.944559930899036,20.869696046552573,0,33.18031925420248,23.472348317710722,15.811720292514337,0.2772527237776955,4.2666940508003872,0,inf,0,1
2,1.7312232942855132,2.4340912583168963,3.329175443382387,6.9329765524892268,3.978126355063536,4.0650055695456011,5.4990444138955761,5.4188554265768296,8.8674829590325182,8.7884543882322017,9.7925405103874059,7.6128736755987383,9.0022220077986308,9.7408843056902636,9.9918358201458641,10.641713935116282,12.451848268151506,12.819719818159896,17.126003980276788,17.797440297383808,22.413183278001235,21.727685163610897,16.619412285349824,18.187676361957621,1.5302642219110814,1.186835564890784,0,0.054429634698892976,0,1
3,0,0,0.69116623634081009,0,4.9549578875661995,6.7481809908151567,6.5517924275804598,7.2364508364193387,4.5108944787792016,10.53741354657229,5.6450029662985317,8.3775117855050336,9.8751433752362523,10.991711967636087,7.4133208625955094,20.172649385744222,15.425056040601833,17.270982988826908,21.304547169353192,18.247699817706941,4.521330004737437,26.604575778770467,21.746301959262258,20.428544875883592,0.2927933194921245,4.1200017604069217,0,0.051971870462797352,0,1
4,1.9556570107628115,2.168471207647424,2.8168187987188982,7.8239547014909929,4.2166401846466117,4.7937896352968483,5.7755772195199908,5.9670663443509788,7.9927168282991614,8.8941493863190644,9.1520115455044575,8.3293660058788177,9.2258291555325496,9.9411938939228222,9.4564713202781707,12.930953468403267,13.088125023957693,13.949229553677926,17.135279947211497,17.244787811196424,21.089279128870814,22.530993672240125,17.361288628659146,19.473850011495113,1.5675890951080151,1.1164734279588371,0,0.051849669101177116,0,1
5,0.83775263423255597,1.7108322399965463,2.969636554552932,3.3628835717450158,4.3130840259680019,4.9453359023706041,5.7413753811008172,5.9681520069205805,8.38665064869034,9.0982649838829506,8.9399205099904453,8.468565157786335,8.8171077645773686,9.4864066063000543,9.8622993734321334,12.524548256931473,13.04257253568519,13.487511675137082,18.613700552201934,18.738075575365372,17.896919991081933,18.996122273432544,18.626165361219606,19.482809474312145,0.95961498713789373,2.3167886131243485,0,0.04529190426124121,0,1
6,0,0.037021357838776955,0.096566325555144078,0,5.210730455240097,7.3641041024050873,6.8889014757805134,7.6699065622956484,3.1910749196398989,10.093002474794227,5.3707066948760582,9.0375290963602044,10.213287834739162,11.406902742521059,6.8547386770950771,22.692295971340801,15.817824224669682,18.87409320289386,20.074396083848526,16.111215802904599,4.8237704705108717,29.794466922215172,21.292515148658747,21.93878472544856,0.288214825893164,4.2501902353148369,0,0.044667799552393632,0,1
7,1.8994902125640742,2.5472472312772636,3.1980178588621486,7.6051185153321041,4.0174460542653234,4.0759829672750971,5.5750604400610237,5.4984269407554649,8.6690853196005726,9.3466711831152409,9.915194502953721,7.5255095258660818,9.2601977909931126,10.037943412368415,9.7862293448239992,11.137191094977668,12.110895494797361,12.769722473103604,16.688094671461354,17.540955965947042,21.194120052942392,23.081955601508685,16.696068017835596,17.849013566572832,1.6142625649834297,1.0089630074910931,0,0.04423070697472746,0,1
8,0,0.43765825777069789,1.1327749269659138,0,4.9469113914927334,6.4870360282132475,6.5012440844517805,7.0888138022961114,5.0687141048577242,9.6170132052958373,6.3819323032164998,8.852628355314339,9.4629527170369183,10.669761916055736,7.9649296946808468,19.135087470840929,14.886977821216703,16.597507622915813,20.359859225577406,16.862186668883602,7.9410215934624322,24.826564525315021,20.952494591856663,21.595493810337629,0.33135127979483969,3.8840357013893492,0,0.043788291750870206,0,1
9,1.0773738435144093,1.6486049821019084,3.1279488466619427,4.3231497997464086,4.247990465168141,4.9097862444012037,5.5927359679210111,5.7839587710717781,8.6302682146329879,9.0666925190350121,9.0354922056513516,8.1231133090322896,8.8309924775876407,9.3642560235757699,10.408992944623636,11.002502140871375,13.25558203093729,13.582683369038463,19.394752508017525,20.336613218405365,16.772481705472234,17.564805945852509,18.764231748968179,19.031100332691324,1.082449421059678,2.0636143710177177,0,0.043577652024259284,0,1
