parameter,value
function,WFG3
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,5.8480181784942067,8,3.9599155677316928,4.5013004412703745,5.0528209989392847,5.588733023087042,13.132894947598087,5.7637886188988938,14.010533621430769,12.354146369379972,7.4877454284694318,6.8924974325546646,13.085990181975388,5.6654305615117746,10.194748466940547,11.092074313322804,11.908614731101116,16.724518626147802,42,6.1806055705306857,13.080609787269076,23.678109817164867,2.2648586764347778,0.30285413181122589,0,inf,0,1
1,0,0,0,0,5.0571872084128007,6.6499421701437251,6.7181174842494729,7.3725198363571929,3.13311017518454,11.728960291828907,5.3582302542475881,7.6970229424821239,10.463135369551949,11.804083442699635,6.3817789216891496,22.164387196099963,15.071087033901616,18.934214577779468,20.676048820050529,18.437990875832345,0,32.278022415656231,22.907264177529157,18.600050258062133,0.29908160966869812,4.2990816096686979,0,inf,0,1
2,0,1.1423760821062297,1.7640228330009844,0,4.9275290138204539,6.2814397747780948,6.3019003550724522,6.689617599857824,6.31151636598472,9.3892439029002173,7.3432890621981013,9.0213088780297905,9.2759021626668119,9.8686745982396218,8.3682879901566736,17.643679534485088,13.98261885585093,16.354574248865621,18.838857149759846,17.539527850701631,11.62533268397606,20.524231588192599,20.885181289849474,21.750421340165538,0.42430397525169783,3.5549072362116156,0,0.06247396688269366,0,1
3,0.00067506911042335138,1.2936257522697066,1.9660120783630757,0.019813023493178344,5.0237758225149607,6.2197260649788788,6.238082301678415,6.5845680221805827,6.7885540801417257,8.9532867566484953,7.5747715863603551,9.3620195580507719,8.5172362948929017,9.1797230681573136,8.883829156694345,17.033667384264373,13.563740327459959,15.908906639752718,19.282291793735212,17.554246003641062,13.204855282408332,18.124499173394316,21.040894987969352,22.032213176250796,0.45259252893843965,3.4717586085087424,0,0.062001406220830252,0,1
4,0,1.0753094973114048,1.50385428456676,0,4.9098934760685395,6.3256642914295629,6.669640015862786,7.1505948991261459,5.6175661338521126,8.7639784477231597,6.9387042836510844,9.1296619318155532,9.6156916839564914,10.360862654723558,8.9077874023079282,18.677196900041455,15.3023018338559,16.011112859344561,18.172441639378679,17.114778005659122,10.535900640200738,22.873784496912428,19.973491072194701,22.742540665896836,0.40609150040647668,3.6268868677730097,0,0.045542366394045269,0,1
5,0.098367729280292096,1.2166450526951775,2.3482276156883577,0.43667893011802617,4.8998996405920741,5.9868102609814828,6.041907008240651,6.726591676626521,7.3653206420992463,9.1057530432645493,8.3853969576932492,9.8588602303106097,8.5100142780260928,9.3294110896709288,9.0351581700268007,16.261611633616425,12.673738705803668,15.79019352631312,19.546527990801788,17.979882449560257,13.59912388759653,17.961514781394335,20.889742176090952,21.72031220001729,0.51967708381955924,3.3207251887794293,0,0.045001872684826402,0,1
6,2,4,5.4462984996087265,8,4.049859911269138,3.709538937375191,5.210717696857472,5.4054700528330768,11.88798836743435,4.3959315504941063,12.879483041067155,11.015047660294892,6.6557046711455605,7.8304489296362343,12.975313409719687,6.9731427023306072,10.422273708752563,10.313270915068216,14.630760391217789,13.454241320998085,42,10.234202772678245,12.638306920264819,24.887618720938956,2.2103851171624154,0.34881049226023397,0,0.042390856267516382,0,1
7,2,3.9716194245044205,4.3475174478469354,8,3.8499715284082017,3.9127511304151699,5.5777319137475319,5.3030006534862748,9.7486243375309645,5.3681876524722139,11.608676643084111,9.2999321328271236,8.7811445804299684,9.1280665926371061,11.548533783242984,7.6896085934999441,13.094053185305492,11.902012791807566,12.702462791103702,13.736173418564244,37.978316957793041,17.787285736458504,13.419083316139698,23.102749405033617,2.0565640415466828,0.48032739539579167,0,0.042323388826109275,0,1
8,0.023712364132933858,1.7158450218100527,2.4394231710268652,0.098697938568815466,4.7661704837028056,5.6168961596044431,6.2217375407928319,6.3798063258657107,7.3964834952912701,8.3514236310342937,7.8679142776688771,8.8725275854847307,8.4450964176164014,9.1590232568456038,9.779949906249719,15.282388346838248,14.013344599846393,14.432492097897834,18.604316822167693,18.029226557175022,14.916520495609715,16.963462950523709,20.11843810333232,22.227399056819532,0.52895856403034158,3.2393707515135022,0,0.041539316846538409,0,1
9,2,3.4733492614219119,3.3641684682133213,8,3.6565802503008817,3.7478094961974557,5.5172258950674902,5.3312819740666333,8.5175565493059775,8.0727190727793268,10.563787021731587,7.4900303860786535,9.6580545582189732,10.156223197695434,9.574440673126416,9.4906209622108353,13.299764675514009,13.612654327052955,13.072468410163809,16.258411122614184,28.538920909804602,25.664899634895125,14.651076643173061,18.78900766527191,1.8358647665871164,0.69231667650056905,0,0.041061939817481546,0,1
