parameter,value
function,WFG3
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1300
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0.011548398361110147,0,0,4.6955269267436117,5.6028033920910794,6.5435273785752006,6.348611212585106,3.2289120532196014,12.884745968502461,4.454576542151262,4.3556874802300287,10.999285257428134,12.387457140462613,6.806475102430106,19.209072618583246,16.03400388551086,17.129406947070414,22.970187132316244,21.761328495709318,0,33.879598172738454,23.663317826602945,14.697681659500695,0.27641593714456114,4.2720852877591451,0,inf,0,1
1,2,4,5.9699919700096729,8,4.1318165912696703,5.1688128937035485,5.2185827263821807,6.1686038063235138,12.914242204849668,3.4161026595761825,14.486487808370789,14.794973740277598,6.9511544291455287,6.6079975472704513,12.753265813157192,7.3921473129937834,10.166800147707667,11.712561624402634,10.158950365135096,11.205992485079266,42,5.5496891328025129,10.852158520649049,28.510870293689983,2.2736169859256772,0.28111899342325908,0,inf,0,1
2,0.57506845705502352,1.5915270977573064,2.6058371392141839,2.2997311010592809,4.4500173982526539,5.37564768586659,5.9048227266051994,6.1149263610512321,7.6123325786529206,9.2694947940980779,8.6693960786316282,8.3858942856639,9.1855912984524526,9.7516559794773805,9.8131401234060469,13.024975332079913,13.667356398023655,14.654441535435703,18.49497104370209,19.527544596097478,15.196530648147359,19.736845975496824,19.312751532575387,19.724564150083808,0.79310466628725862,2.6823217955848397,0,0.054241591741358883,0,1
3,2,4,4.8895985857879447,8,3.8750840183183097,3.8309811166698711,5.2790648607145041,5.2993081486504217,11.128768940049357,6.0408356891166761,12.680174858219349,10.195823014911388,8.087494110456495,8.4129483211986518,11.637935121558787,7.3252087836317843,10.977114715336434,11.492488917347849,12.59381396096472,14.251739626117738,37.108103837398161,15.088283728349662,13.222528868531782,22.305584503899876,2.1336876698970042,0.41128802345001791,0,0.051711682322213889,0,1
4,0,0.35214450627717558,1.4097119901297175,0,5.0064868128889399,7.0442725410837621,6.4394965797912205,7.3187634798580259,5.4876562429635403,8.7413075570131404,6.7223187946722049,10.103352575314558,9.1704516986325686,9.937096958985018,8.4778385582445992,18.658910277715457,15.186270411775737,17.208423421876351,20.13160744903352,17.178381653732252,10.331954579155774,21.30942536097518,20.490844417858199,23.153311451742209,0.32646742013034857,3.8419852327439785,0,0.050596389923136309,0,1
5,1.1294230482706673,2.3439738151958118,2.8283431407650683,4.5182942842524687,4.1561150724696372,4.4871859405496455,5.7667007978366591,5.7107276247621908,7.8913133474948314,9.0665286058775187,9.2249856265136589,7.6449281593932934,9.3869451405390105,10.104228495836255,9.5218858853875865,12.138033754144843,13.103161099027455,13.730420527264808,16.968469566041421,17.539826397010966,20.296887315091595,23.269508769329793,17.606232946986605,18.757316478363208,1.1788846401852116,1.898561209795177,0,0.049796728063074516,0,1
6,1.2193012620694044,2.0928594548571664,3.0737514276240194,4.8749479344023694,4.128605681176345,4.472139681845408,5.613121574603154,5.6869569609478452,8.4636315474926125,8.8917167254248213,9.2356778009514997,7.87134547717966,8.9834505267659477,9.6417211726867169,9.8583105622085014,11.522571151957015,13.016070216723554,13.493896394944517,17.860475429759667,18.51117130350276,19.188276900355532,20.817182440759293,17.79524592506024,18.752171418181135,1.2066790567898844,1.8248902200599442,0,0.049355694506572401,0,1
7,0.56233490826595678,1.7326649436547525,2.8800026647250063,2.2501621502657301,4.2715384376094292,4.8579182701376178,5.7174030376651643,5.8182651752096941,8.1281930327146288,9.1550901007456549,8.8372838133413509,7.9359031046196566,9.0380916088872887,9.6542331329957936,9.948198830663749,11.851368314026073,13.372960748942033,13.773767398707232,18.82348928865899,19.357824755231693,15.546359747055515,19.648688061077863,18.877202765484959,19.046515909269925,0.81929236681654083,2.6058857623904652,0,0.048687745436552979,0,1
8,2,3.9768044852478721,4.5726431080828132,8,3.8498232134324448,3.837673035021707,5.3556667505410456,5.2527777662179007,10.537486000180348,6.3112568154898341,12.234791376671106,9.6213267697289577,8.3574202153438328,8.7303694999952377,11.211032285469576,7.6549535995462765,11.505035829973577,11.882388539649824,12.852968421333685,14.458839815909428,35.878066109947156,16.955586898858055,13.611154884584069,21.704253743433409,2.0838798871620994,0.4494174281734441,0,0.04821051244751625,0,1
9,0,0.17493704093879991,1.2605681562174786,0,5.0947327858199856,7.2023008963647088,6.507428068814809,7.3637789420099331,5.3223660719450558,9.3354945494196535,6.1991465683475306,9.7289835898486263,9.2703484512138257,9.9652610071231305,8.4567767278547628,18.804602706449479,15.654976421913812,17.468640454287495,21.051040898512326,18.989470314361004,9.3166068477718369,20.134240072708874,22.165716799726464,22.778094011533955,0.31459264705589457,3.9338492176494748,0,0.047975498959989316,0,1
10,0,0,0.35862081870079621,0,4.7811264704208298,6.0647853078936595,6.4662810278802478,6.6684440425785265,3.9138444603104618,11.686841553578414,4.8216310096527675,6.0374745049282694,10.277154731187679,11.541251064626625,7.254895839344992,19.067421604449954,15.926935900625953,17.069642469935935,23.129207530275533,20.758272246860667,2.4613585677984116,29.595438550586287,23.039583787913507,17.074733516926482,0.28342625529047277,4.1937710506152737,0,0.046307110673681678,0,1
