parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_2200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,1.5027196170626387,1.5848888712681495,4.4009048796277463,0,0,2.1150764619753435,0.15271060795029529,6.8099663672517767,1.2990708076586526,0,15.92447604996185,20.716713492434664,10.894552414683359,6.6750578077961089,29.99999999999816,13.528468514532115,4.6309835384895779,36,19.957071551358439,40,42,44,46,47.999999999997641,2.1231949504626706,0.37668943718877845,0,inf,0,1
1,0,0.06516972734032718,6,0,2.1052439687288684,3.2017438436948957,0,0,9.3778832311458,10.146290185967883,6.8879387546521,11.237161984995986,26,28,29.999999999995222,0,16.880494559444667,36,38,40,42,44,46,47.999999999998828,0.15805962014532998,4.0932643434518425,0,inf,0,1
2,0.61460115664235537,1.2477020065296716,4.0321472804373117,5.8776908831599419,4.1807954015960833,5.0438980122776016,5.6672590040001882,6.5547700308046535,7.7316289476845528,8.5391174223300581,8.4823899140588299,10.022665759632485,11.87155748198227,10.88930297739735,14.066516572184906,14.901739958882141,15.436104344985464,15.009319000691137,9.1899118193943021,18.444273239777655,19.475849800242621,18.922631892071738,20.634432632147746,22.299700923506364,0.84366630291520006,3.6948622823561506,0,0.079756281954401348,0,1
3,0.6267890500546619,1.2721498889843965,4.3359585078083613,7.3341258683133539,3.9987906899134931,4.9936301235363132,5.7429479525657934,6.553621910768971,7.8168977484039504,8.4437906896485657,8.5877586007397646,10.395716628623088,11.745287423458031,10.961797879485159,13.793956090132394,14.328273142429246,15.248891259349801,15.014150534821225,8.912090248007031,18.393941267866971,19.114628688727002,18.52090302819072,20.637753623229951,22.327177276634828,0.90794802464370961,3.6351292675769571,0,0.065982600297894767,0,1
4,0.98648889390585337,1.5849810367656172,3.0724570419699084,3.9282666514665152,4.0590820238622598,5.1600573263869709,6.0954795351660653,7.806684115701934,8.1064977930551461,8.1348534202927762,10.112096182081036,11.025652856445694,11.71470962177313,12.008473734998462,14.299328366938258,14.289857961304909,15.009282089747437,16.931213893702044,14.687486448261133,18.185344505529184,19.648309823387482,19.474487452362045,19.37256919346143,22.552611275256822,1.2293093404321793,3.2438310480290533,0,0.056992236197953752,0,1
5,0.6401633977644251,1.335688400285574,4.9884656683253734,8,3.9894088591628325,5.0072403757071751,5.8896221007640097,6.7722870090127811,8.1066514753077197,8.0656943889430543,8.7604696884312876,10.701850914853841,12.195802081668916,10.959740275451955,13.565839564258193,13.654498260180128,14.899947581351741,15.302822395307894,8.4363602994953375,18.547423517776874,19.046289731818337,17.822285556112337,21.599920325002024,22.829547402669991,2.0386350515405911,0.39799260968087596,0,0.055376485970948942,0,1
6,0.87695632922166966,1.0063319326215177,2.8724895394367596,3.0669186078707731,4.3380321092091583,5.3046409520441182,6.3158127909837445,7.2352513127065379,7.5760899654812048,8.5136742474453353,10.111425575111067,10.203561691633341,11.625296041139892,11.323190450930266,14.056537071328417,15.251007533755054,15.142446816957561,17.025753797118799,13.444857685038812,18.012762498687742,20.168465118405475,19.633043166943061,19.789391976783541,22.715646476212228,1.2685760093099372,3.1842378871136363,0,0.051376598936054146,0,1
7,0.098716592771071671,0,3.7386463633219327,0,0.61086774899739937,6.1016795109279567,0,0,7.2723434569968468,8.939843281706068,0,24,26,28,29.999999999985921,0,0,36,38,40,42,44,46,48,0.21177631643076666,4.0884572464037978,0,0.046727314541502765,0,1
8,1.9910893973147132,1.9431917023811944,5.9022302435216289,1.7644664040121789,4.1474017254713376,6.9018276758149302,0.68698843089306105,6.1804353185292378,4.8075004437034092,14.257472908135801,0,24,14.779949607334251,8.4135344647521677,29.999999999996088,19.924100766878997,7.0495999051255476,36,28.31223573308818,40,42,44,46,47.999999999999858,0.84188183837755814,3.8066013615360803,0,0.046649549418816563,0,1
9,0.6904456671494178,1.2178526948852277,4.1198332206649093,7.1962438842425955,4.0315902045021703,5.1635541367941125,5.7015813193477767,6.5781299627340371,7.8253734793527681,8.5412073292540942,8.5915768672507671,10.707650777333468,11.357520239108055,11.000525524713744,13.91553272754895,14.560741093204035,15.598253901177516,15.423020469595141,9.1291199180685982,18.217677519045502,18.957331402617978,18.664313561989552,20.437245171605078,22.222873735684033,1.9567402227165336,1.0987205054032938,0,0.043117916511096456,0,1
