parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_8200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,8,2.0526891360596591,4.7049559503334351,4.8359546354326968,5.4188184916515292,6.8624485477431643,4.0397367861243847,8.0319810382487695,9.5994832676722357,10.980636338355341,9.0637322055732419,10.911689037144368,11.825942894701107,9.2845805185007375,15.58986399377461,10.357654121141573,19.515739864614957,21.285828539112586,21.311495573542366,18.964153107436758,22.009034745397702,0.11333181845751107,4.0485365417640704,0,inf,0,1
1,0.67622897437372409,1.3556934331703809,6,8,4.3312070976568142,4.642450072417792,6.3215635805654129,7.2223683547868927,7.7277027924331039,7.45449727261476,9.2563671567094961,9.9722887581317678,10.602398223780845,12.390504899527119,13.24783417717471,11.949980736798052,16.320705222432203,16.55982467898118,9.9486760122305267,18.583075536276919,19.960707068806748,21.279185498650619,21.276741412960941,23.036538975599672,2.0366410084969742,0.25173777168814832,0,inf,0,1
2,1.9830167102077898,0.0004460807759825991,6,8,2.5037805426857194,5.3968103448149387,5.1734733544982285,7.1290150921769166,8.2278480271239758,4.9039529230456544,9.7065729801680245,10.670702306363065,11.157700797562535,9.6210053351824811,11.806442995006202,13.054570300135937,13.230141326473223,16.111416757872927,10.257020997101868,19.209646482199322,20.148258534252669,21.192857035343785,24.219351383956198,23.379237256049425,0.13662194197955901,4.0450269687537155,0,0.068898442719533964,0,1
3,1.9273606714350666,0,6,7.8179276233526096,1.765817046794671,4.4645775307831297,5.4974202250742481,7.6789510234093923,7.9564776278496243,6.5722101110289808,8.9080467990961765,9.6570357458036558,10.172194412495433,9.9193974119821977,9.7438057909035418,6.4791346129857468,12.938186028853748,15.673845180306621,8.2320078947673494,15.224904981341693,20.436311885900153,20.598048400590763,20.826272665809455,21.807434960765619,0.24207098294977972,4.0410866087539272,0,0.068008250803730824,0,1
4,1.7637230248727911,0.087251127890751207,5.5822118875026145,7.2919556858905139,1.7556747817885454,4.2014994590155288,4.5929958196565188,6.0162600616304731,6.171429890514041,6.1187203480093366,7.3646097895886919,8.126361423363873,9.3005075130033195,4.9709352234892776,10.473145380616447,12.219534825145967,13.317152063936833,13.400905021223325,10.003795124405118,16.312268416475707,17.590207677841914,19.782700295917707,19.12313724530706,21.787904452987988,0.36003561140350532,3.9808782507519043,0,0.065045047780794091,0,1
5,1.8811426076596809,0,5.9711236985111649,7.185478473392922,2.524042722079018,4.1083522773834744,4.9757802270883333,6.6356385047167992,7.5087732572045258,4.642573924283254,9.8091064560021035,9.1524253927524537,11.032150602385309,7.9267122191582242,12.96001889404759,12.853213529180643,11.715938897549826,15.475997906502547,12.341651570958172,19.013519868446298,20.63572191902869,19.523997475141574,23.37339131071408,21.813847389919651,0.44435877005704016,3.9772142699856849,0,0.051873045135468226,0,1
6,1.8577267890823068,0,6,8,1.9570658908848044,4.7449217436189004,4.5509883318314373,6.9310389806986796,3.5902008983885141,4.513935578043025,8.246500322029501,10.074483910336541,8.9031254774130364,7.6960669468910838,12.673998657893096,12.098473316119785,13.249994585078285,13.825872958265972,9.7778532533992966,18.806515847602252,18.922880147266604,20.772452839270588,19.850075730745644,20.301256430606376,0.29763790480572244,4.0176892840502525,0,0.044811020182821015,0,1
7,1.0584152551545443,0.52743184871238902,6,8,2.6082782034984842,4.1051106769706394,5.267273669292333,5.9288535641814137,5.5326957187522234,6.8910017532592782,7.45850958428134,8.0886675691567884,8.6982969788070399,6.2911622531409321,11.671593586663837,13.301786261376089,12.835247614554623,14.831080703046824,9.8294543575624491,18.113835480407509,19.343137256165189,19.601095662299635,18.581045849220654,24.12693470387017,1.6205482793291983,2.4591001617824673,0,0.043793034073253391,0,1
8,1.5313426627377795,0.081685972973561047,5.6353237665328582,6.9905079308059772,2.1230718269275282,5.4117022733768252,5.3297893367479379,6.6682433423466208,7.662510556553654,7.9416410176892258,8.9397170351981767,9.9273823248202433,11.116176478448736,9.800260888151433,11.747552935316669,13.53980566851002,13.105814951162893,14.611546151244776,9.9755117840548344,18.97141333385748,20.088829178702859,20.503170033339305,20.282473330541535,22.425817862182448,0.74339752326846942,3.7764742883277558,0,0.043560836690355625,0,1
9,0.57617364517717895,1.6940318380223554,5.1224829322973804,8,4.0684689988421274,4.9750252950822187,5.4395978703758887,7.0014374937729098,7.9464748020683862,7.9603354454202622,9.2476864602750517,9.8474893483318997,10.980589468707718,11.598418216934613,13.943810952775451,13.493641449328262,14.827196726724184,14.844204909736078,9.0246708007305454,18.688314990507561,18.811417995877584,19.059573238556183,21.019895553045156,23.323722459561743,1.9651245281207701,1.0161957320647526,0,0.042218123827858056,0,1
