parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,8,2.4050152771727067,5.5166968785992525,4.4198740320407577,7.449916810374039,8.3524601695677063,7.7059208153762269,9.0661387346655289,9.8247786175701126,11.112248845974966,9.9340127790611596,12.094762175800964,8.1336411745289094,14.81366728848354,18.803485792548067,10.704173121864667,20.128135688436235,21.911847882209273,23.612696584540274,20.550026778837264,22.488289321166395,0.12380046602000813,4.0590051893265677,0,inf,0,1
1,0.62931394349297021,1.2805428549145128,6,8,3.6591582709186272,4.7186191419243153,5.5956455699675738,5.80328376168577,7.5565125116554883,6.2830863319310799,8.7474272703979725,11.039141015661684,11.034701449544889,11.092812818568426,14.023349467847602,12.336170650707572,13.998235389308231,14.775805788840815,7.648516868556718,21.13569280951835,18.854550063358548,18.407186769137343,21.809909803393566,23.032933325625493,2.0659896784124943,0.26673937981220941,0,inf,0,1
2,1.9202203623552718,0,6,0,3.9475892295800588,5.4310394644907634,4.5477246106210441,7.6224814794505598,6.9847437529392202,5.0978080935815049,9.7952203775469169,7.8422885722873295,11.341808457738207,10.867106840093587,13.776555455332655,11.202125021510591,14.25080926990057,18.396046570888856,15.570939492791302,20.3143287032049,18.421071770164087,23.021713007996564,20.919979834147142,20.170942755723235,0.23735106978168846,4.0549270983173713,0,0.09423448977531447,0,1
3,1.8804039680853841,0,5.4455754366887374,8,2.2331782235457416,5.3931183238338942,4.9506911206911495,8.1496291733419568,9.2360706382520679,8.0208833680036467,9.5639325026938433,9.8783145454337475,10.416114998219085,12.383982366282437,11.060275410093737,8.7332942695272937,13.793301874549108,19.706838983067779,11.22511686721149,18.468057881132285,21.595432807500753,23.704054984453418,21.655002628944882,24.338035612949387,0.47890313569247944,3.9887326067270417,0,0.072559348230227166,0,1
4,0.64749680229161977,1.3154689355707858,4.8381841047763432,7.9583921873828594,4.1572225054847598,4.897245646623122,5.7531700042331009,6.6096317839416665,7.5401774829490789,7.818244138915559,8.8242521083402732,10.744084035326082,11.564422843759932,11.223717391124381,14.42166876300359,14.768685087080812,15.857729853987427,15.351467463373361,9.5331777717817854,19.149507720660491,19.814497304697305,19.368602531689245,21.511161012334988,22.519944888269876,0.77777549396905654,3.7510846115672885,0,0.068174551208835504,0,1
5,1.7899929036609628,0,6,0,3.5151679246625132,5.5280493477085271,4.6450605493727828,5.8257547287063121,6.542458854010281,4.7243944791320365,9.7181147138039563,7.6262918419200521,10.805408035047286,10.662766322536969,13.589176735410138,7.7446346374792849,12.829102108482948,16.927384716042745,10.980948747406343,20.764375008076509,17.957688525913731,22.022770269080183,20.171074727457913,19.046186897767544,0.3908834291740097,4.0136531056713176,0,0.064035314605033283,0,1
6,1.8647065932695606,0,6,0,3.9373245971578341,4.6733614503686587,3.2861826217259624,6.5230698609106907,8.023548082091116,4.1716263422574169,10.745860035827976,8.0119573745347825,10.081724912478593,9.3428875045431496,11.66400720803794,10.022652166622597,12.896476326472886,17.014995400866738,11.27065000149306,19.440255438652024,19.759097129532499,22.774195777662044,20.189021875403736,20.707947371289396,0.29553706997866547,4.0369711756435906,0,0.057267785657493804,0,1
7,0.62013106822264974,1.2624688078835196,4.4141166082635568,5.6400120503216939,4.1667718883349467,5.0066801669904377,5.5729192726262404,6.4531667806734783,8.2110113338479227,8.3612566683961109,8.6416806810471964,10.293056959806485,11.842606004177417,11.064199379015752,14.033538087500608,14.753415236611158,15.600948284491308,15.1849860572,9.2440542699400829,19.123671440286383,19.5509969593416,19.19204264280512,21.047534352429718,22.592480609786723,0.71892123031975974,3.8002923214703261,0,0.05412882760467095,0,1
8,0.77670058101153927,1.2391584177432333,3.5407054676183685,4.4144624545690707,4.2040302408554426,5.4192171331506049,5.8866413666163373,6.8389622203954801,8.0806453304490358,8.750519594672479,8.7272472622676158,10.586331003090239,11.549848700978218,11.266078052100337,14.220724045890226,15.197128161415334,15.883753886060198,16.051477080716278,10.485073124395877,18.498992975061697,19.514266829968804,19.340713030481403,20.47375589475223,22.322139850593377,1.3311919464971858,3.0602793010123643,0,0.051991111917984181,0,1
9,1.0841795480848366,0.34550364206739359,4.5297812990288708,5.9944674102657212,2.9913655712049301,5.3308876902252287,6.2948218056662242,7.0597625208344779,7.5867380047495843,7.975196201028008,9.6300533321834667,9.697095044147968,10.691511511989864,12.55430906085993,12.388833035617658,12.687430106275567,13.956476643247145,16.015825644651088,9.8361576896260647,17.943713295498846,18.628943112884176,20.206765327929304,21.937814039896057,22.659868118984306,1.095013605827829,3.4187261090192802,0,0.047991133658946715,0,1
10,0.69667245299279157,1.0303356518632039,4.3705585919700436,7.1197882327141757,4.3665178672730915,5.0074756597920338,6.2767753062075888,6.665954237501599,8.0784724236457226,8.3203539489924765,8.8179403000437837,9.669422979794728,11.455181945394683,12.179558967267994,13.631960352403148,13.493722727438779,15.491058376542089,16.318993878892393,10.008496134961039,18.688248637368002,20.602771092120353,20.741434939874917,20.487209099153837,22.467833046287481,1.9000490375472576,1.3888086357346134,0,0.047582222250942767,0,1
11,0.96532499032072938,0.61099687760877952,3.4266178407110983,5.7453199808960465,2.5893849142156204,5.3991500096049228,6.1943134436361227,6.7868540169124527,8.1206920051966716,8.9387299486055802,8.9262568624750305,9.3643402208516893,10.40794081794852,11.844282556247132,13.836215257421113,13.003448946452187,14.521580614724,14.786488610964813,9.4943241891307704,17.951520824978449,19.361508172957691,20.44610382852143,22.339066526613202,23.000350899798846,1.2995439507192208,3.1356598958766639,0,0.04616912541225443,0,1
12,0.89244872098864625,1.1013045020341143,5.4489116637798789,5.653248235336215,3.8791474366969751,5.3550296780477264,6.3322096820342484,7.0532998017259807,7.8831857707789892,7.6767908407346663,8.9907130571659071,10.588605506335261,11.408061740576327,11.771717331006771,12.619947568252982,12.944181014991306,14.736082514794022,16.035904415070352,9.6755744841117473,18.499615656719158,18.365793705581478,19.066031624494062,20.483772966835488,22.475166119975643,1.8557981634541303,1.6528528574746446,0,0.04335553112916684,0,1
13,1.3974568267225242,0.36088869164902221,5.0116402358896774,6.144401860733022,3.7464977542649147,5.4911817535089034,5.1850078819022878,7.417551523567691,7.7101173276688515,7.5278103597753052,9.234050863777469,9.8674429257894953,11.075108054013816,10.97882149187412,12.835672063247101,12.458504190216848,15.207789130371093,18.279287725016999,11.032931729407345,19.232970354193576,20.296469684394239,21.719038642851,21.133824465494037,22.54942109125766,0.8179706161591338,3.7351574375168743,0,0.043284392180500612,0,1
14,1.9614539944481741,0,5.6260579413940119,8,2.5270633760794494,5.9704492933998594,6.2925736720412253,7.8949565210659074,8.9996164823440434,8.5005380088909561,8.4534081367852547,10.152438097302705,10.106636477545564,10.805424891568737,12.500538732197812,9.2368844218585604,14.350216515172471,17.069793366652274,9.8632006386348952,19.186920176248286,22.702551246327385,22.232415974958823,19.92804151588523,22.050861596925596,0.3373126733650178,4.0329347400022355,0,0.043096985682009849,0,1
15,0.81359814525405061,1.0418493247675411,5.3883945592591749,7.0506934364655862,3.9018473439377974,4.6669705095887455,5.6309654368785713,6.9104974619136179,7.8422983536662114,8.0659880567283029,8.5688296187861006,9.7878968052639213,11.347438584285609,11.205558176653913,12.739077247347739,12.693314469413345,15.138972288545622,15.782737076625324,8.6869136870918506,18.782365085711024,19.602630491627863,19.845881880057167,20.680887151039645,21.938689365584455,1.8731209362841978,1.5836297178550884,0,0.042739431643866732,0,1
16,0.91388749218324061,0.73897537560671533,3.1484373731073276,4.2727794819452543,3.3688170684228611,5.8357971358427072,6.438635039388747,6.7795654183119192,8.0444964960760554,8.9332172955912306,9.4840826285467656,10.664336150287502,11.406425448471497,12.044676945643804,13.066157240184333,13.693125223610345,14.993468579129683,15.883491146243351,9.9088120497644177,17.203170941880966,19.078247958240645,19.660905599139983,20.754029409830956,23.24462478860179,1.0652117785383444,3.4672647663996448,0,0.041735081509669952,0,1
17,1.306536967156529,0.463209578029117,4.0210900232673046,5.3663864744721002,3.0704968025352577,5.2216953516896289,5.7430625327183202,6.7694112465942951,7.4153025180189278,8.4914353477045985,9.1023908321379388,9.7355240021750991,10.486821927388686,11.590500794896906,11.83500761960854,12.421025825347272,14.406158675965784,16.183098788919288,11.011489335743603,19.018648506337609,18.185364834291423,20.792143405300113,18.34463004211187,19.969486696131213,0.69410135411306551,3.8392318837331514,0,0.041411722057255809,0,1
18,1.6476315622056001,0,6,0,3.6632947211014484,5.3373787380265556,4.6487647824665261,6.7531958633922224,7.0109267479660584,6.3877721748593803,9.0982645972637695,8.9236928818841736,10.326242527488624,9.6758781519108279,13.415514823646987,12.235264743457337,14.332507437271836,17.837247131648468,11.971114332689737,21.142205112277232,18.038417059084196,20.78909282597532,20.885371570564327,20.322196374134144,0.58122736724906254,3.9237023972030363,0,0.040703015776757369,0,1
19,0.75880816052303102,1.2482942342222743,4.7678120580355223,7.5463120512062387,3.8662718765978457,5.2244799177173924,6.4061231878958571,6.83861287922167,7.9512994335535012,7.9288988490078198,9.0723657715512225,10.433053940623664,11.505117802534862,12.202418995603171,13.391301208727661,13.708862752086162,15.352501213649642,15.050265238690455,9.8759064150581022,18.602577546780971,19.32862485018515,20.048065733843547,20.871279212469062,22.576248426771613,1.9797362754142946,0.93531259482506346,0,0.040159084783858517,0,1
20,1.670013892783841,0.10913529832168187,5.5848450975298842,8,2.6500435145648913,5.1413478670206931,6.2741089195989757,7.7562765423257938,8.985033880467741,6.4588975951288194,10.521286180677244,9.7592287538818852,11.153819403029182,13.470129634214492,11.13180793069807,10.402545294648661,13.332940877734456,14.899147837730062,11.788716430212819,19.26189053449373,17.986566005118885,21.420577550906362,21.596023866487869,20.464762416852384,0.66087198031448446,3.8851371516331255,0,0.039748396953753797,0,1
21,0.68355530057636094,1.2629451783302812,3.939696562763642,8,4.0547757922801431,5.1397769875987924,5.7444779792941629,6.6448148181344795,7.9804395455641099,8.6438015838297648,8.7232358828281225,10.574964058494716,11.498907357821965,11.119536033497051,14.043370749315198,14.804002180990107,15.704872962920621,15.52454940304672,9.6976824230901286,18.516992745151761,19.438484383225759,19.120678642569228,20.587983990060074,22.469444698160242,2.0020246262891197,0.65128388343331278,0,0.039325079674121063,0,1
22,0.92901661635880228,1.1616060642359536,4.0645885711007592,8,4.0003037144324471,5.384102672912241,6.1136364315858103,7.2260540627934935,8.1407652534686505,8.7185809527936176,8.8376053526360003,10.132478303736143,11.053941765453819,11.579740280784121,14.39247900465303,13.607909810058707,16.286075016113809,17.128372653586361,10.853287880133093,18.973295920793543,20.057550202583052,20.392314956790159,21.635689713905087,22.151830949133284,1.9186661502033016,1.3382303043216202,0,0.038665671915754325,0,1
23,0.93451454615346696,1.0809197914245126,3.785141957113662,6.3777032470729358,3.2557731700039856,5.6095247686558434,6.203117100769509,7.2333313836975641,8.0075274021152065,8.7811548438975233,9.076338964528528,10.670837265507071,11.119004296014706,11.359149166711394,13.172458146196911,14.018490247112753,15.304830171961232,16.002620803808501,10.187376828581865,18.201705178861936,19.32612355555451,19.795108691138637,21.326603948141521,23.699661640290827,1.712454614855575,2.2180695377935202,0,0.038425633792998466,0,1
24,0.98362386249418832,0.48902354671840503,3.6708528487571526,0.80792807837252401,4.0694631822003196,5.2408361543152555,5.4515408841768229,6.657480937110865,7.2365887864259539,7.7902472194094798,9.1191180867095838,9.396545513477772,11.660461507434311,11.001991771023983,12.662433271144339,13.662402373098407,14.299463485022349,16.137139884103391,10.328076631253689,18.022323025949426,20.701129844027051,21.13697141890459,18.987775507092508,23.002734988528371,1.1140662367010574,3.3806615167528822,0,0.038294476212294003,0,1
25,0.87979679990612614,0.3952281250150973,4.7045038975011773,8,3.510364702017954,5.2992787969143329,6.2822249599177784,6.6297193315064193,7.9287494042270463,8.4188867393702687,10.050438534565966,9.1406383290468565,11.267864102314935,12.743706320325751,12.521401644248092,13.13250539689539,14.623728710023725,16.337874552535204,9.2257841439886743,19.049086093935596,20.597112928986213,21.59644946402285,22.506582197907768,23.471172073910203,1.6964686511237865,2.2666099104162796,0,0.038105326314623572,0,1
26,1.7136390854897841,0,6,8,2.1221207932628614,5.9690321242702176,5.9123580985444297,7.1903892331261074,8.1725373469820006,8.0042934407964346,9.8934887014253405,10.318289199285504,10.205265898697185,11.632724620563673,11.945330604129557,9.82941538092423,13.863803883649457,18.030194950763448,10.935597347150614,20.353703135857035,19.7583208020962,21.930606214933885,21.211322541060582,23.295203571203547,0.53119255214481187,3.9334605340170579,0,0.038031798305518505,0,1
27,1.0609303053784456,0.59912321454314343,3.5903862271522584,4.3628134614907168,4.0467243517665752,5.0038047006093365,5.2168909728854436,7.5810176740885531,7.5931355584092515,8.169242098367544,8.8190359106493741,9.3877012739742263,11.705224469449698,11.361638718046727,13.27257734140067,14.046010683298652,15.863750144685888,16.797054979902097,10.50538163255073,17.447968633976764,21.102029249263644,21.827114758993986,21.360718899322265,22.814718929801938,1.0238043495013496,3.526774834545626,0,0.037826156915743842,0,1
28,0.75766702457910051,1.0597594365819882,4.6693361569241896,8,3.2997344111029108,4.9646844150629885,6.1839221579810575,6.7857376308534576,7.4632182241670177,8.3127060549141571,9.2965776856022035,10.505220284215266,11.26305136736795,11.648520301740868,13.546971601272681,14.256997036213621,15.14239758261197,15.272166603662173,9.775871546731894,19.035660105215371,19.161159137114982,19.308769756327674,22.139989282754939,22.70305625269852,1.9550847104909492,1.0788246784980999,0,0.037756952586521113,0,1
29,0.935788385212872,0.59370081723987211,4.6366770062856952,5.2208014344522979,3.7174005083058321,5.0331851363706157,6.0214289744714682,7.2074239120916106,8.8218701491472604,7.8883250130333158,9.3254940028172193,10.293464617000566,10.962190513123254,12.278378060794378,12.331586584843601,13.851675533827262,14.578170280853927,15.804988150146237,9.1334858202103177,17.766070377722659,19.049435010608651,19.470016240491812,22.14467120233688,22.967454000701569,1.3840533852299806,2.9845549038665151,0,0.037479696022320291,0,1
30,0.80858695098175937,1.5562513305496044,2.8318585882216767,3.3567614437709126,3.7611198313901886,5.0300541282358768,5.8677922896943713,7.268199910467076,7.7055350274570307,8.7147740843651746,9.9873494344109215,9.7638088096280313,11.902447454414878,11.313031598089589,14.199851192985877,13.975836785166434,14.998556373034154,15.974359279743947,14.808375194459597,18.406382868706583,19.252200393178278,20.038794483195144,18.633321751838853,22.855737009535343,1.2174507018659801,3.2396588740119339,0,0.03670329826603401,0,1
31,0.82828838997175813,0.99133089693260934,4.075058124717156,8,2.7370855373570375,5.3259710080820257,5.8907048124998331,6.8016590360833105,7.6231371444136276,8.9858498707438983,9.114338273750743,10.349510183121296,11.176022153511557,11.157333574040528,12.987155500835179,14.238656139229734,14.188917604820229,15.51414414819515,9.46264336932696,19.049434717410847,19.074517833640989,19.080975883765142,21.693959550653982,23.989680624777776,1.893629131815658,1.4697881380534326,0,0.036503346676318618,0,1
32,0.70082944853232687,1.4464866332073347,4.8604241252629938,7.8752638972915108,3.5954425845454905,4.6220081926166845,5.8201699815152557,7.0356647944589845,7.5455249411794609,8.0902896348089364,8.1429275668885914,9.966362410324539,11.50056770687506,11.123622902977683,13.806754321990004,13.006250408580877,14.981811833753467,14.985528882355423,9.3420356124022135,18.64970422713559,19.254057182528104,19.06670395552489,20.981955878908103,22.21574982279127,1.9925389866799472,0.76014322530708811,0,0.036339200417082482,0,1
33,0.58810770197193241,1.3004124415045033,5.1406583734624771,6.3699667634678381,4.1239337262696676,5.0883913383349189,6.3960031339873629,6.9014930101187595,8.0276238121614334,8.0204928071675852,9.3192953037808657,10.292874742387031,11.431131243804982,13.34926310223228,13.45878384815374,13.518856920767984,15.344664601051798,16.228436809117827,9.1761493886922647,18.759304471551474,19.307118944687875,20.057633523910987,22.153715661833221,23.268000843443179,1.9489749872970088,1.1455511136462064,0,0.036258640178717591,0,1
34,0.64052214302423183,1.2798251715547904,4.0096991705569049,8,4.0935754189010956,5.0817592163690506,5.7275695845455648,6.5997256666774877,7.6540579272158258,8.5747646513880671,8.6121139577265655,10.319821748102527,11.688850106802965,11.048540663304987,13.938333995202468,14.776823679612555,15.57844029458197,15.023926132006887,9.2098681160140305,18.231430163344712,19.370830935076508,19.017805961744639,20.417796118467617,22.244562214667503,2.0034394043720907,0.58469697916330499,0,0.036156349669962486,0,1
