parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,8,2.0873817524858196,5.0511068258647596,4.4614162220413842,7.4713774293214739,7.6030656361238522,4.8246157902324471,8.2639076375394254,8.349316382469171,8.4458505899343166,9.4937041745577577,12.119751587169407,6.8308298494576407,13.177626210108068,15.199495536763759,9.7473394976245338,18.065058519197823,18.817048840587201,22.853051104217617,20.74747910300454,20.997698780138457,0.121285256400534,4.0564899797070941,0,inf,0,1
1,0.63596078509400156,1.3103466596726174,6,8,3.6489986430314891,4.3671573689507337,5.2643980332679154,6.3399473854230592,7.3662548824231209,6.8356146179599415,8.819010781946643,10.848884651158933,11.672443907407279,10.414313987932589,13.839205906203858,15.452256208314177,15.080594703125307,13.248966229465607,9.2139055182911598,20.317283400028554,18.525576545814467,18.455525351587539,21.87818584735426,22.154522501396738,2.0493625576559951,0.25197060010978795,0,inf,0,1
2,1.9262608162724626,0,6,8,2.4576053258309449,5.5011381591430251,6.2054662136999434,7.0632552949363481,6.117873775816947,5.3467074282658684,10.331058387010822,9.378789288066093,9.8358919638692761,10.956201842664434,10.940583626130262,10.335745418227855,12.505579922136391,16.15830953624145,9.6890153186346737,18.401571663859272,20.06009512177803,21.922608504752262,21.966269524185552,21.468631689564997,0.22582157076784398,4.0461778309596452,0,0.057324901603836138,0,1
3,1.9866271952611136,0,6,0,2.4219768624685853,5.200283728109655,3.1891726168472605,6.105374388581124,6.4519792710026325,3.4545667311551496,8.6565800160157256,7.753219196397632,10.060111910964372,4.661680409531523,11.625077930452646,5.9050104630270326,11.862497199216545,14.459026821278906,8.2467632248072373,16.667156762545225,15.769911520794269,18.71064698283514,19.706144642781624,20.989120712794218,0.12887784244734124,4.0484833562052112,0,0.056928405981658853,0,1
4,1.8577267890823068,0,6,8,1.9570658908848044,4.7449217436189004,4.5509883318314373,6.9310389806986796,3.5902008983885141,4.513935578043025,8.246500322029501,10.074483910336541,8.9031254774130364,7.6960669468910838,12.673998657893096,12.098473316119785,13.249994585078285,13.825872958265972,9.7778532533992966,18.806515847602252,18.922880147266604,20.772452839270588,19.850075730745644,20.301256430606376,0.29763790480572244,4.0176892840502525,0,0.05197224329325259,0,1
5,0.86069782381964854,1.4041681156004202,4.7312116791827394,8,3.7127880681465832,5.0509692413008436,5.4684701767171386,7.2511715083011001,7.9942107261129358,8.2647779814193125,8.9483028340513542,9.9654700768419175,11.308292197617753,11.159453603220598,13.438848131855808,13.811162042735416,15.133563159495457,15.38515031921257,9.682211660286443,19.026674953130598,19.511895733460314,19.797770639171201,21.125431271735657,22.690243771829877,1.9851648259597063,0.84495557546360045,0,0.047903075323416103,0,1
6,2,0,5.4268760909650471,8,1.7814860049384225,5.1017950894594408,4.5895276133652807,6.7689305721428781,6.1249620085681071,5.3928709049679133,8.9090951509178939,9.201928689751723,8.5481327566425733,7.8722561807114424,11.577200814090197,12.104544088101296,12.173319037023797,14.896737867946468,10.537596377270321,20.261297323012631,19.400086260632072,21.208720673691491,20.347298877877673,20.95856936458258,0.37649764431972726,4.0127923028855559,0,0.046108413471704364,0,1
7,1.3581987693299511,0.30529012844328174,5.0196925962687704,6.9474503126947971,2.34179286022162,5.1671920180889535,6.1170318563548287,7.2147339441266363,7.657404792035889,7.7975335745248948,9.8392173380954961,10.252686464710722,10.687417146185098,10.926011729095103,12.319758019545363,12.182444491564096,13.759188320838946,15.567184476928146,10.002377212823658,19.118033164568377,20.90023022277121,20.61441181225474,22.235302670347956,22.923846529303702,0.91429679326762792,3.6196688606358989,0,0.045588691560994418,0,1
8,0.75766702457910051,1.0597594365819882,4.6693361569241896,8,3.2997344111029108,4.9646844150629885,6.1839221579810575,6.7857376308534576,7.4632182241670177,8.3127060549141571,9.2965776856022035,10.505220284215266,11.26305136736795,11.648520301740868,13.546971601272681,14.256997036213621,15.14239758261197,15.272166603662173,9.775871546731894,19.035660105215371,19.161159137114982,19.308769756327674,22.139989282754939,22.70305625269852,1.9550847104909492,1.0788246784980999,0,0.045574820764580817,0,1
9,1.9191223351264779,0,6,8,2.9934762466625586,5.8437379751775396,6.0012362774318841,6.9038959565907474,7.5667006847323313,4.7752914817769634,9.8795991521730002,10.221215579897526,11.025522717455178,9.7417937321302048,11.272344432458739,12.929528258620127,13.878196345343795,14.684906107100936,10.650898341025115,20.583470441952731,21.421768189968546,22.855611705084947,22.115715531516699,22.048935731608839,0.23414387623581046,4.038102628638633,0,0.044735722881097964,0,1
