parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.38559982431938833,0.56315281093465552,6,3.976303306663262,5.7360855968417201,2.5145011122897158,4.8117648718585153,7.4658827032518182,9.8091022340743859,0.84927405817987767,12.860729832617091,15.808541243898405,19.157019391659205,10.287310391284649,30,23.582611849981554,26.806053044562866,36,25.406026334807208,40,42,44,46,47.999999999999986,0.15811376859450157,4.0933093265539995,0,inf,0,1
1,0.56763943295253083,1.143791739964358,3.4568775705002528,8,4.2981786680403298,4.0581564602648346,3.9296303843173845,6.1299470412274832,6.7964628411920334,8.9582966678860725,6.982975389995504,8.7388106549491553,10.289832229000188,8.5695433706127204,13.563121828699586,14.121543737714223,15.18251191668493,13.814670525033632,8.3328108928084266,16.647867551627183,19.061147640205782,18.650462610524901,16.018348906867377,20.583968768666011,2.0489366567714216,0.5948154124855719,0,inf,0,1
2,0.76259058617769704,0.25909586342677282,5.017583888068641,2.7656646809047141,6.1177706969838832,2.9801970197978824,3.4168199892085691,6.9844646173619767,10.350332115704992,0.38087343883303398,11.035040503976953,17.5853653929973,20.297536081555126,8.0461769425263512,29.999999999999861,25.353855455815218,27.622827267635092,36,28.883546821890157,40,42,44,46,47.99999999999995,0.39568754301580522,4.0501138890575268,0,0.13225532274003166,0,1
3,0.75433805876089488,0.25172196120830215,5.1451278434959535,3.0798485942964229,5.9427970505804044,2.3871185314405992,3.2958804309665255,6.6151150670286496,10.541415445980711,0.43108745242147745,10.777412959972914,16.707399084979851,19.903178337881467,8.1147788385383013,29.999999999999957,24.944418106070149,26.770124103275986,36,28.558824269548396,40,42,44,46,47.999999999999915,0.57226326329001331,3.9799591287444653,0,0.11889593905147056,0,1
4,0.97588900161320813,1.8048779935215267,2.9337430897578085,4.2092851109954079,3.8433253121100233,5.4095700186630085,6.1505804949950367,8.0260228171441526,7.8977621394985027,8.6339169286422504,10.031625131360519,10.339131886710209,12.667067578184698,12.445672608604161,13.850895489597066,14.803315572144117,15.393680529495821,16.315414231695573,15.251924695904348,18.531794205298414,18.68330719300058,20.084809249087687,19.494184689448748,22.255351224580377,1.1251221740461044,3.3883040019432955,0,0.0855636095038802,0,1
5,0.92775528814153152,1.4622526387177879,2.9650588379081948,4.767350677875509,4.241584674295062,5.5380316559515643,6.0189787557266081,7.5613613447857988,7.971299050914018,8.4876207714720433,10.021654383245233,10.088739254569703,12.383159385947708,11.807684461234473,13.940034969453462,15.371527930845518,15.368163627822044,16.222258803457333,14.213473855663851,18.338396843204844,18.684712483049516,20.011368124461203,19.382036397990859,22.278335261962383,1.4793405422068606,2.7983972039752882,0,0.072926073353784565,0,1
6,0.91559776335775889,1.4984241618615195,2.8770983904913252,4.5822494140318195,4.0735304018818823,5.4901515067148283,6.0318758795110039,7.5736932225031914,7.8685437484950453,8.5663703772105642,10.084673234224647,10.209437553579619,12.247246534189539,11.781935380611616,13.978888475203492,15.219333190296201,15.32815030463815,16.256065264131784,14.516045885184646,18.263626863259059,18.605620488175198,19.856716886223179,19.318840184188584,22.497393939674215,1.4188762924660567,2.9166479999096722,0,0.071107351872917987,0,1
7,0.97471957268890141,1.8498718422255682,2.8842951735706923,4.1027854874710163,3.7757764282111004,5.3853364176106409,6.1555385716946676,8.0643145439381385,7.8255134548976386,8.6912940862052377,10.054370178917228,10.433103435500602,12.674437997421339,12.469182495247555,13.92182546363845,14.743402893537485,15.520968270075791,16.381497591074496,15.430759337401017,18.549787950709288,18.753623939871392,20.144324237716695,19.532111368065578,22.298632482467532,1.0716842008291836,3.4494009830608192,0,0.055189560893397868,0,1
8,0.91017719741773928,0.14844632117716219,4.6755361262619495,2.9093928043601571,6.0817222486169911,2.3501289916084964,2.6283367767048817,6.1145058076092464,10.910197502086298,0.21151111129410466,9.6687079000590419,16.479156929932152,19.865886672942626,7.0288808910160778,29.999999999999901,25.503691376864506,26.202048775626963,36,29.29100679496074,40,42,44,46,48,0.25439894926355827,4.0827690193247062,0,0.053684100713134043,0,1
9,0.55766475090538947,1.1833211377881134,3.5992716135960907,7.8729816871413538,4.1909097763808889,4.2841990881955851,4.5446210454713345,6.1719372067536371,6.9745379214259717,8.878530636066424,7.3132094026500445,9.3236493608286839,10.628877124037572,9.2280995445833973,13.585923158130054,14.150422387271121,15.088047231193435,13.953947184609939,8.1011083955693639,16.910197830491491,19.368515269101913,18.522006009575833,17.032247648572135,21.044418417658555,2.0365205837084943,0.68082540968029082,0,0.050115079498249851,0,1
10,0.95830381494655403,1.7485445339549337,2.8743272251895746,4.217676837568952,3.8926303354447422,5.4658673732463212,6.1430665716431854,7.975333201140729,7.8448365908900755,8.6221863263737522,10.117006891692453,10.278577332831622,12.678629147777386,12.273443330623865,13.826984484880937,15.184126204490065,15.323145824838754,16.215667238170891,15.291302276143025,18.454036023356537,18.501255786003352,19.927042075070183,19.475066585076856,22.397100325276988,1.1704883356840099,3.3328695071634216,0,0.049742585537152474,0,1
11,0.90789265302461974,0.14861969302993647,4.9135077860493483,2.1796189721180181,6.2965889119618543,3.2576750055883936,2.8695022824446514,6.9038351200904815,10.47585709724647,0.1628919924400504,10.378055314926199,18.852121290765492,20.940575516073253,7.2320020339538775,29.999999999999883,26.087918993485278,28.440793296758535,36,30.413290748181602,40,42,44,46,47.999999999999865,0.31793202886841465,4.0711655774528444,0,0.049179363966044803,0,1
12,0.95669664943898081,1.7116138332122746,2.9200060914608499,4.3242895837177695,3.8940633852266018,5.4218529737086882,6.1111804174392041,7.8787259440887203,7.881041521038421,8.6209397343986343,10.029781083790763,10.309862373981403,12.508413888775916,12.246373787372047,13.906123270659734,14.861269190114943,15.383089450874218,16.317981981884564,15.010655789143824,18.449590097308537,18.688059689413041,20.027129804619729,19.443242967138541,22.337881085594567,1.2219920187800926,3.2579657357483662,0,0.048094897184211303,0,1
13,0.74776365712073034,0.26293584234163397,5.3118464641855976,2.4285304823450109,6.3579151196038355,3.6660315614859678,3.5792037755666661,7.4200271067212382,10.117126045188746,0.30952381402084306,11.48830032311761,18.581616402577335,20.774159506957155,7.9575412921105819,29.999999999999851,25.966017548395801,28.738440717500282,36,29.286464808735648,40,42,44,46,47.999999999999957,0.74131550141385671,3.8820000843609472,0,0.045309886711307854,0,1
14,0.68515901794421596,1.263303370397207,3.7877631629192199,6.4143934462092824,4.1445614960452417,5.3195540889327821,5.7883163401647408,6.6857521111506522,7.7844298634326128,8.6574977503447563,8.6792429861098679,10.432608664362462,11.77861445791827,11.105412699065754,14.115115315761475,14.934131816996333,15.736342884517395,15.494119369792235,9.6299239819782727,18.249978797678875,19.349273067373659,19.105325506475836,20.595327953772877,22.483661063231136,1.7391277513269452,2.0717291228394727,0,0.044584100009324723,0,1
15,0.70445813907964594,1.2651547158695784,3.772289099521509,6.3369114754025917,4.1372758008957087,5.3244591674284667,5.8439323599855717,6.7300495386953552,7.8056880491414988,8.6414031248434302,8.7027312579298304,10.571339126455079,11.69558579558481,11.171340072039309,14.110164162231651,14.904102915112766,15.734237198260146,15.585598371569422,9.671900031385416,18.201779084691402,19.418571845013389,19.077289875846738,20.574170255749607,22.447972144174553,1.7637533233744696,1.9918582035900274,0,0.043512801323760224,0,1
