parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_3900
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,10,12,14,16,18,20,0,24,0,0,0,32,34,0,0,0,0,0,0,0,0.15805961339429991,4.0932643367010249,0,inf,0,1
1,0.67923405935959069,1.3404745568307033,5.9107693039108984,8,4.0191123329918677,4.8087172704769436,5.992705773798467,6.626113726318434,7.6447036562455892,7.1909936722621755,8.7963154445339651,11.110156338697271,11.819625144789708,11.252898323582718,14.102713357333634,13.293284249026263,15.494677459741624,15.500357434228995,9.0594942893305479,19.497219784430104,18.92473463235379,18.427630971609474,22.077806215268193,22.233831493052417,2.0440274499847715,0.29946769143832225,0,inf,0,1
2,0.64749680229161977,1.3154689355707858,4.8381841047763432,7.9583921873828594,4.1572225054847598,4.897245646623122,5.7531700042331009,6.6096317839416665,7.5401774829490789,7.818244138915559,8.8242521083402732,10.744084035326082,11.564422843759932,11.223717391124381,14.42166876300359,14.768685087080812,15.857729853987427,15.351467463373361,9.5331777717817854,19.149507720660491,19.814497304697305,19.368602531689245,21.511161012334988,22.519944888269876,0.77777549396905654,3.7510846115672885,0,0.093933909830531834,0,1
3,0.61460115664235537,1.2477020065296716,4.0321472804373117,5.8776908831599419,4.1807954015960833,5.0438980122776016,5.6672590040001882,6.5547700308046535,7.7316289476845528,8.5391174223300581,8.4823899140588299,10.022665759632485,11.87155748198227,10.88930297739735,14.066516572184906,14.901739958882141,15.436104344985464,15.009319000691137,9.1899118193943021,18.444273239777655,19.475849800242621,18.922631892071738,20.634432632147746,22.299700923506364,0.84366630291520006,3.6948622823561506,0,0.076760290640482703,0,1
4,0.62013106822264974,1.2624688078835196,4.4141166082635568,5.6400120503216939,4.1667718883349467,5.0066801669904377,5.5729192726262404,6.4531667806734783,8.2110113338479227,8.3612566683961109,8.6416806810471964,10.293056959806485,11.842606004177417,11.064199379015752,14.033538087500608,14.753415236611158,15.600948284491308,15.1849860572,9.2440542699400829,19.123671440286383,19.5509969593416,19.19204264280512,21.047534352429718,22.592480609786723,0.71892123031975974,3.8002923214703261,0,0.06971418323141243,0,1
5,0.66386181974609992,1.4316532656427208,5.0154032656998702,8,3.8518326751877003,4.8881601279870477,5.6700717635738762,6.8720813974698327,7.4101076206786569,7.9851548407652704,8.4846617166736014,9.991223237910539,11.175288874146112,10.888762158825976,13.826801935323434,13.881750619352456,15.099686013776264,14.665595391342995,9.0182109249007087,18.458968015512372,19.288187061620842,19.188590651998929,20.709992446739061,22.752954826899717,2.0112498032589894,0.53218222431910545,0,0.053216461223547007,0,1
6,0.72030313055338024,1.0826905947352923,3.5990615136114381,3.9529865266341608,4.1334259963313942,5.0238702759806468,5.8521558993441412,6.8873490547775917,7.9676815470679836,8.7453570485893586,8.6071677665545128,9.902881333498474,11.744861731121075,11.172295339481249,14.227169466415384,14.124714520338653,15.655270437464194,15.909613634238339,9.7157865156504499,17.931872163389741,19.843848110506347,19.183916096675979,21.230950726749434,22.10473433003634,1.5560092354912518,2.6168145662561977,0,0.052443165111022386,0,1
7,0.64620597102606636,1.3531480800729405,4.8733737095833636,8,3.9552241499960559,4.7056764192516374,5.543170698866235,6.9239308241253674,7.6228362184463609,8.0180309113023505,8.8749918678902766,10.329908179636412,11.328660153725567,11.306053568653942,14.596957474887464,14.490359295548155,16.176414015829888,15.693866006927898,9.9264056308543154,19.167772662028366,19.836182782173964,19.835246413992628,22.442899100112424,22.935140841650615,2.0188780057938791,0.4138607046581585,0,0.052012547694321405,0,1
8,0,0,6,5.1183818158391574,0,0,0,7.756359276599742,0,7.7005545904463624,0,0,26,28,30,0,0,36,38,40,42,44,46,48,0.71840373620327469,3.8961343298308662,0,0.045025053765598337,0,1
9,0.85631086375040433,0.99165888157500348,3.1222141985137286,3.1766689954853309,4.2029766620566242,5.3499282932395467,6.0416297007661779,7.1643593468413291,8.0089508514992662,9.0905760234860384,8.8263798142642393,9.8472600440232423,11.510546550002976,11.257654212099304,14.416543901246948,14.309571680336363,16.15903451434782,16.890568097220246,10.518461625691991,17.950873050012017,20.681293038696605,20.093022496900289,21.416570751355113,22.299671871335622,1.2916830084222586,3.1435824653547777,0,0.044710466895159069,0,1
