parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4700
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,0,4.5451140272143622,5.1719616457583228,3.4115891104002092,7.4537983226594537,7.792793503127073,4.0222347361785982,9.3217457791437077,7.2757083726692366,10.184314907791567,8.1832985126025228,12.913209542486229,9.9327276655067358,13.033319401431834,17.907100259340236,12.23013004147424,19.831704026236967,19.730196522573976,21.710460905693161,19.473552060255866,18.350391317261142,0.13913468728118569,4.0743394105876742,0,inf,0,1
1,0.62931394349297021,1.2805428549145128,6,8,3.6591582709186272,4.7186191419243153,5.5956455699675738,5.80328376168577,7.5565125116554883,6.2830863319310799,8.7474272703979725,11.039141015661684,11.034701449544889,11.092812818568426,14.023349467847602,12.336170650707572,13.998235389308231,14.775805788840815,7.648516868556718,21.13569280951835,18.854550063358548,18.407186769137343,21.809909803393566,23.032933325625493,2.0659896784124943,0.26673937981220941,0,inf,0,1
2,2,0,5.6833209975985888,0,1.9987729896817921,5.1370946828811297,3.9173840289299862,7.643120801544141,6.3597602526465931,6.7699228665499973,8.9602689854041113,7.332292860107783,8.7190681584375209,10.29209222455248,10.20582431383548,6.6329264102975687,12.759445178938703,19.942168862213212,8.7274013330161164,17.938537235573335,19.027231266667414,23.676721046647227,20.933774883996044,19.51829949744608,0.27512174788789362,4.0719907302489391,0,0.081169795052262669,0,1
3,1.9614539944481741,0,5.6260579413940119,8,2.5270633760794494,5.9704492933998594,6.2925736720412253,7.8949565210659074,8.9996164823440434,8.5005380088909561,8.4534081367852547,10.152438097302705,10.106636477545564,10.805424891568737,12.500538732197812,9.2368844218585604,14.350216515172471,17.069793366652274,9.8632006386348952,19.186920176248286,22.702551246327385,22.232415974958823,19.92804151588523,22.050861596925596,0.3373126733650178,4.0329347400022355,0,0.079495010201634977,0,1
4,1.8361222033691482,0.07046762422255709,5.5913527661205533,0,2.9082360942889287,4.5579302852141179,3.9047958531100018,7.7474085751502066,7.1097770844785781,5.4242215042148167,10.336828397024993,9.5159393402318297,9.5591603923129007,11.139107354450523,11.083137352615843,8.6437300053321344,12.827982338282713,20.178180138778732,12.372099391846371,19.729239644530931,20.439375928709531,23.47699831137469,20.109135407038298,22.819011443706671,0.41910589839209367,4.0158347590303389,0,0.078250592810791025,0,1
5,0.64749680229161977,1.3154689355707858,4.8381841047763432,7.9583921873828594,4.1572225054847598,4.897245646623122,5.7531700042331009,6.6096317839416665,7.5401774829490789,7.818244138915559,8.8242521083402732,10.744084035326082,11.564422843759932,11.223717391124381,14.42166876300359,14.768685087080812,15.857729853987427,15.351467463373361,9.5331777717817854,19.149507720660491,19.814497304697305,19.368602531689245,21.511161012334988,22.519944888269876,0.77777549396905654,3.7510846115672885,0,0.068511236922339222,0,1
6,0.62013106822264974,1.2624688078835196,4.4141166082635568,5.6400120503216939,4.1667718883349467,5.0066801669904377,5.5729192726262404,6.4531667806734783,8.2110113338479227,8.3612566683961109,8.6416806810471964,10.293056959806485,11.842606004177417,11.064199379015752,14.033538087500608,14.753415236611158,15.600948284491308,15.1849860572,9.2440542699400829,19.123671440286383,19.5509969593416,19.19204264280512,21.047534352429718,22.592480609786723,0.71892123031975974,3.8002923214703261,0,0.06657558938257431,0,1
7,1.9174886631961814,0,4.9088538417319825,0,3.7658389093770785,5.5485784395459161,5.1502063253779342,8.0700359813571314,8.0849805760650746,6.5480255740169087,9.0878826584071728,8.1893899651910314,10.010629076605277,11.225450064728875,12.34384530129708,9.3542068449716087,13.746742830175585,18.373627941412582,11.504813615064617,18.655312389371648,23.046051308790258,24.643860586061919,19.470842284092551,22.031569904996633,0.66091290038643247,3.9082149788614173,0,0.055608700503654497,0,1
8,1.3974568267225242,0.36088869164902221,5.0116402358896774,6.144401860733022,3.7464977542649147,5.4911817535089034,5.1850078819022878,7.417551523567691,7.7101173276688515,7.5278103597753052,9.234050863777469,9.8674429257894953,11.075108054013816,10.97882149187412,12.835672063247101,12.458504190216848,15.207789130371093,18.279287725016999,11.032931729407345,19.232970354193576,20.296469684394239,21.719038642851,21.133824465494037,22.54942109125766,0.8179706161591338,3.7351574375168743,0,0.048961857307691189,0,1
9,1.7162356482376346,0,5.4781184569614769,0,3.9790359137578202,4.804572642635347,3.7913296429603642,7.4027469099158898,7.875725528483307,6.4921010448556125,10.102545599619971,8.9096262205924859,11.430062643634585,10.905724190029842,13.684854145670792,12.722469849587709,15.234469453690121,19.403365348291867,14.004641388504066,20.794269520552053,19.640556366292479,22.497150437217002,22.34582372457762,20.349763233169234,0.60040853605514699,3.9142531257721527,0,0.048608045553071785,0,1
10,1.8273803361300496,0.071140653077352692,5.3640522828656492,8,2.2873940481525228,5.858896406020996,6.3024933153003566,8.2251061640610157,8.0429299751115355,8.073965730365309,10.023115644275096,11.531770783521393,10.724100809455079,12.496963808521883,10.88280713090996,11.456786506227649,15.402246107147349,19.135023252219582,11.765817811337415,19.613435853540917,18.919196582553901,22.040686776665922,22.397634811792891,22.066542196237435,0.53662566359206598,3.9551375235600843,0,0.046197179660191191,0,1
11,1.6991854050352091,0,5.6954213294017739,0,2.761144630070183,5.5047614836086431,4.8868363569395692,6.710491136539547,5.4417742069637871,7.5494116004166898,9.0135190916137127,9.7943197937292261,12.254543951919414,11.589252257937641,12.406974961178042,10.310560105896579,15.96008740639428,20.814785067791394,9.0213905221954285,16.188276673438008,18.833743600845693,22.100675220730309,24.469410640283641,21.982504364729884,0.5871582800657682,3.9475506939534126,0,0.043839638332267075,0,1
12,2,0,5.6622834083551385,0,3.6961764616325574,4.9661580235522989,2.997759152177033,7.7666943672188111,7.404665588295428,4.710331442166197,10.453494563447027,7.9943523494471478,9.8919040635355753,10.825667825759714,10.725744646961585,9.6118495953709466,13.544908546351401,21.024950923019411,13.376971248983692,21.222211737642766,19.443579154326113,25.267538083769516,20.582565312424169,21.762008414738276,0.29044845283963849,4.0642838646901085,0,0.042533249550839342,0,1
13,0.61460115664235537,1.2477020065296716,4.0321472804373117,5.8776908831599419,4.1807954015960833,5.0438980122776016,5.6672590040001882,6.5547700308046535,7.7316289476845528,8.5391174223300581,8.4823899140588299,10.022665759632485,11.87155748198227,10.88930297739735,14.066516572184906,14.901739958882141,15.436104344985464,15.009319000691137,9.1899118193943021,18.444273239777655,19.475849800242621,18.922631892071738,20.634432632147746,22.299700923506364,0.84366630291520006,3.6948622823561506,0,0.041153635032624591,0,1
14,0.75175698923743939,1.4663227995464398,4.982793749458569,5.1328707128531832,4.3504183126889613,5.228055458621319,5.7694300414175244,6.7547914208294548,8.8224518126475076,7.7892621871256216,8.6546209231707323,11.091976953131905,11.428417715491618,11.170102382001108,14.138876649950932,13.941187472811926,15.999315079578855,15.653974772421615,9.6582790745387914,19.188945262204435,19.840840774726789,19.533814649195644,20.806875035674224,22.931890533797482,1.8754030747043287,1.6236325909326355,0,0.040642864996872488,0,1
15,0.78485605250832291,0.94073878215539053,4.0607340757467121,7.7165111867519549,3.5389734659571737,5.3390233889996628,6.2131948413855609,6.842754325767654,7.4183991090406671,8.1314451508730592,9.4756206375215459,10.067362752283849,11.593153338618931,12.213222803353684,13.404968526646092,13.974681507164213,14.613653010811468,15.517161282951367,10.27766141811931,18.151074826406301,19.240258401570713,19.937616750190855,21.316252541146486,23.397193077427914,1.8782522501746761,1.5346168108925937,0,0.039952740188646155,0,1
16,0.63590064898475562,1.3737559616426374,4.9295236082628549,7.0669866164522137,4.0338698803684894,5.0120030291686453,5.8272797546564465,6.6008032651678352,7.5439301380730166,8.0810978191637215,8.6628329698526638,10.714610232288416,11.410709711423296,11.094689526077941,13.701706012969119,14.090113560320191,15.449285752499343,15.147119243470373,8.7394629329361671,18.58075676550704,19.640750999539122,19.164073159353503,20.504958936476712,22.801451975381838,1.9831554386066739,0.89604448768330414,0,0.039015409643036021,0,1
17,1.9538864974661003,0.13538358694843669,6,0,3.9019723519142251,4.9995716487906208,4.2450459862410082,7.3036438042257208,7.8685218823373253,4.8475246717913487,10.090114510536548,7.9271971644419255,10.742755532426058,10.939755617966947,12.331166197042908,9.5473801112012584,14.640607496763545,16.526846295253044,11.911573130476841,19.679067258753662,21.017876606257246,24.96888919861631,20.423104585843262,19.30390092834616,0.51389915519312457,3.9786859296073347,0,0.038780026354390797,0,1
18,0.71948676737095452,0.49949213760511102,3.9432333411663163,4.137714860782725,4.1270510074010298,5.124145622440194,5.8202064044237867,6.0520511567983837,8.4530759684086227,8.5026712521592565,10.136116276962234,10.626975826660779,11.143517058775025,11.697545767781943,13.353509850442851,14.135823268576562,15.817388851121564,15.329262602388471,8.7738588935204227,17.435902677977765,20.030145348655829,19.944010386924287,21.044302563724951,22.54641028110759,1.5569070845650703,2.6234972436664177,0,0.038733549078131375,0,1
19,1.7424644811651564,0,6,0,3.6196094678630559,4.2217671941774535,3.0637854226242283,6.9052179647368703,5.9592704175535571,3.875741856951695,11.383580611708965,8.5219659488048745,10.819940317173733,11.62707922061862,11.513774306752065,9.4330726755137473,14.337604736999268,18.722280903980771,12.727554420959496,19.97844721197848,19.852941036554174,25.719137188843213,21.186345097378943,21.592055129720229,0.47369638655815799,4.0044915224856243,0,0.038151504405095869,0,1
20,0.68355530057636094,1.2629451783302812,3.939696562763642,8,4.0547757922801431,5.1397769875987924,5.7444779792941629,6.6448148181344795,7.9804395455641099,8.6438015838297648,8.7232358828281225,10.574964058494716,11.498907357821965,11.119536033497051,14.043370749315198,14.804002180990107,15.704872962920621,15.52454940304672,9.6976824230901286,18.516992745151761,19.438484383225759,19.120678642569228,20.587983990060074,22.469444698160242,2.0020246262891197,0.65128388343331278,0,0.037807080424106507,0,1
21,0.71072962911652116,1.3539872332414729,4.4735492959757224,7.6665343197983455,4.0462730366487119,4.8591700239091127,6.0779615647357117,7.0652015503312349,7.2012242802599831,8.2621211691816629,8.4486161633190306,10.520321752662211,11.403338171302389,11.41008782729026,13.644322728826502,13.43245805795967,15.60336970108898,15.305639339314421,8.9478976417565512,17.302290341125683,19.083085867544803,18.796102098332995,20.258788652760593,21.466264379256728,1.9868574689252687,0.81898654437789431,0,0.037637912947044917,0,1
22,0.64777667549570161,1.3484041085602625,4.4878426174790063,7.0386959447183166,4.2711303513515091,5.1353935514464135,6.1244311625305272,6.6806876581339001,7.9707629074973259,8.2135324994183012,8.5569549568835033,10.316730749722266,11.682976384133857,11.593752579922851,13.547460803084601,13.964204647849911,15.449516528749692,15.062727893302407,9.1458442266081281,18.23514320196886,19.310426919020639,19.284456485610875,20.085856098724662,22.202638611293295,1.9696830701176209,0.97982458583869059,0,0.037281828915413845,0,1
23,0.61671487068666009,1.2525480902604123,4.5129108593241094,5.4376479818314518,4.142736278120025,5.0900815745258825,5.4740962774952893,6.465834293901068,8.0409458534776466,8.4634082171189053,8.5702729245817046,10.425592360750068,11.662706147217927,10.878815869340082,13.782628061962445,14.751844246626304,15.570211757090402,15.294265224590056,8.7030403280079121,18.78489640537687,19.159877909430321,18.850412807440918,20.842245451777693,22.707907912302765,0.95322383708960967,3.5919572989306414,0,0.037002153920803929,0,1
24,0.70753705526745692,1.2106081567185869,4.0117439815805431,5.8261867893249466,4.0696863764507905,4.976994950696831,5.7095197054599272,6.8976238156847804,7.6944330097514309,8.5230224949778393,8.5937036088669654,10.121646063556204,11.590375014076841,11.096019597185823,14.039917273863553,14.289650838900195,15.610803460926556,15.547718464131286,9.5375956232764558,18.010938938960958,19.37681849973746,19.057200190778033,20.908175406082702,22.106180472699339,1.8297072234429244,1.7418290271587655,0,0.036856475423272431,0,1
25,0.78459453738199136,1.2348856604416474,5.5822507748925805,8,3.8996748921417641,5.0637398249053076,6.0822181331498859,6.7366223324554833,7.4913465304781939,7.4190963910781802,9.1917801463344446,10.988236693142563,11.604226150569943,11.829648872978245,13.468093675404905,13.683533952242502,15.273042613797633,15.799937573066618,10.013801527770493,19.433007667899858,18.978895314974164,19.489325367351096,21.078765915520883,22.476025229561717,1.9993168692675301,0.72050480247215887,0,0.036436946445494257,0,1
26,0.70212204934066835,1.3651915179801057,4.7642028543969168,6.9770246059510752,3.8858771285318614,4.7818577450084003,5.6448010538104825,6.9248242665147988,7.3385710218013029,8.0704700083160628,8.2988818410883951,10.280774833586113,11.362536098976079,11.166021524028592,13.684755852845067,12.695506023059478,15.247489604024167,15.212438112355882,8.5928047464519466,17.586692481123404,19.142014514813358,19.016588985752886,20.234778777193434,22.061746581540458,1.9522471453146,1.1571229822203977,0,0.036215624892427294,0,1
27,0.64052214302423183,1.2798251715547904,4.0096991705569049,8,4.0935754189010956,5.0817592163690506,5.7275695845455648,6.5997256666774877,7.6540579272158258,8.5747646513880671,8.6121139577265655,10.319821748102527,11.688850106802965,11.048540663304987,13.938333995202468,14.776823679612555,15.57844029458197,15.023926132006887,9.2098681160140305,18.231430163344712,19.370830935076508,19.017805961744639,20.417796118467617,22.244562214667503,2.0034394043720907,0.58469697916330499,0,0.036067667813703602,0,1
28,0.66386181974609992,1.4316532656427208,5.0154032656998702,8,3.8518326751877003,4.8881601279870477,5.6700717635738762,6.8720813974698327,7.4101076206786569,7.9851548407652704,8.4846617166736014,9.991223237910539,11.175288874146112,10.888762158825976,13.826801935323434,13.881750619352456,15.099686013776264,14.665595391342995,9.0182109249007087,18.458968015512372,19.288187061620842,19.188590651998929,20.709992446739061,22.752954826899717,2.0112498032589894,0.53218222431910545,0,0.036052072397139548,0,1
29,1.306536967156529,0.463209578029117,4.0210900232673046,5.3663864744721002,3.0704968025352577,5.2216953516896289,5.7430625327183202,6.7694112465942951,7.4153025180189278,8.4914353477045985,9.1023908321379388,9.7355240021750991,10.486821927388686,11.590500794896906,11.83500761960854,12.421025825347272,14.406158675965784,16.183098788919288,11.011489335743603,19.018648506337609,18.185364834291423,20.792143405300113,18.34463004211187,19.969486696131213,0.69410135411306551,3.8392318837331514,0,0.035826892016894762,0,1
30,0.85655856306611033,0.84252757527691435,4.1610987494480964,3.8498134720534685,4.2799248635136333,5.141904455875995,5.4797439969205683,6.7022779196730173,8.2514697044269134,8.0811177124076572,8.6646062155366081,9.8094202103310408,11.281640824920355,11.097444795882401,13.772694776688027,13.413471078200292,15.171423534565783,15.98858182388717,9.3878677404978941,18.016180916327784,19.758455880752219,19.70795193205927,20.403337176907009,22.15952527388362,1.4340796374753855,2.8893143436912636,0,0.035696573816529797,0,1
31,0.88110824709003743,0.63633852186301043,3.4573679477287831,1.4514204656306284,3.80712356284806,5.3054332587044222,5.4877148991055229,6.7297929691123137,8.2341404384524566,8.55674466285455,9.195620101399312,9.7931155128485567,11.024666611777194,11.832974728754598,12.979347758277747,13.582396879370821,14.720770054904262,15.685960737026537,9.1660191870550545,17.033073702714908,19.787534300480562,20.41299513274911,20.151878660124876,23.086872166736935,1.174620524632459,3.3149410639129004,0,0.035668535729791298,0,1
32,1.0609303053784456,0.59912321454314343,3.5903862271522584,4.3628134614907168,4.0467243517665752,5.0038047006093365,5.2168909728854436,7.5810176740885531,7.5931355584092515,8.169242098367544,8.8190359106493741,9.3877012739742263,11.705224469449698,11.361638718046727,13.27257734140067,14.046010683298652,15.863750144685888,16.797054979902097,10.50538163255073,17.447968633976764,21.102029249263644,21.827114758993986,21.360718899322265,22.814718929801938,1.0238043495013496,3.526774834545626,0,0.03549556257331031,0,1
