parameter,value
function,WFG9
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,0,6,0,4.5451140272143622,5.1719616457583228,3.4115891104002092,7.4537983226594537,7.792793503127073,4.0222347361785982,9.3217457791437077,7.2757083726692366,10.184314907791567,8.1832985126025228,12.913209542486229,9.9327276655067358,13.033319401431834,17.907100259340236,12.23013004147424,19.831704026236967,19.730196522573976,21.710460905693161,19.473552060255866,18.350391317261142,0.13913468728118569,4.0743394105876742,0,inf,0,1
1,0.62931394349297021,1.2805428549145128,6,8,3.6591582709186272,4.7186191419243153,5.5956455699675738,5.80328376168577,7.5565125116554883,6.2830863319310799,8.7474272703979725,11.039141015661684,11.034701449544889,11.092812818568426,14.023349467847602,12.336170650707572,13.998235389308231,14.775805788840815,7.648516868556718,21.13569280951835,18.854550063358548,18.407186769137343,21.809909803393566,23.032933325625493,2.0659896784124943,0.26673937981220941,0,inf,0,1
2,2,0,5.6622834083551385,0,3.6961764616325574,4.9661580235522989,2.997759152177033,7.7666943672188111,7.404665588295428,4.710331442166197,10.453494563447027,7.9943523494471478,9.8919040635355753,10.825667825759714,10.725744646961585,9.6118495953709466,13.544908546351401,21.024950923019411,13.376971248983692,21.222211737642766,19.443579154326113,25.267538083769516,20.582565312424169,21.762008414738276,0.29044845283963849,4.0642838646901085,0,0.10050993514927986,0,1
3,1.9798885654781875,0,6,0,3.3154776034602738,4.9423967870500167,3.7770877558407632,6.7924455228852105,8.5273146469756806,4.4787175545048674,10.329836361349495,9.5426071150828502,9.3434736009819783,10.737194634894006,11.472076044205437,8.0093998853722308,12.604871001155344,19.51635980516598,10.214527574185082,20.153205109834023,18.886881510367704,21.6983815552971,21.368835337944734,20.230476589762311,0.16293289489911755,4.0710497515318842,0,0.081169795052262669,0,1
4,1.9614539944481741,0,5.6260579413940119,8,2.5270633760794494,5.9704492933998594,6.2925736720412253,7.8949565210659074,8.9996164823440434,8.5005380088909561,8.4534081367852547,10.152438097302705,10.106636477545564,10.805424891568737,12.500538732197812,9.2368844218585604,14.350216515172471,17.069793366652274,9.8632006386348952,19.186920176248286,22.702551246327385,22.232415974958823,19.92804151588523,22.050861596925596,0.3373126733650178,4.0329347400022355,0,0.077081945716968178,0,1
5,0.64749680229161977,1.3154689355707858,4.8381841047763432,7.9583921873828594,4.1572225054847598,4.897245646623122,5.7531700042331009,6.6096317839416665,7.5401774829490789,7.818244138915559,8.8242521083402732,10.744084035326082,11.564422843759932,11.223717391124381,14.42166876300359,14.768685087080812,15.857729853987427,15.351467463373361,9.5331777717817854,19.149507720660491,19.814497304697305,19.368602531689245,21.511161012334988,22.519944888269876,0.77777549396905654,3.7510846115672885,0,0.068511236922339222,0,1
6,1.7136390854897841,0,6,8,2.1221207932628614,5.9690321242702176,5.9123580985444297,7.1903892331261074,8.1725373469820006,8.0042934407964346,9.8934887014253405,10.318289199285504,10.205265898697185,11.632724620563673,11.945330604129557,9.82941538092423,13.863803883649457,18.030194950763448,10.935597347150614,20.353703135857035,19.7583208020962,21.930606214933885,21.211322541060582,23.295203571203547,0.53119255214481187,3.9334605340170579,0,0.061818830808163777,0,1
7,0.62013106822264974,1.2624688078835196,4.4141166082635568,5.6400120503216939,4.1667718883349467,5.0066801669904377,5.5729192726262404,6.4531667806734783,8.2110113338479227,8.3612566683961109,8.6416806810471964,10.293056959806485,11.842606004177417,11.064199379015752,14.033538087500608,14.753415236611158,15.600948284491308,15.1849860572,9.2440542699400829,19.123671440286383,19.5509969593416,19.19204264280512,21.047534352429718,22.592480609786723,0.71892123031975974,3.8002923214703261,0,0.054284936727147126,0,1
8,1.7162356482376346,0,5.4781184569614769,0,3.9790359137578202,4.804572642635347,3.7913296429603642,7.4027469099158898,7.875725528483307,6.4921010448556125,10.102545599619971,8.9096262205924859,11.430062643634585,10.905724190029842,13.684854145670792,12.722469849587709,15.234469453690121,19.403365348291867,14.004641388504066,20.794269520552053,19.640556366292479,22.497150437217002,22.34582372457762,20.349763233169234,0.60040853605514699,3.9142531257721527,0,0.050846898112831197,0,1
9,0.6267890500546619,1.2721498889843965,4.3359585078083613,7.3341258683133539,3.9987906899134931,4.9936301235363132,5.7429479525657934,6.553621910768971,7.8168977484039504,8.4437906896485657,8.5877586007397646,10.395716628623088,11.745287423458031,10.961797879485159,13.793956090132394,14.328273142429246,15.248891259349801,15.014150534821225,8.912090248007031,18.393941267866971,19.114628688727002,18.52090302819072,20.637753623229951,22.327177276634828,0.90794802464370961,3.6351292675769571,0,0.049159402765332011,0,1
10,1.2229224312009748,0.60758054027990005,3.404704252389541,4.8775500264135676,4.4659641835977739,5.5810013576695301,5.2325526302268992,7.1409316714876763,7.8184334316583062,8.1459506350518183,8.6790617034950781,9.8498267876386691,10.763409146612396,10.743143038567444,14.287963544489372,14.183333091479396,16.254934016890545,16.559086849768381,10.019312517302151,17.552873032107929,21.328892791025488,21.431953850473924,20.195625207201235,21.259250693534906,0.87482250542925555,3.6908041591378704,0,0.049048793132725393,0,1
11,2,0.16467874912609254,6,8,2.8341952506563475,5.7239508050351571,5.2967855208742369,7.7454439770374162,9.1020646984428737,6.8014718057973296,10.290634455919388,10.204131691180901,10.688255014796887,12.02251623500924,11.53741579348163,9.9814818240598395,15.399325534235514,17.534368584374096,12.576314540537016,20.870075985854399,19.111253711623988,23.548993050620837,21.314434201429176,20.751560543732147,0.41609353418812373,4.0190701013909438,0,0.046940094674220521,0,1
12,0.9556391186504577,0.71480853507540076,3.2587761805402646,4.8711920199949805,3.8950015234281321,5.3281207198344491,5.4173076558599034,7.1472354904611848,7.6722579525107424,8.6110404253249904,7.8304614275723505,9.1448456405299687,11.546857919624538,10.43414713236114,12.892016323285144,13.461089159247241,14.633217700367531,15.466616789202892,8.5744204201861098,16.592795358688186,19.269694103790364,19.323469239243025,19.772684341627851,22.155068167209091,1.1489637302000324,3.3720106069970419,0,0.043959567649379187,0,1
13,1.9538864974661003,0.13538358694843669,6,0,3.9019723519142251,4.9995716487906208,4.2450459862410082,7.3036438042257208,7.8685218823373253,4.8475246717913487,10.090114510536548,7.9271971644419255,10.742755532426058,10.939755617966947,12.331166197042908,9.5473801112012584,14.640607496763545,16.526846295253044,11.911573130476841,19.679067258753662,21.017876606257246,24.96888919861631,20.423104585843262,19.30390092834616,0.51389915519312457,3.9786859296073347,0,0.041653432645884038,0,1
14,1.3974568267225242,0.36088869164902221,5.0116402358896774,6.144401860733022,3.7464977542649147,5.4911817535089034,5.1850078819022878,7.417551523567691,7.7101173276688515,7.5278103597753052,9.234050863777469,9.8674429257894953,11.075108054013816,10.97882149187412,12.835672063247101,12.458504190216848,15.207789130371093,18.279287725016999,11.032931729407345,19.232970354193576,20.296469684394239,21.719038642851,21.133824465494037,22.54942109125766,0.8179706161591338,3.7351574375168743,0,0.040826231127175538,0,1
15,0.94015620187041493,1.0589634067892555,3.9944611957925691,4.5698211209182382,3.6698599555893043,5.2269648497614005,6.0300720019824237,7.5787303579475376,7.8985301478184962,8.1394055918498402,8.5571625065330803,9.933676157220841,11.142423859716082,11.883999229066976,13.370380882012368,12.875516227580251,14.8569490204427,15.631683843709339,9.416553736204893,16.814486916672237,19.190736961268591,19.534460786061125,21.214238500778102,22.567016392968878,1.5546636853433402,2.6296569940598835,0,0.04058328775631314,0,1
16,0.75880816052303102,1.2482942342222743,4.7678120580355223,7.5463120512062387,3.8662718765978457,5.2244799177173924,6.4061231878958571,6.83861287922167,7.9512994335535012,7.9288988490078198,9.0723657715512225,10.433053940623664,11.505117802534862,12.202418995603171,13.391301208727661,13.708862752086162,15.352501213649642,15.050265238690455,9.8759064150581022,18.602577546780971,19.32862485018515,20.048065733843547,20.871279212469062,22.576248426771613,1.9797362754142946,0.93531259482506346,0,0.040062732695205362,0,1
17,0.77409858556143374,0.97408447202523518,3.8293230018118232,4.6172885733807751,4.0545451473852774,5.3076001985825485,6.430634327744353,6.7686781730615495,7.9980518823515245,8.7097645683806366,8.7958060618328968,9.8064306771654639,11.843570168393969,11.581660208163644,12.754171904244009,12.646642077842362,15.235950818777681,14.893567683322496,8.4268368448258091,16.77756386727032,18.952171587641601,19.0802535260759,19.847539313759253,21.34228259007774,1.5321812463193607,2.6722788773107164,0,0.039460795296337892,0,1
18,0.86310664955649941,0.75011584173991441,3.1155817671735813,3.4741048450734482,3.868547266313072,5.0659799456761014,5.7513564052529418,7.0891828613532955,8.2153317135658739,8.674699652510105,8.2608742916886158,9.2627453683000311,11.561512919647573,11.369384387064475,13.853936499423792,13.210842433036106,15.208282771325766,15.830394390751753,9.8089739521876602,16.899668306762258,19.961119540008688,19.983709221129981,20.998645291912087,22.405147327514364,1.1713763959910692,3.326529942820077,0,0.039080538978636926,0,1
19,1.8804039680853841,0,5.4455754366887374,8,2.2331782235457416,5.3931183238338942,4.9506911206911495,8.1496291733419568,9.2360706382520679,8.0208833680036467,9.5639325026938433,9.8783145454337475,10.416114998219085,12.383982366282437,11.060275410093737,8.7332942695272937,13.793301874549108,19.706838983067779,11.22511686721149,18.468057881132285,21.595432807500753,23.704054984453418,21.655002628944882,24.338035612949387,0.47890313569247944,3.9887326067270417,0,0.03870569637161464,0,1
20,0.75766702457910051,1.0597594365819882,4.6693361569241896,8,3.2997344111029108,4.9646844150629885,6.1839221579810575,6.7857376308534576,7.4632182241670177,8.3127060549141571,9.2965776856022035,10.505220284215266,11.26305136736795,11.648520301740868,13.546971601272681,14.256997036213621,15.14239758261197,15.272166603662173,9.775871546731894,19.035660105215371,19.161159137114982,19.308769756327674,22.139989282754939,22.70305625269852,1.9550847104909492,1.0788246784980999,0,0.038233903235529935,0,1
21,1.958344707297504,0,6,0.14629305396395198,3.2031219046485746,4.9870392474271679,3.555262135391152,6.0493027661452627,6.4242504274389649,3.4072728072673222,9.9894573466688072,9.468918509807331,8.7065237301743075,10.662415180852893,11.757611864594189,6.7423576914661165,12.210909676881034,19.186906998000026,8.8053775845781086,21.265059779830693,18.274567015980292,22.485985930803114,20.240223848415571,19.464500473247899,0.45737205036577094,4.0143602334066477,0,0.038151504405095869,0,1
22,0.9565808661566787,0.88449947330225953,4.0611733783540647,2.7972226936124578,4.0515973905039173,5.2960040075194064,5.7226972168175632,6.9909359901656449,7.458719390764486,7.6528134935147012,8.6493301236127369,9.7385904724801886,11.416365205753335,11.361815078075397,13.227366253570411,13.367336029804843,14.276037286415603,15.631104109568659,9.8302405365182288,17.649252728705154,20.10936111473044,20.232949147040468,19.430170938885681,22.628078515616274,1.5952914637186439,2.5082968148512976,0,0.037844043424045772,0,1
23,0.68355530057636094,1.2629451783302812,3.939696562763642,8,4.0547757922801431,5.1397769875987924,5.7444779792941629,6.6448148181344795,7.9804395455641099,8.6438015838297648,8.7232358828281225,10.574964058494716,11.498907357821965,11.119536033497051,14.043370749315198,14.804002180990107,15.704872962920621,15.52454940304672,9.6976824230901286,18.516992745151761,19.438484383225759,19.120678642569228,20.587983990060074,22.469444698160242,2.0020246262891197,0.65128388343331278,0,0.037807080424106507,0,1
24,0.70082944853232687,1.4464866332073347,4.8604241252629938,7.8752638972915108,3.5954425845454905,4.6220081926166845,5.8201699815152557,7.0356647944589845,7.5455249411794609,8.0902896348089364,8.1429275668885914,9.966362410324539,11.50056770687506,11.123622902977683,13.806754321990004,13.006250408580877,14.981811833753467,14.985528882355423,9.3420356124022135,18.64970422713559,19.254057182528104,19.06670395552489,20.981955878908103,22.21574982279127,1.9925389866799472,0.76014322530708811,0,0.037662181194183214,0,1
25,0.95148045582303575,0.83870251856023759,3.1549684525007557,1.6708710208260031,3.8032750770565982,5.6371777033680388,6.1408737511780132,7.1899317053546694,8.9343991728526184,8.8312308089696288,9.6278315779358721,10.724153638386548,10.9464719596254,12.897252272828297,12.947352157486065,14.097956804871288,15.889756471776412,16.252925830945845,10.28459675876868,17.116404843990662,19.70048917991106,21.044776508806375,20.95262266891099,23.285281295632942,1.0393440827946463,3.4945031350621183,0,0.037118930193738242,0,1
26,0.61671487068666009,1.2525480902604123,4.5129108593241094,5.4376479818314518,4.142736278120025,5.0900815745258825,5.4740962774952893,6.465834293901068,8.0409458534776466,8.4634082171189053,8.5702729245817046,10.425592360750068,11.662706147217927,10.878815869340082,13.782628061962445,14.751844246626304,15.570211757090402,15.294265224590056,8.7030403280079121,18.78489640537687,19.159877909430321,18.850412807440918,20.842245451777693,22.707907912302765,0.95322383708960967,3.5919572989306414,0,0.037002153920803929,0,1
27,0.91388749218324061,0.73897537560671533,3.1484373731073276,4.2727794819452543,3.3688170684228611,5.8357971358427072,6.438635039388747,6.7795654183119192,8.0444964960760554,8.9332172955912306,9.4840826285467656,10.664336150287502,11.406425448471497,12.044676945643804,13.066157240184333,13.693125223610345,14.993468579129683,15.883491146243351,9.9088120497644177,17.203170941880966,19.078247958240645,19.660905599139983,20.754029409830956,23.24462478860179,1.0652117785383444,3.4672647663996448,0,0.03677417580564251,0,1
28,0.72717860240037335,1.0034588257601424,4.0493986734303995,8,3.6832697412339508,5.4050591507614039,6.0755750866649425,6.289016272128519,7.9408987514642284,8.994693433286761,9.0361692686706814,10.21702262734996,11.287787438353831,11.465970225760072,12.959960952359721,14.536797167945565,15.245562562410228,15.3399446486844,9.2223792301784471,19.079550433291029,19.484863755891659,19.921179509959341,20.148880721122854,22.719694414490437,1.953324210381397,1.156152135679307,0,0.036215624892427294,0,1
29,0.64052214302423183,1.2798251715547904,4.0096991705569049,8,4.0935754189010956,5.0817592163690506,5.7275695845455648,6.5997256666774877,7.6540579272158258,8.5747646513880671,8.6121139577265655,10.319821748102527,11.688850106802965,11.048540663304987,13.938333995202468,14.776823679612555,15.57844029458197,15.023926132006887,9.2098681160140305,18.231430163344712,19.370830935076508,19.017805961744639,20.417796118467617,22.244562214667503,2.0034394043720907,0.58469697916330499,0,0.036067667813703602,0,1
30,0.66386181974609992,1.4316532656427208,5.0154032656998702,8,3.8518326751877003,4.8881601279870477,5.6700717635738762,6.8720813974698327,7.4101076206786569,7.9851548407652704,8.4846617166736014,9.991223237910539,11.175288874146112,10.888762158825976,13.826801935323434,13.881750619352456,15.099686013776264,14.665595391342995,9.0182109249007087,18.458968015512372,19.288187061620842,19.188590651998929,20.709992446739061,22.752954826899717,2.0112498032589894,0.53218222431910545,0,0.036052072397139548,0,1
31,0.7640266488840779,0.98603616463237143,4.1312997877675572,3.2882676864660731,3.895919105730056,5.3346957853154748,5.9886267685546564,6.450073066725035,7.9815517059523788,8.3881464147667835,9.0457364107876739,10.304278807601477,11.535686956968377,11.901586852318182,13.841121971907356,13.308570208605579,15.324692098701338,15.828404374779087,9.6534128721188015,18.320877678050959,19.096800812656756,19.623124537419567,20.684422997098316,22.273118237935229,1.5666175654842895,2.5858025212451095,0,0.036042502893688773,0,1
32,0.88939292085478328,0.52488400823292325,3.7560386050740027,3.6331975862795498,4.200165257226657,5.1251747226569258,5.1334511510059855,6.3538015823368799,8.1367787663845341,8.3284706753438424,8.1603328273220086,8.5516915844098502,11.450815307286922,10.001304877168167,13.101465590109564,12.40178347175576,14.725308674038729,15.341131219460799,9.0865550950743348,17.451190061613232,18.986641860484095,19.691533345033911,18.852577021651751,21.537089361012306,1.3145482588077861,3.115521006079585,0,0.035781870525196047,0,1
