parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_200
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.6367917264862395,1.9999757318427978,2.1525662946182664,3.4048793352359645,4.9072139099431791,6.3057577732036956,3.9171478797359813,7.7341410209673871,8.2175450151594323,9.7168069547157643,8.2694819207251271,9.0042436166803288,15.930588540329321,7.0100404578914564,13.871301286068206,11.699187844742688,12.461004436452008,13.073038930163733,27.328004956576795,13.560249207843183,14.662928122296574,23.848438154642448,18.844113227389101,16.828042366084734,2.8887985024367442,0.94866576259139079,0,inf,0,1
1,0,0,0,0,2.5884565146232732,7.1590497742419439,3.5856280066065063,2.7999372549214008,5.9556164315242208,10.964757785573873,7.3881477461639466,8.1728072815391357,3.4776705109032084,9.5653723079151263,20.424218745844072,14.919595600046996,13.394006620408661,4.9475293068997441,33.967894783444152,40,16.168086140018151,15.534242179954411,18.303690763349859,16.809908207505895,0.95277839343459658,4.9527783934345964,0,inf,0,1
2,1.4539937379026866,3.2292886685933699,0,0,7.9157208522883717,10.260432338511968,3.9907918901880977,12.407470339527482,6.6822480350294136,12.206531517868976,8.2578851740593144,2.7688775544647815,22.708423855470524,2.8419430047938774,0.25703163141952051,14.595998999097858,5.4461293172988716,14.784932262277579,38,1.4824070547258186,18.108618662779651,15.47425577635776,16.456590849113908,10.999507145109812,1.1838867462715994,3.7799372649304033,0,0.14810003579307593,0,1
3,0,0,0,0.021765803403217598,1.8720979468135404,7.0873760458007125,2.7865609954536712,2.7855306032135045,6.5900931796007942,10.508312114334323,10.217056567879588,8.4976674778571848,6.2899093559981321,11.587857275476599,16.91597393773203,11.290599798145246,13.248993307093128,6.4648623201051869,32.914128327955218,32.459657129658574,23.69431646823104,21.051165928950219,17.397315380548775,15.255570099402513,1.2674309092853464,3.4165418558521718,0,0.143869931040673,0,1
4,0.94526598323953337,0,0,0,7.5544124940740076,10.166157049538759,5.0875489985191278,5.2439644076569136,5.0542858994487432,10.539177038863972,14.083060987224854,8.5189782608716431,10.026787881906555,6.1253324099122901,11.556858857011784,23.247679387838488,10.262817398027858,8.5007740398681548,37.834308611384884,15.275038194218643,14.574455594423037,23.519337080637698,17.728814774483428,17.033416865003307,0.97978510688546283,4.5677869205357373,0,0.13831098472473496,0,1
5,0,0.0062891624348162534,0,0,3.5924155118460455,7.2979505655947206,2.2862901778822762,4.8566128911183979,5.8051374916424692,9.3182838155146861,9.6213875010251293,8.1558885390399727,8.3570475300833689,6.0470318002126238,10.914726011954253,12.511450785940884,12.056230148698415,4.7925493180925258,37.66017245557137,27.498337373552335,19.847014119933185,17.886606712574611,17.950417654485367,11.594993499623223,1.0375491273999184,4.1708813428703451,0,0.13780981254819691,0,1
6,0.04259996454261155,0.056156090146051441,0.0046244647735453337,0,4.3757852760572087,8.4398973488332025,1.9474300950509023,5.5722486745778319,5.5192396699387203,7.2509540226196743,8.2649323923347922,5.6511401613986667,8.3270934959919849,0.16070113464821389,10.306181188335215,12.859869692765363,11.475411766962925,4.7432337420815207,36.637848580279403,25.410003588934444,20.587656334065784,11.744190219627816,19.691045631224867,15.736139356282179,1.6318052681999515,2.7032840718808533,0,0.12420657494081791,0,1
7,0,2.6469624479658052,3.4228005539265003,0,2.5429927441049931,5.8834706187846493,4.0177696624562129,11.374288277852031,4.5410995637093787,12.774932668822597,4.5473975796947022,8.7024516375932599,15.985743500687905,8.4331875877777325,11.380596068596899,2.7464316233423451,13.669418117297276,5.4260227988514922,25.507694564422735,36.914743017219486,26.715874124356283,0,14.437878896445946,42.505731376305569,1.5524650951175467,3.0175959690521097,0,0.12191224185654664,0,1
8,0.12718268947180267,0,0,0,4.8207408679712316,7.8428331780165239,2.6278200652014108,5.9905224595636533,3.7074061640806382,9.3631067385818341,9.3473206808849412,7.9118707243045652,7.2108283818100833,6.8330122120600869,12.279646055379398,16.302317215649357,12.71911498987973,2.4801312067072172,36.070351124211079,26.371691238907562,20.013475935375265,22.79874893039349,16.101059098112803,16.940943876739567,0.97537746484482668,4.5961095203149336,0,0.11009861566718801,0,1
9,0.26091701324640854,0.096468642861140944,0,0.015814900430460629,6.3980100922274437,7.999175373823241,2.9623255536348161,6.3243940356170274,4.8798549037898589,8.1951964283521779,11.95292887203124,8.9985112908151788,9.4584324987446884,4.8457779950728499,10.906727428956827,16.035463384015031,13.421787114699605,5.4301151776941099,35.47712978288876,23.747879179867883,19.138932220323049,19.791572184074283,17.482115914421215,18.091795731719731,1.8773953474335729,2.5366052344415158,0,0.098242513503299558,0,1
