parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1800
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.77122668183672816,2.294093519707979,1.8933998542178112,1.6401828090260522,5.0415245212332529,7.7855351927775036,3.0846836745337183,10.329108428608031,9.2639152567566061,17.02333991152025,7.6011708254779506,8.4019431722728211,22.004876736199908,10.07091139275283,7.0242935856200859,11.264437702463866,11.985892707813186,19.573781884669124,29.223478575106416,8.5261140830049236,14.837222749039622,18.505690403713359,16.080305095245109,16.874028279485529,2.8641765947265898,0.9459570035668099,0,inf,0,1
1,0,0,0,0,2.288046558225036,9.6972016704490969,0.39374906971693313,1.9618885558722816,6.6855179640631652,16.539467395111206,7.908440594580898,10.752821672989242,9.2793361403370156,11.089956522915843,19.772015886075135,11.585975642004067,11.99216933615322,7.4189786545086385,38,27.29577010018118,13.637679317768649,15.39478092272023,15.844912157564387,16.850950540781959,0.94276786302154847,4.9427678630215484,0,inf,0,1
2,0.71378380623070836,0,0,0,4.1005572572145921,12,1.4803181479241045,6.8000305505028376,8.4211296904901669,19.555483000155149,8.0808712640817593,10.032832149052879,16.067068276688623,9.9900550888859918,11.483196731356303,10.748607815973013,12.519928273304402,12.587932373969769,38,8.6520923559937746,14.662696329200138,16.462224654778375,15.453976668939543,15.043948271356028,0.9705703877831442,4.5632501642088092,0,0.13818605511443458,0,1
3,0,0.0031080956674314208,0,0,4.0488857643886931,8.2419843556089081,1.2352086722377353,5.7602270681722203,7.4054070468301703,15.079694568315684,8.1968293466839306,8.2528840647011741,16.375090616973143,9.8597441217700652,12.018420713445639,12.467657675358929,13.33921120639072,12.322794912264801,34.127857249649708,19.45712156168139,16.498322315473835,17.701124040256527,16.80699996515429,21.90715506972662,1.0260551260949693,4.1644643632569727,0,0.13468869907563258,0,1
4,0.15348711861967557,0,0,0,2.7951032265717615,8.3958636102875914,2.9094231545816225,3.3190635164499067,6.7502763233631589,17.648526626554027,8.9679794851729717,8.8572387995198767,10.894802641413323,9.8484377179233515,16.778510456113178,11.176660504107415,12.243924033496537,12.187446509607245,36.03046987108003,30.799480352589271,14.881146509466298,15.650931012533682,16.324707325225667,16.829791795689729,0.95849020004315633,4.5762229722541852,0,0.10942499591575497,0,1
5,0,0,0,0.0015832863457892477,3.0530772656322736,8.5155826161195325,1.8136331853185823,2.0964450607805567,6.2441448728881639,14.39259176355195,9.3102378474767882,9.5099539533483632,9.1504911124841453,10.231696241278811,18.956783370501384,11.39471307531292,11.433540535673853,8.7908082108318144,33.400611721438707,28.349558580665512,17.318937219386001,18.157640318462274,16.170389783694894,17.54992406506614,1.2247653212225513,3.4841777518230912,0,0.10892807948938586,0,1
6,1.4539937379026866,3.2292886685933699,0,0,7.9157208522883717,10.260432338511968,3.9907918901880977,12.407470339527482,6.6822480350294136,12.206531517868976,8.2578851740593144,2.7688775544647815,22.708423855470524,2.8419430047938774,0.25703163141952051,14.595998999097858,5.4461293172988716,14.784932262277579,38,1.4824070547258186,18.108618662779651,15.47425577635776,16.456590849113908,10.999507145109812,1.1838867462715994,3.7799372649304033,0,0.10517667776641204,0,1
7,0,0.20898312304087041,0.056259941970123177,0.014893344517087813,2.6475450283308697,7.4949661975831203,2.9669796561402233,2.9375082954985943,6.6730639734762738,17.490834888168941,9.4938529795072366,9.4352725308033651,11.188030516122842,10.256002883968508,18.297622262209732,11.400093035192793,11.728352093312647,11.730584702265322,32.675591800359726,31.115763393287118,15.407856769256497,15.834225205353327,16.01486689232766,18.846244105172037,2.375553069301251,1.7480240860351555,0,0.085954556096288479,0,1
8,0.45746638876909473,0,0.89606500445705795,1.4456181565691595,3.4316597153312625,8.1908177917832745,2.7664033791219702,4.8168642481659383,6.8772946935693984,14.270852638447961,7.6160435980525758,9.6451410933811239,11.766738660184235,9.7868236861135411,14.007382738887983,11.188645938179189,10.96644157256155,9.8897306469443897,35.369678246527634,18.375167852629183,14.697213155476549,15.878516892796839,16.231071807263504,19.003606201916384,2.2371257932435062,1.7501565109948327,0,0.082413382161924731,0,1
9,0.26701765567107183,1.2120261963373646,1.367643402589209,0,4.4547593008733681,7.0581208145338064,3.7896707003023429,7.2113250296378242,6.4200804306625177,11.438845290518037,6.7308995931272246,8.6189232440776777,13.01639333988328,5.3434659919282659,13.146796877221426,11.421125542266489,8.1021732222975675,8.6741209233694772,33.665100846437582,20.714425094765666,14.696850862765583,14.139355012307373,16.100477703411158,17.898527915456214,1.7208155786325103,2.5436069506036607,0,0.06549841523344993,0,1
