parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_1000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0.77122668183672816,2.294093519707979,1.8933998542178112,1.6401828090260522,5.0415245212332529,7.7855351927775036,3.0846836745337183,10.329108428608031,9.2639152567566061,17.02333991152025,7.6011708254779506,8.4019431722728211,22.004876736199908,10.07091139275283,7.0242935856200859,11.264437702463866,11.985892707813186,19.573781884669124,29.223478575106416,8.5261140830049236,14.837222749039622,18.505690403713359,16.080305095245109,16.874028279485529,2.8641765947265898,0.9459570035668099,0,inf,0,1
1,0,0,0,0,3.4164712207142012,6.7804767017503185,1.558608067117379,2.3736109640726397,5.2192428578273367,10.658426984609118,9.0772756312760006,8.7583392643710081,6.1819429645440955,9.5127477224418371,19.613273251369602,12.551238172958243,11.945010026361199,6.0311473045595774,34.924997765019718,31.20998452018069,14.646960204371855,18.827231277886355,16.12173750441865,18.480297699034985,0.94959755341589647,4.9495975534158969,0,inf,0,1
2,0,0.0078780486882144007,0,0,2.1021836726292071,8.3178495781506072,1.829762458499038,2.8029166380848505,6.2690643484818125,15.287204959796659,9.3257179821291452,9.1603666268263293,8.9787103863476876,8.7103637659040949,18.553053580661643,10.136242943340877,11.898670218718447,8.0998273508189094,34.304735940668415,32.521224202528515,20.507546649908669,13.923364263687191,17.246253196282261,17.006145245989007,1.02931900605661,4.1611212957704078,0,0.13624178616080684,0,1
3,0.68128533221979337,0,0,0,4.0432185046909899,8.989923871765324,1.943662943303595,4.841634572135721,7.2135263109534851,9.1913145239132881,9.938286174617561,8.2671200103961429,10.21614098349038,9.4161255334730765,15.314363603037876,14.149267328485744,11.039990467978026,10.127953797178435,37.026601983792361,14.078554260893814,14.727454638555052,22.06171019940253,16.301378546541876,13.95605992621409,0.97143221621040732,4.5648851650397315,0,0.1356061972662686,0,1
4,0.019637023719641079,0,0.00035529223390879695,0,4.4739785736740876,6.8156221814495437,2.6347325257455796,3.6228739231320231,5.6385238286895278,9.3861948127440353,11.113386963943048,7.8077162845814474,6.349357712286662,7.8167947505344415,17.229137671091635,14.714343279906316,11.702044049306163,3.8833376879789148,35.956994362329958,28.120903187191988,14.635713003878209,22.98238185061382,16.652285745396743,14.635664762300973,1.2383790510898827,3.4919964643311636,0,0.12104607053643392,0,1
5,1.4539937379026866,3.2292886685933699,0,0,7.9157208522883717,10.260432338511968,3.9907918901880977,12.407470339527482,6.6822480350294136,12.206531517868976,8.2578851740593144,2.7688775544647815,22.708423855470524,2.8419430047938774,0.25703163141952051,14.595998999097858,5.4461293172988716,14.784932262277579,38,1.4824070547258186,18.108618662779651,15.47425577635776,16.456590849113908,10.999507145109812,1.1838867462715994,3.7799372649304033,0,0.11162407506022376,0,1
6,0.36572849398131591,0,0,0,3.0896093311885,10.403683199047512,1.788391623013956,5.3577593449272625,8.0303741692487929,17.964074830857893,7.3942166438260708,8.5171500402920639,15.084949770693838,10.792771110353161,12.83271659253513,11.194540107414637,12.14684119224037,12.476738971073587,37.274357349478656,17.546832518038979,16.063871357617998,14.671298371151099,16.260256789262257,16.441899383912208,0.96422487676845126,4.5679192454911623,0,0.10749506102766332,0,1
7,0,0.19172569188925809,0.078232860206846389,0.022585732968679384,2.2690233888418554,6.9183939710091238,1.8080924550520445,5.0215813852316318,6.1965309281722671,14.882684058141139,8.7107052815428272,9.2895391961625009,9.0138378652729614,11.487464513369101,15.919087664982841,9.3516700548617333,11.965720917075853,9.605925006740808,33.459029312784921,34.550396606524039,20.389229650349002,15.082273463879364,16.461357569562967,16.249327000141186,2.3922933937983371,1.749000718153465,0,0.08788305581207119,0,1
8,0.61149839742241408,0,1.2633378398522894,1.4586969634002733,4.3178110676067902,7.5007157322461575,3.4026110437919082,3.1170205906273196,7.4511627614059135,6.9115254778646937,7.0485108613534821,8.7347160918001556,8.7040817855293184,9.8240311297687555,15.782992849085753,18.524931795965241,11.392204375596281,7.9690691731530618,34.171676487253727,14.893890653216577,9.6546006958371091,21.516374352090036,16.101410010058274,18.867087345945798,2.254527724037823,1.7564505751939401,0,0.085494719049342097,0,1
9,0.26701765567107183,1.2120261963373646,1.367643402589209,0,4.4547593008733681,7.0581208145338064,3.7896707003023429,7.2113250296378242,6.4200804306625177,11.438845290518037,6.7308995931272246,8.6189232440776777,13.01639333988328,5.3434659919282659,13.146796877221426,11.421125542266489,8.1021732222975675,8.6741209233694772,33.665100846437582,20.714425094765666,14.696850862765583,14.139355012307373,16.100477703411158,17.898527915456214,1.7208155786325103,2.5436069506036607,0,0.082000269170514173,0,1
