parameter,value
function,WFG1
dimension,24
population_size,120
max_generation,2000
parent_size,25
child_size,95
seed,1
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_100
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0,0,4.2133520517670151,6.2724097737079836,3.7361411394645248,5.6149007421475776,5.9388415139225756,7.7649927540825674,13.818398502952867,11.790038706214107,10.408082918929813,3.8725121835817529,16.926305787537476,10.874517122259645,10.280994880916037,7.3290736210516823,31.664876056573839,24.628392603819378,18.31966039623455,18.807021419134617,17.840397865738002,16.688402035319704,0.95946430602753419,4.9594643060275345,0,inf,0,1
1,0.54416276552610265,2.2255208150839301,3.1897930849839087,3.7170831335210148,3.5332397822576116,2.8434978916329441,3.7745815547589867,8.1862705431488383,5.9236410460205207,8.541567170929186,6.2653590870549607,10.16410864640296,15.523263153689678,9.9136132009093743,17.195887640068783,10.229639848593415,13.574659808170932,11.395342977602077,27.799748703437896,22.5941367909927,14.111918916976027,19.637412772176717,16.10516304145095,21.255945674012978,2.9046949183098509,0.95313049597624988,0,inf,0,1
2,0.21365293673340335,0,0.010795600316527001,0,5.367509846237736,6.4183569865649268,3.8151872491283503,2.6525048337973729,4.8173668813875139,10.282477719059447,10.695201275244827,7.5200244808766987,9.7275639416074355,7.3698002618730687,12.231663803344379,14.607701089692913,11.015427300185239,8.7331989239218668,37.357071145761012,22.677591017066948,16.450678007067136,22.068261119708943,18.553417088735209,20.089778106598377,1.2775772275439148,3.4051311884435767,0,0.15102132388046413,0,1
3,0.013595987125295628,0.0011937181245927839,0.12717163953672028,0,2.9416888441891036,7.0279861948501035,1.9109561043948462,3.7987029153678722,6.7643450456060457,11.200901995553251,4.8665134337464444,6.6845469435215028,4.4381657820039555,5.6536826651777838,7.1081733069183572,11.128723556522617,10.370363053241725,1.7791392661270136,37.642941764555331,28.364521042771038,23.058180352681362,18.419556583286496,20.229261158475907,11.643619196183337,1.6463823804100113,2.7011816940137141,0,0.15034921878312388,0,1
4,1.1507289030760264,3.4863582667041024,0,0,7.3225417669845356,6.7924129944159493,2.4939402855487929,12.94151177969739,4.9067739144428622,7.4032545013806281,5.7992650182917718,8.676013213755505,21.005478053231123,2.0960522225753162,2.1069639110677101,11.248865227731656,6.0175978194399722,9.8649645996407038,37.11843839624688,5.2194513887430638,20.101127437722027,17.262590025340653,17.006955472676399,14.061811682440073,1.1829325762940379,3.7804750005996208,0,0.1497940062091665,0,1
5,0.86605952565960853,0,0,0,6.1680343455347995,11.346664193209175,5.2744901665763333,4.1132177898430271,7.1157768404502875,13.251605477651786,13.57463590057286,7.5965280982857335,10.550093374250174,7.7432803249553173,12.00970797184814,23.192545341108733,10.930941517945296,10.188041871672477,35.882434517307559,15.952073296596659,16.767913209844455,21.046294806393824,17.01391252105439,18.376527492195102,0.98615217997487425,4.5756146581598731,0,0.14594645600514272,0,1
6,0,2.1439143255990141,3.5192302162121267,0,2.2488429113114701,5.6740671458766281,4.9542617146214152,8.1691913951471502,4.6661312062517473,11.749816334748969,5.2721381706600052,6.34895550595055,14.130419658568258,9.3143657247951754,10.223366910101991,7.3438109314938078,14.901769280071242,1.9831712549517859,26.917365330143841,39.226373851109152,28.647100258374984,0,14.249727240965814,41.695634443031601,1.5497016576605738,3.0216262120571189,0,0.14086653888851605,0,1
7,0,0.245214856123257,0,0,4.5667754796890945,4.2341018268354196,1.8183845638210101,3.8836563538587785,3.4096933431303342,5.1719919188359125,8.0640277123728019,8.7312004068951889,7.2061083143998816,6.4220969093974727,14.591972084203222,15.449267605782921,5.7508457747563755,4.33875900213385,38,18.521595638838242,14.592255068382558,25.487772172538463,17.697229908421203,16.658897561900634,1.0482341399266115,4.1614525416051737,0,0.1362630234178368,0,1
8,0.12718268947180267,0,0,0,4.8207408679712316,7.8428331780165239,2.6278200652014108,5.9905224595636533,3.7074061640806382,9.3631067385818341,9.3473206808849412,7.9118707243045652,7.2108283818100833,6.8330122120600869,12.279646055379398,16.302317215649357,12.71911498987973,2.4801312067072172,36.070351124211079,26.371691238907562,20.013475935375265,22.79874893039349,16.101059098112803,16.940943876739567,0.97537746484482668,4.5961095203149336,0,0.10953034553175117,0,1
9,0.16166059500594407,0.0035137796639713795,0,0,3.0758934563836333,8.5718352406777534,3.5820206648662105,5.2330447502741952,7.177372687592408,9.5897495597614544,12.296931473280155,2.290403836606862,8.8621970018830769,10.027248318934747,5.7955824887562635,14.667728907858987,12.920034113790781,9.085348623348878,38,31.254241292259927,25.722292494936653,23.027897352170047,21.642521309424001,17.273743631389578,1.1418846761009744,3.9965277917347923,0,0.10370388570368003,0,1
