parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_5500
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,3.4163301529501142,4.3731749642442725,4.8283050930938476,5.5322127434794544,6.3042399366151445,7.0140220662459836,7.5625746179650593,8.5606585633675927,10.988936545181044,8.8778494645625994,13.314612126917503,13.505532545532082,11.883339543907585,12.582841527745341,9.3298363061002068,9.812361440795291,15.896694661799435,14.79555249012498,15.265008139274993,18.615908912848401,2.0502497849113572,0.050249784911357245,0,inf,0,1
1,0.010505044423986032,0,0,0.37512783060580013,3.5144393655860733,4.178922363584392,4.9500097077833871,5.6526716054285018,6.3008920195279057,7.003543677511284,7.2002521817548306,7.9099694493515225,11.12268445063386,8.6872482497631331,12.518790585233649,13.288038542100677,11.891133791643258,12.706019406090862,9.5792741140383484,10.142619456971856,16.119263387001382,14.780182756058897,15.558524778127676,17.836092721138289,0.046321253387725275,3.995914437535371,0,inf,0,1
2,2,3.9109858448745043,5.6888007196972694,7.7204260981175823,3.4873012173200171,4.3658649739134825,4.7942633083797315,5.6005867303227346,6.7236478386931458,7.361353338992819,7.5603924088355505,8.3764151391490813,10.515475739008636,9.1782877366479987,12.531442939686555,12.810777747027135,11.879858442710393,12.9281072921333,9.8639844225123419,10.400165025356026,16.455976654950486,15.566317501935053,15.749917496419222,18.716047975335634,1.9673020224554882,0.83318234019895254,0,0.27828624789315276,0,1
3,1.7688448239116603,3.0607856935703666,3.9363197495621329,7.2242538918661756,3.5421501262350144,4.195182479001045,4.8245827658026306,5.5644569965747737,6.693611848808211,7.404193097035451,7.5306626687241049,8.3609653190188649,10.801407374109822,8.9436664483463684,12.480341080109582,12.968864182639436,11.805235330915391,13.086542295798806,9.7139129838936373,10.163905682946099,15.986993887967996,14.85627918732372,15.648909291067723,17.98452008586424,1.43588335768872,0.84245564351257929,0,0.27354283774788501,0,1
4,1.8750936238426408,1.608174000595568,2.7207428258914748,4.986852784412612,3.4897065779282737,4.2244673200988547,4.8636271527024624,5.5629686266048957,6.8057342311145508,7.4270583251969091,7.5606284010713054,8.212317986751815,10.672914258403967,8.912326500953144,11.896203737728074,12.702087865054649,12.150612663675076,12.610348519698872,9.1918331083039657,9.7402422074371788,16.088172189482407,14.531831042255163,15.764364749262686,17.85948830142614,0.88010458153025239,1.6388371866810267,0,0.24638859412795419,0,1
5,1.9452641999279479,2.7734935934527547,3.3559832885701861,6.8242816800187391,3.5181099190768772,4.1655368321376542,4.8546597521894403,5.5423745167868574,6.6163796332571243,7.3507954641936823,7.6012622105471124,8.3150294980629162,10.728861120508077,8.9218391464282281,12.552843474519259,12.955096274345623,11.965072237264916,12.98723129388271,9.6530624965734972,10.062288430970002,16.225633899902043,14.952256761430798,15.484605993708305,18.378040294333907,1.3393638601343598,1.619616480762887,0,0.24198866165704855,0,1
6,0.82229854690375204,1.8286735892155774,1.5017525330620463,4.0410418993041954,3.5609995479671221,4.2920760360514549,4.8617654991659229,5.573110870410698,6.4432659042921099,7.1607724594701638,7.5947924039980776,8.2752379257248521,10.955547876222369,8.6832387880062587,12.496321478007083,13.449442425076475,12.046296245596359,12.820467183986821,9.7909502153830452,10.341348626687662,16.099262790195553,14.646956995734465,15.632647465209496,18.487380792355939,0.4378101315339516,2.4351459630581833,0,0.18470039049776149,0,1
7,1.7238617041897331,1.4268510378427017,2.883428911027345,4.4711930652981371,3.5202050548203232,4.231972388518499,4.8401573899107939,5.5496935388167801,6.4229350895624382,7.037323239488301,7.5527343081599954,8.3129136305646476,10.856617957744584,8.7530839829143474,12.688579544496255,13.373068689068209,12.169443538036022,12.830236968837166,9.7243621042108259,10.260360897316492,16.052089905801022,14.62094824166409,15.640409154336087,18.498348191462068,0.78162696778051011,2.4187977672041687,0,0.18194349342834423,0,1
8,0.89863599687774887,1.2082134076781439,1.5068131251086792,3.3460469666280743,3.545177482454164,4.2580436501106487,4.8140349711882413,5.5030110739383362,6.4844894435080116,7.1037327378119572,7.5580248186869632,8.2538172010573856,10.789489328980942,8.7494830708272229,12.611134272841907,13.476653096223899,12.049939365715037,12.7349214838798,9.6395849856208713,10.197748339689442,16.024874756597516,14.615038712945195,15.573353158501272,18.48026736836383,0.34901448116541212,3.2200071551081715,0,0.11231742625830266,0,1
9,0,0.60821930897980503,0.93709885882857169,4.1790066259194463,3.4930829990696903,4.2548015870079805,4.847699111700714,5.5614807919775213,6.4350242497494925,7.2262767838178146,7.6608976251165064,8.3427448455593574,10.997560589247541,8.742579092733985,12.41681941098159,13.334867603095891,12.026712479330252,12.754016777002549,9.4195021315752285,9.9141336359376595,16.117636141074605,14.658844211557575,15.486814100726171,18.373186894827722,0.15070353304476253,3.2265825148916298,0,0.10724163186403372,0,1
10,1.8828916513880074,2.6835678978254114,3.6451604767607009,7.0637231886178729,3.4958588137121192,4.2125624132150685,4.8280513669341207,5.618242708561815,6.4602386694134513,7.2130528901987185,7.5075149269486188,8.3299252096891063,10.882039109534192,8.8290710333040199,12.47912964092062,13.143765376867265,11.819355303820819,13.101875981242124,9.7992912335243272,10.258101929396622,16.156835978467655,15.03700438330875,15.60575770159604,18.369681330521274,1.3574950941133559,1.375102824581117,0,0.03602786076584464,0,1
11,0.75501379425543957,1.682353071983457,1.7264881582021652,3.1407132300133926,3.5500248321386341,4.2054366194601149,4.8800274167782307,5.5579731960193568,6.3555231409671507,7.0556050665853878,7.4909789511284339,8.1720111228226955,11.064573124862118,8.6703456139227377,12.669483766141681,13.449247156558096,12.003245240852024,12.669454608509678,9.5200662057975283,10.132738917733704,16.039114417059871,14.626278404741468,15.574235845000134,18.13659185425924,0.37268129696611108,2.8786511358323317,0,0.035826585354564941,0,1
12,1.4375095012023655,3.1800306705863015,4.1443377076609682,7.7639566921843874,3.4684879560377926,4.3461302257175474,4.8367369230104922,5.5340727108133105,7.0694741091595441,7.8320045903920716,7.6910249713928156,8.3715952249809522,10.36935574527106,9.096391954948011,11.892883129593109,12.479235942282582,12.111537923533968,12.836614984926745,9.2390509636534581,9.7300740873432474,16.009453647202324,14.726162035490946,15.630600197300142,18.038712249003048,1.4081280473874884,0.90039282010998101,0,0.032851116087423499,0,1
13,1.8843543111812295,1.750024091711303,2.2652770515421601,4.5909428255053291,3.5529450690217637,4.2352783592759922,4.8581951499973997,5.563585711284416,6.4826723065723453,6.9607362812282965,7.4720706254657108,8.2600245648802826,10.837260174135066,8.7849808169821255,12.525969112025182,13.397153410620877,12.258163289404099,12.804083310104026,9.9702331980710461,10.573615345907815,16.159241119478079,14.634243197022316,15.830974265637012,18.517940429088082,0.827038965550287,1.881401487325103,0,0.032820573950681969,0,1
14,1.8398494924039206,1.6871410691907314,2.6775134206166196,4.2435842426818802,3.5745253533177803,4.3400517992024161,4.9167094434094558,5.5912205986355268,6.4518820435611399,7.0382943717638131,7.4425145456104831,8.2035065404807366,10.865711546175106,8.7771289138376858,12.521668690745052,13.588585112672149,12.279435115538677,12.884183540987163,10.187326863086769,10.773246634240957,16.264728470920989,14.770711541391384,15.669813679416574,18.697044334364783,0.82009706750423716,1.9584558245170747,0,0.032746145164837107,0,1
15,1.6584603292925439,2.7300130385948842,4.4911128981845296,6.9210847961318782,3.449371434418913,4.3095537001164335,4.8735482861223396,5.5654754174603323,6.6113346691462089,7.1914005659224562,7.5060524133145439,8.5477277619661471,10.712226106346822,8.8902530537060649,12.186540878295762,13.123938532987797,11.874857537885331,12.778628621730411,9.7240906404990142,10.266611341013814,16.296557995183832,14.973203132193021,15.557841484234276,18.725882648063827,1.3737725985853262,1.1826005258984889,0,0.031800732524317817,0,1
16,0.23308963251623671,0.17414325979616729,1.0719094797896864,2.4104255928374356,3.4724614399410352,4.195241362309762,4.9129822079541645,5.5902454473051169,6.2803352576652145,7.0011538199955137,7.4705956541697738,8.1951237266802917,11.061274074065643,8.6664026481633893,12.622039390945993,13.371093776081224,12.020371341563591,12.760118254377728,9.5176148197803929,9.9713486062086609,16.121930471805594,14.600985216883043,15.452871204556212,18.303047745453316,0.10809991595013138,3.6262660663085917,0,0.031618933740587246,0,1
17,0,0.32803056975206712,1.0144912699444804,2.9217912197301974,3.515822767244853,4.2042977420433356,4.9521811228008943,5.6757247662920127,6.292334280348876,7.0829581558111991,7.4285835989608993,8.0987063903464609,11.234183966810242,8.5920002761014391,12.325039148673397,13.158605085906453,12.085583723356482,12.609771249724144,9.5656059589463442,10.052061701220008,16.233729253871797,14.569067029658257,15.592763370152612,18.185437680556866,0.103754499407305,3.6979319739019294,0,0.030442567902498836,0,1
18,1.6505674312355312,1.9931581127413045,3.0632238859255154,3.5109787558622751,3.5000615845151239,4.3196197048281935,4.8785732220025704,5.5861048458715574,6.3657858616558798,7.011306307115464,7.6006674280277977,8.2728225870814853,10.970174408410056,8.6980062703105823,12.61130191005838,13.5042070339525,12.015311207243823,12.838374829680314,9.6445663896674461,10.17752444229736,16.038381664967652,14.586917437714149,15.696421516637203,18.347618193650078,0.79074687550795741,2.2926851476777839,0,0.030423899852731747,0,1
19,1.7635191351980526,3.1197215091809873,3.108104616536612,7.4981860310246136,3.5294739118153204,4.2891268680283812,4.8901091877849359,5.5330765033605545,6.6378162823566198,7.3047894355498508,7.5432975213878022,8.1829760007784653,10.618715583016295,8.9685374253588286,12.714867001378124,13.197455203120359,12.439308620420436,13.024485123032429,9.7968189619298993,10.329116053986318,16.052901949285538,14.700495903890854,15.612620399202777,18.26987409082383,1.3673182036470668,1.249765200548077,0,0.030171482873498613,0,1
20,2,4,6,7.7752112011367238,3.4531180195022002,4.2718631193147569,4.8161357128239306,5.5484017829931478,6.4465427830961621,7.3168474449169665,7.6739798533599641,8.4340958102725345,10.743055379140186,8.8313653671066454,13.162727711252881,13.016490842097527,12.056951045705615,12.741630351752047,9.2135807516525841,9.7422213026437188,15.877587270549927,14.900164974600427,15.300870091607967,18.554728943593862,2.0283377869832373,0.12666871987547101,0,0.029888424439755576,0,1
21,2,4,6,7.3877450599837236,3.5063403166920852,4.1984043724199571,4.7328120797848827,5.515144661222525,6.5349032151186419,7.3389108024709886,7.636869646747698,8.4876497177900099,10.711258727599676,8.8975130059638943,12.86957376007188,12.957581149761802,12.132118144291006,12.867608810437762,9.3932790094699605,9.9186137899274076,15.896832846891007,14.82692928955804,15.500660467169034,18.376015173136246,1.9886664503630616,0.46913943766432875,0,0.029743348949080858,0,1
22,0.79991195315381536,1.1388764134784104,2.1320953782476457,4.0271283546614178,3.5723043469886409,4.19184681018137,4.9201524537575514,5.6920558080568728,6.3613732823983744,7.0729693628118717,7.2634131522485266,7.9169518740091327,11.184140833858136,8.6861674956640034,12.55075224456351,13.125842934081293,12.08017115926817,12.7753528794373,9.6999225910890168,10.300429260466517,15.976287294710517,14.600509506504856,15.864630529209592,17.604382333851877,0.4028748401375003,2.5781757357666608,0,0.0293765441990562,0,1
23,1.5005414786113527,2.9533883839266415,2.1068853093294662,4.1511195955481659,3.5370660732917942,4.3528778550018501,4.938058178106969,5.6079014866379291,6.4244559831939441,7.0972151779541122,7.5955407496322165,8.2814461300326485,10.916714058092355,8.782940329088369,12.625769932942957,13.671273953359396,12.196360851406297,13.106130467678035,10.091170565386509,10.679598812798741,16.206343243595715,14.875784437973378,15.631157136087394,18.625092457587318,0.84498810984626882,1.7496492382395197,0,0.028667642988810606,0,1
