parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_6000
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,0,0,0.11726125658630954,0,3.6658692716060868,4.1006682555238116,4.9007119468073332,5.8136008239144434,8.2530410548592652,8.8313918997175964,7.5884709539728732,8.2640842118855122,9.7864911395446761,9.5812948196855388,10.525860665515978,11.424913809779493,13.326095944576878,14.737615744914233,11.640226109215572,12.017212953810613,15.88126480918123,14.676653501659549,16.708714982935813,17.923388897288476,0.044524734071345808,4.0250371786586756,0,inf,0,1
1,2,4,6,8,3.5625720204847253,4.2557540125076851,4.8290409226317781,5.9895297692853342,6.8071284741593452,7.5499328891288293,7.4261704619158628,8.1101641524678492,11.08123912374006,8.6064206896169324,11.42277136868236,12.307501157718587,11.336042957915089,13.524783039933459,10.171030493718979,10.701044610936041,15.667547649754193,14.845636076911928,16.683698227696524,17.366528489000913,2.0442453365244893,0.0442453365244894,0,inf,0,1
2,2,3.9855547393661639,5.8824561859937621,7.3177372457675292,3.5124052687103164,4.1832656758492757,4.8133969363186031,5.7177844874395172,6.5770786710421882,7.440507795879661,7.5472259312911651,8.3593523671954539,11.025916908824462,8.6759143350493968,11.963898359077042,12.831710902997228,11.586517401624047,13.235191825659669,9.6071756641541697,10.147005659166235,15.843384397296061,14.845089698112073,15.889159489859274,17.742514925335424,1.9599822795000497,0.81821667143497379,0,0.28090088957105386,0,1
3,1.434545113483269,3.2647243474727037,4.595911741389223,7.2683336323115482,3.6253174829095718,4.2360411489657919,4.8780321480247206,5.6443526226877898,7.2293794162285856,7.9748542686683406,7.4958436227503009,8.183655801521736,10.380459323255506,9.0599925868583373,11.914823980612352,12.699965087385159,11.829417261648997,13.981799349940079,10.095986602189994,10.719789065714082,15.472333424858466,14.881273905574627,16.02773477192849,17.030804689816087,1.4321615605574332,0.83940049566480379,0,0.27763911323581769,0,1
4,1.9495893104814346,1.3430800933350209,2.7859066838113811,5.0888881938681898,3.5683578120023549,4.2687603534525387,4.8561467134518619,5.7288162728705974,7.059089007963971,7.3681744322628422,7.5743467973198024,8.2429896946055887,10.431333585489327,9.0552834084589104,11.380897365353684,12.532544086684524,12.637370359394914,13.55117388765202,10.466921765198608,11.128518799664397,16.150690497452199,14.634525515158439,16.828414388771318,17.844325455665341,0.87384754656864461,1.6359190968796575,0,0.24448911089750236,0,1
5,2,2.2774933844723906,4.0028925398308939,6.7206014751483858,3.5246686206939426,4.1771666973615451,4.9270215063519851,5.5648867481202675,6.8307719938886704,7.6010092012195596,7.6662598932442156,8.3753807019809692,10.713542449760007,8.9013683671756567,12.301234502319838,12.806794701791269,11.640586792614593,13.280117330589809,9.609052668360988,10.083667303089484,15.985663753581848,14.891270326354105,15.622458104346755,17.801405979192303,1.3348330892848232,1.63537244940715,0,0.24087087345281305,0,1
6,0.66990102267482798,1.2087030183814969,1.8182889873445325,5.4018209863765447,3.6876481378799237,4.0891078234053468,4.8517576415199377,5.6930895158153758,7.6634004926524106,8.1447423603435869,7.6081081428289661,8.291775711009171,10.266682170825808,9.1772643789649901,10.750366476935648,11.459800369740044,12.686693645452564,13.36205214163963,10.475048494554541,10.992580300171447,16.220247379138648,14.451806334185518,16.757305322718185,17.690011225745824,0.43035638905813811,2.4317508747631038,0,0.19114837202881932,0,1
7,1.7667608370720285,1.2489091761597262,2.7231565795791086,4.8611415944319694,3.6733859195726151,4.1556373337404642,4.9527434035906515,5.8267134020890969,7.4431707304088341,7.9916476342466654,7.6509963977486652,8.416863853810181,10.471294710992654,9.0423384868501522,11.153231006132593,11.604885365441511,12.868958830173204,13.561743930336329,10.716198238540448,11.44020116802669,16.157332500697898,14.670224628011733,16.868647890499865,17.879662166640188,0.77861245728358419,2.4251246745660278,0,0.18423782430422345,0,1
8,0.37777143679903835,0.43300915887146502,0.48815135447958513,3.6554332451223575,3.646958436544232,4.2815610550624097,4.8488330321056319,5.8781694192041885,7.7673508676259724,7.929877556001582,7.6900865233239184,8.3860964249731129,9.791204864373551,9.5222377478911095,11.297034987371079,11.532504167453174,13.444923929650463,14.572676253904039,11.914490494154842,12.460506589063238,16.167092397518211,14.884518646007862,17.580077888375747,18.340173250132171,0.14907383983598407,3.2230437870272621,0,0.11068898473768099,0,1
9,0.78473975101881166,0.049425895821425724,1.6354203899598008,5.9530198983026095,3.6205402110034126,4.0916064219498214,4.8917642342049836,5.7470561779671012,7.5262258527978796,7.8971895446233074,7.7393797869231307,8.4332459993079265,10.402039583763921,9.0859707276170507,10.653616461668474,11.10148749657065,12.411910355557193,13.022636661472008,10.155923841870916,10.673579328260999,16.519116435461676,14.550229817839892,17.017094387028823,17.782695256911953,0.34571527376588657,3.2124087137695962,0,0.10333753161805524,0,1
