parameter,value
function,WFG2
dimension,24
population_size,120
max_generation,20000
parent_size,25
child_size,95
seed,2
constraint,0
mutation_rate,0
learning_rate,0.0020833333333333333
M,2
k,4
l,20

snapshot_generation_4400
index,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,f0,f1,rank,crowding_distance,constraint_violation,evaluated
0,2,4,6,8,3.6363573793073418,4.3414406262523597,4.9892765514744388,5.6423973496176956,6.2803125566128513,6.9936449505688225,7.5996918499224746,8.4787194276900859,10.555259149993498,8.9996364117714425,12.742381309699025,12.989631118187459,11.945389480643131,12.668266929519852,11.086532758046182,11.677550070929435,18.174244576504268,17.076138994881497,15.27675016895129,21.182047597589595,2.0527247840115606,0.05272478401156093,0,inf,0,1
1,0,0.16558246013803185,0.20188424122228815,0,3.5642102956477646,4.2629556909819559,5.0868641929239384,5.5282738048979594,6.1785109348564946,7.1873410394736403,7.6466739888492485,8.5275918217727398,10.800587751075431,8.8122622350547832,12.850383336076025,13.675875646444879,12.151385209425264,12.835956776648064,10.55650982719801,11.098820982257957,17.616250715181106,16.35779374868995,14.497321027850017,20.744198597234362,0.053596595087992138,3.9840157809359713,0,inf,0,1
2,1.4959613036880894,3.0205203007919468,4.3750211062790898,7.8041060095652819,3.5780003896514145,4.3428359992696537,5.0828836410048179,5.530529310574952,6.3706610508418526,7.1082688057777519,7.6920233872097068,8.4184492940151099,10.508252055902934,8.9646902338149008,12.992360598417454,13.302118187389306,11.993107307225356,12.695547953996941,10.51081352532851,11.124074551432988,17.658914445816588,16.504858670886978,14.964918771365612,20.556732864148472,1.4403426221808884,0.84776185502323731,0,0.27926387938717145,0,1
3,1.8809993956095457,4,5.7619027973126578,7.9227854261625197,3.6538327130245492,4.4637012645084955,4.9403431232771311,5.5950113265027719,6.310269185080414,7.1124189102692217,7.6354359448677176,8.5451082072170585,10.572727788034264,8.9540925567234861,13.559291415929144,13.433554780495246,11.96697586397679,13.028770950265333,10.792805942521614,11.559071080154778,17.035033331367949,16.474885698393468,15.316346476649215,20.184504716174178,1.968281768774045,0.83111361988931209,0,0.27622346470900999,0,1
4,1.7776428517544018,1.2752344465266658,2.570087779977821,6.2144173834343874,3.43415846952648,4.376864697031202,5.0683628085008374,5.6005548093249988,6.4130630552507535,7.1618133486859596,7.5844869070698744,8.3111574101852508,10.101699707142155,9.1554957052382839,12.633748165865439,13.150407270792057,12.210897366172611,12.952137084525905,10.443691983856075,11.167871501687582,17.864241203344129,17.128034020660948,14.893345749477872,20.852923285187654,0.88637855577166902,1.6471057916563565,0,0.25252657868268413,0,1
5,1.6204633461246576,2.273736510984147,4.759516224349289,7.2406224774470136,3.5148064332692788,4.2815939996463177,5.1804878346967458,5.4193594762877719,6.3705160527015074,6.9610460227313267,7.7511552671062374,8.4615696443800203,10.511129726782597,8.9896256721881862,13.120075216529145,13.617369094206,11.948026813301571,12.63119649615291,10.224312119966887,10.771692776005461,17.643758789197669,16.236635755779098,14.690297720020977,20.433763391183881,1.3440087325056838,1.6399718412447943,0,0.23857255466304997,0,1
6,1.6983261870421125,1.3467071910896353,2.8786602079133692,4.732522226945429,3.4915085175458391,4.3049845687607933,5.2256778799603412,5.4686640853337476,6.3678435879599604,7.1093395553814958,7.6642225154378094,8.4299012306398193,10.183992040346993,9.1720578839885469,13.167514213135782,13.798336855159231,12.26749415196136,13.170082990419404,10.78743136478549,11.512726577534059,18.018905650166214,17.216183136961941,14.379099602568148,21.180614444621639,0.78985259736387725,2.4356941237863277,0,0.18346032222935238,0,1
7,1.6157269286368265,0,2.1783663799747015,3.6170309613512823,3.3914419259898638,4.4349337820465262,4.9252536322967657,5.649817905257855,6.2357944213518204,7.1053205885019075,7.6640737000939723,8.4356630058018496,10.128550127896224,9.2451354911213794,12.576609892931691,13.345461355939218,12.346943607804965,13.182651890958994,10.586613998189241,11.24678957252844,18.024448147150167,17.495943035989281,14.876064957429598,21.307021981995454,0.44501632471182762,2.4425541283575312,0,0.18070793816704039,0,1
8,1.4380150888719125,0.28044376158815543,1.3551751075319252,3.243803936201644,3.4299805642591901,4.3800134707987839,5.0472927262046747,5.5726865918060779,6.2253525038866497,7.0633741517080892,7.5011856790111295,8.5186239704513209,10.31871038896182,9.1717252806310174,12.742269525762778,13.616381742128858,12.37880278710659,13.145004196275774,10.834690284058237,11.424103517190131,17.940264126822587,17.07181132484795,14.593508026057004,21.219773739261338,0.35745336156971225,3.2304373014898196,0,0.11003812351912934,0,1
9,1.0057666297888932,0.0088229309710546391,1.1548631673021075,1.0906506708477082,3.476879791718205,4.3149991103195076,4.9972141663639666,5.5245132821826868,6.2326413962763123,7.1096999496398343,7.6860333956676881,8.3719040148135662,10.847373561110908,8.8554442039774042,12.959127018536178,13.570289308572418,11.905482692958573,12.699130080642201,9.6737200842214932,10.235912767744688,16.909907775592067,15.75407005397696,14.910090821545959,19.437359391190785,0.15791950863513365,3.2324290637986137,0,0.1075931215890301,0,1
10,1.7254008820867885,1.088499243304361,1.0360852810906569,2.0846402578920862,3.4496606663464027,4.3634456172874811,4.9366198962726253,5.6841666497526253,6.1723446152805881,6.9925129695524806,7.4896560457849803,8.3046165970737533,10.966916467882815,8.7455911890139255,12.165699300021567,12.96241048190627,11.622467319569571,12.317921977017106,9.8409513970064637,10.250709532202572,17.31930797270272,15.836159073790087,15.321636959242644,19.730137618025129,0.42373718448360292,2.5127908117678306,0,0.036255521671401114,0,1
11,0.65375702187976348,0.14155074619604968,1.1093196275699366,0.17049878858917689,3.5006241762352128,4.3136503517951788,4.9939051501833696,5.4577109304554892,6.2261464197955831,7.0805992479800306,7.7956107125334988,8.2805462303122788,10.697858992353947,8.9256141537790761,13.233994969783554,13.791782780690991,12.112519339201599,12.822015964038387,9.7862135112963671,10.296590622239719,16.998646679322082,15.795646518863947,14.806265584890374,19.671428323111105,0.10456621824413562,3.8403855943732261,0,0.033584366819019058,0,1
